dataset,dim,error_model,jitter_std,jitter_iteration,seed,n_observations,noisy_fraction,injected_marginal_sd,empirical_error_sd,fitted_noise_sd_default_prior,fitted_noise_sd_flat_prior,ratio_default,ratio_flat
hartmann_3,3,gaussian,5.0,20,11,25,0.2,2.23606797749979,4.963736212315353,2.5298951535046736,3.3133514853658057,1.131403507836743,1.4817758309255682
hartmann_3,3,gaussian,5.0,20,11,50,0.6,3.872983346207417,4.61039830086107,3.5590633328910517,4.203901459096721,0.9189462010923004,1.085442689345244
hartmann_3,3,gaussian,5.0,20,12,25,0.2,2.23606797749979,1.663142283048188,0.1724564173522634,0.025091280810509608,0.07712485447114706,0.0112211619069671
hartmann_3,3,gaussian,5.0,20,12,50,0.6,3.872983346207417,3.5403923748900454,3.3390620116072953,3.670639430648936,0.862142104193926,0.9477550256557069
hartmann_6,6,gaussian,0.05,0,10,8,1.0,0.05,0.060173714658629904,0.08750017817705451,0.011467200807404874,1.75000356354109,0.22934401614809746
hartmann_6,6,gaussian,0.05,0,10,15,1.0,0.05,0.05009229548472348,0.12864735624267185,0.034304593739506284,2.5729471248534366,0.6860918747901257
hartmann_6,6,gaussian,0.05,0,10,25,1.0,0.05,0.04697486230110651,0.13999719532194274,0.02342095566799765,2.7999439064388545,0.468419113359953
hartmann_6,6,gaussian,0.05,0,10,50,1.0,0.05,0.04925481568550803,0.08348095900934577,0.061720184593899566,1.6696191801869154,1.2344036918779913
hartmann_6,6,gaussian,0.05,0,11,8,1.0,0.05,0.07219997269812892,0.06162183608491506,0.007511953984955449,1.2324367216983012,0.15023907969910896
hartmann_6,6,gaussian,0.05,0,11,15,1.0,0.05,0.06006722600175347,0.2118358061393978,0.026950028931978613,4.236716122787955,0.5390005786395722
hartmann_6,6,gaussian,0.05,0,11,25,1.0,0.05,0.054306710559999485,0.17794708707201673,0.030676476799352714,3.5589417414403344,0.6135295359870543
hartmann_6,6,gaussian,0.05,0,11,50,1.0,0.05,0.04988163097329344,0.11146748188145741,0.036028315287643414,2.229349637629148,0.7205663057528683
hartmann_6,6,gaussian,0.05,0,12,8,1.0,0.05,0.05512611889959303,0.06508310955269019,0.00816679182215264,1.3016621910538035,0.1633358364430528
hartmann_6,6,gaussian,0.05,0,12,15,1.0,0.05,0.054929414020405534,0.09420297957168608,0.01346772934064428,1.8840595914337215,0.2693545868128856
hartmann_6,6,gaussian,0.05,0,12,25,1.0,0.05,0.04878184633315217,0.1366034679545695,0.020207417022330178,2.73206935909139,0.4041483404466035
hartmann_6,6,gaussian,0.05,0,12,50,1.0,0.05,0.048009527387661684,0.13745028098676185,0.09482228269444679,2.749005619735237,1.8964456538889356
hartmann_6,6,gaussian,0.25,0,10,8,1.0,0.25,0.2378696005090653,0.07593222521263313,0.36906608016390413,0.3037289008505325,1.4762643206556165
hartmann_6,6,gaussian,0.25,0,10,15,1.0,0.25,0.24397088254581245,0.12216621838839116,0.016643118750936717,0.48866487355356464,0.06657247500374687
hartmann_6,6,gaussian,0.25,0,10,25,1.0,0.25,0.250934286772772,0.16526959083159395,0.02842602615860158,0.6610783633263758,0.11370410463440632
hartmann_6,6,gaussian,0.25,0,10,50,1.0,0.25,0.2466279621693337,0.19707048660133822,0.17425365106519478,0.7882819464053529,0.6970146042607791
hartmann_6,6,gaussian,0.25,0,11,8,1.0,0.25,0.16947556793241245,0.07518614010969844,0.009206008532861314,0.3007445604387938,0.036824034131445256
hartmann_6,6,gaussian,0.25,0,11,15,1.0,0.25,0.20299673172818702,0.11460771687830859,0.280168147368992,0.45843086751323436,1.120672589475968
hartmann_6,6,gaussian,0.25,0,11,25,1.0,0.25,0.21092583420703861,0.16418003862858793,0.22298044624456223,0.6567201545143517,0.8919217849782489
hartmann_6,6,gaussian,0.25,0,11,50,1.0,0.25,0.23086561218466195,0.2796361919140412,0.28354521186462356,1.1185447676561648,1.1341808474584942
hartmann_6,6,gaussian,0.25,0,12,8,1.0,0.25,0.21498492035625572,0.06808878254410147,0.008431922846093265,0.2723551301764059,0.03372769138437306
hartmann_6,6,gaussian,0.25,0,12,15,1.0,0.25,0.24320248048434273,0.08126312979865026,0.010734520740952517,0.32505251919460104,0.04293808296381007
hartmann_6,6,gaussian,0.25,0,12,25,1.0,0.25,0.22920964853163625,0.14672875319653117,0.02317082213386494,0.5869150127861247,0.09268328853545976
hartmann_6,6,gaussian,0.25,0,12,50,1.0,0.25,0.22102097418561595,0.2044426835627436,0.1994371019893022,0.8177707342509744,0.7977484079572088
hartmann_6,6,gaussian,1.0,0,10,8,1.0,1.0,1.1768195505647954,0.14834020014682484,0.018093457003732664,0.14834020014682484,0.018093457003732664
hartmann_6,6,gaussian,1.0,0,10,15,1.0,1.0,1.0223410643021547,0.1434343232094532,0.01861347056769271,0.1434343232094532,0.01861347056769271
hartmann_6,6,gaussian,1.0,0,10,25,1.0,1.0,1.2979120001945181,0.9621595528018745,1.274483251413,0.9621595528018745,1.274483251413
hartmann_6,6,gaussian,1.0,0,10,50,1.0,1.0,1.060730553904013,0.871650123578458,0.9493994639676542,0.871650123578458,0.9493994639676542
hartmann_6,6,gaussian,1.0,0,11,8,1.0,1.0,0.4951207200172864,0.09522178546871664,0.49227082748597933,0.09522178546871664,0.49227082748597933
hartmann_6,6,gaussian,1.0,0,11,15,1.0,1.0,0.8130218764132123,0.09322154990888032,0.8366578837381663,0.09322154990888032,0.8366578837381663
hartmann_6,6,gaussian,1.0,0,11,25,1.0,1.0,0.6822400012801563,0.2217129732993037,0.3984140634778858,0.2217129732993037,0.3984140634778858
hartmann_6,6,gaussian,1.0,0,11,50,1.0,1.0,0.8384738936011776,0.6581395687414465,0.7498355564761521,0.6581395687414465,0.7498355564761521
hartmann_6,6,gaussian,1.0,0,12,8,1.0,1.0,1.4155746002435527,0.08133864657912426,0.01000672444246548,0.08133864657912426,0.01000672444246548
hartmann_6,6,gaussian,1.0,0,12,15,1.0,1.0,1.2246423713783718,0.1590751240887577,0.023054831902336315,0.1590751240887577,0.023054831902336315
hartmann_6,6,gaussian,1.0,0,12,25,1.0,1.0,1.251972956158779,0.46080612253524733,0.6076469000768907,0.46080612253524733,0.6076469000768907
hartmann_6,6,gaussian,1.0,0,12,50,1.0,1.0,1.0612472419587264,0.8178526834290774,0.8811565216102476,0.8178526834290774,0.8811565216102476
hartmann_6,6,gaussian,5.0,0,10,8,1.0,5.0,4.632014894564288,0.3572637737635831,0.043808601266777165,0.07145275475271662,0.008761720253355433
hartmann_6,6,gaussian,5.0,0,10,15,1.0,5.0,4.686866387080812,0.36933613875097693,3.6516063258162172,0.07386722775019539,0.7303212651632435
hartmann_6,6,gaussian,5.0,0,10,25,1.0,5.0,4.678355466811062,3.200480887500483,3.92602633617283,0.6400961775000966,0.785205267234566
hartmann_6,6,gaussian,5.0,0,10,50,1.0,5.0,4.429695054475543,4.004121742180298,4.407768745339019,0.8008243484360597,0.8815537490678038
hartmann_6,6,gaussian,5.0,0,11,8,1.0,5.0,6.79896059130164,0.5436042216692001,1.4382771152574667,0.10872084433384002,0.28765542305149333
hartmann_6,6,gaussian,5.0,0,11,15,1.0,5.0,6.581182916022841,0.5610888433524307,1.337017970011957,0.11221776867048613,0.26740359400239144
hartmann_6,6,gaussian,5.0,0,11,25,1.0,5.0,5.821283939553867,3.8600509127672393,4.8039527431466045,0.7720101825534479,0.9607905486293209
hartmann_6,6,gaussian,5.0,0,11,50,1.0,5.0,5.373135309016146,4.841766864973801,5.326054388842571,0.9683533729947602,1.065210877768514
hartmann_6,6,gaussian,5.0,0,12,8,1.0,5.0,7.088747336581543,0.5588030561553918,0.06812068190561098,0.11176061123107836,0.013624136381122195
hartmann_6,6,gaussian,5.0,0,12,15,1.0,5.0,6.328400669382824,0.4753917358573244,0.061020343997232426,0.09507834717146488,0.012204068799446485
hartmann_6,6,gaussian,5.0,0,12,25,1.0,5.0,6.024143724087277,0.4797096158917843,3.6113820225761075,0.09594192317835686,0.7222764045152215
hartmann_6,6,gaussian,5.0,0,12,50,1.0,5.0,5.388144913415446,4.348087296472799,4.907605404052059,0.8696174592945598,0.9815210808104118
hartmann_6,6,gaussian,0.05,20,10,25,0.2,0.022360679774997897,0.018927302307632624,0.15806458267623347,0.02671625238205996,7.068863033983873,1.194787128606535
hartmann_6,6,gaussian,0.05,20,10,50,0.6,0.038729833462074176,0.040483783990964,0.09254032730565648,0.05452582061189328,2.3893809767159397,1.4078506344543718
hartmann_6,6,gaussian,0.05,20,11,25,0.2,0.022360679774997897,0.016800042760212873,0.17188605996848227,0.02769720914151292,7.686978289482634,1.2386568485490297
hartmann_6,6,gaussian,0.05,20,11,50,0.6,0.038729833462074176,0.03581876937390418,0.09405208488026635,0.037302397802549625,2.4284143894490526,0.9631437697525255
hartmann_6,6,gaussian,0.05,20,12,25,0.2,0.022360679774997897,0.02299088005570983,0.1304859852815221,0.026718913260592225,5.8355106640104095,1.1949061267120953
hartmann_6,6,gaussian,0.05,20,12,50,0.6,0.038729833462074176,0.041566887093398314,0.08259494645393357,0.05250786906082221,2.132592347313187,1.3557473494493604
hartmann_6,6,gaussian,0.25,20,10,25,0.2,0.11180339887498948,0.07877226461305362,0.16434663835216906,0.12106262534691875,1.4699610209160963,1.0828170392411975
hartmann_6,6,gaussian,0.25,20,10,50,0.6,0.19364916731037085,0.23089447031449392,0.28494154140247624,0.29478310309764216,1.4714317926592821,1.5222533987206828
hartmann_6,6,gaussian,0.25,20,11,25,0.2,0.11180339887498948,0.06419575798878002,0.1758897794966992,0.1068595515036666,1.5732060140082726,0.9557808848293536
hartmann_6,6,gaussian,0.25,20,11,50,0.6,0.19364916731037085,0.1449543642367315,0.1768378621591098,0.16609939675977534,0.9131867934948733,0.8577335966209441
hartmann_6,6,gaussian,0.25,20,12,25,0.2,0.11180339887498948,0.1563914557676007,0.15031787300295504,0.024854194081179944,1.3444839290711517,0.22230266996596512
hartmann_6,6,gaussian,0.25,20,12,50,0.6,0.19364916731037085,0.21363886738647875,0.20304516838013917,0.1978123832708229,1.0485207408855464,1.0214987547753276
hartmann_6,6,gaussian,1.0,20,10,25,0.2,0.4472135954999579,0.3482715599121704,0.22989328947134471,0.23883034123430044,0.5140570228289635,0.5340408780893668
hartmann_6,6,gaussian,1.0,20,10,50,0.6,0.7745966692414834,0.891889660990252,0.9355378730375328,1.0144534554074602,1.2077742006735577,1.3096537794318872
hartmann_6,6,gaussian,1.0,20,11,25,0.2,0.4472135954999579,0.33280258466558543,0.27679130678866404,0.3760836792908639,0.6189241775604518,0.8409486721226016
hartmann_6,6,gaussian,1.0,20,11,50,0.6,0.7745966692414834,1.081426973872561,1.1668281039908428,1.2780615666816422,1.5063686048811034,1.6499703877285867
hartmann_6,6,gaussian,1.0,20,12,25,0.2,0.4472135954999579,0.3426587376473904,0.15279909129259234,0.027960022257663808,0.34166915503043266,0.06252051042054342
hartmann_6,6,gaussian,1.0,20,12,50,0.6,0.7745966692414834,0.8468871129996755,0.7565102427923548,0.8174751235074053,0.9766505238567065,1.0553558464276773
hartmann_6,6,gaussian,5.0,20,10,25,0.2,2.23606797749979,2.591348645363184,1.1003676810756913,1.5165797663959706,0.4920993870258109,0.6782350901924282
hartmann_6,6,gaussian,5.0,20,10,50,0.6,3.872983346207417,3.1344648186798163,3.0876521550507356,3.4278523723119196,0.7972283583595293,0.88506767674811
hartmann_6,6,gaussian,5.0,20,11,25,0.2,2.23606797749979,4.963736212315353,0.47493729698223786,5.39067286114175,0.2123984162204579,2.4107821923952475
hartmann_6,6,gaussian,5.0,20,11,50,0.6,3.872983346207417,4.61039830086107,3.2690166367981037,4.672500830414104,0.8440564661862691,1.20643452675561
hartmann_6,6,gaussian,5.0,20,12,25,0.2,2.23606797749979,1.6631422830481881,0.21206973978190496,0.029872320222401477,0.09484047082460619,0.013359307732586267
hartmann_6,6,gaussian,5.0,20,12,50,0.6,3.872983346207417,3.5403923748900454,2.256990693830874,2.6454978463753336,0.5827524913168065,0.6830646067626169
hicks_law,4,gaussian,0.05,0,10,8,1.0,0.05,0.06017371465862995,0.15590243504440227,0.021818202629901782,3.1180487008880453,0.4363640525980356
hicks_law,4,gaussian,0.05,0,10,15,1.0,0.05,0.0500922954847235,0.09061128895303326,0.026734140212033197,1.812225779060665,0.534682804240664
hicks_law,4,gaussian,0.05,0,10,25,1.0,0.05,0.04697486230110652,0.053267845019413555,0.04085790301223443,1.065356900388271,0.8171580602446885
hicks_law,4,gaussian,0.05,0,10,50,1.0,0.05,0.04925481568550805,0.05394567073358944,0.04991499187922455,1.0789134146717887,0.998299837584491
hicks_law,4,gaussian,0.05,0,11,8,1.0,0.05,0.07219997269812892,0.09803700321960421,0.012316653911370375,1.960740064392084,0.2463330782274075
hicks_law,4,gaussian,0.05,0,11,15,1.0,0.05,0.06006722600175347,0.08425752013367115,0.045034371577010145,1.6851504026734228,0.9006874315402028
hicks_law,4,gaussian,0.05,0,11,25,1.0,0.05,0.054306710559999485,0.06705758776231165,0.03933261391092685,1.3411517552462329,0.786652278218537
hicks_law,4,gaussian,0.05,0,11,50,1.0,0.05,0.04988163097329344,0.051293844710849475,0.0453967419817174,1.0258768942169894,0.907934839634348
hicks_law,4,gaussian,0.05,0,12,8,1.0,0.05,0.05512611889959304,0.06313443213847879,0.18240813567028993,1.2626886427695756,3.6481627134057986
hicks_law,4,gaussian,0.05,0,12,15,1.0,0.05,0.054929414020405604,0.1310457018247008,0.09754483141230653,2.6209140364940158,1.9508966282461306
hicks_law,4,gaussian,0.05,0,12,25,1.0,0.05,0.04878184633315218,0.07457968982371081,0.05357492377842655,1.491593796474216,1.0714984755685308
hicks_law,4,gaussian,0.05,0,12,50,1.0,0.05,0.0480095273876617,0.05477965027388869,0.05052068267305095,1.0955930054777736,1.010413653461019
hicks_law,4,gaussian,0.25,0,10,8,1.0,0.25,0.23786960050906528,0.14292023525764963,0.01981013301533271,0.5716809410305985,0.07924053206133085
hicks_law,4,gaussian,0.25,0,10,15,1.0,0.25,0.2439708825458123,0.19566485954806442,0.18929852470790143,0.7826594381922577,0.7571940988316057
hicks_law,4,gaussian,0.25,0,10,25,1.0,0.25,0.2509342867727719,0.2020425089085698,0.20266041499947002,0.8081700356342792,0.8106416599978801
hicks_law,4,gaussian,0.25,0,10,50,1.0,0.25,0.2466279621693336,0.22590003843984208,0.22981500281198886,0.9036001537593683,0.9192600112479554
hicks_law,4,gaussian,0.25,0,11,8,1.0,0.25,0.1694755679324124,0.13006479162191556,0.36012544693598136,0.5202591664876622,1.4405017877439255
hicks_law,4,gaussian,0.25,0,11,15,1.0,0.25,0.20299673172818702,0.1601760498224812,0.13564878014226908,0.6407041992899248,0.5425951205690763
hicks_law,4,gaussian,0.25,0,11,25,1.0,0.25,0.2109258342070386,0.22358861682297732,0.22880915723145206,0.8943544672919093,0.9152366289258083
hicks_law,4,gaussian,0.25,0,11,50,1.0,0.25,0.23086561218466187,0.24125928764528962,0.24651730403102126,0.9650371505811585,0.986069216124085
hicks_law,4,gaussian,0.25,0,12,8,1.0,0.25,0.21498492035625572,0.07401817564616152,0.009531640011083862,0.2960727025846461,0.03812656004433545
hicks_law,4,gaussian,0.25,0,12,15,1.0,0.25,0.24320248048434273,0.12562010253759093,0.10870492643549372,0.5024804101503637,0.43481970574197487
hicks_law,4,gaussian,0.25,0,12,25,1.0,0.25,0.22920964853163625,0.20917493939647544,0.21241356482537527,0.8366997575859018,0.8496542593015011
hicks_law,4,gaussian,0.25,0,12,50,1.0,0.25,0.2210209741856159,0.20688393213795672,0.21015316944729293,0.8275357285518269,0.8406126777891717
hicks_law,4,gaussian,1.0,0,10,8,1.0,1.0,1.1768195505647951,0.15248921567599466,0.019046990025576922,0.15248921567599466,0.019046990025576922
hicks_law,4,gaussian,1.0,0,10,15,1.0,1.0,1.0223410643021547,0.1487915226925619,0.01879768261324195,0.1487915226925619,0.01879768261324195
hicks_law,4,gaussian,1.0,0,10,25,1.0,1.0,1.2979120001945184,0.6612248783919206,0.8122601803168645,0.6612248783919206,0.8122601803168645
hicks_law,4,gaussian,1.0,0,10,50,1.0,1.0,1.060730553904013,0.7227062928501841,0.7843634440995911,0.7227062928501841,0.7843634440995911
hicks_law,4,gaussian,1.0,0,11,8,1.0,1.0,0.4951207200172863,0.19123772891654417,0.024818017537045677,0.19123772891654417,0.024818017537045677
hicks_law,4,gaussian,1.0,0,11,15,1.0,1.0,0.8130218764132121,0.7597440724995116,0.9331314299343305,0.7597440724995116,0.9331314299343305
hicks_law,4,gaussian,1.0,0,11,25,1.0,1.0,0.6822400012801563,0.6495992758418287,0.7264250407408839,0.6495992758418287,0.7264250407408839
hicks_law,4,gaussian,1.0,0,11,50,1.0,1.0,0.8384738936011776,0.8042713619310771,0.8610905300958472,0.8042713619310771,0.8610905300958472
hicks_law,4,gaussian,1.0,0,12,8,1.0,1.0,1.4155746002435527,0.13679744654007778,0.016839051211364392,0.13679744654007778,0.016839051211364392
hicks_law,4,gaussian,1.0,0,12,15,1.0,1.0,1.2246423713783718,0.165483085759082,0.02270970971332392,0.165483085759082,0.02270970971332392
hicks_law,4,gaussian,1.0,0,12,25,1.0,1.0,1.251972956158779,0.651375923668337,0.9794694958569761,0.651375923668337,0.9794694958569761
hicks_law,4,gaussian,1.0,0,12,50,1.0,1.0,1.0612472419587264,0.9476877624430964,1.0208170271027623,0.9476877624430964,1.0208170271027623
hicks_law,4,gaussian,5.0,0,10,8,1.0,5.0,4.632014894564288,0.36319559572787774,0.04445740494667039,0.07263911914557555,0.008891480989334077
hicks_law,4,gaussian,5.0,0,10,15,1.0,5.0,4.686866387080812,1.6428358744053195,3.8795061945537417,0.3285671748810639,0.7759012389107484
hicks_law,4,gaussian,5.0,0,10,25,1.0,5.0,4.678355466811062,3.5871102739421876,4.316723602186899,0.7174220547884376,0.8633447204373799
hicks_law,4,gaussian,5.0,0,10,50,1.0,5.0,4.429695054475543,3.9890898833728237,4.382435744847625,0.7978179766745648,0.8764871489695251
hicks_law,4,gaussian,5.0,0,11,8,1.0,5.0,6.79896059130164,0.591276906665632,0.07381638616813425,0.11825538133312641,0.01476327723362685
hicks_law,4,gaussian,5.0,0,11,15,1.0,5.0,6.581182916022841,0.5656561757831677,0.06999409850640181,0.11313123515663355,0.013998819701280363
hicks_law,4,gaussian,5.0,0,11,25,1.0,5.0,5.821283939553867,3.6753506066236037,5.004500958682461,0.7350701213247207,1.0009001917364921
hicks_law,4,gaussian,5.0,0,11,50,1.0,5.0,5.373135309016146,4.2657279086232665,5.074712661836957,0.8531455817246533,1.0149425323673913
hicks_law,4,gaussian,5.0,0,12,8,1.0,5.0,7.088747336581543,0.5743541740584032,2.5036221678204305,0.11487083481168063,0.5007244335640861
hicks_law,4,gaussian,5.0,0,12,15,1.0,5.0,6.328400669382824,0.4748559548829903,3.2807623156813066,0.09497119097659806,0.6561524631362613
hicks_law,4,gaussian,5.0,0,12,25,1.0,5.0,6.024143724087278,2.5760024683960423,3.7054762781826547,0.5152004936792085,0.7410952556365309
hicks_law,4,gaussian,5.0,0,12,50,1.0,5.0,5.388144913415446,4.660761914258813,5.140884700660074,0.9321523828517625,1.0281769401320147
hicks_law,4,gaussian,0.05,20,10,25,0.2,0.022360679774997897,0.018927302307632624,0.02474212365774473,0.023882476049624037,1.1065014081284592,1.0680567983593998
hicks_law,4,gaussian,0.05,20,10,50,0.6,0.038729833462074176,0.04048378399096392,0.10999489137492022,0.03889966938339904,2.8400558830863982,1.0043851446325267
hicks_law,4,gaussian,0.05,20,11,25,0.2,0.022360679774997897,0.016800042760212804,0.03168687286885571,0.025376369929014035,1.4170800345831027,1.134865763669138
hicks_law,4,gaussian,0.05,20,11,50,0.6,0.038729833462074176,0.03581876937390418,0.05498180884100984,0.03356747384058908,1.4196241999039385,0.8667084477256973
hicks_law,4,gaussian,0.05,20,12,25,0.2,0.022360679774997897,0.022990880055709883,0.07600647688352603,0.03235882363925014,3.3991129808366116,1.4471305865858088
hicks_law,4,gaussian,0.05,20,12,50,0.6,0.038729833462074176,0.04156688709339835,0.06179637090520303,0.05602887140187024,1.595575435812719,1.446659238974936
hicks_law,4,gaussian,0.25,20,10,25,0.2,0.11180339887498948,0.07877226461305362,0.10773051558823793,0.09720385184108782,0.963571024425603,0.8694176815659618
hicks_law,4,gaussian,0.25,20,10,50,0.6,0.19364916731037085,0.23089447031449387,0.2543654144633187,0.260168474259941,1.3135373520901072,1.3435042240225925
hicks_law,4,gaussian,0.25,20,11,25,0.2,0.11180339887498948,0.06419575798877995,0.03347398740643836,0.025278652500919613,0.2994004452750722,0.2260991414866053
hicks_law,4,gaussian,0.25,20,11,50,0.6,0.19364916731037085,0.1449543642367315,0.17340520098843212,0.17264048953144628,0.89546060743193,0.8915116544485164
hicks_law,4,gaussian,0.25,20,12,25,0.2,0.11180339887498948,0.15639145576760072,0.21593708515753168,0.2217125666887776,1.931400005101607,1.9830574823282487
hicks_law,4,gaussian,0.25,20,12,50,0.6,0.19364916731037085,0.21363886738647872,0.23907586922244758,0.24371479975310012,1.234582479971469,1.2585378142240429
hicks_law,4,gaussian,1.0,20,10,25,0.2,0.4472135954999579,0.34827155991217035,0.3988135707170316,0.42868699489958423,0.8917742544727022,0.958573261665576
hicks_law,4,gaussian,1.0,20,10,50,0.6,0.7745966692414834,0.8918896609902519,0.8903721057590696,0.9541724657581401,1.1494654458441684,1.2318313564303143
hicks_law,4,gaussian,1.0,20,11,25,0.2,0.4472135954999579,0.3328025846655854,0.03523155418066306,0.02453230794531546,0.07878015010092951,0.05485590821068356
hicks_law,4,gaussian,1.0,20,11,50,0.6,0.7745966692414834,1.0814269738725608,1.0006141846627883,1.090057855865914,1.291787357725964,1.4072586407237497
hicks_law,4,gaussian,1.0,20,12,25,0.2,0.4472135954999579,0.34265873764739047,0.4060932264087449,0.4469639952293371,0.9080520594521664,0.9994418768276895
hicks_law,4,gaussian,1.0,20,12,50,0.6,0.7745966692414834,0.8468871129996755,0.8708298040400458,0.935847691336732,1.1242364428093885,1.2081741743779406
hicks_law,4,gaussian,5.0,20,10,25,0.2,2.23606797749979,2.591348645363184,2.320832092182921,2.7301151086659843,1.037907664496814,1.2209445938752732
hicks_law,4,gaussian,5.0,20,10,50,0.6,3.872983346207417,3.1344648186798167,2.9542102761732316,3.2321092079604266,0.7627738133875827,0.8345270090369584
hicks_law,4,gaussian,5.0,20,11,25,0.2,2.23606797749979,4.963736212315353,0.08540384384816561,0.05973569184909861,0.038193760076855106,0.02671461353151292
hicks_law,4,gaussian,5.0,20,11,50,0.6,3.872983346207417,4.61039830086107,3.1777324617558795,3.544002916578109,0.8204869935388812,0.9150576183211686
hicks_law,4,gaussian,5.0,20,12,25,0.2,2.23606797749979,1.663142283048188,1.4473291111163256,1.733917762917062,0.6472652556540901,0.7754315970553829
hicks_law,4,gaussian,5.0,20,12,50,0.6,3.872983346207417,3.5403923748900454,3.340339489985339,3.66309015866503,0.862471947692813,0.945805812011063
levy_10,11,gaussian,0.05,0,10,8,1.0,0.05,0.060173714658629925,0.05772398722003962,0.24454731825471518,1.1544797444007924,4.890946365094304
levy_10,11,gaussian,0.05,0,10,15,1.0,0.05,0.0500922954847235,0.05552523239309105,0.007564273738383216,1.1105046478618208,0.15128547476766432
levy_10,11,gaussian,0.05,0,10,25,1.0,0.05,0.04697486230110654,0.05526360382594064,0.00854350687524494,1.1052720765188127,0.1708701375048988
levy_10,11,gaussian,0.05,0,10,50,1.0,0.05,0.04925481568550807,0.21130173418732762,0.23680101410015214,4.226034683746552,4.736020282003042
levy_10,11,gaussian,0.05,0,11,8,1.0,0.05,0.0721999726981289,0.14117076514423993,0.017980768157662037,2.8234153028847984,0.3596153631532407
levy_10,11,gaussian,0.05,0,11,15,1.0,0.05,0.06006722600175343,0.11829618399168394,0.01554984169055199,2.3659236798336787,0.3109968338110398
levy_10,11,gaussian,0.05,0,11,25,1.0,0.05,0.05430671055999949,0.09526493250139446,0.013820942360088732,1.9052986500278892,0.2764188472017746
levy_10,11,gaussian,0.05,0,11,50,1.0,0.05,0.04988163097329345,0.14086040156330032,0.147227858977399,2.817208031266006,2.94455717954798
levy_10,11,gaussian,0.05,0,12,8,1.0,0.05,0.05512611889959299,0.09719010623616246,0.012093371537373585,1.943802124723249,0.2418674307474717
levy_10,11,gaussian,0.05,0,12,15,1.0,0.05,0.05492941402040554,0.10247436950087155,0.013046492003744595,2.049487390017431,0.2609298400748919
levy_10,11,gaussian,0.05,0,12,25,1.0,0.05,0.04878184633315214,0.09329839848803764,0.012915174245511554,1.8659679697607527,0.25830348491023103
levy_10,11,gaussian,0.05,0,12,50,1.0,0.05,0.0480095273876617,0.08065782021819701,0.06886679043970936,1.6131564043639401,1.3773358087941872
levy_10,11,gaussian,0.25,0,10,8,1.0,0.25,0.2378696005090653,0.11509982081145839,0.014376945042194547,0.46039928324583357,0.05750778016877819
levy_10,11,gaussian,0.25,0,10,15,1.0,0.25,0.24397088254581237,0.11003260093198672,0.014187045990091879,0.4401304037279469,0.056748183960367515
levy_10,11,gaussian,0.25,0,10,25,1.0,0.25,0.2509342867727719,0.09058497519088297,0.014288989256124388,0.3623399007635319,0.05715595702449755
levy_10,11,gaussian,0.25,0,10,50,1.0,0.25,0.24662796216933364,0.20388167403992813,0.23375790976609134,0.8155266961597125,0.9350316390643654
levy_10,11,gaussian,0.25,0,11,8,1.0,0.25,0.16947556793241236,0.10904786737431144,0.01352879982797293,0.43619146949724574,0.05411519931189172
levy_10,11,gaussian,0.25,0,11,15,1.0,0.25,0.20299673172818702,0.10970154167684078,0.014327538247406783,0.4388061667073631,0.05731015298962713
levy_10,11,gaussian,0.25,0,11,25,1.0,0.25,0.21092583420703856,0.11449347672045017,0.014392496995756038,0.4579739068818007,0.05756998798302415
levy_10,11,gaussian,0.25,0,11,50,1.0,0.25,0.23086561218466187,0.31992786675175505,0.384161319176107,1.2797114670070202,1.536645276704428
levy_10,11,gaussian,0.25,0,12,8,1.0,0.25,0.21498492035625572,0.10339367719423934,0.013166570662066094,0.41357470877695734,0.052666282648264374
levy_10,11,gaussian,0.25,0,12,15,1.0,0.25,0.24320248048434273,0.0884027752015718,0.5419994490529487,0.3536111008062872,2.167997796211795
levy_10,11,gaussian,0.25,0,12,25,1.0,0.25,0.22920964853163625,0.08563752811689762,0.010927438004353654,0.3425501124675905,0.043709752017414616
levy_10,11,gaussian,0.25,0,12,50,1.0,0.25,0.22102097418561586,0.08645518793449292,0.29125519566922214,0.34582075173797167,1.1650207826768886
levy_10,11,gaussian,1.0,0,10,8,1.0,1.0,1.1768195505647954,0.08897621167928756,0.8729404933003033,0.08897621167928756,0.8729404933003033
levy_10,11,gaussian,1.0,0,10,15,1.0,1.0,1.0223410643021547,0.09927788913100567,0.8573723680048441,0.09927788913100567,0.8573723680048441
levy_10,11,gaussian,1.0,0,10,25,1.0,1.0,1.2979120001945181,0.568469631612658,0.783368822323751,0.568469631612658,0.783368822323751
levy_10,11,gaussian,1.0,0,10,50,1.0,1.0,1.060730553904013,0.5414340974661187,0.8175022492589904,0.5414340974661187,0.8175022492589904
levy_10,11,gaussian,1.0,0,11,8,1.0,1.0,0.49512072001728646,0.10146664814623303,0.012349035362308074,0.10146664814623303,0.012349035362308074
levy_10,11,gaussian,1.0,0,11,15,1.0,1.0,0.8130218764132123,0.110027231371571,0.013485752812404472,0.110027231371571,0.013485752812404472
levy_10,11,gaussian,1.0,0,11,25,1.0,1.0,0.6822400012801563,0.09777202704285483,0.7267622050988252,0.09777202704285483,0.7267622050988252
levy_10,11,gaussian,1.0,0,11,50,1.0,1.0,0.8384738936011776,0.5074473608055932,0.6025071543586579,0.5074473608055932,0.6025071543586579
