dataset,acquisition,error_model,jitter_std,jitter_iteration,n_seeds
hartmann_3,logei,bias,1.0,20,10
hartmann_3,logei,bias,5.0,0,10
hartmann_3,logei,bias,5.0,20,10
hartmann_3,logei,drift,0.05,0,10
hartmann_3,logei,drift,0.05,20,10
hartmann_3,logei,drift,0.25,0,10
hartmann_3,logei,drift,0.25,20,10
hartmann_3,logei,drift,1.0,0,10
hartmann_3,logei,drift,1.0,20,10
hartmann_3,logei,drift,5.0,0,10
hartmann_3,logei,drift,5.0,20,10
hartmann_3,logei,gaussian,0.05,0,10
hartmann_3,logei,gaussian,0.05,20,10
hartmann_3,logei,gaussian,0.25,0,10
hartmann_3,logei,gaussian,0.25,20,10
hartmann_3,logei,gaussian,1.0,0,10
hartmann_3,logei,gaussian,1.0,20,10
hartmann_3,logei,gaussian,5.0,0,10
hartmann_3,logei,gaussian,5.0,20,10
hartmann_3,logpi,ar1,0.05,0,10
hartmann_3,logpi,ar1,0.05,20,10
hartmann_3,logpi,ar1,0.25,0,10
hartmann_3,logpi,ar1,0.25,20,10
hartmann_3,logpi,ar1,1.0,0,10
hartmann_3,logpi,ar1,1.0,20,10
hartmann_3,logpi,ar1,5.0,0,10
hartmann_3,logpi,ar1,5.0,20,10
hartmann_3,logpi,bias,0.05,0,10
hartmann_3,logpi,bias,0.05,20,10
hartmann_3,logpi,bias,0.25,0,10
hartmann_3,logpi,bias,0.25,20,10
hartmann_3,logpi,bias,1.0,0,10
hartmann_3,logpi,bias,1.0,20,10
hartmann_3,logpi,bias,5.0,0,10
hartmann_3,logpi,bias,5.0,20,10
hartmann_3,logpi,drift,0.05,0,10
hartmann_3,logpi,drift,0.05,20,10
hartmann_3,logpi,drift,0.25,0,10
hartmann_3,logpi,drift,0.25,20,10
hartmann_3,logpi,drift,1.0,0,10
hartmann_3,logpi,drift,1.0,20,10
hartmann_3,logpi,drift,5.0,0,10
hartmann_3,logpi,drift,5.0,20,10
hartmann_3,logpi,gaussian,0.05,0,10
hartmann_3,logpi,gaussian,0.05,20,10
hartmann_3,logpi,gaussian,0.25,0,10
hartmann_3,logpi,gaussian,0.25,20,10
hartmann_3,logpi,gaussian,1.0,0,10
hartmann_3,logpi,gaussian,1.0,20,10
hartmann_3,logpi,gaussian,5.0,0,10
hartmann_3,logpi,gaussian,5.0,20,10
hartmann_3,pi,ar1,0.05,0,10
hartmann_3,pi,ar1,0.05,20,10
hartmann_3,pi,ar1,0.25,0,10
hartmann_3,pi,ar1,0.25,20,10
hartmann_3,pi,ar1,1.0,0,10
hartmann_3,pi,ar1,1.0,20,10
hartmann_3,pi,ar1,5.0,0,10
hartmann_3,pi,ar1,5.0,20,10
hartmann_3,pi,bias,0.05,0,10
hartmann_3,pi,bias,0.05,20,10
hartmann_3,pi,bias,0.25,0,10
hartmann_3,pi,bias,0.25,20,10
hartmann_3,pi,bias,1.0,0,10
hartmann_3,pi,bias,1.0,20,10
hartmann_3,pi,bias,5.0,0,10
hartmann_3,pi,bias,5.0,20,10
hartmann_3,pi,drift,0.05,0,10
hartmann_3,pi,drift,0.05,20,10
hartmann_3,pi,drift,0.25,0,10
hartmann_3,pi,drift,0.25,20,10
hartmann_3,pi,drift,1.0,0,10
hartmann_3,pi,drift,1.0,20,10
hartmann_3,pi,drift,5.0,0,10
hartmann_3,pi,drift,5.0,20,10
hartmann_3,pi,gaussian,0.05,0,10
hartmann_3,pi,gaussian,0.05,20,10
hartmann_3,pi,gaussian,0.25,0,10
hartmann_3,pi,gaussian,0.25,20,10
hartmann_3,pi,gaussian,1.0,0,10
hartmann_3,pi,gaussian,1.0,20,10
hartmann_3,pi,gaussian,5.0,0,10
hartmann_3,pi,gaussian,5.0,20,10
hartmann_3,qei,ar1,0.05,0,10
hartmann_3,qei,ar1,0.05,20,10
hartmann_3,qei,ar1,0.25,0,10
hartmann_3,qei,ar1,0.25,20,10
hartmann_3,qei,ar1,1.0,0,10
hartmann_3,qei,ar1,1.0,20,10
hartmann_3,qei,ar1,5.0,0,10
hartmann_3,qei,ar1,5.0,20,10
hartmann_3,qei,bias,0.05,0,10
hartmann_3,qei,bias,0.05,20,10
hartmann_3,qei,bias,0.25,0,10
hartmann_3,qei,bias,0.25,20,10
hartmann_3,qei,bias,1.0,0,10
hartmann_3,qei,bias,1.0,20,10
hartmann_3,qei,bias,5.0,0,10
hartmann_3,qei,bias,5.0,20,10
hartmann_3,qei,drift,0.05,0,10
hartmann_3,qei,drift,0.05,20,10
hartmann_3,qei,drift,0.25,0,10
hartmann_3,qei,drift,0.25,20,10
hartmann_3,qei,drift,1.0,0,10
hartmann_3,qei,drift,1.0,20,10
hartmann_3,qei,drift,5.0,0,10
hartmann_3,qei,drift,5.0,20,10
hartmann_3,qei,gaussian,0.05,0,10
hartmann_3,qei,gaussian,0.05,20,10
hartmann_3,qei,gaussian,0.25,0,10
hartmann_3,qei,gaussian,0.25,20,10
hartmann_3,qei,gaussian,1.0,0,10
hartmann_3,qei,gaussian,1.0,20,10
hartmann_3,qei,gaussian,5.0,0,10
hartmann_3,qei,gaussian,5.0,20,10
hartmann_3,qnei,ar1,0.05,0,10
hartmann_3,qnei,ar1,0.05,20,10
hartmann_3,qnei,ar1,0.25,0,10
hartmann_3,qnei,ar1,0.25,20,10
hartmann_3,qnei,ar1,1.0,0,10
hartmann_3,qnei,ar1,1.0,20,10
hartmann_3,qnei,ar1,5.0,0,10
hartmann_3,qnei,ar1,5.0,20,10
hartmann_3,qnei,bias,0.05,0,10
hartmann_3,qnei,bias,0.05,20,10
hartmann_3,qnei,bias,0.25,0,10
hartmann_3,qnei,bias,0.25,20,10
hartmann_3,qnei,bias,1.0,0,10
hartmann_3,qnei,bias,1.0,20,10
hartmann_3,qnei,bias,5.0,0,10
hartmann_3,qnei,bias,5.0,20,10
hartmann_3,qnei,drift,0.05,0,10
hartmann_3,qnei,drift,0.05,20,10
hartmann_3,qnei,drift,0.25,0,10
hartmann_3,qnei,drift,0.25,20,10
hartmann_3,qnei,drift,1.0,0,10
hartmann_3,qnei,drift,1.0,20,10
hartmann_3,qnei,drift,5.0,0,10
hartmann_3,qnei,drift,5.0,20,10
hartmann_3,qnei,gaussian,0.05,0,10
hartmann_3,qnei,gaussian,0.05,20,10
hartmann_3,qnei,gaussian,0.25,0,10
hartmann_3,qnei,gaussian,0.25,20,10
hartmann_3,qnei,gaussian,1.0,0,10
hartmann_3,qnei,gaussian,1.0,20,10
hartmann_3,qnei,gaussian,5.0,0,10
hartmann_3,qnei,gaussian,5.0,20,10
hartmann_3,qpi,ar1,0.05,0,10
hartmann_3,qpi,ar1,0.05,20,10
hartmann_3,qpi,ar1,0.25,0,10
hartmann_3,qpi,ar1,0.25,20,10
hartmann_3,qpi,ar1,1.0,0,10
hartmann_3,qpi,ar1,1.0,20,10
hartmann_3,qpi,ar1,5.0,0,10
hartmann_3,qpi,ar1,5.0,20,10
hartmann_3,qpi,bias,0.05,0,10
hartmann_3,qpi,bias,0.05,20,10
hartmann_3,qpi,bias,0.25,0,10
hartmann_3,qpi,bias,0.25,20,10
hartmann_3,qpi,bias,1.0,0,10
hartmann_3,qpi,bias,1.0,20,10
hartmann_3,qpi,bias,5.0,0,10
hartmann_3,qpi,bias,5.0,20,10
hartmann_3,qpi,drift,0.05,0,10
hartmann_3,qpi,drift,0.05,20,10
hartmann_3,qpi,drift,0.25,0,10
hartmann_3,qpi,drift,0.25,20,10
hartmann_3,qpi,drift,1.0,0,10
hartmann_3,qpi,drift,1.0,20,10
hartmann_3,qpi,drift,5.0,0,10
hartmann_3,qpi,drift,5.0,20,10
hartmann_3,qpi,gaussian,0.05,0,10
hartmann_3,qpi,gaussian,0.05,20,10
hartmann_3,qpi,gaussian,0.25,0,10
hartmann_3,qpi,gaussian,0.25,20,10
hartmann_3,qpi,gaussian,1.0,0,10
hartmann_3,qpi,gaussian,1.0,20,10
hartmann_3,qpi,gaussian,5.0,0,10
hartmann_3,qpi,gaussian,5.0,20,10
hartmann_3,qucb,ar1,0.05,0,10
hartmann_3,qucb,ar1,0.05,20,10
hartmann_3,qucb,ar1,0.25,0,10
hartmann_3,qucb,ar1,0.25,20,10
hartmann_3,qucb,ar1,1.0,0,10
hartmann_3,qucb,ar1,1.0,20,10
hartmann_3,qucb,ar1,5.0,0,10
hartmann_3,qucb,ar1,5.0,20,10
hartmann_3,qucb,bias,0.05,0,10
hartmann_3,qucb,bias,0.05,20,10
hartmann_3,qucb,bias,0.25,0,10
hartmann_3,qucb,bias,0.25,20,10
hartmann_3,qucb,bias,1.0,0,10
hartmann_3,qucb,bias,1.0,20,10
hartmann_3,qucb,bias,5.0,0,10
hartmann_3,qucb,bias,5.0,20,10
hartmann_3,qucb,drift,0.05,0,10
hartmann_3,qucb,drift,0.05,20,10
hartmann_3,qucb,drift,0.25,0,10
hartmann_3,qucb,drift,0.25,20,10
hartmann_3,qucb,drift,1.0,0,10
hartmann_3,qucb,drift,1.0,20,10
hartmann_3,qucb,drift,5.0,0,10
hartmann_3,qucb,drift,5.0,20,10
hartmann_3,qucb,gaussian,0.05,0,10
hartmann_3,qucb,gaussian,0.05,20,10
hartmann_3,qucb,gaussian,0.25,0,10
hartmann_3,qucb,gaussian,0.25,20,10
hartmann_3,qucb,gaussian,1.0,0,10
hartmann_3,qucb,gaussian,1.0,20,10
hartmann_3,qucb,gaussian,5.0,0,10
hartmann_3,qucb,gaussian,5.0,20,10
hartmann_3,random,ar1,0.05,0,10
hartmann_3,random,ar1,0.05,20,10
hartmann_3,random,ar1,0.25,0,10
hartmann_3,random,ar1,0.25,20,10
hartmann_3,random,ar1,1.0,0,10
hartmann_3,random,ar1,1.0,20,10
hartmann_3,random,ar1,5.0,0,10
hartmann_3,random,ar1,5.0,20,10
hartmann_3,random,bias,0.05,0,10
hartmann_3,random,bias,0.05,20,10
hartmann_3,random,bias,0.25,0,10
hartmann_3,random,bias,0.25,20,10
hartmann_3,random,bias,1.0,0,10
hartmann_3,random,bias,1.0,20,10
hartmann_3,random,bias,5.0,0,10
hartmann_3,random,bias,5.0,20,10
hartmann_3,random,drift,0.05,0,10
hartmann_3,random,drift,0.05,20,10
hartmann_3,random,drift,0.25,0,10
hartmann_3,random,drift,0.25,20,10
hartmann_3,random,drift,1.0,0,10
hartmann_3,random,drift,1.0,20,10
hartmann_3,random,drift,5.0,0,10
hartmann_3,random,drift,5.0,20,10
hartmann_3,random,gaussian,0.05,0,10
hartmann_3,random,gaussian,0.05,20,10
hartmann_3,random,gaussian,0.25,0,10
hartmann_3,random,gaussian,0.25,20,10
hartmann_3,random,gaussian,1.0,0,10
hartmann_3,random,gaussian,1.0,20,10
hartmann_3,random,gaussian,5.0,0,10
hartmann_3,random,gaussian,5.0,20,10
hartmann_3,sobol,ar1,0.05,0,10
hartmann_3,sobol,ar1,0.05,20,10
hartmann_3,sobol,ar1,0.25,0,10
hartmann_3,sobol,ar1,0.25,20,10
hartmann_3,sobol,ar1,1.0,0,10
hartmann_3,sobol,ar1,1.0,20,10
hartmann_3,sobol,ar1,5.0,0,10
hartmann_3,sobol,ar1,5.0,20,10
hartmann_3,sobol,bias,0.05,0,10
hartmann_3,sobol,bias,0.05,20,10
hartmann_3,sobol,bias,0.25,0,10
hartmann_3,sobol,bias,0.25,20,10
hartmann_3,sobol,bias,1.0,0,10
hartmann_3,sobol,bias,1.0,20,10
hartmann_3,sobol,bias,5.0,0,10
hartmann_3,sobol,bias,5.0,20,10
hartmann_3,sobol,drift,0.05,0,10
hartmann_3,sobol,drift,0.05,20,10
hartmann_3,sobol,drift,0.25,0,10
hartmann_3,sobol,drift,0.25,20,10
hartmann_3,sobol,drift,1.0,0,10
hartmann_3,sobol,drift,1.0,20,10
hartmann_3,sobol,drift,5.0,0,10
hartmann_3,sobol,drift,5.0,20,10
hartmann_3,sobol,gaussian,0.05,0,10
hartmann_3,sobol,gaussian,0.05,20,10
hartmann_3,sobol,gaussian,0.25,0,10
hartmann_3,sobol,gaussian,0.25,20,10
hartmann_3,sobol,gaussian,1.0,0,10
hartmann_3,sobol,gaussian,1.0,20,10
hartmann_3,sobol,gaussian,5.0,0,10
hartmann_3,sobol,gaussian,5.0,20,10
hartmann_3,ucb,ar1,0.05,0,10
hartmann_3,ucb,ar1,0.05,20,10
hartmann_3,ucb,ar1,0.25,0,10
hartmann_3,ucb,ar1,0.25,20,10
hartmann_3,ucb,ar1,1.0,0,10
hartmann_3,ucb,ar1,1.0,20,10
hartmann_3,ucb,ar1,5.0,0,10
hartmann_3,ucb,ar1,5.0,20,10
hartmann_3,ucb,bias,0.05,0,10
hartmann_3,ucb,bias,0.05,20,10
hartmann_3,ucb,bias,0.25,0,10
hartmann_3,ucb,bias,0.25,20,10
hartmann_3,ucb,bias,1.0,0,10
hartmann_3,ucb,bias,1.0,20,10
hartmann_3,ucb,bias,5.0,0,10
hartmann_3,ucb,bias,5.0,20,10
hartmann_3,ucb,drift,0.05,0,10
hartmann_3,ucb,drift,0.05,20,10
hartmann_3,ucb,drift,0.25,0,10
hartmann_3,ucb,drift,0.25,20,10
hartmann_3,ucb,drift,1.0,0,10
hartmann_3,ucb,drift,1.0,20,10
hartmann_3,ucb,drift,5.0,0,10
hartmann_3,ucb,drift,5.0,20,10
hartmann_3,ucb,gaussian,0.05,0,10
hartmann_3,ucb,gaussian,0.05,20,10
hartmann_3,ucb,gaussian,0.25,0,10
hartmann_3,ucb,gaussian,0.25,20,10
hartmann_3,ucb,gaussian,1.0,0,10
hartmann_3,ucb,gaussian,1.0,20,10
hartmann_3,ucb,gaussian,5.0,0,10
hartmann_3,ucb,gaussian,5.0,20,10
hartmann_6,ei,ar1,0.05,0,10
hartmann_6,ei,ar1,0.05,20,10
hartmann_6,ei,ar1,0.25,0,10
hartmann_6,ei,ar1,0.25,20,10
hartmann_6,ei,ar1,1.0,0,10
hartmann_6,ei,ar1,1.0,20,10
hartmann_6,ei,ar1,5.0,0,10
hartmann_6,ei,ar1,5.0,20,10
hartmann_6,ei,bias,0.05,0,10
hartmann_6,ei,bias,0.05,20,10
hartmann_6,ei,bias,0.25,0,10
hartmann_6,ei,bias,0.25,20,10
hartmann_6,ei,bias,1.0,0,10
hartmann_6,ei,bias,1.0,20,10
hartmann_6,ei,bias,5.0,0,10
hartmann_6,ei,bias,5.0,20,10
hartmann_6,ei,drift,0.05,0,10
hartmann_6,ei,drift,0.05,20,10
hartmann_6,ei,drift,0.25,0,10
hartmann_6,ei,drift,0.25,20,10
hartmann_6,ei,drift,1.0,0,10
hartmann_6,ei,drift,1.0,20,10
hartmann_6,ei,drift,5.0,0,10
hartmann_6,ei,drift,5.0,20,10
hartmann_6,ei,gaussian,0.05,0,10
hartmann_6,ei,gaussian,0.05,20,10
hartmann_6,ei,gaussian,0.25,0,10
hartmann_6,ei,gaussian,0.25,20,10
hartmann_6,ei,gaussian,1.0,0,10
hartmann_6,ei,gaussian,1.0,20,10
hartmann_6,ei,gaussian,5.0,0,10
hartmann_6,ei,gaussian,5.0,20,10
hartmann_6,greedy,ar1,0.05,0,10
hartmann_6,greedy,ar1,0.05,20,10
hartmann_6,greedy,ar1,0.25,0,10
hartmann_6,greedy,ar1,0.25,20,10
hartmann_6,greedy,ar1,1.0,0,10
hartmann_6,greedy,ar1,1.0,20,10
hartmann_6,greedy,ar1,5.0,0,10
hartmann_6,greedy,ar1,5.0,20,10
hartmann_6,greedy,bias,0.05,0,10
hartmann_6,greedy,bias,0.05,20,10
hartmann_6,greedy,bias,0.25,0,10
hartmann_6,greedy,bias,0.25,20,10
hartmann_6,greedy,bias,1.0,0,10
hartmann_6,greedy,bias,1.0,20,10
hartmann_6,greedy,bias,5.0,0,10
hartmann_6,greedy,bias,5.0,20,10
hartmann_6,greedy,drift,0.05,0,10
hartmann_6,greedy,drift,0.05,20,10
hartmann_6,greedy,drift,0.25,0,10
hartmann_6,greedy,drift,0.25,20,10
hartmann_6,greedy,drift,1.0,0,10
hartmann_6,greedy,drift,1.0,20,10
hartmann_6,greedy,drift,5.0,0,10
hartmann_6,greedy,drift,5.0,20,10
hartmann_6,greedy,gaussian,0.05,0,10
hartmann_6,greedy,gaussian,0.05,20,10
hartmann_6,greedy,gaussian,0.25,0,10
hartmann_6,greedy,gaussian,0.25,20,10
hartmann_6,greedy,gaussian,1.0,0,10
hartmann_6,greedy,gaussian,1.0,20,10
hartmann_6,greedy,gaussian,5.0,0,10
hartmann_6,greedy,gaussian,5.0,20,10
hartmann_6,logei,ar1,0.05,0,10
hartmann_6,logei,ar1,0.05,20,10
hartmann_6,logei,ar1,0.25,0,10
hartmann_6,logei,ar1,0.25,20,10
hartmann_6,logei,ar1,1.0,0,10
hartmann_6,logei,ar1,1.0,20,10
hartmann_6,logei,ar1,5.0,0,10
hartmann_6,logei,ar1,5.0,20,10
hartmann_6,logei,bias,0.05,0,10
hartmann_6,logei,bias,0.05,20,10
hartmann_6,logei,bias,0.25,0,10
hartmann_6,logei,bias,0.25,20,10
hartmann_6,logei,bias,1.0,0,10
hartmann_6,logei,bias,1.0,20,10
hartmann_6,logei,bias,5.0,0,10
hartmann_6,logei,bias,5.0,20,10
hartmann_6,logei,drift,0.05,0,10
hartmann_6,logei,drift,0.05,20,10
hartmann_6,logei,drift,0.25,0,10
hartmann_6,logei,drift,0.25,20,10
hartmann_6,logei,drift,1.0,0,10
hartmann_6,logei,drift,1.0,20,10
hartmann_6,logei,drift,5.0,0,10
hartmann_6,logei,drift,5.0,20,10
hartmann_6,logei,gaussian,0.05,0,10
hartmann_6,logei,gaussian,0.05,20,10
hartmann_6,logei,gaussian,0.25,0,10
hartmann_6,logei,gaussian,0.25,20,10
hartmann_6,logei,gaussian,1.0,0,10
hartmann_6,logei,gaussian,1.0,20,10
hartmann_6,logei,gaussian,5.0,0,10
hartmann_6,logei,gaussian,5.0,20,10
hartmann_6,logpi,ar1,0.05,0,10
hartmann_6,logpi,ar1,0.05,20,10
hartmann_6,logpi,ar1,0.25,0,10
hartmann_6,logpi,ar1,0.25,20,10
hartmann_6,logpi,ar1,1.0,0,10
hartmann_6,logpi,ar1,1.0,20,10
hartmann_6,logpi,ar1,5.0,0,10
hartmann_6,logpi,ar1,5.0,20,10
hartmann_6,logpi,bias,0.05,0,10
hartmann_6,logpi,bias,0.05,20,10
hartmann_6,logpi,bias,0.25,0,10
hartmann_6,logpi,bias,0.25,20,10
hartmann_6,logpi,bias,1.0,0,10
hartmann_6,logpi,bias,1.0,20,10
hartmann_6,logpi,bias,5.0,0,10
hartmann_6,logpi,bias,5.0,20,10
hartmann_6,logpi,drift,0.05,0,10
hartmann_6,logpi,drift,0.05,20,10
hartmann_6,logpi,drift,0.25,0,10
hartmann_6,logpi,drift,0.25,20,10
hartmann_6,logpi,drift,1.0,0,10
hartmann_6,logpi,drift,1.0,20,10
hartmann_6,logpi,drift,5.0,0,10
hartmann_6,logpi,drift,5.0,20,10
hartmann_6,logpi,gaussian,0.05,0,10
hartmann_6,logpi,gaussian,0.05,20,10
hartmann_6,logpi,gaussian,0.25,0,10
hartmann_6,logpi,gaussian,0.25,20,10
hartmann_6,logpi,gaussian,1.0,0,10
hartmann_6,logpi,gaussian,1.0,20,10
hartmann_6,logpi,gaussian,5.0,0,10
hartmann_6,logpi,gaussian,5.0,20,10
hartmann_6,pi,ar1,0.05,0,10
hartmann_6,pi,ar1,0.05,20,10
hartmann_6,pi,ar1,0.25,0,10
hartmann_6,pi,ar1,0.25,20,10
hartmann_6,pi,ar1,1.0,0,10
hartmann_6,pi,ar1,1.0,20,10
hartmann_6,pi,ar1,5.0,0,10
hartmann_6,pi,ar1,5.0,20,10
hartmann_6,pi,bias,0.05,0,10
hartmann_6,pi,bias,0.05,20,10
hartmann_6,pi,bias,0.25,0,10
hartmann_6,pi,bias,0.25,20,10
hartmann_6,pi,bias,1.0,0,10
hartmann_6,pi,bias,1.0,20,10
hartmann_6,pi,bias,5.0,0,10
hartmann_6,pi,bias,5.0,20,10
hartmann_6,pi,drift,0.05,0,10
hartmann_6,pi,drift,0.05,20,10
hartmann_6,pi,drift,0.25,0,10
hartmann_6,pi,drift,0.25,20,10
hartmann_6,pi,drift,1.0,0,10
hartmann_6,pi,drift,1.0,20,10
hartmann_6,pi,drift,5.0,0,10
hartmann_6,pi,drift,5.0,20,10
hartmann_6,pi,gaussian,0.05,0,10
hartmann_6,pi,gaussian,0.05,20,10
hartmann_6,pi,gaussian,0.25,0,10
hartmann_6,pi,gaussian,0.25,20,10
hartmann_6,pi,gaussian,1.0,0,10
hartmann_6,pi,gaussian,1.0,20,10
hartmann_6,pi,gaussian,5.0,0,10
hartmann_6,pi,gaussian,5.0,20,10
hartmann_6,qei,ar1,0.05,0,10
hartmann_6,qei,ar1,0.05,20,10
hartmann_6,qei,ar1,0.25,0,10
hartmann_6,qei,ar1,0.25,20,10
hartmann_6,qei,ar1,1.0,0,10
hartmann_6,qei,ar1,1.0,20,10
hartmann_6,qei,ar1,5.0,0,10
hartmann_6,qei,ar1,5.0,20,10
hartmann_6,qei,bias,0.05,0,10
hartmann_6,qei,bias,0.05,20,10
hartmann_6,qei,bias,0.25,0,10
hartmann_6,qei,bias,0.25,20,10
hartmann_6,qei,bias,1.0,0,10
hartmann_6,qei,bias,1.0,20,10
hartmann_6,qei,bias,5.0,0,10
hartmann_6,qei,bias,5.0,20,10
hartmann_6,qei,drift,0.05,0,10
hartmann_6,qei,drift,0.05,20,10
hartmann_6,qei,drift,0.25,0,10
hartmann_6,qei,drift,0.25,20,10
hartmann_6,qei,drift,1.0,0,10
hartmann_6,qei,drift,1.0,20,10
hartmann_6,qei,drift,5.0,0,10
hartmann_6,qei,drift,5.0,20,10
hartmann_6,qei,gaussian,0.05,0,10
hartmann_6,qei,gaussian,0.05,20,10
hartmann_6,qei,gaussian,0.25,0,10
hartmann_6,qei,gaussian,0.25,20,10
hartmann_6,qei,gaussian,1.0,0,10
hartmann_6,qei,gaussian,1.0,20,10
hartmann_6,qei,gaussian,5.0,0,10
hartmann_6,qei,gaussian,5.0,20,10
hartmann_6,qnei,ar1,0.05,0,10
hartmann_6,qnei,ar1,0.05,20,10
hartmann_6,qnei,ar1,0.25,0,10
hartmann_6,qnei,ar1,0.25,20,10
hartmann_6,qnei,ar1,1.0,0,10
hartmann_6,qnei,ar1,1.0,20,10
hartmann_6,qnei,ar1,5.0,0,10
hartmann_6,qnei,ar1,5.0,20,10
hartmann_6,qnei,bias,0.05,0,10
hartmann_6,qnei,bias,0.05,20,10
hartmann_6,qnei,bias,0.25,0,10
hartmann_6,qnei,bias,0.25,20,10
hartmann_6,qnei,bias,1.0,0,10
hartmann_6,qnei,bias,1.0,20,10
hartmann_6,qnei,bias,5.0,0,10
hartmann_6,qnei,bias,5.0,20,10
hartmann_6,qnei,drift,0.05,0,10
hartmann_6,qnei,drift,0.05,20,10
hartmann_6,qnei,drift,0.25,0,10
hartmann_6,qnei,drift,0.25,20,10
hartmann_6,qnei,drift,1.0,0,10
hartmann_6,qnei,drift,1.0,20,10
hartmann_6,qnei,drift,5.0,0,10
hartmann_6,qnei,drift,5.0,20,10
hartmann_6,qnei,gaussian,0.05,0,10
hartmann_6,qnei,gaussian,0.05,20,10
hartmann_6,qnei,gaussian,0.25,0,10
hartmann_6,qnei,gaussian,0.25,20,10
hartmann_6,qnei,gaussian,1.0,0,10
hartmann_6,qnei,gaussian,1.0,20,10
hartmann_6,qnei,gaussian,5.0,0,10
hartmann_6,qnei,gaussian,5.0,20,10
hartmann_6,qpi,ar1,0.05,0,10
hartmann_6,qpi,ar1,0.05,20,10
hartmann_6,qpi,ar1,0.25,0,10
hartmann_6,qpi,ar1,0.25,20,10
hartmann_6,qpi,ar1,1.0,0,10
hartmann_6,qpi,ar1,1.0,20,10
hartmann_6,qpi,ar1,5.0,0,10
hartmann_6,qpi,ar1,5.0,20,10
hartmann_6,qpi,bias,0.05,0,10
hartmann_6,qpi,bias,0.05,20,10
hartmann_6,qpi,bias,0.25,0,10
hartmann_6,qpi,bias,0.25,20,10
hartmann_6,qpi,bias,1.0,0,10
hartmann_6,qpi,bias,1.0,20,10
hartmann_6,qpi,bias,5.0,0,10
hartmann_6,qpi,bias,5.0,20,10
hartmann_6,qpi,drift,0.05,0,10
hartmann_6,qpi,drift,0.05,20,10
hartmann_6,qpi,drift,0.25,0,10
hartmann_6,qpi,drift,0.25,20,10
hartmann_6,qpi,drift,1.0,0,10
hartmann_6,qpi,drift,1.0,20,10
hartmann_6,qpi,drift,5.0,0,10
hartmann_6,qpi,drift,5.0,20,10
hartmann_6,qpi,gaussian,0.05,0,10
hartmann_6,qpi,gaussian,0.05,20,10
hartmann_6,qpi,gaussian,0.25,0,10
hartmann_6,qpi,gaussian,0.25,20,10
hartmann_6,qpi,gaussian,1.0,0,10
hartmann_6,qpi,gaussian,1.0,20,10
hartmann_6,qpi,gaussian,5.0,0,10
hartmann_6,qpi,gaussian,5.0,20,10
hartmann_6,qucb,ar1,0.05,0,10
hartmann_6,qucb,ar1,0.05,20,10
hartmann_6,qucb,ar1,0.25,0,10
hartmann_6,qucb,ar1,0.25,20,10
hartmann_6,qucb,ar1,1.0,0,10
hartmann_6,qucb,ar1,1.0,20,10
hartmann_6,qucb,ar1,5.0,0,10
hartmann_6,qucb,ar1,5.0,20,10
hartmann_6,qucb,bias,0.05,0,10
hartmann_6,qucb,bias,0.05,20,10
hartmann_6,qucb,bias,0.25,0,10
hartmann_6,qucb,bias,0.25,20,10
hartmann_6,qucb,bias,1.0,0,10
hartmann_6,qucb,bias,1.0,20,10
hartmann_6,qucb,bias,5.0,0,10
hartmann_6,qucb,bias,5.0,20,10
hartmann_6,qucb,drift,0.05,0,10
hartmann_6,qucb,drift,0.05,20,10
hartmann_6,qucb,drift,0.25,0,10
hartmann_6,qucb,drift,0.25,20,10
hartmann_6,qucb,drift,1.0,0,10
hartmann_6,qucb,drift,1.0,20,10
hartmann_6,qucb,drift,5.0,0,10
hartmann_6,qucb,drift,5.0,20,10
hartmann_6,qucb,gaussian,0.05,0,10
hartmann_6,qucb,gaussian,0.05,20,10
hartmann_6,qucb,gaussian,0.25,0,10
hartmann_6,qucb,gaussian,0.25,20,10
hartmann_6,qucb,gaussian,1.0,0,10
hartmann_6,qucb,gaussian,1.0,20,10
hartmann_6,qucb,gaussian,5.0,0,10
hartmann_6,qucb,gaussian,5.0,20,10
hartmann_6,random,ar1,0.05,0,10
hartmann_6,random,ar1,0.05,20,10
hartmann_6,random,ar1,0.25,0,10
hartmann_6,random,ar1,0.25,20,10
hartmann_6,random,ar1,1.0,0,10
hartmann_6,random,ar1,1.0,20,10
hartmann_6,random,ar1,5.0,0,10
hartmann_6,random,ar1,5.0,20,10
hartmann_6,random,bias,0.05,0,10
hartmann_6,random,bias,0.05,20,10
hartmann_6,random,bias,0.25,0,10
hartmann_6,random,bias,0.25,20,10
hartmann_6,random,bias,1.0,0,10
hartmann_6,random,bias,1.0,20,10
hartmann_6,random,bias,5.0,0,10
hartmann_6,random,bias,5.0,20,10
hartmann_6,random,drift,0.05,0,10
hartmann_6,random,drift,0.05,20,10
hartmann_6,random,drift,0.25,0,10
hartmann_6,random,drift,0.25,20,10
hartmann_6,random,drift,1.0,0,10
hartmann_6,random,drift,1.0,20,10
hartmann_6,random,drift,5.0,0,10
hartmann_6,random,drift,5.0,20,10
hartmann_6,random,gaussian,0.05,0,10
hartmann_6,random,gaussian,0.05,20,10
hartmann_6,random,gaussian,0.25,0,10
hartmann_6,random,gaussian,0.25,20,10
hartmann_6,random,gaussian,1.0,0,10
hartmann_6,random,gaussian,1.0,20,10
hartmann_6,random,gaussian,5.0,0,10
hartmann_6,random,gaussian,5.0,20,10
hartmann_6,sobol,ar1,0.05,0,10
