dataset,dim,seed,k,sigma_e,frag_k,frag_exact,gp_mean_rank_corr,gp_mean_max,exact_max,fit_warnings,fit_seconds
weber_fechner,4,13,20,0.25,0.11222202485665664,0.1376557113527145,0.8555783646143281,1.9688931711606288,1.8978737488890354,0,0.2773272999911569
weber_fechner,4,13,20,0.5,0.3262500217222528,0.34193525292627974,0.8555783646143281,1.9688931711606288,1.8978737488890354,0,0.2773272999911569
weber_fechner,4,13,20,1.0,0.673375339098963,0.6393457384613391,0.8555783646143281,1.9688931711606288,1.8978737488890354,0,0.2773272999911569
weber_fechner,4,13,20,2.0,1.1630261525663632,0.9892517314423664,0.8555783646143281,1.9688931711606288,1.8978737488890354,0,0.2773272999911569
weber_fechner,4,13,20,5.0,1.7516773803261436,1.4377060169142155,0.8555783646143281,1.9688931711606288,1.8978737488890354,0,0.2773272999911569
weber_fechner,4,13,50,0.05,0.00019369259186801058,0.004479539535305579,0.9019669832913708,1.9109340050965402,1.8978737488890354,0,0.3237785000237636
weber_fechner,4,13,50,0.25,0.13390055757376668,0.1376557113527145,0.9019669832913708,1.9109340050965402,1.8978737488890354,0,0.3237785000237636
weber_fechner,4,13,50,0.5,0.33049782209584744,0.34193525292627974,0.9019669832913708,1.9109340050965402,1.8978737488890354,0,0.3237785000237636
weber_fechner,4,13,50,1.0,0.5944902470602174,0.6393457384613391,0.9019669832913708,1.9109340050965402,1.8978737488890354,0,0.3237785000237636
weber_fechner,4,13,50,2.0,0.9540722447521893,0.9892517314423664,0.9019669832913708,1.9109340050965402,1.8978737488890354,0,0.3237785000237636
weber_fechner,4,13,50,5.0,1.569843733112115,1.4377060169142155,0.9019669832913708,1.9109340050965402,1.8978737488890354,0,0.3237785000237636
weber_fechner,4,14,10,0.05,0.005262322521957201,0.004479539535305579,0.6705431734950789,1.9447531773275943,1.8978737488890354,0,0.22204880000208504
weber_fechner,4,14,10,0.25,0.12208717209500684,0.1376557113527145,0.6705431734950789,1.9447531773275943,1.8978737488890354,0,0.22204880000208504
weber_fechner,4,14,10,0.5,0.3483427732264579,0.34193525292627974,0.6705431734950789,1.9447531773275943,1.8978737488890354,0,0.22204880000208504
weber_fechner,4,14,10,1.0,0.7775508237961537,0.6393457384613391,0.6705431734950789,1.9447531773275943,1.8978737488890354,0,0.22204880000208504
weber_fechner,4,14,10,2.0,1.1433048801563859,0.9892517314423664,0.6705431734950789,1.9447531773275943,1.8978737488890354,0,0.22204880000208504
weber_fechner,4,14,10,5.0,1.3803322496890165,1.4377060169142155,0.6705431734950789,1.9447531773275943,1.8978737488890354,0,0.22204880000208504
weber_fechner,4,14,20,0.05,0.011326939213753915,0.004479539535305579,0.8218478198672464,1.9301331889815239,1.8978737488890354,0,0.32771719997981563
weber_fechner,4,14,20,0.25,0.12315592491910282,0.1376557113527145,0.8218478198672464,1.9301331889815239,1.8978737488890354,0,0.32771719997981563
weber_fechner,4,14,20,0.5,0.30197042042792854,0.34193525292627974,0.8218478198672464,1.9301331889815239,1.8978737488890354,0,0.32771719997981563
weber_fechner,4,14,20,1.0,0.6157729141486689,0.6393457384613391,0.8218478198672464,1.9301331889815239,1.8978737488890354,0,0.32771719997981563
weber_fechner,4,14,20,2.0,1.0364792742419549,0.9892517314423664,0.8218478198672464,1.9301331889815239,1.8978737488890354,0,0.32771719997981563
weber_fechner,4,14,20,5.0,1.6903828386683024,1.4377060169142155,0.8218478198672464,1.9301331889815239,1.8978737488890354,0,0.32771719997981563
weber_fechner,4,14,50,0.05,0.012127222967476956,0.004479539535305579,0.9471060311284046,1.934130276855757,1.8978737488890354,0,0.2537517000164371
weber_fechner,4,14,50,0.25,0.1522562185120625,0.1376557113527145,0.9471060311284046,1.934130276855757,1.8978737488890354,0,0.2537517000164371
weber_fechner,4,14,50,0.5,0.35973116405240124,0.34193525292627974,0.9471060311284046,1.934130276855757,1.8978737488890354,0,0.2537517000164371
weber_fechner,4,14,50,1.0,0.6499503914854112,0.6393457384613391,0.9471060311284046,1.934130276855757,1.8978737488890354,0,0.2537517000164371
weber_fechner,4,14,50,2.0,1.0526634515722406,0.9892517314423664,0.9471060311284046,1.934130276855757,1.8978737488890354,0,0.2537517000164371
weber_fechner,4,14,50,5.0,1.6894636738731574,1.4377060169142155,0.9471060311284046,1.934130276855757,1.8978737488890354,0,0.2537517000164371
weber_fechner,4,15,10,0.05,0.007788872336540825,0.004479539535305579,0.8282952334630348,1.9165176745006844,1.8978737488890354,0,0.2566453999897931
weber_fechner,4,15,10,0.25,0.10963031555507459,0.1376557113527145,0.8282952334630348,1.9165176745006844,1.8978737488890354,0,0.2566453999897931
weber_fechner,4,15,10,0.5,0.3509421457493783,0.34193525292627974,0.8282952334630348,1.9165176745006844,1.8978737488890354,0,0.2566453999897931
weber_fechner,4,15,10,1.0,0.7466849338876663,0.6393457384613391,0.8282952334630348,1.9165176745006844,1.8978737488890354,0,0.2566453999897931
weber_fechner,4,15,10,2.0,1.1777640014722472,0.9892517314423664,0.8282952334630348,1.9165176745006844,1.8978737488890354,0,0.2566453999897931
weber_fechner,4,15,10,5.0,1.556855452627079,1.4377060169142155,0.8282952334630348,1.9165176745006844,1.8978737488890354,0,0.2566453999897931
weber_fechner,4,15,20,0.05,0.008049277872791636,0.004479539535305579,0.8341511215381092,2.019940496252561,1.8978737488890354,0,0.2778373000037391
weber_fechner,4,15,20,0.25,0.09309051033304519,0.1376557113527145,0.8341511215381092,2.019940496252561,1.8978737488890354,0,0.2778373000037391
weber_fechner,4,15,20,0.5,0.322729285901034,0.34193525292627974,0.8341511215381092,2.019940496252561,1.8978737488890354,0,0.2778373000037391
weber_fechner,4,15,20,1.0,0.6844817071971783,0.6393457384613391,0.8341511215381092,2.019940496252561,1.8978737488890354,0,0.2778373000037391
weber_fechner,4,15,20,2.0,1.1680605702509366,0.9892517314423664,0.8341511215381092,2.019940496252561,1.8978737488890354,0,0.2778373000037391
weber_fechner,4,15,20,5.0,1.8122192264385135,1.4377060169142155,0.8341511215381092,2.019940496252561,1.8978737488890354,0,0.2778373000037391
weber_fechner,4,15,50,0.05,0.0032472951016630303,0.004479539535305579,0.9465559910734721,1.8814822276801286,1.8978737488890354,0,0.26570809999248013
weber_fechner,4,15,50,0.25,0.15515003763550403,0.1376557113527145,0.9465559910734721,1.8814822276801286,1.8978737488890354,0,0.26570809999248013
weber_fechner,4,15,50,0.5,0.2989520373468873,0.34193525292627974,0.9465559910734721,1.8814822276801286,1.8978737488890354,0,0.26570809999248013
weber_fechner,4,15,50,1.0,0.5155959643174947,0.6393457384613391,0.9465559910734721,1.8814822276801286,1.8978737488890354,0,0.26570809999248013
weber_fechner,4,15,50,2.0,0.8416525888212466,0.9892517314423664,0.9465559910734721,1.8814822276801286,1.8978737488890354,0,0.26570809999248013
weber_fechner,4,15,50,5.0,1.4756251735357306,1.4377060169142155,0.9465559910734721,1.8814822276801286,1.8978737488890354,0,0.26570809999248013
weber_fechner,4,16,10,0.05,0.00491902625344869,0.004479539535305579,0.4210367074845502,1.1255218546791848,1.8978737488890354,0,0.2632463999907486
weber_fechner,4,16,10,0.25,0.15496364443725544,0.1376557113527145,0.4210367074845502,1.1255218546791848,1.8978737488890354,0,0.2632463999907486
weber_fechner,4,16,10,0.5,0.3544509108710653,0.34193525292627974,0.4210367074845502,1.1255218546791848,1.8978737488890354,0,0.2632463999907486
weber_fechner,4,16,10,1.0,0.7582525515780558,0.6393457384613391,0.4210367074845502,1.1255218546791848,1.8978737488890354,0,0.2632463999907486
weber_fechner,4,16,10,2.0,1.0463592943125344,0.9892517314423664,0.4210367074845502,1.1255218546791848,1.8978737488890354,0,0.2632463999907486
weber_fechner,4,16,10,5.0,1.200566450875826,1.4377060169142155,0.4210367074845502,1.1255218546791848,1.8978737488890354,0,0.2632463999907486
weber_fechner,4,16,20,0.05,0.0,0.004479539535305579,0.5192556935225451,1.9084085349302384,1.8978737488890354,0,0.20577770000090823
weber_fechner,4,16,20,0.25,0.13924027699818503,0.1376557113527145,0.5192556935225451,1.9084085349302384,1.8978737488890354,0,0.20577770000090823
weber_fechner,4,16,20,0.5,0.33552663382516595,0.34193525292627974,0.5192556935225451,1.9084085349302384,1.8978737488890354,0,0.20577770000090823
weber_fechner,4,16,20,1.0,0.8328409167317494,0.6393457384613391,0.5192556935225451,1.9084085349302384,1.8978737488890354,0,0.20577770000090823
weber_fechner,4,16,20,2.0,1.5984265546152638,0.9892517314423664,0.5192556935225451,1.9084085349302384,1.8978737488890354,0,0.20577770000090823
weber_fechner,4,16,20,5.0,2.088526455126114,1.4377060169142155,0.5192556935225451,1.9084085349302384,1.8978737488890354,0,0.20577770000090823
weber_fechner,4,16,50,0.05,0.011451958933789612,0.004479539535305579,0.9082577534905012,1.9330191153574938,1.8978737488890354,0,0.3489871000056155
weber_fechner,4,16,50,0.25,0.14723680877509793,0.1376557113527145,0.9082577534905012,1.9330191153574938,1.8978737488890354,0,0.3489871000056155
weber_fechner,4,16,50,0.5,0.3607421347410157,0.34193525292627974,0.9082577534905012,1.9330191153574938,1.8978737488890354,0,0.3489871000056155
weber_fechner,4,16,50,1.0,0.6531952299636796,0.6393457384613391,0.9082577534905012,1.9330191153574938,1.8978737488890354,0,0.3489871000056155
weber_fechner,4,16,50,2.0,1.073387002024619,0.9892517314423664,0.9082577534905012,1.9330191153574938,1.8978737488890354,0,0.3489871000056155
weber_fechner,4,16,50,5.0,1.69870385969507,1.4377060169142155,0.9082577534905012,1.9330191153574938,1.8978737488890354,0,0.3489871000056155
moving_peaks,4,7,10,0.05,0.012352575464760594,0.008028023140813504,0.5150649462119478,1.5922788677694044,2.0094410894140933,0,0.20987800002330914
moving_peaks,4,7,10,0.25,0.15250451893004674,0.074214542726949,0.5150649462119478,1.5922788677694044,2.0094410894140933,0,0.20987800002330914
moving_peaks,4,7,10,0.5,0.35063183112947666,0.2876743956994524,0.5150649462119478,1.5922788677694044,2.0094410894140933,0,0.20987800002330914
moving_peaks,4,7,10,1.0,0.6289691676540518,0.637619520809256,0.5150649462119478,1.5922788677694044,2.0094410894140933,0,0.20987800002330914
moving_peaks,4,7,10,2.0,1.0537662311489835,1.0464072639572863,0.5150649462119478,1.5922788677694044,2.0094410894140933,0,0.20987800002330914
moving_peaks,4,7,10,5.0,1.4550047665124584,1.520688512848556,0.5150649462119478,1.5922788677694044,2.0094410894140933,0,0.20987800002330914
moving_peaks,4,7,20,0.05,0.0074873161735966335,0.008028023140813504,0.6238827534905012,1.3468092956643327,2.0094410894140933,0,0.18276980001246557
moving_peaks,4,7,20,0.25,0.12803169083716,0.074214542726949,0.6238827534905012,1.3468092956643327,2.0094410894140933,0,0.18276980001246557
moving_peaks,4,7,20,0.5,0.418114442144902,0.2876743956994524,0.6238827534905012,1.3468092956643327,2.0094410894140933,0,0.18276980001246557
moving_peaks,4,7,20,1.0,0.8486902071364583,0.637619520809256,0.6238827534905012,1.3468092956643327,2.0094410894140933,0,0.18276980001246557
moving_peaks,4,7,20,2.0,1.2191562284398438,1.0464072639572863,0.6238827534905012,1.3468092956643327,2.0094410894140933,0,0.18276980001246557
moving_peaks,4,7,20,5.0,1.445697638382188,1.520688512848556,0.6238827534905012,1.3468092956643327,2.0094410894140933,0,0.18276980001246557
moving_peaks,4,7,50,0.05,0.0,0.008028023140813504,0.48272416456855105,1.8731609995322014,2.0094410894140933,0,0.18877629999769852
moving_peaks,4,7,50,0.25,0.07682269887669493,0.074214542726949,0.48272416456855105,1.8731609995322014,2.0094410894140933,0,0.18877629999769852
moving_peaks,4,7,50,0.5,0.48679647918288244,0.2876743956994524,0.48272416456855105,1.8731609995322014,2.0094410894140933,0,0.18877629999769852
moving_peaks,4,7,50,1.0,1.1826912208999196,0.637619520809256,0.48272416456855105,1.8731609995322014,2.0094410894140933,0,0.18877629999769852
moving_peaks,4,7,50,2.0,1.4871294134580701,1.0464072639572863,0.48272416456855105,1.8731609995322014,2.0094410894140933,0,0.18877629999769852
moving_peaks,4,7,50,5.0,1.5961774346406556,1.520688512848556,0.48272416456855105,1.8731609995322014,2.0094410894140933,0,0.18877629999769852
moving_peaks,4,8,10,0.05,0.00023263642697342356,0.008028023140813504,0.2489642938887617,1.6171881293315438,2.0094410894140933,0,0.2490599999728147
moving_peaks,4,8,10,0.25,0.2101133954022585,0.074214542726949,0.2489642938887617,1.6171881293315438,2.0094410894140933,0,0.2490599999728147
moving_peaks,4,8,10,0.5,0.4903036743749564,0.2876743956994524,0.2489642938887617,1.6171881293315438,2.0094410894140933,0,0.2490599999728147
moving_peaks,4,8,10,1.0,0.7828626002875826,0.637619520809256,0.2489642938887617,1.6171881293315438,2.0094410894140933,0,0.2490599999728147
moving_peaks,4,8,10,2.0,0.9328145073972937,1.0464072639572863,0.2489642938887617,1.6171881293315438,2.0094410894140933,0,0.2490599999728147
moving_peaks,4,8,10,5.0,1.032588637857545,1.520688512848556,0.2489642938887617,1.6171881293315438,2.0094410894140933,0,0.2490599999728147
moving_peaks,4,8,20,0.05,0.0,0.008028023140813504,0.19257982375829705,1.565748028925777,2.0094410894140933,0,0.20810469999560155
moving_peaks,4,8,20,0.25,0.20771585215456453,0.074214542726949,0.19257982375829705,1.565748028925777,2.0094410894140933,0,0.20810469999560155
moving_peaks,4,8,20,0.5,0.5962340014183287,0.2876743956994524,0.19257982375829705,1.565748028925777,2.0094410894140933,0,0.20810469999560155
moving_peaks,4,8,20,1.0,0.8269624594675437,0.637619520809256,0.19257982375829705,1.565748028925777,2.0094410894140933,0,0.20810469999560155
moving_peaks,4,8,20,2.0,0.9166253878897797,1.0464072639572863,0.19257982375829705,1.565748028925777,2.0094410894140933,0,0.20810469999560155
moving_peaks,4,8,20,5.0,0.9618012656374001,1.520688512848556,0.19257982375829705,1.565748028925777,2.0094410894140933,0,0.20810469999560155
moving_peaks,4,8,50,0.05,0.010656382690574194,0.008028023140813504,0.19630064087891963,1.2961465320646286,2.0094410894140933,0,0.26971960000810213
moving_peaks,4,8,50,0.25,0.16489237779711055,0.074214542726949,0.19630064087891963,1.2961465320646286,2.0094410894140933,0,0.26971960000810213
moving_peaks,4,8,50,0.5,0.41341694427285797,0.2876743956994524,0.19630064087891963,1.2961465320646286,2.0094410894140933,0,0.26971960000810213
moving_peaks,4,8,50,1.0,0.5203871573696953,0.637619520809256,0.19630064087891963,1.2961465320646286,2.0094410894140933,0,0.26971960000810213
moving_peaks,4,8,50,2.0,0.5643052388568438,1.0464072639572863,0.19630064087891963,1.2961465320646286,2.0094410894140933,0,0.26971960000810213
moving_peaks,4,8,50,5.0,0.5858838767595098,1.520688512848556,0.19630064087891963,1.2961465320646286,2.0094410894140933,0,0.26971960000810213
moving_peaks,4,9,10,0.05,0.012752729615805068,0.008028023140813504,0.6058358606088349,1.4099209711160663,2.0094410894140933,0,0.23390560000552796
moving_peaks,4,9,10,0.25,0.1552293730976986,0.074214542726949,0.6058358606088349,1.4099209711160663,2.0094410894140933,0,0.23390560000552796
moving_peaks,4,9,10,0.5,0.3122198745089297,0.2876743956994524,0.6058358606088349,1.4099209711160663,2.0094410894140933,0,0.23390560000552796
moving_peaks,4,9,10,1.0,0.5970855982227183,0.637619520809256,0.6058358606088349,1.4099209711160663,2.0094410894140933,0,0.23390560000552796
moving_peaks,4,9,10,2.0,1.0331998745981055,1.0464072639572863,0.6058358606088349,1.4099209711160663,2.0094410894140933,0,0.23390560000552796
moving_peaks,4,9,10,5.0,1.4090528719826187,1.520688512848556,0.6058358606088349,1.4099209711160663,2.0094410894140933,0,0.23390560000552796
moving_peaks,4,9,20,0.05,0.0007083476022489373,0.008028023140813504,0.26781729228656437,1.9298594795869195,2.0094410894140933,0,0.21332819998497143
moving_peaks,4,9,20,0.25,0.15334409878111932,0.074214542726949,0.26781729228656437,1.9298594795869195,2.0094410894140933,0,0.21332819998497143
moving_peaks,4,9,20,0.5,0.36717157764524205,0.2876743956994524,0.26781729228656437,1.9298594795869195,2.0094410894140933,0,0.21332819998497143
moving_peaks,4,9,20,1.0,0.7711216193109447,0.637619520809256,0.26781729228656437,1.9298594795869195,2.0094410894140933,0,0.21332819998497143
moving_peaks,4,9,20,2.0,1.3201388432571686,1.0464072639572863,0.26781729228656437,1.9298594795869195,2.0094410894140933,0,0.21332819998497143
moving_peaks,4,9,20,5.0,1.738671310151462,1.520688512848556,0.26781729228656437,1.9298594795869195,2.0094410894140933,0,0.21332819998497143
moving_peaks,4,9,50,0.05,0.01346104965536151,0.008028023140813504,0.36632953765163645,1.5532014615874972,2.0094410894140933,0,0.3027486999926623
moving_peaks,4,9,50,0.25,0.10132612563338216,0.074214542726949,0.36632953765163645,1.5532014615874972,2.0094410894140933,0,0.3027486999926623
moving_peaks,4,9,50,0.5,0.24255936868660355,0.2876743956994524,0.36632953765163645,1.5532014615874972,2.0094410894140933,0,0.3027486999926623
moving_peaks,4,9,50,1.0,0.8306357545426465,0.637619520809256,0.36632953765163645,1.5532014615874972,2.0094410894140933,0,0.3027486999926623
moving_peaks,4,9,50,2.0,1.259694462795982,1.0464072639572863,0.36632953765163645,1.5532014615874972,2.0094410894140933,0,0.3027486999926623
moving_peaks,4,9,50,5.0,1.437308541842725,1.520688512848556,0.36632953765163645,1.5532014615874972,2.0094410894140933,0,0.3027486999926623
moving_peaks,4,10,10,0.05,0.006772975540681132,0.008028023140813504,0.3249363412680247,1.1092008772921662,2.0094410894140933,0,0.24912540000514127
moving_peaks,4,10,10,0.25,0.10202907821480453,0.074214542726949,0.3249363412680247,1.1092008772921662,2.0094410894140933,0,0.24912540000514127
moving_peaks,4,10,10,0.5,0.5065585242431639,0.2876743956994524,0.3249363412680247,1.1092008772921662,2.0094410894140933,0,0.24912540000514127
moving_peaks,4,10,10,1.0,0.9833421746985984,0.637619520809256,0.3249363412680247,1.1092008772921662,2.0094410894140933,0,0.24912540000514127
moving_peaks,4,10,10,2.0,1.1551054221015904,1.0464072639572863,0.3249363412680247,1.1092008772921662,2.0094410894140933,0,0.24912540000514127
moving_peaks,4,10,10,5.0,1.2098975733177877,1.520688512848556,0.3249363412680247,1.1092008772921662,2.0094410894140933,0,0.24912540000514127
moving_peaks,4,10,20,0.05,0.0,0.008028023140813504,0.1426198786907759,1.2580627750298063,2.0094410894140933,0,0.2646651999966707
moving_peaks,4,10,20,0.25,0.10989633722954124,0.074214542726949,0.1426198786907759,1.2580627750298063,2.0094410894140933,0,0.2646651999966707
moving_peaks,4,10,20,0.5,0.7201511589084597,0.2876743956994524,0.1426198786907759,1.2580627750298063,2.0094410894140933,0,0.2646651999966707
moving_peaks,4,10,20,1.0,1.0263021913007975,0.637619520809256,0.1426198786907759,1.2580627750298063,2.0094410894140933,0,0.2646651999966707
moving_peaks,4,10,20,2.0,1.10094883497686,1.0464072639572863,0.1426198786907759,1.2580627750298063,2.0094410894140933,0,0.2646651999966707
moving_peaks,4,10,20,5.0,1.1207759542775912,1.520688512848556,0.1426198786907759,1.2580627750298063,2.0094410894140933,0,0.2646651999966707
moving_peaks,4,10,50,0.05,0.0,0.008028023140813504,0.48911221103227276,1.4578258753871485,2.0094410894140933,0,0.14977869999711402
moving_peaks,4,10,50,0.25,0.09788110861850836,0.074214542726949,0.48911221103227276,1.4578258753871485,2.0094410894140933,0,0.14977869999711402
moving_peaks,4,10,50,0.5,0.4985232449781357,0.2876743956994524,0.48911221103227276,1.4578258753871485,2.0094410894140933,0,0.14977869999711402
moving_peaks,4,10,50,1.0,1.1389463679955851,0.637619520809256,0.48911221103227276,1.4578258753871485,2.0094410894140933,0,0.14977869999711402
moving_peaks,4,10,50,2.0,1.4394019487221232,1.0464072639572863,0.48911221103227276,1.4578258753871485,2.0094410894140933,0,0.14977869999711402
moving_peaks,4,10,50,5.0,1.5444628726547143,1.520688512848556,0.48911221103227276,1.4578258753871485,2.0094410894140933,0,0.14977869999711402
moving_peaks,4,11,10,0.05,0.012358438152524832,0.008028023140813504,0.05749957084000914,0.9412804613948076,2.0094410894140933,0,0.29905329999746755
moving_peaks,4,11,10,0.25,0.20554974816574703,0.074214542726949,0.05749957084000914,0.9412804613948076,2.0094410894140933,0,0.29905329999746755
moving_peaks,4,11,10,0.5,0.5043725658821315,0.2876743956994524,0.05749957084000914,0.9412804613948076,2.0094410894140933,0,0.29905329999746755
moving_peaks,4,11,10,1.0,0.6033446507673194,0.637619520809256,0.05749957084000914,0.9412804613948076,2.0094410894140933,0,0.29905329999746755
moving_peaks,4,11,10,2.0,0.6317654810015283,1.0464072639572863,0.05749957084000914,0.9412804613948076,2.0094410894140933,0,0.29905329999746755
moving_peaks,4,11,10,5.0,0.6413123403601378,1.520688512848556,0.05749957084000914,0.9412804613948076,2.0094410894140933,0,0.29905329999746755
moving_peaks,4,11,20,0.05,0.010259006743192415,0.008028023140813504,0.34608176928358886,1.5006925300497076,2.0094410894140933,0,0.23851130000548437
moving_peaks,4,11,20,0.25,0.1195932168371194,0.074214542726949,0.34608176928358886,1.5006925300497076,2.0094410894140933,0,0.23851130000548437
moving_peaks,4,11,20,0.5,0.4209330853084269,0.2876743956994524,0.34608176928358886,1.5006925300497076,2.0094410894140933,0,0.23851130000548437
moving_peaks,4,11,20,1.0,0.8621486891538199,0.637619520809256,0.34608176928358886,1.5006925300497076,2.0094410894140933,0,0.23851130000548437
moving_peaks,4,11,20,2.0,1.0410474180725864,1.0464072639572863,0.34608176928358886,1.5006925300497076,2.0094410894140933,0,0.23851130000548437
moving_peaks,4,11,20,5.0,1.105455791470936,1.520688512848556,0.34608176928358886,1.5006925300497076,2.0094410894140933,0,0.23851130000548437
moving_peaks,4,11,50,0.05,0.006630953982902309,0.008028023140813504,0.18141737239642935,2.0789575881552342,2.0094410894140933,0,0.31741600000532344
moving_peaks,4,11,50,0.25,0.058805275616465424,0.074214542726949,0.18141737239642935,2.0789575881552342,2.0094410894140933,0,0.31741600000532344
moving_peaks,4,11,50,0.5,0.5656327726802659,0.2876743956994524,0.18141737239642935,2.0789575881552342,2.0094410894140933,0,0.31741600000532344
moving_peaks,4,11,50,1.0,1.07317014753983,0.637619520809256,0.18141737239642935,2.0789575881552342,2.0094410894140933,0,0.31741600000532344
moving_peaks,4,11,50,2.0,1.204351189805795,1.0464072639572863,0.18141737239642935,2.0789575881552342,2.0094410894140933,0,0.31741600000532344
moving_peaks,4,11,50,5.0,1.236859714010249,1.520688512848556,0.18141737239642935,2.0789575881552342,2.0094410894140933,0,0.31741600000532344
moving_peaks,4,12,10,0.05,0.02123156569213926,0.008028023140813504,0.09341883154039825,0.8544656696665713,2.0094410894140933,0,0.2497254000045359
moving_peaks,4,12,10,0.25,0.11219084538614497,0.074214542726949,0.09341883154039825,0.8544656696665713,2.0094410894140933,0,0.2497254000045359
moving_peaks,4,12,10,0.5,0.4065555618893754,0.2876743956994524,0.09341883154039825,0.8544656696665713,2.0094410894140933,0,0.2497254000045359
moving_peaks,4,12,10,1.0,0.7835285889731775,0.637619520809256,0.09341883154039825,0.8544656696665713,2.0094410894140933,0,0.2497254000045359
moving_peaks,4,12,10,2.0,0.903245908773449,1.0464072639572863,0.09341883154039825,0.8544656696665713,2.0094410894140933,0,0.2497254000045359
moving_peaks,4,12,10,5.0,0.9475858932879418,1.520688512848556,0.09341883154039825,0.8544656696665713,2.0094410894140933,0,0.2497254000045359
moving_peaks,4,12,20,0.05,0.0011731849028458919,0.008028023140813504,0.0950517853055619,0.9657221667499674,2.0094410894140933,0,0.2313117999874521
moving_peaks,4,12,20,0.25,0.1551124081831381,0.074214542726949,0.0950517853055619,0.9657221667499674,2.0094410894140933,0,0.2313117999874521
moving_peaks,4,12,20,0.5,0.6591889026679696,0.2876743956994524,0.0950517853055619,0.9657221667499674,2.0094410894140933,0,0.2313117999874521
moving_peaks,4,12,20,1.0,0.8747353575754154,0.637619520809256,0.0950517853055619,0.9657221667499674,2.0094410894140933,0,0.2313117999874521
moving_peaks,4,12,20,2.0,0.923190379428961,1.0464072639572863,0.0950517853055619,0.9657221667499674,2.0094410894140933,0,0.2313117999874521
moving_peaks,4,12,20,5.0,0.9448262281100177,1.520688512848556,0.0950517853055619,0.9657221667499674,2.0094410894140933,0,0.2313117999874521
moving_peaks,4,12,50,0.05,0.008050788979958149,0.008028023140813504,0.2565060654612039,1.1927588650455343,2.0094410894140933,0,0.2020864999794867
moving_peaks,4,12,50,0.25,0.06095073320086027,0.074214542726949,0.2565060654612039,1.1927588650455343,2.0094410894140933,0,0.2020864999794867
moving_peaks,4,12,50,0.5,0.48984776452929507,0.2876743956994524,0.2565060654612039,1.1927588650455343,2.0094410894140933,0,0.2020864999794867
moving_peaks,4,12,50,1.0,0.9752449248277136,0.637619520809256,0.2565060654612039,1.1927588650455343,2.0094410894140933,0,0.2020864999794867
moving_peaks,4,12,50,2.0,1.120909838021675,1.0464072639572863,0.2565060654612039,1.1927588650455343,2.0094410894140933,0,0.2020864999794867
moving_peaks,4,12,50,5.0,1.169542250433416,1.520688512848556,0.2565060654612039,1.1927588650455343,2.0094410894140933,0,0.2020864999794867
moving_peaks,4,13,10,0.05,0.001113652417967881,0.008028023140813504,0.33066205081254285,1.8158353388148152,2.0094410894140933,0,0.23666429999866523
moving_peaks,4,13,10,0.25,0.14544988087836808,0.074214542726949,0.33066205081254285,1.8158353388148152,2.0094410894140933,0,0.23666429999866523
moving_peaks,4,13,10,0.5,0.357790299808073,0.2876743956994524,0.33066205081254285,1.8158353388148152,2.0094410894140933,0,0.23666429999866523
moving_peaks,4,13,10,1.0,0.7733319330389107,0.637619520809256,0.33066205081254285,1.8158353388148152,2.0094410894140933,0,0.23666429999866523
moving_peaks,4,13,10,2.0,1.2755000381329542,1.0464072639572863,0.33066205081254285,1.8158353388148152,2.0094410894140933,0,0.23666429999866523
moving_peaks,4,13,10,5.0,1.7612916394140261,1.520688512848556,0.33066205081254285,1.8158353388148152,2.0094410894140933,0,0.23666429999866523
moving_peaks,4,13,20,0.05,0.02527584590626133,0.008028023140813504,0.625277523460746,1.257051836185573,2.0094410894140933,0,0.18942999999853782
moving_peaks,4,13,20,0.25,0.12390987659096393,0.074214542726949,0.625277523460746,1.257051836185573,2.0094410894140933,0,0.18942999999853782
moving_peaks,4,13,20,0.5,0.23469765250593233,0.2876743956994524,0.625277523460746,1.257051836185573,2.0094410894140933,0,0.18942999999853782
moving_peaks,4,13,20,1.0,0.4801006622086193,0.637619520809256,0.625277523460746,1.257051836185573,2.0094410894140933,0,0.18942999999853782
moving_peaks,4,13,20,2.0,0.8324975115768584,1.0464072639572863,0.625277523460746,1.257051836185573,2.0094410894140933,0,0.18942999999853782
moving_peaks,4,13,20,5.0,1.267884424380631,1.520688512848556,0.625277523460746,1.257051836185573,2.0094410894140933,0,0.18942999999853782
moving_peaks,4,13,50,0.05,0.012178290571604347,0.008028023140813504,0.5486424238956282,1.2375132132677642,2.0094410894140933,0,0.3588111000135541
moving_peaks,4,13,50,0.25,0.06739253024709872,0.074214542726949,0.5486424238956282,1.2375132132677642,2.0094410894140933,0,0.3588111000135541
moving_peaks,4,13,50,0.5,0.3804477328077161,0.2876743956994524,0.5486424238956282,1.2375132132677642,2.0094410894140933,0,0.3588111000135541
moving_peaks,4,13,50,1.0,0.8383466576640494,0.637619520809256,0.5486424238956282,1.2375132132677642,2.0094410894140933,0,0.3588111000135541
moving_peaks,4,13,50,2.0,1.0080594281656248,1.0464072639572863,0.5486424238956282,1.2375132132677642,2.0094410894140933,0,0.3588111000135541
moving_peaks,4,13,50,5.0,1.0812806111468778,1.520688512848556,0.5486424238956282,1.2375132132677642,2.0094410894140933,0,0.3588111000135541
moving_peaks,4,14,10,0.05,0.02274211855594528,0.008028023140813504,0.32077778095674064,1.2949330671603554,2.0094410894140933,0,0.23277390000293963
