mode,arm,reference,rule,error_model,variant,reference_variant,pooled_acquisitions,cell,jitter_std,jitter_iteration,n_landscapes,n_cells,cost,gain,price,recovered,recovered_lo,recovered_hi,wilcoxon_p,wilcoxon_p_fdr
within,output-boba,output-boba,lcb2,gaussian,,,False,condition,0.05,20.0,20,2000,0.008827714539086264,-0.012970529280329074,0.014702117937754808,-1.4692964099484376,-3.162384240847067,-0.3762975071515688,0.2598350470503199,0.4157360752805118
within,output-boba,output-boba,lcb2,gaussian,,,False,condition,0.25,0.0,20,2000,0.09694057601641856,-0.0018839499240740575,0.014702117937754808,-0.01943406983423513,-0.14617977774383262,0.07319768986586782,0.5958194732666016,0.6809365408761161
within,output-boba,output-boba,lcb2,gaussian,,,False,condition,0.25,20.0,20,2000,0.039717916019149604,-0.0050870979340912285,0.014702117937754808,-0.12808068609739076,-0.4457095154559989,0.11232572487680842,0.8694877624511719,0.8694877624511719
within,output-boba,output-boba,lcb2,gaussian,,,False,condition,1.0,0.0,20,2000,0.30219155616248644,0.017445925284505483,0.014702117937754808,0.057731345991431086,0.01934442779132702,0.09745108438820345,0.01068878173828125,0.02850341796875
within,output-boba,output-boba,lcb2,gaussian,,,False,condition,1.0,20.0,20,2000,0.12244079084291067,0.015426879548067532,0.014702117937754808,0.12599460883799699,0.04154383127501802,0.22736362136280713,0.017181396484375,0.03436279296875
within,output-boba,output-boba,lcb2,gaussian,,,False,condition,5.0,0.0,20,2000,0.7078236626435876,0.06885135113930209,0.014702117937754808,0.09727189803482311,0.05466836064526487,0.15102593799486244,0.0002613067626953125,0.00104522705078125
within,output-boba,output-boba,lcb2,gaussian,,,False,condition,5.0,20.0,20,2000,0.4070282986614283,0.07522796633384836,0.014702117937754808,0.18482244743485024,0.10948779228675173,0.2605738193194348,0.0002613067626953125,0.00104522705078125
within,output-boba,output-boba,lcb2,gaussian,,,False,pooled_std_ge_0.25,,0.0,20,6000,0.36898526494083095,0.028137775499911165,0.014702117937754805,0.07625717927902413,0.03380656181327376,0.12481126368065507,0.00365447998046875,
within,output-boba,output-boba,lcb2,gaussian,,,False,pooled_std_ge_0.25,,20.0,20,6000,0.18972900184116287,0.02852258264927488,0.014702117937754805,0.1503332773191596,0.0660659296231037,0.23727254314406895,0.00365447998046875,
within,output-boba,output-boba,lcb2,gaussian,,,False,pooled_std_ge_0.25,,,20,12000,0.2793571333909969,0.02833017907459303,0.014702117937754805,0.10141204819331116,0.04588618609930158,0.15882898087661287,0.0031528472900390625,
within,output-boba,output-boba,lcb2,gaussian,,,False,pooled_std_lt_0.25,,0.0,20,2000,0.015843217686982283,-0.012774529293795392,0.014702117937754808,-0.8063090179144414,-2.1651844043661947,-0.13161768454873443,0.39806292572561963,
within,output-boba,output-boba,lcb2,gaussian,,,False,pooled_std_lt_0.25,,20.0,20,2000,0.008827714539086264,-0.012970529280329074,0.014702117937754808,-1.4692964099484376,-3.162384240847067,-0.3762975071515688,0.2598350470503199,
within,output-boba,output-boba,lcb2,gaussian,,,False,pooled_std_lt_0.25,,,20,4000,0.01233546611303427,-0.012872529287062234,0.014702117937754808,-1.0435381337929726,-2.533955939526945,-0.21900915916175745,0.33413808059574546,
within,output-boba,output-boba,best_visited,ar1,,,False,condition,0.05,0.0,20,2000,0.01193724805603584,0.004438014416306373,0.0,0.37177868764001903,0.21925273026298847,0.6029793965898055,1.9073486328125e-06,1.9073486328125e-06
within,output-boba,output-boba,best_visited,ar1,,,False,condition,0.05,20.0,20,2000,0.005299397285721911,0.003726470365191154,0.0,0.7031875823372082,0.38680244198263575,2.918924417578085,1.9073486328125e-06,1.9073486328125e-06
within,output-boba,output-boba,best_visited,ar1,,,False,condition,0.25,0.0,20,2000,0.07676593035145687,0.029391545058653053,0.0,0.38287225757689597,0.281443815258809,0.48867720121693686,1.9073486328125e-06,1.9073486328125e-06
within,output-boba,output-boba,best_visited,ar1,,,False,condition,0.25,20.0,20,2000,0.034696185533540064,0.02245059239187543,0.0,0.6470622648179271,0.5389527975416901,0.7776807468651262,1.9073486328125e-06,1.9073486328125e-06
within,output-boba,output-boba,best_visited,ar1,,,False,condition,1.0,0.0,20,2000,0.2724656342300002,0.12556370726111393,0.0,0.4608423650049022,0.378296374466518,0.5388025977520472,1.9073486328125e-06,1.9073486328125e-06
within,output-boba,output-boba,best_visited,ar1,,,False,condition,1.0,20.0,20,2000,0.12942364349322738,0.09310991138837413,0.0,0.719419642928276,0.6136654707109994,0.8195654660511552,1.9073486328125e-06,1.9073486328125e-06
within,output-boba,output-boba,best_visited,ar1,,,False,condition,5.0,0.0,20,2000,0.6995601947557712,0.4317858387328961,0.0,0.6172247105678162,0.5274539662833122,0.7007701320062908,1.9073486328125e-06,1.9073486328125e-06
within,output-boba,output-boba,best_visited,ar1,,,False,condition,5.0,20.0,20,2000,0.3904490057527309,0.32058529935611985,0.0,0.8210682947907022,0.7444554966023397,0.8896746430859148,1.9073486328125e-06,1.9073486328125e-06
within,output-boba,output-boba,best_visited,ar1,,,False,pooled_std_ge_0.25,,0.0,20,6000,0.3495972531124094,0.19558036368422108,0.0,0.5594447952408088,0.4729472141583155,0.6408667445197566,1.9073486328125e-06,
within,output-boba,output-boba,best_visited,ar1,,,False,pooled_std_ge_0.25,,20.0,20,6000,0.1848562782598328,0.1453819343787898,0.0,0.7864592739146348,0.7069867721329554,0.8608755413532424,1.9073486328125e-06,
within,output-boba,output-boba,best_visited,ar1,,,False,pooled_std_ge_0.25,,,20,12000,0.26722676568612114,0.17048114903150544,0.0,0.6379643468489566,0.5536581031757867,0.7147334849982666,1.9073486328125e-06,
within,output-boba,output-boba,best_visited,ar1,,,False,pooled_std_lt_0.25,,0.0,20,2000,0.01193724805603584,0.004438014416306373,0.0,0.37177868764001903,0.21925273026298847,0.6029793965898055,1.9073486328125e-06,
within,output-boba,output-boba,best_visited,ar1,,,False,pooled_std_lt_0.25,,20.0,20,2000,0.005299397285721911,0.003726470365191154,0.0,0.7031875823372082,0.38680244198263575,2.918924417578085,1.9073486328125e-06,
within,output-boba,output-boba,best_visited,ar1,,,False,pooled_std_lt_0.25,,,20,4000,0.008618322670878874,0.004082242390748761,0.0,0.47367017303060255,0.3175461878471484,0.6489865512667297,1.9073486328125e-06,
within,output-boba,output-boba,best_visited,bias,bias0.05,bias0.05,False,condition,0.05,0.0,20,2000,0.015172912755063921,0.004369417237898581,0.0,0.28797484757435904,0.1874318479058061,0.41911048380268157,1.9073486328125e-06,3.814697265625e-06
within,output-boba,output-boba,best_visited,bias,bias0.05,bias0.05,False,condition,0.05,20.0,20,2000,0.008803707262226524,0.0048989194889142735,0.0,0.5564609707019381,0.3647764036353896,0.8703585199039123,0.0001318338889828333,0.0001318338889828333
within,output-boba,output-boba,best_visited,bias,bias0.05,bias0.05,False,pooled_std_lt_0.25,,0.0,20,2000,0.015172912755063921,0.004369417237898581,0.0,0.28797484757435904,0.1874318479058061,0.41911048380268157,1.9073486328125e-06,
within,output-boba,output-boba,best_visited,bias,bias0.05,bias0.05,False,pooled_std_lt_0.25,,20.0,20,2000,0.008803707262226524,0.0048989194889142735,0.0,0.5564609707019381,0.3647764036353896,0.8703585199039123,0.0001318338889828333,
within,output-boba,output-boba,best_visited,bias,bias0.05,bias0.05,False,pooled_std_lt_0.25,,,20,4000,0.011988310008645222,0.004634168363406433,0.0,0.38655726787717026,0.2625926122618626,0.5388027638787332,1.9073486328125e-06,
within,output-boba,output-boba,best_visited,bias,bias0.25,bias0.25,False,condition,0.25,0.0,20,2000,0.09380657146746131,0.028183912739465224,0.0,0.3004471040628681,0.2210266770782796,0.3897128468539958,1.9073486328125e-06,1.9073486328125e-06
within,output-boba,output-boba,best_visited,bias,bias0.25,bias0.25,False,condition,0.25,20.0,20,2000,0.045397401237880115,0.027396319106274554,0.0,0.6034776960628034,0.4842785242632432,0.737877670190639,1.9073486328125e-06,1.9073486328125e-06
within,output-boba,output-boba,best_visited,bias,bias0.25,bias0.25,False,pooled_std_ge_0.25,,0.0,20,2000,0.09380657146746131,0.028183912739465224,0.0,0.3004471040628681,0.2210266770782796,0.3897128468539958,1.9073486328125e-06,
within,output-boba,output-boba,best_visited,bias,bias0.25,bias0.25,False,pooled_std_ge_0.25,,20.0,20,2000,0.045397401237880115,0.027396319106274554,0.0,0.6034776960628034,0.4842785242632432,0.737877670190639,1.9073486328125e-06,
within,output-boba,output-boba,best_visited,bias,bias0.25,bias0.25,False,pooled_std_ge_0.25,,,20,4000,0.06960198635267069,0.027790115922869868,0.0,0.3992718797141561,0.30908499780294624,0.4958055072364117,1.9073486328125e-06,
within,output-boba,output-boba,best_visited,bias,bias1,bias1,False,condition,1.0,0.0,20,2000,0.30884917964633624,0.12795570064012904,0.0,0.41429833417932777,0.3314373533515077,0.49653631136687015,1.9073486328125e-06,1.9073486328125e-06
within,output-boba,output-boba,best_visited,bias,bias1,bias1,False,condition,1.0,20.0,20,2000,0.15048808102829453,0.10343235252269307,0.0,0.6873125885846461,0.5831506766141089,0.7962684946362936,1.9073486328125e-06,1.9073486328125e-06
within,output-boba,output-boba,best_visited,bias,bias1,bias1,False,pooled_std_ge_0.25,,0.0,20,2000,0.30884917964633624,0.12795570064012904,0.0,0.41429833417932777,0.3314373533515077,0.49653631136687015,1.9073486328125e-06,
within,output-boba,output-boba,best_visited,bias,bias1,bias1,False,pooled_std_ge_0.25,,20.0,20,2000,0.15048808102829453,0.10343235252269307,0.0,0.6873125885846461,0.5831506766141089,0.7962684946362936,1.9073486328125e-06,
within,output-boba,output-boba,best_visited,bias,bias1,bias1,False,pooled_std_ge_0.25,,,20,4000,0.22966863033731535,0.11569402658141108,0.0,0.5037432687759349,0.41470314911255973,0.5883214946563257,1.9073486328125e-06,
within,output-boba,output-boba,best_visited,bias,bias5,bias5,False,condition,5.0,0.0,20,2000,0.71442596161794,0.42675037910945174,0.0,0.5973332466012327,0.5121539383042256,0.67788095367295,1.9073486328125e-06,1.9073486328125e-06
within,output-boba,output-boba,best_visited,bias,bias5,bias5,False,condition,5.0,20.0,20,2000,0.4778716431872259,0.3961493649526081,0.0,0.8289869687819084,0.7479201955491888,0.8993238940889308,1.9073486328125e-06,1.9073486328125e-06
within,output-boba,output-boba,best_visited,bias,bias5,bias5,False,pooled_std_ge_0.25,,0.0,20,2000,0.71442596161794,0.42675037910945174,0.0,0.5973332466012327,0.5121539383042256,0.67788095367295,1.9073486328125e-06,
within,output-boba,output-boba,best_visited,bias,bias5,bias5,False,pooled_std_ge_0.25,,20.0,20,2000,0.4778716431872259,0.3961493649526081,0.0,0.8289869687819084,0.7479201955491888,0.8993238940889308,1.9073486328125e-06,
within,output-boba,output-boba,best_visited,bias,bias5,bias5,False,pooled_std_ge_0.25,,,20,4000,0.596148802402583,0.41144987203102995,0.0,0.6901798181474419,0.6081554394137022,0.7641296539534503,1.9073486328125e-06,
within,output-boba,output-boba,best_visited,drift,,,False,condition,0.05,0.0,20,2000,0.015663828835410922,0.004522703621374635,0.0,0.28873551089566585,0.1764568365396654,0.4445135033764825,1.9073486328125e-06,2.1798270089285713e-06
within,output-boba,output-boba,best_visited,drift,,,False,condition,0.05,20.0,20,2000,0.008076504172499749,0.0041823332482304795,0.0,0.5178395452912904,0.35130006665238556,0.819746860730912,0.0001318338889828333,0.0001318338889828333
within,output-boba,output-boba,best_visited,drift,,,False,condition,0.25,0.0,20,2000,0.0944995770141075,0.027198644536778293,0.0,0.28781763258811105,0.209966844506722,0.37476727219218364,1.9073486328125e-06,2.1798270089285713e-06
within,output-boba,output-boba,best_visited,drift,,,False,condition,0.25,20.0,20,2000,0.04325707665126914,0.026097058984793187,0.0,0.6033014943469952,0.49507835120559274,0.7271492772940346,1.9073486328125e-06,2.1798270089285713e-06
within,output-boba,output-boba,best_visited,drift,,,False,condition,1.0,0.0,20,2000,0.3044114753732255,0.11755855608744374,0.0,0.3861830633792973,0.30709315447308094,0.4745094084442886,1.9073486328125e-06,2.1798270089285713e-06
within,output-boba,output-boba,best_visited,drift,,,False,condition,1.0,20.0,20,2000,0.14189718415426342,0.09925123359308421,0.0,0.6994587960616845,0.6001514088338747,0.8019600284120126,1.9073486328125e-06,2.1798270089285713e-06
within,output-boba,output-boba,best_visited,drift,,,False,condition,5.0,0.0,20,2000,0.7218792826550218,0.4179226804979413,0.0,0.5789370751309703,0.4896285901834006,0.6629813940953658,1.9073486328125e-06,2.1798270089285713e-06
within,output-boba,output-boba,best_visited,drift,,,False,condition,5.0,20.0,20,2000,0.5017650684612841,0.4248647416579871,0.0,0.8467403738583875,0.771043385496864,0.9096035687511873,1.9073486328125e-06,2.1798270089285713e-06
within,output-boba,output-boba,best_visited,drift,,,False,pooled_std_ge_0.25,,0.0,20,6000,0.3735967783474516,0.18755996037405448,0.0,0.5020384843886968,0.41400373972398213,0.5877291363068441,1.9073486328125e-06,
within,output-boba,output-boba,best_visited,drift,,,False,pooled_std_ge_0.25,,20.0,20,6000,0.22897310975560559,0.1834043447452882,0.0,0.8009863906772493,0.7217135671626091,0.8733535196775366,1.9073486328125e-06,
within,output-boba,output-boba,best_visited,drift,,,False,pooled_std_ge_0.25,,,20,12000,0.30128494405152856,0.18548215255967132,0.0,0.6156369782883955,0.5291963601747556,0.6938191278804757,1.9073486328125e-06,
within,output-boba,output-boba,best_visited,drift,,,False,pooled_std_lt_0.25,,0.0,20,2000,0.015663828835410922,0.004522703621374635,0.0,0.28873551089566585,0.1764568365396654,0.4445135033764825,1.9073486328125e-06,
within,output-boba,output-boba,best_visited,drift,,,False,pooled_std_lt_0.25,,20.0,20,2000,0.008076504172499749,0.0041823332482304795,0.0,0.5178395452912904,0.35130006665238556,0.819746860730912,0.0001318338889828333,
within,output-boba,output-boba,best_visited,drift,,,False,pooled_std_lt_0.25,,,20,4000,0.01187016650395534,0.004352518434802567,0.0,0.3666771172377602,0.24485222439713977,0.51848497481665,1.9073486328125e-06,
within,output-boba,output-boba,best_visited,gaussian,,,False,condition,0.05,0.0,20,2000,0.015843217686982283,0.0046022436597612446,0.0,0.29048667705567904,0.17885907421200165,0.44349876236221236,0.0001318338889828333,0.0001318338889828333
within,output-boba,output-boba,best_visited,gaussian,,,False,condition,0.05,20.0,20,2000,0.008827714539086264,0.00429970701940821,0.0,0.4870691049614822,0.3347601228621415,0.6722228802249202,0.0001318338889828333,0.0001318338889828333
within,output-boba,output-boba,best_visited,gaussian,,,False,condition,0.25,0.0,20,2000,0.09694057601641856,0.029895101283046593,0.0,0.3083858432817992,0.23240811402486602,0.3921763463956543,1.9073486328125e-06,2.5431315104166665e-06
within,output-boba,output-boba,best_visited,gaussian,,,False,condition,0.25,20.0,20,2000,0.039717916019149604,0.02211227606404307,0.0,0.556733038394609,0.4414111119242623,0.6934514086147368,1.9073486328125e-06,2.5431315104166665e-06
within,output-boba,output-boba,best_visited,gaussian,,,False,condition,1.0,0.0,20,2000,0.30219155616248644,0.12597238799267785,0.0,0.416862699912579,0.33498668183300906,0.49718179064033946,1.9073486328125e-06,2.5431315104166665e-06
within,output-boba,output-boba,best_visited,gaussian,,,False,condition,1.0,20.0,20,2000,0.12244079084291067,0.08248178944492053,0.0,0.6736463304189466,0.5708255777960975,0.7764238049952217,1.9073486328125e-06,2.5431315104166665e-06
within,output-boba,output-boba,best_visited,gaussian,,,False,condition,5.0,0.0,20,2000,0.7078236626435876,0.4276829500049472,0.0,0.6042224533828555,0.5157296492398623,0.6885505842608303,1.9073486328125e-06,2.5431315104166665e-06
within,output-boba,output-boba,best_visited,gaussian,,,False,condition,5.0,20.0,20,2000,0.4070282986614283,0.33482608188812574,0.0,0.8226113098014314,0.7427552776065756,0.8934597624324293,1.9073486328125e-06,2.5431315104166665e-06
within,output-boba,output-boba,best_visited,gaussian,,,False,pooled_std_ge_0.25,,0.0,20,6000,0.36898526494083095,0.19451681309355723,0.0,0.5271668859859463,0.4423986578561934,0.6112933762038825,1.9073486328125e-06,
within,output-boba,output-boba,best_visited,gaussian,,,False,pooled_std_ge_0.25,,20.0,20,6000,0.18972900184116287,0.14647338246569647,0.0,0.7720136670951386,0.6870002911766112,0.8516770119947514,1.9073486328125e-06,
within,output-boba,output-boba,best_visited,gaussian,,,False,pooled_std_ge_0.25,,,20,12000,0.2793571333909969,0.17049509777962685,0.0,0.6103123113774104,0.5232451030487167,0.6899770705268067,1.9073486328125e-06,
within,output-boba,output-boba,best_visited,gaussian,,,False,pooled_std_lt_0.25,,0.0,20,2000,0.015843217686982283,0.0046022436597612446,0.0,0.29048667705567904,0.17885907421200165,0.44349876236221236,0.0001318338889828333,
within,output-boba,output-boba,best_visited,gaussian,,,False,pooled_std_lt_0.25,,20.0,20,2000,0.008827714539086264,0.00429970701940821,0.0,0.4870691049614822,0.3347601228621415,0.6722228802249202,0.0001318338889828333,
within,output-boba,output-boba,best_visited,gaussian,,,False,pooled_std_lt_0.25,,,20,4000,0.01233546611303427,0.004450975339584729,0.0,0.36082749519141444,0.2365131270380294,0.5153382319433484,0.0001318338889828333,
