dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,acquisition,metric,n_pairs,mean_diff,median_diff,std_diff,cohens_dz,ci95_low,ci95_high,t_stat,p_value_t,wilcoxon_stat,p_value_wilcoxon,p_value_t_fdr_bh
ehmi,composite,extra_trees,gaussian,20,0.05,qucb,auc_simple_regret_excess_true,20,0.011261257989679885,0.0,0.11033508495370924,0.10206416204242298,-0.04037715130222063,0.0628996672815804,0.4564448087868231,0.6532449095116647,31.0,0.5302845968336095,0.7465656108704739
ehmi,composite,extra_trees,gaussian,20,0.05,random,auc_simple_regret_excess_true,20,0.0,0.0,0.0,,,,,,,,
ehmi,composite,extra_trees,gaussian,20,0.05,sobol,auc_simple_regret_excess_true,20,0.0,0.0,0.0,,,,,,,,
ehmi,composite,extra_trees,gaussian,20,0.05,ucb,auc_simple_regret_excess_true,20,0.02349727801133681,0.0,0.2006317843868104,0.11711642840216661,-0.0704012874674235,0.11739584349009713,0.5237605903784632,0.6065011758301964,39.0,1.0,0.7043239461253893
ehmi,composite,extra_trees,gaussian,20,0.5,ei,auc_simple_regret_excess_true,20,0.32498127651877845,0.0,0.8755245697975254,0.3711846448740256,-0.0847768353210569,0.7347393883586137,1.6599881962848801,0.11333150894256123,24.0,0.0735939238114404,0.20815991438429615
ehmi,composite,extra_trees,gaussian,20,0.5,greedy,auc_simple_regret_excess_true,20,1.1496717615660852,0.7269343732658511,1.3654047524547357,0.8420007030876346,0.5106426668230587,1.7887008563091116,3.765541618413136,0.001308743052519308,13.0,0.0015918239652689542,0.010534161364818339
ehmi,composite,extra_trees,gaussian,20,0.5,logei,auc_simple_regret_excess_true,20,0.46786163259779795,0.0,1.0562436813488203,0.442948574139956,-0.026475626963450127,0.9621988921590461,1.9809262446270939,0.06226214916629174,33.0,0.22089889066779878,0.13878869164003113
ehmi,composite,extra_trees,gaussian,20,0.5,logpi,auc_simple_regret_excess_true,20,0.640779787466513,0.32728583829384394,1.5433545701743754,0.4151863737923261,-0.08153238558910181,1.3630919605221279,1.8567699102625568,0.07891757443188127,36.0,0.017582795345746867,0.16051032087840258
ehmi,composite,extra_trees,gaussian,20,0.5,pi,auc_simple_regret_excess_true,20,1.2825369449706976,0.8403940972222754,1.1106876994949986,1.1547232813992938,0.7627191005736511,1.802354789367744,5.164079504820879,5.518082764260201e-05,1.0,0.00015509577279577017,0.0024674707646969883
ehmi,composite,extra_trees,gaussian,20,0.5,qei,auc_simple_regret_excess_true,20,0.08649259141864052,0.0,0.5841959444798083,0.14805407712245763,-0.1869195267699953,0.35990470960727633,0.6621179615836233,0.5158469462338815,43.0,0.550923682773407,0.6347825884641846
ehmi,composite,extra_trees,gaussian,20,0.5,qnei,auc_simple_regret_excess_true,20,0.24602335266299194,0.0,0.5816528345368382,0.42297284231219606,-0.02619855343522423,0.5182452587612081,1.8915920560927393,0.07388929388610584,26.0,0.09619703646278294,0.15331496137751066
ehmi,composite,extra_trees,gaussian,20,0.5,qpi,auc_simple_regret_excess_true,20,0.9635260014986761,0.8620489087307197,1.1848747762946124,0.8131880438132484,0.40898753638923013,1.518064466608122,3.6366874889130014,0.0017555566030450058,7.0,0.0016091949935643373,0.01212812729710799
ehmi,composite,extra_trees,gaussian,20,0.5,qucb,auc_simple_regret_excess_true,20,0.1283307176448349,0.01693482142860514,0.32565133922076944,0.3940739747974302,-0.024078800580422083,0.2807402358700919,1.7623523916211856,0.09409011809145981,26.0,0.09619703646278294,0.18202756555862523
ehmi,composite,extra_trees,gaussian,20,0.5,random,auc_simple_regret_excess_true,20,0.0,0.0,0.0,,,,,,,,
ehmi,composite,extra_trees,gaussian,20,0.5,sobol,auc_simple_regret_excess_true,20,0.0,0.0,0.0,,,,,,,,
ehmi,composite,extra_trees,gaussian,20,0.5,ucb,auc_simple_regret_excess_true,20,0.0007868351439432875,0.0,0.2366230022895979,0.0033252690411741817,-0.10995613881791974,0.11152980910580632,0.014871055239082038,0.988290098893227,33.0,0.6378701798979456,0.9938112726300607
ehmi,composite,extra_trees,gaussian,20,1.0,ei,auc_simple_regret_excess_true,20,0.21143782925425153,0.0,0.4980973113703644,0.42449100693305125,-0.021678888266102342,0.4445545467746054,1.898381494679274,0.07294251125663004,17.0,0.08437944259396049,0.15235020174190073
ehmi,composite,extra_trees,gaussian,20,1.0,greedy,auc_simple_regret_excess_true,20,0.8428466800774259,0.3482124751985447,1.0498002238870239,0.802863879145191,0.35152505143545243,1.3341683087193994,3.590516420895646,0.0019500681619117782,4.0,0.0003861775700434037,0.012536152469432859
ehmi,composite,extra_trees,gaussian,20,1.0,logei,auc_simple_regret_excess_true,20,0.47495222486438216,0.00314583333334717,1.0761590190717778,0.4413401889936711,-0.028705699659927864,0.9786101493886922,1.9737333275849063,0.0631340204066687,13.0,0.02312980249735946,0.13943710028466708
ehmi,composite,extra_trees,gaussian,20,1.0,logpi,auc_simple_regret_excess_true,20,0.8350430717864148,0.33012195767204044,1.6548919459191933,0.5045906917642278,0.060529800027954606,1.609556343544875,2.2565981751969133,0.03600681667522637,14.0,0.0011156286211977205,0.09691285293233387
ehmi,composite,extra_trees,gaussian,20,1.0,pi,auc_simple_regret_excess_true,20,1.3876924924845428,0.8403940972222754,1.4589428943439033,0.9511629947028172,0.7048861997876362,2.0704987851814494,4.253730227675543,0.00042934705461175854,0.0,0.0001318338889828333,0.0059448053715474266
ehmi,composite,extra_trees,gaussian,20,1.0,qei,auc_simple_regret_excess_true,20,0.061353920645040395,0.0,0.7326490529592262,0.08374257824701631,-0.28153639098978067,0.4042442322798615,0.3745081951428473,0.7121734767727704,39.0,0.6496440323317323,0.7949843461649531
ehmi,composite,extra_trees,gaussian,20,1.0,qnei,auc_simple_regret_excess_true,20,0.11686405660310584,0.0,0.7203660801313055,0.1622287054129538,-0.220277646794584,0.4540057600007957,0.7255088264103057,0.4769817924655174,36.0,0.30028987962532416,0.5993488491713308
ehmi,composite,extra_trees,gaussian,20,1.0,qpi,auc_simple_regret_excess_true,20,1.1290800775268819,0.7070800925930922,1.4380883625072187,0.7851256619297023,0.4560340061686864,1.8021261488850775,3.511188701908666,0.002335283053756413,7.0,0.0010018794357967696,0.014011698322538478
ehmi,composite,extra_trees,gaussian,20,1.0,qucb,auc_simple_regret_excess_true,20,0.12360964152769842,0.07494496527810723,0.17632381222935237,0.7010377099090493,0.0410875572094825,0.20613172584591433,3.135135948294825,0.005450604009161447,4.0,0.0023294396798343325,0.025852671699230355
ehmi,composite,extra_trees,gaussian,20,1.0,random,auc_simple_regret_excess_true,20,0.0,0.0,0.0,,,,,,,,
ehmi,composite,extra_trees,gaussian,20,1.0,sobol,auc_simple_regret_excess_true,20,0.0,0.0,0.0,,,,,,,,
ehmi,composite,extra_trees,gaussian,20,1.0,ucb,auc_simple_regret_excess_true,20,0.1407127043674246,0.03720379909418492,0.22259359664628456,0.632150728895522,0.03653569436014101,0.24488971437470822,2.827064003672856,0.010768864721240501,6.0,0.0057715890441035304,0.040808329469964
ehmi,composite,extra_trees,gaussian,20,5.0,ei,auc_simple_regret_excess_true,20,0.2516104443713504,0.01406207282304095,0.6703818882111453,0.37532404856991375,-0.06213793711444687,0.5653588258571476,1.6785001723855197,0.10962147887332548,15.0,0.03304694365260125,0.20237811484306242
ehmi,composite,extra_trees,gaussian,20,5.0,greedy,auc_simple_regret_excess_true,20,0.5267688504262313,0.019309201388954422,1.790903586658127,0.294135795109549,-0.31139982863885884,1.3649375294913215,1.3154152649618036,0.20402410403988433,55.0,0.18408369354964227,0.3200378102586421
ehmi,composite,extra_trees,gaussian,20,5.0,logei,auc_simple_regret_excess_true,20,0.4031505479012873,0.0010208333333454611,1.1471701394697154,0.35143047576852504,-0.13374160398527618,0.9400426997878508,1.571644866367029,0.13253735808314313,19.0,0.06403014843302324,0.2317349216596103
ehmi,composite,extra_trees,gaussian,20,5.0,logpi,auc_simple_regret_excess_true,20,1.1715344405334123,0.8733864409897927,1.6023231236436304,0.7311474341513472,0.4216241349284434,1.921444746138381,3.2697907286739274,0.004030321914395796,11.0,0.000723953499988853,0.02098994066090251
ehmi,composite,extra_trees,gaussian,20,5.0,pi,auc_simple_regret_excess_true,20,1.490143182870607,0.8560246527778066,1.3193932153374446,1.1294155264315893,0.8726481503599972,2.107638215381217,5.050899783889488,7.096703608347536e-05,0.0,0.0001318338889828333,0.002593696582114151
ehmi,composite,extra_trees,gaussian,20,5.0,qei,auc_simple_regret_excess_true,20,0.41533434601844677,0.002695436507930138,1.378903845267411,0.30120616999070077,-0.23001251863451122,1.0606812106714048,1.3470349426831283,0.19381658113038097,17.0,0.08437944259396049,0.3087343770218458
ehmi,composite,extra_trees,gaussian,20,5.0,qnei,auc_simple_regret_excess_true,20,0.06794422277368369,0.043648330026292426,0.7812396342825124,0.08696975907537437,-0.2976871809367535,0.43357562648412085,0.3889405865586327,0.7016445583691008,35.0,0.2719476239947354,0.7881186927078824
ehmi,composite,extra_trees,gaussian,20,5.0,qpi,auc_simple_regret_excess_true,20,1.259344655073161,1.0165755291008058,1.4965551980471063,0.8414956272354756,0.5589352623845145,1.9597540477618076,3.763282850534694,0.0013155050807795389,7.0,0.0010018794357967696,0.010534161364818339
ehmi,composite,extra_trees,gaussian,20,5.0,qucb,auc_simple_regret_excess_true,20,0.12530941330682133,0.01693482142860514,0.34471478652953375,0.3635162116728211,-0.0360220728949642,0.28664089950860683,1.625693920447261,0.12048696728453735,28.0,0.12404279309009482,0.21796637297705249
ehmi,composite,extra_trees,gaussian,20,5.0,random,auc_simple_regret_excess_true,20,0.0,0.0,0.0,,,,,,,,
ehmi,composite,extra_trees,gaussian,20,5.0,sobol,auc_simple_regret_excess_true,20,0.0,0.0,0.0,,,,,,,,
ehmi,composite,extra_trees,gaussian,20,5.0,ucb,auc_simple_regret_excess_true,20,0.08450150423079025,0.059190534003352724,0.1043224117215553,0.8100033620420067,0.035677112632633144,0.13332589582894736,3.6224451590586004,0.0018134123563826698,3.0,0.002976637011170516,0.012317517892410586
ehmi,composite,extra_trees,gaussian,40,0.05,ei,auc_simple_regret_excess_true,20,-0.005525705191795715,0.0,0.021207761193811583,-0.26055108510973396,-0.015451242958412634,0.004399832574821204,-1.165219875833397,0.258350935044985,6.0,0.6858304344516057,0.38117351072210903
ehmi,composite,extra_trees,gaussian,40,0.05,greedy,auc_simple_regret_excess_true,20,-0.016434363247190432,-0.0014131944444457645,0.1502235990505903,-0.10939934438433928,-0.0867411717871149,0.05387244529273405,-0.48924874147458497,0.6302658884761638,24.0,0.13295729296233563,0.7260663035245407
ehmi,composite,extra_trees,gaussian,40,0.05,logei,auc_simple_regret_excess_true,20,0.00021908240486099296,0.0,0.011657438170060722,0.018793357654141588,-0.005236766600676771,0.005674931410398756,0.08404645048025315,0.9338987324295035,6.0,0.6858304344516057,0.9578448537738498
ehmi,composite,extra_trees,gaussian,40,0.05,logpi,auc_simple_regret_excess_true,20,-0.0011439086128248732,0.0,0.048216713733008086,-0.023724317239019525,-0.023710025270097346,0.0214222080444476,-0.10609837213243557,0.9166164930709222,39.0,0.6496440323317323,0.9414605920271955
ehmi,composite,extra_trees,gaussian,40,0.05,pi,auc_simple_regret_excess_true,20,0.013610102328227125,0.0,0.05563108724532568,0.24464922406079154,-0.012426047947388164,0.03964625260384241,1.094104591285014,0.28758638821821164,25.0,0.272095182736126,0.41329780342737005
ehmi,composite,extra_trees,gaussian,40,0.05,qei,auc_simple_regret_excess_true,20,0.03029134952432937,0.0,0.06803046248729087,0.4452615551450684,-0.0015478869951319786,0.06213058604379072,1.9912702101432884,0.061027186673276085,0.0,0.043114446783075355,0.13645830560484093
ehmi,composite,extra_trees,gaussian,40,0.05,qnei,auc_simple_regret_excess_true,20,-0.002250633865577356,0.0,0.016485978756942736,-0.13651806172742684,-0.009966309427759147,0.005465041696604434,-0.6105273323580775,0.5487467057928358,6.0,0.6858304344516057,0.6640296271778854
ehmi,composite,extra_trees,gaussian,40,0.05,qpi,auc_simple_regret_excess_true,20,0.0050520559879934975,0.0,0.06260932314381362,0.08069175219142562,-0.024250009219510732,0.03435412119549773,0.3608644862471906,0.7221818904025566,19.0,0.3862707203664827,0.801187921555995
ehmi,composite,extra_trees,gaussian,40,0.05,qucb,auc_simple_regret_excess_true,20,0.006752573670543982,0.0,0.02544740940161294,0.2653540705843315,-0.005157180535476321,0.018662327876564286,1.1866994798656851,0.24997296349980294,3.0,0.4652088184521418,0.37186060685921096
ehmi,composite,extra_trees,gaussian,40,0.05,random,auc_simple_regret_excess_true,20,0.0,0.0,0.0,,,,,,,,
ehmi,composite,extra_trees,gaussian,40,0.05,sobol,auc_simple_regret_excess_true,20,0.0,0.0,0.0,,,,,,,,
ehmi,composite,extra_trees,gaussian,40,0.05,ucb,auc_simple_regret_excess_true,20,-0.003156024559943016,0.0,0.008040003445923692,-0.3925401999103782,-0.006918862000301019,0.0006068128804149874,-1.7554931418019253,0.09528503171421594,0.0,0.06788915486182899,0.1829472608912946
ehmi,composite,extra_trees,gaussian,40,0.5,ei,auc_simple_regret_excess_true,20,0.012837240410070283,0.0,0.030132645067076528,0.4260243460703184,-0.0012652715848593486,0.026939752404999913,1.9052387957662547,0.07199716235454237,0.0,0.043114446783075355,0.15157297337798395
ehmi,composite,extra_trees,gaussian,40,0.5,greedy,auc_simple_regret_excess_true,20,-0.04424644758598704,0.0,0.19389170635331926,-0.22820185771824056,-0.13499055944467914,0.046497664272705054,-1.0205497328994417,0.3202874651901731,30.0,0.2787073832496024,0.4451872103029433
ehmi,composite,extra_trees,gaussian,40,0.5,logei,auc_simple_regret_excess_true,20,-0.004913917824073977,0.0,0.03950389127190231,-0.12439072875762669,-0.023402308048969978,0.013574472400822025,-0.5562922505455824,0.5845039270483476,4.0,0.7150006546880893,0.6953737306689233
ehmi,composite,extra_trees,gaussian,40,0.5,logpi,auc_simple_regret_excess_true,20,0.03260266608528848,0.00018836129148613878,0.07286306938302416,0.44745117603959106,-0.0014983000819402473,0.06670363225251721,2.0010624924735017,0.05987832474458202,27.0,0.060892661900952515,0.13430652279158584
ehmi,composite,extra_trees,gaussian,40,0.5,pi,auc_simple_regret_excess_true,20,0.06990288613994741,0.004726118326124684,0.17117249807273496,0.40837685333215235,-0.010208308940976726,0.15001408122087156,1.8263168089763082,0.08355889104044391,12.0,0.019223439097549075,0.16758329122317442
ehmi,composite,extra_trees,gaussian,40,0.5,qei,auc_simple_regret_excess_true,20,0.03394949932591236,0.0,0.08793238867198754,0.38608639931929417,-0.007204125363492651,0.07510312401531738,1.7266308681321407,0.10045778712044084,3.0,0.11585149752593006,0.18934452022700893
ehmi,composite,extra_trees,gaussian,40,0.5,qnei,auc_simple_regret_excess_true,20,0.007496393927232381,0.0,0.03209104228177656,0.23359770808969127,-0.0075226761776694935,0.022515464032134256,1.0446807093534043,0.30928045880574484,2.0,0.27332167829229814,0.4338502193801142
ehmi,composite,extra_trees,gaussian,40,0.5,qpi,auc_simple_regret_excess_true,20,0.03348663690476909,0.0,0.07867378038221982,0.42563909783006987,-0.003333825721625834,0.07030709953116401,1.9035159132594388,0.07223365459406028,0.0,0.017960477526078766,0.15162749652397495
ehmi,composite,extra_trees,gaussian,40,0.5,qucb,auc_simple_regret_excess_true,20,0.008905720373389991,0.0,0.037184625327582474,0.23950007012129249,-0.00849721997724525,0.026308660724025233,1.0710768748143527,0.29755254338271125,2.0,0.27332167829229814,0.42200168514008624
ehmi,composite,extra_trees,gaussian,40,0.5,random,auc_simple_regret_excess_true,20,0.0,0.0,0.0,,,,,,,,
ehmi,composite,extra_trees,gaussian,40,0.5,sobol,auc_simple_regret_excess_true,20,0.0,0.0,0.0,,,,,,,,
ehmi,composite,extra_trees,gaussian,40,0.5,ucb,auc_simple_regret_excess_true,20,1.4411375643041957e-05,0.0,0.02981636989626401,0.00048333769983339596,-0.013940079282953415,0.013968902034239498,0.0021615519058317246,0.9982978665645716,5.0,1.0,0.9982978665645716
ehmi,composite,extra_trees,gaussian,40,1.0,ei,auc_simple_regret_excess_true,20,0.01656297123016648,0.0,0.07920342045084203,0.20911939327729367,-0.020505370578560868,0.053631313038893826,0.9352103575630824,0.3614149033197426,9.0,0.7531523647659145,0.48367793752828003
ehmi,composite,extra_trees,gaussian,40,1.0,greedy,auc_simple_regret_excess_true,20,-0.013621365405580477,0.0,0.12754023349609986,-0.10680053683606447,-0.0733120320799143,0.046069301268753346,-0.4776265207978209,0.638364684851658,16.0,0.44126813332892967,0.7330503558105164
ehmi,composite,extra_trees,gaussian,40,1.0,logei,auc_simple_regret_excess_true,20,-0.0004503885581969458,0.0,0.057092393242901295,-0.007888766482090779,-0.027170451092865446,0.026269673976471553,-0.03527963622515372,0.9722247762700611,6.0,0.6858304344516057,0.9847887798512952
ehmi,composite,extra_trees,gaussian,40,1.0,logpi,auc_simple_regret_excess_true,20,0.03930417613773198,0.003738516865098074,0.06750288485520715,0.5822592059885877,0.00771185355059071,0.07089649872487325,2.6039423302310696,0.017437881361499367,6.0,0.0057715890441035304,0.056555290902160105
ehmi,composite,extra_trees,gaussian,40,1.0,pi,auc_simple_regret_excess_true,20,0.08215969539142501,0.00201909722223359,0.16221060032572607,0.5065001622979306,0.006242797564963168,0.15807659321788686,2.265137587025698,0.03538601950162904,12.0,0.019223439097549075,0.09650732591353375
ehmi,composite,extra_trees,gaussian,40,1.0,qei,auc_simple_regret_excess_true,20,0.023818513575553403,0.0,0.07162082814121337,0.33256406262981086,-0.009701065794258917,0.05733809294536572,1.4872717018275092,0.15335104259555574,3.0,0.22491588401596185,0.2600102854376051
ehmi,composite,extra_trees,gaussian,40,1.0,qnei,auc_simple_regret_excess_true,20,-0.0063391659498206465,0.0,0.06854632076081439,-0.09248003218058252,-0.03841983157296191,0.025741499673320616,-0.41358327703430126,0.683810144575712,12.0,0.7353166906373405,0.7716979688001766
ehmi,composite,extra_trees,gaussian,40,1.0,qpi,auc_simple_regret_excess_true,20,0.03694392857143751,0.0,0.0799847366624597,0.4618872314019494,-0.0004900804802963343,0.07437793762317135,2.0656224947078687,0.05277729709389349,0.0,0.017960477526078766,0.12179376252436959
ehmi,composite,extra_trees,gaussian,40,1.0,qucb,auc_simple_regret_excess_true,20,0.008424488711528877,0.0,0.028309809661175907,0.2975819623076529,-0.004824910052906983,0.021673887475964736,1.3308269931953842,0.1989971810111693,2.0,0.27332167829229814,0.3155902430133082
ehmi,composite,extra_trees,gaussian,40,1.0,random,auc_simple_regret_excess_true,20,0.0,0.0,0.0,,,,,,,,
ehmi,composite,extra_trees,gaussian,40,1.0,sobol,auc_simple_regret_excess_true,20,0.0,0.0,0.0,,,,,,,,
ehmi,composite,extra_trees,gaussian,40,1.0,ucb,auc_simple_regret_excess_true,20,0.0052950487764577,0.0,0.023416338941440285,0.22612624414514962,-0.005664135193747885,0.016254232746663287,1.0112673068105367,0.32459439396352574,0.0,0.17971249487899976,0.44857574597646555
ehmi,composite,extra_trees,gaussian,40,5.0,ei,auc_simple_regret_excess_true,20,0.024877339616416673,0.0,0.07671102766202473,0.3242993918165436,-0.011024526460687085,0.06077920569352043,1.4503109703272612,0.1632804107760512,0.0,0.043114446783075355,0.27097258031084837
ehmi,composite,extra_trees,gaussian,40,5.0,greedy,auc_simple_regret_excess_true,20,-0.05519080853177072,0.0,0.21702743188730242,-0.25430337562317973,-0.15676277324334387,0.046381156179802444,-1.1372792696021856,0.26956131599202604,20.0,0.4445867389117455,0.39208918689749245
ehmi,composite,extra_trees,gaussian,40,5.0,logei,auc_simple_regret_excess_true,20,0.009491431878315627,0.0,0.045989568373318225,0.2063822778519981,-0.01203234866543074,0.031015212422061993,0.9229696052566341,0.3675961822742946,2.0,0.5929800980174267,0.4892988126041062
ehmi,composite,extra_trees,gaussian,40,5.0,logpi,auc_simple_regret_excess_true,20,0.03339742725004424,0.0050206597222928195,0.05479878621568894,0.6094556021476718,0.007750805846777068,0.05904404865331142,2.7255683113405222,0.013426868836332984,5.0,0.004649433819808542,0.04694067966982134
ehmi,composite,extra_trees,gaussian,40,5.0,pi,auc_simple_regret_excess_true,20,0.06392254404161157,0.004726118326124684,0.13809610368574488,0.46288448649554514,-0.0007084219537745878,0.12855351003699772,2.070082355068245,0.05231597902129344,9.0,0.018602929901135743,0.12150808030752024
ehmi,composite,extra_trees,gaussian,40,5.0,qei,auc_simple_regret_excess_true,20,0.024378856964812234,0.0,0.09036700120023447,0.2697760979231098,-0.01791420146186274,0.0666719153914872,1.2064753873214267,0.24244229347710275,4.0,0.34523107177184,0.36438330768234234
ehmi,composite,extra_trees,gaussian,40,5.0,qnei,auc_simple_regret_excess_true,20,0.0024999381116384,0.0,0.0671414619763749,0.03723389449753201,-0.028923233361399618,0.03392310958467642,0.1665150383270739,0.8695109161781637,5.0,0.5001842570707944,0.9166147286211974
ehmi,composite,extra_trees,gaussian,40,5.0,qpi,auc_simple_regret_excess_true,20,0.0376730200066262,0.0,0.08016010926667258,0.46997216385144275,0.00015693404962935364,0.07518910596362305,2.101779411808991,0.04914088466689377,0.0,0.017960477526078766,0.1171570760270315
ehmi,composite,extra_trees,gaussian,40,5.0,qucb,auc_simple_regret_excess_true,20,0.01058698668231135,0.0,0.03589833573392546,0.2949158078185278,-0.0062139516076644,0.0273879249722871,1.3189035878429844,0.20287764161014457,0.0,0.10880943004054569,0.3193609131727399
ehmi,composite,extra_trees,gaussian,40,5.0,random,auc_simple_regret_excess_true,20,0.0,0.0,0.0,,,,,,,,
ehmi,composite,extra_trees,gaussian,40,5.0,sobol,auc_simple_regret_excess_true,20,0.0,0.0,0.0,,,,,,,,
ehmi,composite,extra_trees,gaussian,40,5.0,ucb,auc_simple_regret_excess_true,20,-0.0009370924272601,0.0,0.03717138655057918,-0.025210047679684922,-0.018333836839534417,0.016459651985014218,-0.11274276065557266,0.9114171720427434,3.0,1.0,0.9413189911264153
opticarvis,composite,gradient_boosting,bias,10,0.05,ei,auc_simple_regret_excess_true,20,-5.184208006232406,-1.9047094615547024,12.667370206817502,-0.4092568482321845,-11.112719754477343,0.7443037420125327,-1.8302522658089582,0.08294595072116548,54.0,0.09895736546518985,0.16681867184145013
opticarvis,composite,gradient_boosting,bias,10,0.05,greedy,auc_simple_regret_excess_true,20,-1.0265175829328086,0.5185360414810134,8.563819084520171,-0.11986679924011077,-5.034508288462009,2.981473122596391,-0.5360606226924157,0.5981371196339976,84.0,0.6580087852326646,0.7018290869802786
opticarvis,composite,gradient_boosting,bias,10,0.05,logei,auc_simple_regret_excess_true,20,-8.29933298338207,-4.556993992748517,13.4722307463605,-0.6160325739391096,-14.604531059292032,-1.994134907472108,-2.7549814233640286,0.012598132859488588,43.0,0.01923370361328125,0.04558118421523509
opticarvis,composite,gradient_boosting,bias,10,0.05,logpi,auc_simple_regret_excess_true,20,3.864286062781241,2.0916883005448454,8.82147081752696,0.43805462181017196,-0.2642893656341925,7.992861491196674,1.9590398244510132,0.06494898655799142,33.0,0.022231238286019243,0.14170687976289037
opticarvis,composite,gradient_boosting,bias,10,0.05,pi,auc_simple_regret_excess_true,20,2.1460956860416047,-0.9635356577865082,12.410033384834273,0.17293230561847228,-3.661978722212867,7.954170094296076,0.7733767817373457,0.4488151230501124,99.0,0.8408222198486328,0.5749944636940941
opticarvis,composite,gradient_boosting,bias,10,0.05,qei,auc_simple_regret_excess_true,20,0.9878471363813517,0.8810032334813371,13.073048602549319,0.07556363985281259,-5.130527945439394,7.106222218202098,0.3379308706764024,0.7391204801803994,97.0,0.7841262817382812,0.8087640512612274
opticarvis,composite,gradient_boosting,bias,10,0.05,qnei,auc_simple_regret_excess_true,20,-1.3140367420378396,0.6117344191447103,10.252471937954352,-0.12816779699472416,-6.1123413104163244,3.484267826340645,-0.573183813213193,0.5732423230854163,96.0,0.7561664581298828,0.6841258393262957
opticarvis,composite,gradient_boosting,bias,10,0.05,qpi,auc_simple_regret_excess_true,20,1.6445333925303487,0.5133614479001949,8.225494403307849,0.19993125177606422,-2.205116488144061,5.494183273204758,0.8941197395958104,0.3824444411504532,94.0,0.7011814117431641,0.5071086512492197
opticarvis,composite,gradient_boosting,bias,10,0.05,qucb,auc_simple_regret_excess_true,20,-2.762949234755017,1.00189847456393,20.04972395330557,-0.13780485163734604,-12.146508889644362,6.620610420134329,-0.6162820317807578,0.5450220523801983,100.0,0.8694877624511719,0.6608439688342159
opticarvis,composite,gradient_boosting,bias,10,0.05,random,auc_simple_regret_excess_true,20,0.0,0.0,0.0,,,,,,,,
opticarvis,composite,gradient_boosting,bias,10,0.05,sobol,auc_simple_regret_excess_true,20,0.0,0.0,0.0,,,,,,,,
opticarvis,composite,gradient_boosting,bias,10,0.05,ucb,auc_simple_regret_excess_true,20,5.387522398893201,2.605108806278821,12.189255957468976,0.4419894387066335,-0.3172249927419868,11.092269790528388,1.9766368605700182,0.06278077264283276,64.0,0.13272666931152344,0.13909957462426517
opticarvis,composite,gradient_boosting,bias,10,0.5,ei,auc_simple_regret_excess_true,20,9.898917116585814,9.519954633969704,14.11832349419711,0.701139701229714,3.291338326804892,16.506495906366737,3.1355920673470674,0.00544505366820486,28.0,0.002712249755859375,0.025852671699230355
opticarvis,composite,gradient_boosting,bias,10,0.5,greedy,auc_simple_regret_excess_true,20,-0.05472928976352023,0.0,7.001716695258203,-0.007816553017717031,-3.331633572815158,3.2221749932881174,-0.0349566877946928,0.9724789201031541,85.0,0.982627294725416,0.9847887798512952
opticarvis,composite,gradient_boosting,bias,10,0.5,logei,auc_simple_regret_excess_true,20,5.7054529361421755,5.145104485188085,13.896628903802059,0.41056381196026526,-0.7983695915085018,12.209275463792853,1.8360971852891887,0.08204287688901284,49.0,0.06414936248047728,0.16590793383030605
opticarvis,composite,gradient_boosting,bias,10,0.5,logpi,auc_simple_regret_excess_true,20,3.6461204641059326,3.428915791911649,13.529645238959544,0.26949120983650615,-2.6859484214776725,9.978189349689538,1.2052013290661754,0.24292220512156154,59.0,0.08969497680664062,0.36438330768234234
opticarvis,composite,gradient_boosting,bias,10,0.5,pi,auc_simple_regret_excess_true,20,3.449715555543409,1.2464727745062731,14.731371829233892,0.23417476631046466,-3.4447786868664654,10.344209797953283,1.0472613921706533,0.3081194834738491,83.0,0.4304332733154297,0.4332930236351003
opticarvis,composite,gradient_boosting,bias,10,0.5,qei,auc_simple_regret_excess_true,20,3.778860255653444,0.47380405858653774,12.995283875810987,0.29078704949934153,-2.3031198137424553,9.860840325049343,1.3004392193142478,0.2090040244284177,84.0,0.4523754119873047,0.3264271097363574
opticarvis,composite,gradient_boosting,bias,10,0.5,qnei,auc_simple_regret_excess_true,20,-2.867209203456716,0.9581465304960659,23.26491641824536,-0.12324175818693789,-13.75552525135062,8.02110684443719,-0.5511538979451687,0.5879516139013388,83.0,0.6291623521725525,0.6953737306689233
opticarvis,composite,gradient_boosting,bias,10,0.5,qpi,auc_simple_regret_excess_true,20,7.121183031019848,4.116392129725938,9.49925392503899,0.7496570875160197,2.675395343860731,11.566970718178965,3.3525684150006585,0.0033443979631433943,18.0,0.0019440584341867799,0.01824217070805488
opticarvis,composite,gradient_boosting,bias,10,0.5,qucb,auc_simple_regret_excess_true,20,12.811880244884156,8.747157378598772,17.765177869128557,0.7211793959658577,4.497521069519843,21.126239420248467,3.2252123067037908,0.004454970545552449,22.0,0.003306789231116912,0.02258858304787157
opticarvis,composite,gradient_boosting,bias,10,0.5,random,auc_simple_regret_excess_true,20,0.0,0.0,0.0,,,,,,,,
opticarvis,composite,gradient_boosting,bias,10,0.5,sobol,auc_simple_regret_excess_true,20,0.0,0.0,0.0,,,,,,,,
