dataset,objective,acquisition,error_model,jitter_iteration,jitter_std,oracle_model,delta_excess_l2_norm_mean,final_simple_regret_excess_true_mean,final_cum_regret_excess_true_mean,final_avg_regret_excess_true_mean,auc_simple_regret_excess_true_mean,delta_excess_l2_norm_std,final_simple_regret_excess_true_std,final_cum_regret_excess_true_std,final_avg_regret_excess_true_std,auc_simple_regret_excess_true_std,runs
ehmi,composite,qnei,gaussian,0,0.364713,extra_trees,0.0,0.015715384149032997,6.335630947918018,0.12671261895836036,4.624480847960252,0.0,0.0889876327436437,7.544322853372574,0.15088645706745146,6.759715196683714,10
ehmi,composite,qnei,gaussian,0,1.823566,extra_trees,0.0,0.12511906194887415,16.638774087689477,0.33277548175378957,8.721279887015848,0.0,0.13087175034131887,11.770281481429718,0.23540562962859432,7.245127371243239,10
ehmi,composite,qnei,gaussian,20,0.018236,extra_trees,0.14672243703881457,-0.013908050670396133,-1.9674849532894492,-0.03934969906578899,-0.3078229330382708,0.1970162108812592,0.04427070947806807,2.34622878012436,0.046924575602487216,1.0435744957653248,10
ehmi,composite,qnei,gaussian,20,0.091178,extra_trees,0.17962605346742067,-0.0026710648148153384,-2.3268145873917847,-0.0465362917478357,0.10385333533767152,0.16750854659030232,0.025303479989699815,3.8663237923743834,0.07732647584748767,0.3375198249269167,10
ehmi,composite,qnei,gaussian,20,0.364713,extra_trees,0.43645524488567267,0.006071254833133999,-3.1893114999602705,-0.06378622999920541,0.16767914633211398,0.2262149863137778,0.01543493944815062,3.4065630761082257,0.0681312615221645,0.42465405922865973,10
ehmi,composite,qnei,gaussian,20,1.823566,extra_trees,0.6493331537489951,0.002313597374852172,0.3453463828553517,0.006906927657107029,-0.01295357745459209,0.1583458419766165,0.05471769313988968,4.873389799547889,0.09746779599095777,1.4333810123134552,10
all,composite,logei,gaussian,0,0.018236,extra_trees,0.0,0.005797564484132422,-0.6413278317437833,-0.012826556634875658,0.5534429203902373,0.0,0.006536125052561737,1.563219000317124,0.031264380006342476,1.3479906354660391,10
all,composite,logei,gaussian,0,0.091178,extra_trees,0.0,0.05017517971614005,-1.8213565094702084,-0.03642713018940417,2.044163256296779,0.0,0.038348233273222815,2.615390528350183,0.05230781056700367,2.5527013578847164,10
all,composite,logei,gaussian,0,0.364713,extra_trees,0.0,0.06904130774320327,3.334528813382067,0.06669057626764135,3.5675394578208532,0.0,0.0807683558797557,5.9628446641789,0.11925689328357801,4.253948420035728,10
all,composite,logei,gaussian,0,1.823566,extra_trees,0.0,0.20547856646829743,19.288674282435,0.38577348564869995,9.176027289713952,0.0,0.09235209544858451,9.371870645766988,0.18743741291533975,4.588418763547857,10
all,composite,logei,gaussian,20,0.018236,extra_trees,0.33616450377811496,0.003123702876987533,-0.4120469462751572,-0.00824093892550314,0.18033541730554697,0.2940843551964802,0.012284180534185452,1.9199947343163688,0.03839989468632738,0.47145117618186816,10
all,composite,logei,gaussian,20,0.091178,extra_trees,0.3520656387008191,0.028548162202389805,-1.7328280257666484,-0.03465656051533297,0.5940392152553858,0.34042726108210325,0.0465983361395606,2.7222407781759426,0.05444481556351885,0.9449587287333833,10
all,composite,logei,gaussian,20,0.364713,extra_trees,0.43605153418831105,0.03478308606904248,-2.1531925009557114,-0.043063850019114225,0.6291293817644312,0.24176530479909206,0.04993095400072059,3.441218606434277,0.06882437212868553,0.9514953767473002,10
all,composite,logei,gaussian,20,1.823566,extra_trees,0.6603154137234261,0.03591752976191929,1.4493970796701605,0.02898794159340321,0.6524021353418435,0.2854735302597211,0.05150716481113413,4.886619230574479,0.09773238461148959,1.338786714554008,10
all,composite,qnei,gaussian,0,0.018236,extra_trees,0.0,-0.020212045304236793,-1.2401731264260738,-0.024803462528521475,-0.42469729457088834,0.0,0.04249476957433761,1.9396093885657,0.038792187771314005,1.3325003026523905,10
all,composite,qnei,gaussian,0,0.091178,extra_trees,0.0,-0.016138002645509263,-3.8751586204903807,-0.07750317240980761,-1.0250702446283213,0.0,0.03287916723189257,3.67479595640112,0.0734959191280224,1.6184309679430156,10
all,composite,qnei,gaussian,0,0.364713,extra_trees,0.0,0.015715384149032997,6.335630947918018,0.12671261895836036,4.624480847960252,0.0,0.0889876327436437,7.544322853372574,0.15088645706745146,6.759715196683714,10
all,composite,qnei,gaussian,0,1.823566,extra_trees,0.0,0.12511906194887415,16.638774087689477,0.33277548175378957,8.721279887015848,0.0,0.13087175034131887,11.770281481429718,0.23540562962859432,7.245127371243239,10
all,composite,qnei,gaussian,20,0.018236,extra_trees,0.14672243703881457,-0.013908050670396133,-1.9674849532894492,-0.03934969906578899,-0.3078229330382708,0.1970162108812592,0.04427070947806807,2.34622878012436,0.046924575602487216,1.0435744957653248,10
all,composite,qnei,gaussian,20,0.091178,extra_trees,0.17962605346742067,-0.0026710648148153384,-2.3268145873917847,-0.0465362917478357,0.10385333533767152,0.16750854659030232,0.025303479989699815,3.8663237923743834,0.07732647584748767,0.3375198249269167,10
all,composite,qnei,gaussian,20,0.364713,extra_trees,0.43645524488567267,0.006071254833133999,-3.1893114999602705,-0.06378622999920541,0.16767914633211398,0.2262149863137778,0.01543493944815062,3.4065630761082257,0.0681312615221645,0.42465405922865973,10
all,composite,qnei,gaussian,20,1.823566,extra_trees,0.6493331537489951,0.002313597374852172,0.3453463828553517,0.006906927657107029,-0.01295357745459209,0.1583458419766165,0.05471769313988968,4.873389799547889,0.09746779599095777,1.4333810123134552,10
