dataset,objective,acquisition,oracle_model,error_model,jitter_std,jitter_iteration,seed,param_columns,delta_excess_verticalPosition,delta_excess_verticalWidth,delta_excess_horizontalWidth,delta_excess_r,delta_excess_g,delta_excess_b,delta_excess_a,delta_excess_blinkFrequency,delta_excess_volume,delta_excess_l2_norm,final_simple_regret_excess_true,final_cum_regret_excess_true,final_avg_regret_excess_true,auc_simple_regret_excess_true
ehmi,composite,logei,extra_trees,gaussian,0.364713,0,12,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11726716820993754,8.97764847833635,0.179552969566727,6.039908512207479
ehmi,composite,logei,extra_trees,gaussian,0.364713,20,12,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.22846892679232012,-0.5,0.0,0.0,-0.5,0.0,-0.21197373242080186,0.0,0.0,0.7727424627558914,0.01299173205271753,-5.906634742013202,-0.11813269484026406,0.30530570323886197
ehmi,composite,logei,extra_trees,gaussian,1.823566,0,12,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18966076388893605,12.097306089667127,0.24194612179334252,8.097683164984671
ehmi,composite,logei,extra_trees,gaussian,1.823566,20,12,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.22846892679232012,-0.5,0.0,0.0,-0.5,0.0,0.28802626757919814,0.0,0.0,0.796967490758085,0.001078125000000263,-5.210712353194767,-0.10421424706389537,0.1682992221326134
ehmi,composite,qnei,extra_trees,gaussian,0.018236,0,12,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012039583333353754,-0.3310769495550865,-0.006621538991101683,-0.3386764136913327
ehmi,composite,qnei,extra_trees,gaussian,0.018236,20,12,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.035159270897271,0.0,0.0,0.023135153239615458,0.0,0.04208811762776018,0.0052476348304697495,0.4433100053111154,0.008866200106222355,0.12331941851603911
ehmi,composite,qnei,extra_trees,gaussian,0.091178,0,12,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00017986111112922032,-1.3689252299783377,-0.027378504599566755,0.09715367890177884
ehmi,composite,qnei,extra_trees,gaussian,0.091178,20,12,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,-0.010858529072567014,0.0,0.0,-0.011389071004062612,0.0,0.015735901370921297,-0.015679861111133953,0.58070090087379,0.011614018017475802,0.06295347673180363
ehmi,composite,qnei,extra_trees,gaussian,0.364713,0,12,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10958750000002127,12.00000389259704,0.24000007785194083,14.78302316192795
ehmi,composite,qnei,extra_trees,gaussian,0.364713,20,12,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.4239785541462474,0.0,0.0,0.1504297180562213,0.0,0.4498743318421453,-0.011741269841279767,-2.4385716911176267,-0.048771433822352495,-0.3608643646288221
ehmi,composite,qnei,extra_trees,gaussian,1.823566,0,12,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04888576388889998,13.790400144801634,0.27580800289603274,13.386581128748361
ehmi,composite,qnei,extra_trees,gaussian,1.823566,20,12,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.4239785541462474,0.0,0.0,0.1504297180562213,0.0,0.4498743318421453,-0.014679861111134507,4.025018772045929,0.08050037544091859,-0.40641252931157057
ehmi,composite,logei,extra_trees,gaussian,0.018236,0,13,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003888888888896602,-1.0334105960012892,-0.02066821192002577,-0.4773418154766027
ehmi,composite,logei,extra_trees,gaussian,0.018236,20,13,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.11125473459392932,0.0,0.0,0.0058566122942823595,0.0,0.0,-0.3947824023548311,0.0,-0.5,0.6467341502396351,0.02232713293652111,2.0491034361857494,0.040982068723715015,0.10940255456344872
ehmi,composite,logei,extra_trees,gaussian,0.091178,0,13,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05773611111113297,-3.8727564568918673,-0.07745512913783734,0.08308754960314335
ehmi,composite,logei,extra_trees,gaussian,0.091178,20,13,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",-0.030506350862240517,0.0,0.0,-0.0033056924636750695,0.0,0.0,0.0,0.0,0.0,0.030684931898156804,0.0012121527777795293,-2.9521783429150688,-0.059043566858301366,-0.4634227430559221
ehmi,composite,logei,extra_trees,gaussian,0.364713,0,13,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027148990130273276,2.6290713692175416,0.05258142738435084,1.124612845950974
ehmi,composite,logei,extra_trees,gaussian,0.364713,20,13,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",-0.03533446979053445,0.0,0.0,-0.029347788960732535,0.5,0.0,0.0,0.0,-0.5,0.7085970769571815,0.008145188492083122,-5.059163587030373,-0.10118327174060746,-0.4409561259920389
ehmi,composite,logei,extra_trees,gaussian,1.823566,0,13,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13977083333338403,26.190810846349827,0.5238162169269965,4.904731101191283
ehmi,composite,logei,extra_trees,gaussian,1.823566,20,13,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",-0.0890962606929302,0.40695412122705976,0.0,0.04477797640996284,0.4058051475185338,-0.00980371807562641,-0.1648356066541078,0.0,-0.5,0.7858114121633735,0.01659900793653346,-1.370769378095071,-0.027415387561901428,0.38099652777781223
ehmi,composite,qnei,extra_trees,gaussian,0.018236,0,13,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026736111111124394,-1.8353257908952223,-0.03670651581790446,-0.7888280092594009
ehmi,composite,qnei,extra_trees,gaussian,0.018236,20,13,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,-0.0007830475394486891,0.0,0.0,0.0,0.0,-0.013117951610413958,0.013141301986568864,0.021090277777780386,-4.286200620039757,-0.08572401240079514,0.19292013888892878
ehmi,composite,qnei,extra_trees,gaussian,0.091178,0,13,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027395833333348385,-3.5361286312070064,-0.07072257262414011,-2.7068057666874243
ehmi,composite,qnei,extra_trees,gaussian,0.091178,20,13,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.002193545287092591,0.0,0.0,0.0,0.0,0.04297252218217262,0.04302847084923939,0.011048611111100115,-2.614991415895199,-0.052299828317903974,0.9480659722224827
ehmi,composite,qnei,extra_trees,gaussian,0.364713,0,13,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02492361111112551,1.2828476976918353,0.025656953953836714,-2.214461342593295
ehmi,composite,qnei,extra_trees,gaussian,0.364713,20,13,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,-0.017092028964595163,0.0,0.0,0.0,-0.265239877245932,0.04297252218217262,0.2692414670853302,-0.0010256378459310156,-4.78637534637398,-0.09572750692747958,0.3706985376608394
ehmi,composite,qnei,extra_trees,gaussian,1.823566,0,13,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032894841269849096,8.472469031085282,0.16944938062170567,3.9864265873025246
ehmi,composite,qnei,extra_trees,gaussian,1.823566,20,13,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0920002555037358,0.0,0.0,0.0,-0.5,0.04297252218217262,0.51020651179248,0.012993055555558186,4.914676694775803,0.0982935338955161,0.3597493055557308
ehmi,composite,logei,extra_trees,gaussian,0.018236,0,14,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003940972222222783,-1.549900180991882,-0.030998003619837622,-0.058608953372779826
ehmi,composite,logei,extra_trees,gaussian,0.018236,20,14,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.00032124575868497374,0.0,0.0,0.0,0.0,0.0,0.0,0.00032124575868497374,0.0018708333333341542,-1.7996363155365156,-0.035992726310730305,0.16237487599217415
ehmi,composite,logei,extra_trees,gaussian,0.091178,0,14,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05609722222224889,-4.265205621191848,-0.08530411242383695,2.93420481150886
ehmi,composite,logei,extra_trees,gaussian,0.091178,20,14,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,-0.009229045197409191,0.0,0.0,0.0,0.0,0.0,0.0,0.009229045197409191,0.002702405753980841,-7.5049992013388,-0.15009998402677596,0.08347238343290453
ehmi,composite,logei,extra_trees,gaussian,0.364713,0,14,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.333333333343518e-05,-6.497004291176191,-0.1299400858235238,0.34224270833334414
ehmi,composite,logei,extra_trees,gaussian,0.364713,20,14,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,-0.10923776880029323,-0.19496501478913741,0.0,0.0,0.0,0.0,0.0,0.22348209575756822,0.014731671627018272,-6.6885528444164795,-0.13377105688832958,0.32163066716336175
ehmi,composite,logei,extra_trees,gaussian,1.823566,0,14,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046269345238122206,6.389290729216873,0.12778581458433746,1.625154166667604
ehmi,composite,logei,extra_trees,gaussian,1.823566,20,14,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,-0.10923776880029323,-0.2917131418216624,-0.13402199422512628,0.0,0.0,0.0,0.0632920931913109,0.3449597530735274,0.01624590773810297,-1.834814517696607,-0.036696290353932126,0.360199590773977
ehmi,composite,qnei,extra_trees,gaussian,0.018236,0,14,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036250000000013216,-4.7010522178632606,-0.09402104435726522,-0.0015400545634562945
ehmi,composite,qnei,extra_trees,gaussian,0.018236,20,14,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.05382334974713043,0.0,0.0,0.19617101150780725,0.0,-0.12240881086576505,0.0,-0.1598316180025855,0.2861993742566416,-0.0040416666666684975,-3.7918383156966637,-0.07583676631393327,-0.213474479166607
ehmi,composite,qnei,extra_trees,gaussian,0.091178,0,14,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003708333333334757,-9.952427854302837,-0.19904855708605673,-0.24594551091275063
ehmi,composite,qnei,extra_trees,gaussian,0.091178,20,14,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.05382334974713043,0.0,0.0,0.19617101150780725,-0.029208490061737202,0.12820570185469693,0.0,0.1678915895597458,0.2947158673343503,0.008992609126997841,-2.511381949955691,-0.05022763899911381,0.14689518849300098
ehmi,composite,qnei,extra_trees,gaussian,0.364713,0,14,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022702777777799277,-7.914970403438964,-0.1582994080687793,1.2881851438498662
ehmi,composite,qnei,extra_trees,gaussian,0.364713,20,14,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.05382334974713043,0.0,0.0,0.19617101150780725,0.0,-0.019609461969093966,-0.07170238746034296,0.1678915895597458,0.274031691497766,-0.0009478422618958149,-7.0734208746694165,-0.14146841749338834,-0.010015662202260245
ehmi,composite,qnei,extra_trees,gaussian,1.823566,0,14,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08456250000002452,7.108207998137246,0.14216415996274495,3.2526580605166857
ehmi,composite,qnei,extra_trees,gaussian,1.823566,20,14,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,-0.44617665025286957,0.46874395692462933,0.0,0.19617101150780725,0.0,-0.17378880672393682,-0.5,-0.3321084104402542,0.9207475830909949,0.01228757440476791,-3.76650570436486,-0.07533011408729723,0.19513329613102748
ehmi,composite,logei,extra_trees,gaussian,0.018236,0,15,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021286458333339198,-3.54638587962987,-0.07092771759259739,-0.12022401620364587
ehmi,composite,logei,extra_trees,gaussian,0.018236,20,15,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.09713714364104287,0.0034755712070030365,-0.12575484525729785,0.5,0.5,0.0,-0.09369904369880344,0.0,-0.017937267999491247,0.7310015333424399,0.019016493055569406,-1.8295823906609456,-0.036591647813218886,0.26078949652803995
ehmi,composite,logei,extra_trees,gaussian,0.091178,0,15,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04502812500003017,-3.339201378367104,-0.06678402756734206,-0.3046241484782133
ehmi,composite,logei,extra_trees,gaussian,0.091178,20,15,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.013446856253269912,0.032387343122479484,0.005409868579347332,0.0,0.0036758546573966155,0.0,0.0,0.0,-0.0013350473596442924,0.035697603205116314,0.13783680555557964,0.08863726300743657,0.0017727452601487559,1.9166128472225124
ehmi,composite,logei,extra_trees,gaussian,0.364713,0,15,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09594166666669146,0.5410705632719157,0.010821411265438341,1.1256166666670557
ehmi,composite,logei,extra_trees,gaussian,0.364713,20,15,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.09713714364104287,0.032387343122479484,-0.039550100958514856,0.0,0.5,-0.11824848648137565,0.0,0.0,-0.0010949282374904667,0.5253881218471578,0.13317291666669462,3.5787553406088826,0.07157510681217766,1.9096170138891848
ehmi,composite,logei,extra_trees,gaussian,1.823566,0,15,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30876365740744927,40.158626190476795,0.8031725238095359,8.538027662038022
ehmi,composite,logei,extra_trees,gaussian,1.823566,20,15,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.09001845843710854,0.011594932327364194,-0.2802702611531406,0.5,0.017634121859909424,0.0,0.0,0.0,0.32109481478726065,0.6634772241297772,0.01359600694448293,4.6278883845901575,0.09255776769180318,-1.3522589409714278
ehmi,composite,qnei,extra_trees,gaussian,0.018236,0,15,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06048784722223122,-1.135617471340197,-0.022712349426803946,0.3548154899694653
ehmi,composite,qnei,extra_trees,gaussian,0.018236,20,15,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",-0.0012355836799328168,0.005103281252672676,-0.004939912091627585,0.0,0.0666949148163275,-0.0007515850610440022,0.0,0.0,0.0,0.06708762494311578,-0.0688680555555683,-3.4759165103416425,-0.06951833020683285,-0.9738682291666576
ehmi,composite,qnei,extra_trees,gaussian,0.091178,0,15,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05660069444444549,-1.3752193322108575,-0.02750438664421717,-3.0921447916665112
ehmi,composite,qnei,extra_trees,gaussian,0.091178,20,15,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",-0.0015226409249937678,0.015308836725576258,0.02207470465899042,-0.23718518136043154,-0.1363925293181859,0.0,0.0,0.0,0.0,0.27492490577219714,-0.06309895833332124,0.24785686377678573,0.004957137275535706,-0.23870399305512446
ehmi,composite,qnei,extra_trees,gaussian,0.364713,0,15,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07151875000001162,14.470864431016693,0.2894172886203339,-0.5330093750001828
ehmi,composite,qnei,extra_trees,gaussian,0.364713,20,15,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.013749953069103649,-0.010040719292036648,0.1682906350512905,-0.11125695790253254,0.21839240932692994,0.0,0.0,0.0,0.013511284420553049,0.2981065665820043,0.02321666666667266,0.8539373587065171,0.017078747174130327,0.6393027777779183
ehmi,composite,qnei,extra_trees,gaussian,1.823566,0,15,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10134722222224735,16.431731896846035,0.3286346379369207,4.563065740741679
ehmi,composite,qnei,extra_trees,gaussian,1.823566,20,15,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.08879044746482379,0.06544848301378792,-0.008161652713515544,0.0,-0.1363925293181859,0.0,0.0,0.0,0.5,0.5299403571333645,-0.04981041666665753,3.0444843474429284,0.060889686948858546,-0.9482718750000094
ehmi,composite,logei,extra_trees,gaussian,0.018236,0,16,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007766220238089261,-1.8679880676803027,-0.03735976135360608,-0.09338252590265839
ehmi,composite,logei,extra_trees,gaussian,0.018236,20,16,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.019980957198776905,0.0,0.04085863704895143,0.0,0.07939889505406361,0.0,0.09150328632286116,-0.013769097222235516,0.0002098352072081866,4.196704144143748e-06,-0.06415682043645354
ehmi,composite,logei,extra_trees,gaussian,0.091178,0,16,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05634409722228462,-2.0437551118812554,-0.04087510223762514,1.5954215525810191
ehmi,composite,logei,extra_trees,gaussian,0.091178,20,16,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,-0.5,0.0,-0.4800190428012231,0.0,0.2587760502927938,0.0,-0.3421729484466107,0.2713166561337135,0.8591148818412865,0.019891319444448108,-1.0728947200174161,-0.021457894400348343,1.0107839203045517
ehmi,composite,logei,extra_trees,gaussian,0.364713,0,16,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07027951388889697,5.697910289902476,0.1139582057980495,5.586037431106158
ehmi,composite,logei,extra_trees,gaussian,0.364713,20,16,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,-0.20562963121290845,0.0,-0.06581586455673971,0.25443361733509895,0.1043522838835036,0.0,-0.00197774002819473,0.0,0.3496355952955217,0.042898263888911714,1.0032316358030737,0.02006463271606146,1.0773313740085584
ehmi,composite,logei,extra_trees,gaussian,1.823566,0,16,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3390244984568467,16.549389260912946,0.33098778521825895,11.870387778330658
ehmi,composite,logei,extra_trees,gaussian,1.823566,20,16,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,-0.10137433929242701,0.0,0.019980957198776905,0.0,-0.03932310952754525,0.0,-0.014802211829928691,0.0,0.11154105851895464,0.07099479166669198,9.354236750441467,0.18708473500882933,1.7964449156752824
ehmi,composite,qnei,extra_trees,gaussian,0.018236,0,16,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015289930555572262,-0.6846269510579965,-0.01369253902115991,-0.05313633432479836
ehmi,composite,qnei,extra_trees,gaussian,0.018236,20,16,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.05557445915655057,0.0,0.06802908115198214,0.0,0.08784347666688791,0.0036059027777826103,0.1064884562391093,0.002129769124782188,0.7913748263892808
ehmi,composite,qnei,extra_trees,gaussian,0.091178,0,16,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008461805555590729,-2.1865272762348678,-0.04373054552469735,-0.9964084683646224
ehmi,composite,qnei,extra_trees,gaussian,0.091178,20,16,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,-0.002037888104687191,0.0,0.04973538773914565,0.0,0.06802908115198214,0.0,0.08429541899696184,0.010770833333340946,2.4288857115303593,0.048577714230607194,0.2706315972223603
ehmi,composite,qnei,extra_trees,gaussian,0.364713,0,16,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009928819444451342,8.576493802359401,0.171529876047188,4.715766300155216
ehmi,composite,qnei,extra_trees,gaussian,0.364713,20,16,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,-0.07800780261932638,0.0,0.07044192654071002,0.0,0.06802908115198214,0.0,0.12520079139784038,0.04240625000001241,-1.0430364528211786,-0.020860729056423555,0.8714295138892139
ehmi,composite,qnei,extra_trees,gaussian,1.823566,0,16,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32107465277782055,43.63141309523875,0.8726282619047749,15.74224616126645
ehmi,composite,qnei,extra_trees,gaussian,1.823566,20,16,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,-0.5,0.0,0.39027857313577774,0.0,0.06802908115198214,0.26954848428390643,0.6925328193746726,0.11632500000004065,5.503506294092265,0.11007012588184528,2.86243958333431
