delta_Trajectory,delta_TrajectoryAlpha,delta_TrajectorySize,delta_EgoTrajectory,delta_EgoTrajectoryAlpha,delta_EgoTrajectorySize,delta_PedestrianIntention,delta_PedestrianIntentionSize,delta_SemanticSegmentation,delta_SemanticSegmentationAlpha,delta_CarStatus,delta_CarStatusAlpha,delta_CoveredArea,delta_CoveredAreaAlpha,delta_CoveredAreaSize,delta_OccludedCars,delta_l2_norm,iteration,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,final_inference_simple_regret_true,auc_simple_regret_true,auc_inference_simple_regret_true,acq_opt_failures,acquisition,objective,jitter_std,jitter_iteration,iterations,seed,run_id,error_model,oracle_model,baseline,xi,kappa,runtime_sec,y_opt,dataset,param_columns
0.3704048168297257,-0.10455188175582242,-0.15350646080403085,0.763752957691293,-0.08485758667562648,-0.7133414115384173,0.6072742997074561,-0.7772864104213829,-0.7613891499784501,0.04695386742764951,0.16317359850597557,0.6387421610920789,0.37435666683688584,0.0690413407168673,-0.00767482356444904,-0.30598243004716164,1.870603031823669,0.0,1.142504323494151,4.116580211676759,244.97246466134726,4.899449293226946,4.515748693000898,208.49665851046228,221.27168595704399,0.0,logei,composite,1.868543,0,50,7,f57d9f11-451d-4c32-b6fe-a3f8b40356ad,gaussian,gradient_boosting,False,0.01,2.0,21.550296300003538,5.25908453517091,opticarvis,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars"
-0.0018165482546019796,0.035073487011843096,0.0,0.0,-0.022780505420227276,-0.14132062430165826,0.22994654901271006,0.0,-0.11761937817556828,-0.14949602000006534,0.0,0.4281530393581106,0.06251040234131328,-0.5576920810227601,0.2913235823491934,-0.34103478911266016,0.9001110503187404,20.0,1.2065407537551287,4.052543781415781,228.81155206452144,4.576231041290429,4.388320863372118,206.7829143506232,218.11800719223777,0.0,logei,composite,1.868543,20,50,7,94e13ba8-f34f-4abe-9e1d-a953d5fa9efa,gaussian,gradient_boosting,False,0.01,2.0,24.285733999990043,5.25908453517091,opticarvis,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars"
0.3704048168297257,-0.10455188175582242,-0.15350646080403085,0.763752957691293,-0.08485758667562648,-0.7133414115384173,0.6072742997074561,-0.7772864104213829,-0.7613891499784501,0.04695386742764951,0.16317359850597557,0.6387421610920789,0.37435666683688584,0.0690413407168673,-0.00767482356444904,-0.30598243004716164,1.870603031823669,0.0,1.2105466247300343,4.048537910440876,226.53208744968774,4.530641748993755,4.048537910440876,210.38284452296062,210.38284452296062,0.0,qnei,composite,0.0,0,50,7,422613dd-55cc-4d95-9fac-a18a0f8e2e00,none,gradient_boosting,True,0.01,2.0,36.82158640000853,5.25908453517091,opticarvis,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars"
0.24604918094175798,-0.0008657905907512031,-0.09348948105590615,0.0,0.1422021675732426,-0.195032292688461,-0.1633906491697984,0.2623171064106685,0.11989160990358277,0.26458710637134014,0.5715447271415831,-0.006798017246387178,-0.017080393252142223,-0.15518716665230525,-0.1266691141778742,-0.09135722554886361,0.8263794401653951,20.0,1.2105466247300343,4.048537910440876,226.53208744968774,4.530641748993755,4.048537910440876,210.38284452296062,210.38284452296062,0.0,qnei,composite,0.0,20,50,7,422613dd-55cc-4d95-9fac-a18a0f8e2e00,none,gradient_boosting,True,0.01,2.0,36.82158640000853,5.25908453517091,opticarvis,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars"
0.3704048168297257,-0.10455188175582242,-0.15350646080403085,0.763752957691293,-0.08485758667562648,-0.7133414115384173,0.6072742997074561,-0.7772864104213829,-0.7613891499784501,0.04695386742764951,0.16317359850597557,0.6387421610920789,0.37435666683688584,0.0690413407168673,-0.00767482356444904,-0.30598243004716164,1.870603031823669,0.0,1.2408951064909757,4.018189428679934,224.61804337857265,4.492360867571453,4.018189428679934,209.33678631797187,209.33678631797187,0.0,qnei,composite,0.018685,0,50,7,1873dbfc-395c-4d34-a60d-1b728caef96c,gaussian,gradient_boosting,False,0.01,2.0,44.32207280000148,5.25908453517091,opticarvis,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars"
0.3628663692577744,-0.0013236456782153017,-0.13994150653726734,0.0,0.2146223385381668,-0.19778927727137008,-0.16352148789923227,0.20357447698117437,0.12676500452837153,0.2026965036207175,0.33070457197573055,0.04721071922354414,0.05663933195485077,-0.12587188298905194,-0.03336445581364883,-0.17677338966541245,0.7244211056144209,20.0,1.3315007764915012,3.9275837586794085,229.6204022108041,4.592408044216082,3.9275837586794085,211.72776082489983,211.75508299602018,0.0,qnei,composite,0.018685,20,50,7,825fe971-e5ef-4bdc-bfed-e554a523c8da,gaussian,gradient_boosting,False,0.01,2.0,71.45309130000533,5.25908453517091,opticarvis,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars"
0.3704048168297257,-0.10455188175582242,-0.15350646080403085,0.763752957691293,-0.08485758667562648,-0.7133414115384173,0.6072742997074561,-0.7772864104213829,-0.7613891499784501,0.04695386742764951,0.16317359850597557,0.6387421610920789,0.37435666683688584,0.0690413407168673,-0.00767482356444904,-0.30598243004716164,1.870603031823669,0.0,1.6562351034998748,3.602849431671035,230.8175281337587,4.616350562675175,3.602849431671035,205.0843954945524,205.31220482714477,0.0,qnei,composite,0.093427,0,50,7,8bd4463e-3a73-4285-b8df-319ed45e16a1,gaussian,gradient_boosting,False,0.01,2.0,29.58740590000525,5.25908453517091,opticarvis,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars"
0.23202332044264606,0.0012708608447137282,-0.01224152141934809,0.0,0.12854887843657536,-0.19207776116701536,-0.08979891194371514,0.1940733240294935,-0.0473351175280286,0.2461678093018354,0.7557225581080512,0.049318068266670845,-0.014184657082340346,-0.1357810319653594,-0.1529682535388311,-0.03005317883661829,0.912393284169366,20.0,1.7123052731839234,3.5467792619869867,224.94451591696753,4.498890318339351,3.6425253281791745,204.9197038804499,206.0808250915584,0.0,qnei,composite,0.093427,20,50,7,5d2d6067-e8d5-47fc-963c-ff62135cc16f,gaussian,gradient_boosting,False,0.01,2.0,32.65227340000274,5.25908453517091,opticarvis,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars"
0.3704048168297257,-0.10455188175582242,-0.15350646080403085,0.763752957691293,-0.08485758667562648,-0.7133414115384173,0.6072742997074561,-0.7772864104213829,-0.7613891499784501,0.04695386742764951,0.16317359850597557,0.6387421610920789,0.37435666683688584,0.0690413407168673,-0.00767482356444904,-0.30598243004716164,1.870603031823669,0.0,1.0073598560768187,4.2517246790940915,228.82552030805175,4.576510406161035,4.515748693000898,210.05066536600475,221.16617158967074,0.0,qnei,composite,0.373709,0,50,7,af3db7cf-15ba-4cf9-940e-0ae077b0dc5b,gaussian,gradient_boosting,False,0.01,2.0,30.044135699994513,5.25908453517091,opticarvis,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars"
0.1668909832759255,-0.006551246201455974,-0.21714666400064309,0.12038861682616259,0.19792741948454873,-0.25019074240928907,-0.1513718314895886,0.16736120399318033,0.2737158494035204,0.23562605798634634,0.648435778898471,0.035709242708418354,0.10544025648123179,-0.05366621093867696,-0.04491424601487193,-0.2027084579820277,0.922781295821732,20.0,1.426624617204793,3.832459917966117,224.43944045465477,4.488788809093095,4.123781604847658,206.94674349123179,213.91247019652062,0.0,qnei,composite,0.373709,20,50,7,ac459888-e2aa-4463-bb2c-54c1bfd7ebc0,gaussian,gradient_boosting,False,0.01,2.0,25.548593500003335,5.25908453517091,opticarvis,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars"
0.3704048168297257,-0.10455188175582242,-0.15350646080403085,0.763752957691293,-0.08485758667562648,-0.7133414115384173,0.6072742997074561,-0.7772864104213829,-0.7613891499784501,0.04695386742764951,0.16317359850597557,0.6387421610920789,0.37435666683688584,0.0690413407168673,-0.00767482356444904,-0.30598243004716164,1.870603031823669,0.0,1.7922113925895065,3.4668731425814032,225.1899785730438,4.503799571460876,4.51575771507308,198.2220446990347,231.61978033256455,0.0,qnei,composite,1.868543,0,50,7,3f9584f1-34f9-420e-8ced-737ebaf991d1,gaussian,gradient_boosting,False,0.01,2.0,17.036093600007007,5.25908453517091,opticarvis,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars"
0.1452905182456291,-0.005381062102812972,-0.23393380675264375,0.2792450183139121,0.32280541469685586,-0.24793412007870053,-0.18535752027650934,0.2626744135823609,0.38480382345003866,0.29614032421454267,0.5555611735779904,0.019954488034846674,0.13506898356825126,-0.02857508709352785,-0.05995184673638804,-0.207672109432335,1.0165985375174176,20.0,2.87021155473428,2.3888729804366298,227.41835709615793,4.548367141923158,3.964279340511304,193.3072528239493,214.02643167025772,0.0,qnei,composite,1.868543,20,50,7,fd61cca0-dc38-4a73-91fe-7189859e5246,gaussian,gradient_boosting,False,0.01,2.0,26.90135860000737,5.25908453517091,opticarvis,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars"
-0.5546457139918115,0.4185164955018984,-0.30396707685331514,-0.0367856000444301,-0.4363274098552783,-0.13278920516237602,0.12734709771169206,0.06800092023147608,0.8562748325290785,0.47556205165440923,0.22326258712588443,0.4893426798934012,0.9176121573908276,-0.7408906571169445,-0.6131706991461681,-0.17867090916341666,1.9628790109234462,0.0,1.7186969635336982,3.5672769541236407,216.64354196422508,4.332870839284501,3.5672769541236407,193.11536690659992,193.11536690659992,0.0,logei,composite,0.0,0,50,9,b726e9df-3b48-40c8-9dee-687381e320c9,none,gradient_boosting,True,0.01,2.0,45.290601699991385,5.285973917657339,opticarvis,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars"
-0.002978336702875395,-0.03772581966060462,0.13179872319671493,-0.02237183815239452,-0.1490148289820206,0.02004420336611834,0.004488678862870632,0.0,-0.0568355669686188,-0.016728646428963212,0.0507581256250651,0.006064935940381488,-0.15547578639141946,-0.09062508325336988,-0.1002143585343091,-0.17576953441876386,0.3483929117018622,20.0,1.7186969635336982,3.5672769541236407,216.64354196422508,4.332870839284501,3.5672769541236407,193.11536690659992,193.11536690659992,0.0,logei,composite,0.0,20,50,9,b726e9df-3b48-40c8-9dee-687381e320c9,none,gradient_boosting,True,0.01,2.0,45.290601699991385,5.285973917657339,opticarvis,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars"
-0.5546457139918115,0.4185164955018984,-0.30396707685331514,-0.0367856000444301,-0.4363274098552783,-0.13278920516237602,0.12734709771169206,0.06800092023147608,0.8562748325290785,0.47556205165440923,0.22326258712588443,0.4893426798934012,0.9176121573908276,-0.7408906571169445,-0.6131706991461681,-0.17867090916341666,1.9628790109234462,0.0,2.163363854062215,3.1226100635951237,203.64507137667246,4.072901427533449,3.1226100635951237,173.06240320031452,173.07385130979628,0.0,logei,composite,0.018685,0,50,9,1d64fe66-9f6b-4178-8432-6313aa5bf60e,gaussian,gradient_boosting,False,0.01,2.0,38.38627090000955,5.285973917657339,opticarvis,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars"
0.0824063882400175,-0.08872176013526933,0.11895840790183687,-0.03970226147172484,-0.11434091918776171,-0.009936559975015524,0.004488678862870632,0.0,-0.07445041558157361,-0.009871924997540082,0.0507581256250651,-0.055385393832367846,-0.17766809118324844,-0.09062508325336988,0.03728426284922087,-0.05929218394569291,0.3155174310660958,20.0,1.516626184502259,3.7693477331550795,217.31215846391694,4.346243169278339,3.7693477331550795,195.35730428196248,195.392844999274,0.0,logei,composite,0.018685,20,50,9,02287615-6f62-4c1c-a88c-a0427f61953c,gaussian,gradient_boosting,False,0.01,2.0,67.60722359998908,5.285973917657339,opticarvis,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars"
-0.5546457139918115,0.4185164955018984,-0.30396707685331514,-0.0367856000444301,-0.4363274098552783,-0.13278920516237602,0.12734709771169206,0.06800092023147608,0.8562748325290785,0.47556205165440923,0.22326258712588443,0.4893426798934012,0.9176121573908276,-0.7408906571169445,-0.6131706991461681,-0.17867090916341666,1.9628790109234462,0.0,1.9681991654630262,3.3177747521943126,223.0199090351028,4.4603981807020565,3.3177747521943126,189.63533579245512,190.1184404446859,0.0,logei,composite,0.093427,0,50,9,8c6e9d50-5ef5-41d9-9ef5-02784e4e310d,gaussian,gradient_boosting,False,0.01,2.0,28.69539639999857,5.285973917657339,opticarvis,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars"
0.046197375777408234,-0.02783652761693578,0.05401301831776173,-0.03631542570803947,-0.14057037766249547,0.06509538040169183,0.004488678862870632,0.0,-0.09079950791312796,-0.015211697726082107,0.0507581256250651,-0.08081696323815468,-0.12424716618113707,-0.09062508325336988,-0.0008133227633816409,-0.09244926772849937,0.2845072614531122,20.0,1.859402248773056,3.426571668884283,212.97710357978033,4.2595420715956065,3.426571668884283,189.85415862588954,190.78199094352,0.0,logei,composite,0.093427,20,50,9,f9463b07-b6d9-42d8-be03-e9f258f772ad,gaussian,gradient_boosting,False,0.01,2.0,51.34887429999071,5.285973917657339,opticarvis,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars"
-0.5546457139918115,0.4185164955018984,-0.30396707685331514,-0.0367856000444301,-0.4363274098552783,-0.13278920516237602,0.12734709771169206,0.06800092023147608,0.8562748325290785,0.47556205165440923,0.22326258712588443,0.4893426798934012,0.9176121573908276,-0.7408906571169445,-0.6131706991461681,-0.17867090916341666,1.9628790109234462,0.0,1.6975339855056524,3.5884399321516867,232.12932176137906,4.642586435227582,3.768458490268655,199.16105411410337,202.1585813398605,0.0,logei,composite,0.373709,0,50,9,909deba0-5fe8-4069-8f82-91a1386aa1d2,gaussian,gradient_boosting,False,0.01,2.0,22.735992000001715,5.285973917657339,opticarvis,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars"
0.03721653692273014,-0.06306768601636203,0.12319150402206802,-0.0303962260069488,-0.1490148289820206,-0.0024159001112636913,0.004488678862870632,0.0,-0.07513073985243246,-0.015079454532819114,0.0507581256250651,-0.017727874423742684,-0.15877378048715074,-0.09062508325336988,-0.03207000989271419,-0.11114387947723148,0.31505592259065995,20.0,1.8121855316502737,3.4737883860070653,215.38341190621236,4.307668238124247,3.4737883860070653,193.16440072344832,193.5645552704866,0.0,logei,composite,0.373709,20,50,9,9b8b3bc2-86db-4b43-bee4-13518f86b5a9,gaussian,gradient_boosting,False,0.01,2.0,33.14759010000853,5.285973917657339,opticarvis,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars"
-0.5546457139918115,0.4185164955018984,-0.30396707685331514,-0.0367856000444301,-0.4363274098552783,-0.13278920516237602,0.12734709771169206,0.06800092023147608,0.8562748325290785,0.47556205165440923,0.22326258712588443,0.4893426798934012,0.9176121573908276,-0.7408906571169445,-0.6131706991461681,-0.17867090916341666,1.9628790109234462,0.0,1.9179701527381396,3.368003764919199,231.24763354047812,4.624952670809562,4.17072919463964,189.15954433903028,230.88896068604436,0.0,logei,composite,1.868543,0,50,9,a83a4632-17ba-4a76-b68e-abe07e0d9fc9,gaussian,gradient_boosting,False,0.01,2.0,23.374623000010615,5.285973917657339,opticarvis,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars"
0.029383499860302253,0.12775357027208578,-0.19183805259035602,-0.019466061628978903,0.06358258438318815,0.31962824652404087,-0.5485993134240634,0.0,-0.05087927689729177,0.08556594990298261,-0.114401298597823,-0.2840911862278079,0.011283567013376516,0.029702369486444183,0.039658979308289544,-0.09069121903337302,0.7589758044636944,20.0,1.8974416709057242,3.3885322467516144,219.440317577275,4.3888063515455,3.861485875121957,185.84158203993812,195.70404738968318,0.0,logei,composite,1.868543,20,50,9,e73e9d14-38f2-4b2d-a0f6-ecf4cb7c3c61,gaussian,gradient_boosting,False,0.01,2.0,21.617539400001988,5.285973917657339,opticarvis,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars"
-0.5546457139918115,0.4185164955018984,-0.30396707685331514,-0.0367856000444301,-0.4363274098552783,-0.13278920516237602,0.12734709771169206,0.06800092023147608,0.8562748325290785,0.47556205165440923,0.22326258712588443,0.4893426798934012,0.9176121573908276,-0.7408906571169445,-0.6131706991461681,-0.17867090916341666,1.9628790109234462,0.0,2.039415361289749,3.2465585563675896,205.15719813180053,4.10314396263601,3.2465585563675896,177.90452011247973,177.90452011247973,0.0,qnei,composite,0.0,0,50,9,c08c64a5-7715-477c-8b1a-2665611e81e9,none,gradient_boosting,True,0.01,2.0,46.90449909999734,5.285973917657339,opticarvis,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars"
0.081791905844869,-0.11281494810752657,0.14884580337100983,0.06943585718666856,-0.09719238643766664,-0.07926199839185222,0.0,0.0,-0.11344230425650437,0.0,0.18565476060457886,0.016198245808022982,-0.11173048600787139,-0.003590675795902054,0.031130064481670994,-0.027867535314303193,0.35208503061894947,20.0,2.039415361289749,3.2465585563675896,205.15719813180053,4.10314396263601,3.2465585563675896,177.90452011247973,177.90452011247973,0.0,qnei,composite,0.0,20,50,9,c08c64a5-7715-477c-8b1a-2665611e81e9,none,gradient_boosting,True,0.01,2.0,46.90449909999734,5.285973917657339,opticarvis,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars"
-0.5546457139918115,0.4185164955018984,-0.30396707685331514,-0.0367856000444301,-0.4363274098552783,-0.13278920516237602,0.12734709771169206,0.06800092023147608,0.8562748325290785,0.47556205165440923,0.22326258712588443,0.4893426798934012,0.9176121573908276,-0.7408906571169445,-0.6131706991461681,-0.17867090916341666,1.9628790109234462,0.0,3.2032966550298587,2.08267726262748,211.37444701142195,4.227488940228439,2.08267726262748,175.96511522600954,175.98669566185313,0.0,qnei,composite,0.018685,0,50,9,0e9937df-b091-4291-943d-ab94db922ac5,gaussian,gradient_boosting,False,0.01,2.0,48.62510520000069,5.285973917657339,opticarvis,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars"
0.08635585348243496,-0.1026297832715155,0.12910782262566245,0.07176176874167806,-0.08173185289793475,-0.04423052208821965,0.0,0.0,-0.11842600236290401,0.0,0.16413784591801583,-0.01175294115800618,-0.11840502568295574,-0.0032547007847164577,0.03860276983702049,-0.032438412295878516,0.32576382819937666,20.0,2.3730703352661875,2.9129035823911513,195.2142771966601,3.9042855439332023,2.9129035823911513,171.86314748743416,171.86314748743416,0.0,qnei,composite,0.018685,20,50,9,6720c858-325c-42de-9af5-aed08a220fab,gaussian,gradient_boosting,False,0.01,2.0,61.732692600009614,5.285973917657339,opticarvis,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars"
-0.5546457139918115,0.4185164955018984,-0.30396707685331514,-0.0367856000444301,-0.4363274098552783,-0.13278920516237602,0.12734709771169206,0.06800092023147608,0.8562748325290785,0.47556205165440923,0.22326258712588443,0.4893426798934012,0.9176121573908276,-0.7408906571169445,-0.6131706991461681,-0.17867090916341666,1.9628790109234462,0.0,1.9829504221288,3.3030234955285387,219.60328539597347,4.392065707919469,3.3030234955285387,186.38320802379937,186.38320802379937,0.0,qnei,composite,0.093427,0,50,9,ddd02005-09eb-44ee-83e8-3f5b93b216e2,gaussian,gradient_boosting,False,0.01,2.0,39.31565670001146,5.285973917657339,opticarvis,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars"
0.07042839737184686,-0.11755851492486835,0.1590344588208673,0.06875353330447542,-0.1029003913359397,-0.11310917010602928,0.0,0.0,-0.10028153632213976,0.0,0.1928088474153683,0.048963933223819534,-0.09776379963065429,0.0013290938717867296,0.02113316868389259,-0.016798768565950972,0.3634539686114079,20.0,2.1413872643568,3.144586653300539,204.46438619941574,4.089287723988315,3.144586653300539,173.5546832022977,173.5546832022977,0.0,qnei,composite,0.093427,20,50,9,6b610848-8a34-4f64-88a1-5d28dbdaad62,gaussian,gradient_boosting,False,0.01,2.0,41.264563800010365,5.285973917657339,opticarvis,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars"
