delta_x0,delta_x1,delta_l2_norm,iteration,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,final_inference_simple_regret_true,auc_simple_regret_true,auc_inference_simple_regret_true,acq_opt_failures,acquisition,objective,jitter_std,jitter_iteration,iterations,seed,run_id,error_model,oracle_model,baseline,xi,kappa,runtime_sec,y_opt,dataset,param_columns
4.729281548541579,-4.705888540681705,6.67169325753929,0.0,2.270529770048629,0.7406116982805004,144.78281792685328,2.8956563585370656,1.8975050448838453,48.73921159218047,93.31917099029667,0.0,sobol,composite,5.167794,0,50,11,584961ef-2d85-4338-a044-d0fabc9b1a1a,gaussian,gradient_boosting,False,0.01,2.0,0.037828799977432936,3.0111414683291295,iso_branin,"x0,x1"
-0.08261438120043962,-1.9872790751789653,1.9889955401220223,0.0,1.8662883868620421,1.053217853418144,90.52719440832128,1.8105438881664255,1.053217853418144,59.61595155835282,59.61595155835282,0.0,logei,composite,0.0,0,50,8,26a9589a-62c4-4c6f-9285-0f9d956118cf,none,gradient_boosting,True,0.01,2.0,11.810156400024425,2.919506240280186,iso_branin,"x0,x1"
-0.08261438120043962,-1.9872790751789653,1.9889955401220223,0.0,1.8315999498717355,1.0879062904084507,96.81238834100793,1.9362477668201585,1.0879062904084507,67.57939899271105,73.97603694627966,0.0,logei,composite,0.25839,0,50,8,04f9800f-3da5-44ae-9eec-bd4f1a133d7a,gaussian,gradient_boosting,False,0.01,2.0,9.454056999995373,2.919506240280186,iso_branin,"x0,x1"
-0.08261438120043962,-1.9872790751789653,1.9889955401220223,0.0,1.1313340164981447,1.7881722237820414,112.87567059000146,2.257513411800029,2.4564366207225854,90.92673842322552,115.38162635838628,0.0,logei,composite,1.033559,0,50,8,1244b075-590b-44b4-8c2e-caa71e880ff8,gaussian,gradient_boosting,False,0.01,2.0,8.315191700006835,2.919506240280186,iso_branin,"x0,x1"
-0.08261438120043962,-1.9872790751789653,1.9889955401220223,0.0,1.2093432704250704,1.7101629698551157,152.75027720710574,3.055005544142115,2.364812266318287,88.6436122975363,112.29362365025628,0.0,logei,composite,5.167794,0,50,8,eeeb0be7-4d79-4972-904b-6b0cfbe9e4ca,gaussian,gradient_boosting,False,0.01,2.0,7.540916900034063,2.919506240280186,iso_branin,"x0,x1"
-0.08261438120043962,-1.9872790751789653,1.9889955401220223,0.0,1.8662883868620421,1.053217853418144,110.19072180867298,2.2038144361734595,1.053217853418144,59.61595155835282,59.61595155835282,0.0,qnei,composite,0.0,0,50,8,67658bbf-1f8a-4d89-a6f0-ab6e06fa8574,none,gradient_boosting,True,0.01,2.0,10.615621000004467,2.919506240280186,iso_branin,"x0,x1"
-0.08261438120043962,-1.9872790751789653,1.9889955401220223,0.0,1.6451496007761537,1.2743566395040324,108.67872400732934,2.173574480146587,1.2743566395040324,76.48739073393573,78.16438991283991,0.0,qnei,composite,0.25839,0,50,8,48d8b705-d2d3-4aeb-a8c0-679e6a099cf2,gaussian,gradient_boosting,False,0.01,2.0,11.791742399975192,2.919506240280186,iso_branin,"x0,x1"
-0.08261438120043962,-1.9872790751789653,1.9889955401220223,0.0,1.318694055125285,1.600812185154901,127.88575503062218,2.5577151006124437,1.9755791698253444,83.84085119606026,97.95557467018432,0.0,qnei,composite,1.033559,0,50,8,506e15e2-dc44-406b-b3de-b5ec3a4b6357,gaussian,gradient_boosting,False,0.01,2.0,11.182579900021665,2.919506240280186,iso_branin,"x0,x1"
-0.08261438120043962,-1.9872790751789653,1.9889955401220223,0.0,1.3266534774722218,1.5928527628079643,152.33974808192517,3.0467949616385033,5.006281914214936,85.92358310559628,195.514195227321,0.0,qnei,composite,5.167794,0,50,8,44d0a891-bbb7-464a-a1e1-b02ea3064e52,gaussian,gradient_boosting,False,0.01,2.0,10.004691800044384,2.919506240280186,iso_branin,"x0,x1"
-0.08261438120043962,-1.9872790751789653,1.9889955401220223,0.0,1.514881845571214,1.404624394708972,108.73638738594543,2.174727747718909,1.404624394708972,79.2051003436615,79.2051003436615,0.0,ucb,composite,0.0,0,50,8,82714d1c-336b-4f4b-9406-501cb025430f,none,gradient_boosting,True,0.01,2.0,9.040453299996443,2.919506240280186,iso_branin,"x0,x1"
-0.08261438120043962,-1.9872790751789653,1.9889955401220223,0.0,1.725886883580276,1.19361935669991,99.58725534679749,1.9917451069359497,1.2034360282658652,83.899547086787,93.46718568425891,0.0,ucb,composite,0.25839,0,50,8,a2c6d5fb-a7fb-443a-a779-30975bcf65d9,gaussian,gradient_boosting,False,0.01,2.0,8.98505409999052,2.919506240280186,iso_branin,"x0,x1"
-0.08261438120043962,-1.9872790751789653,1.9889955401220223,0.0,1.7856213092615563,1.1338849310186299,122.46599706225182,2.449319941245036,1.151140080886379,80.74169754811768,110.91221967145238,0.0,ucb,composite,1.033559,0,50,8,71205f20-fb60-4c11-b81b-39db8d4c673a,gaussian,gradient_boosting,False,0.01,2.0,8.254120900004636,2.919506240280186,iso_branin,"x0,x1"
-0.08261438120043962,-1.9872790751789653,1.9889955401220223,0.0,1.8662883868620421,1.053217853418144,133.02913148564352,2.6605826297128705,2.6060930560033015,58.852495188642905,125.40989779770685,0.0,ucb,composite,5.167794,0,50,8,226d37ec-b771-4248-a317-e53d59f8267f,gaussian,gradient_boosting,False,0.01,2.0,9.289805600012187,2.919506240280186,iso_branin,"x0,x1"
-0.08261438120043962,-1.9872790751789653,1.9889955401220223,0.0,1.8662883868620421,1.053217853418144,93.82918488101004,1.8765836976202008,1.053217853418144,59.61595155835282,59.61595155835282,0.0,ei,composite,0.0,0,50,8,4c85ec09-cdd9-4050-962d-25a094ab5df0,none,gradient_boosting,True,0.01,2.0,10.20227970002452,2.919506240280186,iso_branin,"x0,x1"
-0.08261438120043962,-1.9872790751789653,1.9889955401220223,0.0,1.5552617542386884,1.3642444860414977,106.24343523167245,2.124868704633449,1.3642444860414977,77.33606809301556,81.21751987485459,0.0,ei,composite,0.25839,0,50,8,21df7b53-6db1-4f5f-a8ac-77b7b57fe91f,gaussian,gradient_boosting,False,0.01,2.0,8.232013600005303,2.919506240280186,iso_branin,"x0,x1"
-0.08261438120043962,-1.9872790751789653,1.9889955401220223,0.0,1.6263239286542674,1.2931823116259187,107.79582076246065,2.155916415249213,1.4496659200317334,79.30705678700345,89.02235190796709,0.0,ei,composite,1.033559,0,50,8,deac128b-e427-40c2-b8bf-f9c64d277d7c,gaussian,gradient_boosting,False,0.01,2.0,7.821250799985137,2.919506240280186,iso_branin,"x0,x1"
-0.08261438120043962,-1.9872790751789653,1.9889955401220223,0.0,1.2471014569433754,1.6724047833368108,156.6435670339985,3.1328713406799698,3.434296235290817,86.00662220430323,148.63257849861864,0.0,ei,composite,5.167794,0,50,8,cf52d487-3863-4f5d-9e5d-1f51bc9d1826,gaussian,gradient_boosting,False,0.01,2.0,6.888182500028051,2.919506240280186,iso_branin,"x0,x1"
-0.08261438120043962,-1.9872790751789653,1.9889955401220223,0.0,2.0225256177853788,0.8969806224948074,125.97516513356864,2.5195033026713727,0.8969806224948074,70.72059256281642,70.72059256281642,0.0,random,composite,0.0,0,50,8,27b53d37-dd28-4fff-9740-2586a7819ddd,none,gradient_boosting,True,0.01,2.0,0.06136019999394193,2.919506240280186,iso_branin,"x0,x1"
-0.08261438120043962,-1.9872790751789653,1.9889955401220223,0.0,2.0225256177853788,0.8969806224948074,125.97516513356864,2.5195033026713727,0.8969806224948074,70.72059256281642,70.72059256281642,0.0,random,composite,0.25839,0,50,8,1c3467c4-67c2-4d14-935b-5b970e9612f8,gaussian,gradient_boosting,False,0.01,2.0,0.04563100001541898,2.919506240280186,iso_branin,"x0,x1"
-0.08261438120043962,-1.9872790751789653,1.9889955401220223,0.0,2.0225256177853788,0.8969806224948074,125.97516513356864,2.5195033026713727,2.0381276761667677,70.72059256281642,92.20852878465598,0.0,random,composite,1.033559,0,50,8,74bace1b-3ac5-4733-9c86-c26b7e3fa7a0,gaussian,gradient_boosting,False,0.01,2.0,0.03577040001982823,2.919506240280186,iso_branin,"x0,x1"
-0.08261438120043962,-1.9872790751789653,1.9889955401220223,0.0,2.0225256177853788,0.8969806224948074,125.97516513356864,2.5195033026713727,2.5568964444432796,70.72059256281642,121.20452164519102,0.0,random,composite,5.167794,0,50,8,b2683575-5b2c-4014-9ffc-7a164f82595e,gaussian,gradient_boosting,False,0.01,2.0,0.03419580002082512,2.919506240280186,iso_branin,"x0,x1"
-0.08261438120043962,-1.9872790751789653,1.9889955401220223,0.0,1.4787716926552092,1.4407345476249769,146.92344570588995,2.938468914117799,1.4407345476249769,82.05668380582074,82.05668380582074,0.0,sobol,composite,0.0,0,50,8,6ea9aa8d-f618-4824-9842-7aa13942537a,none,gradient_boosting,True,0.01,2.0,0.03459280001698062,2.919506240280186,iso_branin,"x0,x1"
-0.08261438120043962,-1.9872790751789653,1.9889955401220223,0.0,1.4787716926552092,1.4407345476249769,146.92344570588995,2.938468914117799,1.4407345476249769,82.05668380582074,82.2676813114004,0.0,sobol,composite,0.25839,0,50,8,b9d7234c-d9fd-456a-b244-c599d60acf08,gaussian,gradient_boosting,False,0.01,2.0,0.036955100018531084,2.919506240280186,iso_branin,"x0,x1"
-0.08261438120043962,-1.9872790751789653,1.9889955401220223,0.0,1.4787716926552092,1.4407345476249769,146.92344570588995,2.938468914117799,1.4407345476249769,82.05668380582074,92.93104727076253,0.0,sobol,composite,1.033559,0,50,8,3c2bf760-ff65-4207-adde-2982dc18b982,gaussian,gradient_boosting,False,0.01,2.0,0.03483800002140924,2.919506240280186,iso_branin,"x0,x1"
-0.08261438120043962,-1.9872790751789653,1.9889955401220223,0.0,1.4787716926552092,1.4407345476249769,146.92344570588995,2.938468914117799,2.5829831886618653,82.05668380582074,145.34731842587954,0.0,sobol,composite,5.167794,0,50,8,b6226199-6cba-4c17-864f-7873db47b9a0,gaussian,gradient_boosting,False,0.01,2.0,0.03562370000872761,2.919506240280186,iso_branin,"x0,x1"
1.5059022364052659,-6.720066109789836,6.886728545946638,0.0,2.2672089459055664,1.2436563149900879,122.09397928235668,2.4418795856471336,1.2436563149900879,79.51225589937594,79.51225589937594,0.0,logei,composite,0.0,0,50,7,436b9139-9714-487b-8f04-943779e65626,none,gradient_boosting,True,0.01,2.0,9.339128800027538,3.5108652608956543,iso_branin,"x0,x1"
1.5059022364052659,-6.720066109789836,6.886728545946638,0.0,1.3910222793614624,2.119842981534192,135.29479135375786,2.705895827075157,2.1800316610666393,114.69681591731407,126.53751675792249,0.0,logei,composite,0.25839,0,50,7,e3a2b3bf-7367-41f9-a39b-f21de207d7ed,gaussian,gradient_boosting,False,0.01,2.0,8.955037400010042,3.5108652608956543,iso_branin,"x0,x1"
1.5059022364052659,-6.720066109789836,6.886728545946638,0.0,1.2854811775784487,2.2253840833172056,130.5773947272485,2.61154789454497,2.366701966161895,115.68277141706841,121.51420457061278,0.0,logei,composite,1.033559,0,50,7,784f6726-8245-4b13-982c-ccdb85492cc5,gaussian,gradient_boosting,False,0.01,2.0,10.813159400015138,3.5108652608956543,iso_branin,"x0,x1"
1.5059022364052659,-6.720066109789836,6.886728545946638,0.0,1.232902137518389,2.2779631233772655,170.39303736065094,3.407860747213019,2.9185283388540344,122.27427207730246,147.38817449288373,0.0,logei,composite,5.167794,0,50,7,336ab3f7-bcd2-4f3b-8448-9db8b1224a25,gaussian,gradient_boosting,False,0.01,2.0,10.234720400010701,3.5108652608956543,iso_branin,"x0,x1"
1.5059022364052659,-6.720066109789836,6.886728545946638,0.0,1.6624524893902892,1.848412771505365,141.09476748776174,2.821895349755235,1.848412771505365,99.46676330525996,99.46676330525996,0.0,qnei,composite,0.0,0,50,7,17bd82b9-ceaa-456b-8b8d-6b611a0edb49,none,gradient_boosting,True,0.01,2.0,11.514955499966163,3.5108652608956543,iso_branin,"x0,x1"
1.5059022364052659,-6.720066109789836,6.886728545946638,0.0,1.667469854444928,1.8433954064507263,137.96170089254147,2.7592340178508294,2.2231263651684188,101.16502925798952,112.22516182588154,0.0,qnei,composite,0.25839,0,50,7,8d5c5cc5-0710-4ee4-8f8e-a39ed0afb509,gaussian,gradient_boosting,False,0.01,2.0,10.651932100008707,3.5108652608956543,iso_branin,"x0,x1"
1.5059022364052659,-6.720066109789836,6.886728545946638,0.0,1.7317175863303702,1.779147674565284,154.11600069560143,3.0823200139120286,2.0618049533917544,98.61156646495233,120.35632212904788,0.0,qnei,composite,1.033559,0,50,7,c014e90a-caae-4571-9608-64956350dfaa,gaussian,gradient_boosting,False,0.01,2.0,10.627385800005868,3.5108652608956543,iso_branin,"x0,x1"
1.5059022364052659,-6.720066109789836,6.886728545946638,0.0,1.748833967535116,1.7620312933605382,166.23183513494004,3.324636702698801,3.0957240428285258,119.95528453823353,152.31317389741355,0.0,qnei,composite,5.167794,0,50,7,fe430120-92f6-4e43-ba09-9bc4df61a631,gaussian,gradient_boosting,False,0.01,2.0,9.752955700038001,3.5108652608956543,iso_branin,"x0,x1"
1.5059022364052659,-6.720066109789836,6.886728545946638,0.0,1.614319432444855,1.8965458284507992,129.25494359314553,2.5850988718629107,1.8965458284507992,108.98001625648311,108.98001625648311,0.0,ucb,composite,0.0,0,50,7,24aecf03-6d32-427e-aedf-3d1ab2eaddeb,none,gradient_boosting,True,0.01,2.0,8.38466999999946,3.5108652608956543,iso_branin,"x0,x1"
1.5059022364052659,-6.720066109789836,6.886728545946638,0.0,2.1033585617165937,1.4075066991790606,142.7408045798047,2.854816091596094,1.4075066991790606,104.7857415047038,118.12120472400481,0.0,ucb,composite,0.25839,0,50,7,29152d10-f980-4a22-be02-d013a78e9231,gaussian,gradient_boosting,False,0.01,2.0,10.410491799993906,3.5108652608956543,iso_branin,"x0,x1"
1.5059022364052659,-6.720066109789836,6.886728545946638,0.0,1.3323776328153667,2.178487628080288,153.9967040227561,3.079934080455122,2.1853011368411615,116.63319445973065,133.22062063519272,0.0,ucb,composite,1.033559,0,50,7,f912b09d-a16c-4c40-925e-98880567b6af,gaussian,gradient_boosting,False,0.01,2.0,12.08650429995032,3.5108652608956543,iso_branin,"x0,x1"
1.5059022364052659,-6.720066109789836,6.886728545946638,0.0,1.546448504309814,1.9644167565858404,159.6484494508225,3.19296898901645,1.9644167565858404,114.0400584971173,180.7553033527087,0.0,ucb,composite,5.167794,0,50,7,b65923cb-5032-4008-8ecd-b01a1217352a,gaussian,gradient_boosting,False,0.01,2.0,7.90432630002033,3.5108652608956543,iso_branin,"x0,x1"
1.5059022364052659,-6.720066109789836,6.886728545946638,0.0,2.2672089459055664,1.2436563149900879,122.09397928235668,2.4418795856471336,1.2436563149900879,79.51225589937594,79.51225589937594,0.0,ei,composite,0.0,0,50,7,8a53c4fb-6b7c-4b14-aa8c-2d0713ea76fc,none,gradient_boosting,True,0.01,2.0,8.591599599982146,3.5108652608956543,iso_branin,"x0,x1"
1.5059022364052659,-6.720066109789836,6.886728545946638,0.0,1.5552648066240344,1.9556004542716199,136.26135593051583,2.7252271186103165,2.1488183719953584,112.92421568769834,118.75544405208473,0.0,ei,composite,0.25839,0,50,7,cf274300-502e-4e85-b358-b9afd44909b9,gaussian,gradient_boosting,False,0.01,2.0,8.14335550001124,3.5108652608956543,iso_branin,"x0,x1"
1.5059022364052659,-6.720066109789836,6.886728545946638,0.0,1.4955071249409226,2.015358135954732,145.7392585891583,2.914785171783166,2.508579897714845,104.25291529406346,149.29678442586382,0.0,ei,composite,1.033559,0,50,7,dc9a8028-0b61-47bb-a361-034300a7e6ef,gaussian,gradient_boosting,False,0.01,2.0,6.955061699962243,3.5108652608956543,iso_branin,"x0,x1"
1.5059022364052659,-6.720066109789836,6.886728545946638,0.0,1.3064771775537984,2.204388083341856,147.54713211760605,2.9509426423521212,2.5285215563105097,118.049267374275,134.38142996750994,0.0,ei,composite,5.167794,0,50,7,4a85e2fe-886a-45df-b012-40ab721e8b02,gaussian,gradient_boosting,False,0.01,2.0,6.796002799994312,3.5108652608956543,iso_branin,"x0,x1"
1.5059022364052659,-6.720066109789836,6.886728545946638,0.0,1.6115108217859082,1.899354439109746,171.38378582259514,3.427675716451903,1.899354439109746,97.78214053947868,97.78214053947868,0.0,random,composite,0.0,0,50,7,e828f260-11eb-4c79-9f94-2fdbfc206c01,none,gradient_boosting,True,0.01,2.0,0.03344259998993948,3.5108652608956543,iso_branin,"x0,x1"
1.5059022364052659,-6.720066109789836,6.886728545946638,0.0,1.6115108217859082,1.899354439109746,171.38378582259514,3.427675716451903,2.0096472273963526,97.78214053947868,98.27845808676841,0.0,random,composite,0.25839,0,50,7,db080c98-20d9-4fd6-abae-27f567e84c3b,gaussian,gradient_boosting,False,0.01,2.0,0.03313200001139194,3.5108652608956543,iso_branin,"x0,x1"
1.5059022364052659,-6.720066109789836,6.886728545946638,0.0,1.6115108217859082,1.899354439109746,171.38378582259514,3.427675716451903,1.899354439109746,97.78214053947868,97.78214053947868,0.0,random,composite,1.033559,0,50,7,82a5a2eb-cb51-4c36-a474-560db57ca3ec,gaussian,gradient_boosting,False,0.01,2.0,0.032806399976834655,3.5108652608956543,iso_branin,"x0,x1"
1.5059022364052659,-6.720066109789836,6.886728545946638,0.0,1.6115108217859082,1.899354439109746,171.38378582259514,3.427675716451903,2.80291599470069,97.78214053947868,145.15250353238036,0.0,random,composite,5.167794,0,50,7,82d15be8-77c6-4b36-8e01-3bf298e9f79e,gaussian,gradient_boosting,False,0.01,2.0,0.03932049998547882,3.5108652608956543,iso_branin,"x0,x1"
1.5059022364052659,-6.720066109789836,6.886728545946638,0.0,1.310296284645065,2.2005689762505893,178.8692855873551,3.577385711747102,2.2005689762505893,112.93366944365727,112.93366944365727,0.0,sobol,composite,0.0,0,50,7,72a8bc3b-79bb-4c1d-ba94-d535da10234a,none,gradient_boosting,True,0.01,2.0,0.03592689998913556,3.5108652608956543,iso_branin,"x0,x1"
1.5059022364052659,-6.720066109789836,6.886728545946638,0.0,1.310296284645065,2.2005689762505893,178.8692855873551,3.577385711747102,2.2528608175812623,112.93366944365727,114.94690533488817,0.0,sobol,composite,0.25839,0,50,7,8ef0980b-240d-406d-bbb5-ef1227462492,gaussian,gradient_boosting,False,0.01,2.0,0.03835889999754727,3.5108652608956543,iso_branin,"x0,x1"
1.5059022364052659,-6.720066109789836,6.886728545946638,0.0,1.310296284645065,2.2005689762505893,178.8692855873551,3.577385711747102,2.2528608175812623,112.93366944365727,118.07435295971523,0.0,sobol,composite,1.033559,0,50,7,7bfa39db-82d2-43ab-a18a-1ad5b1cefbad,gaussian,gradient_boosting,False,0.01,2.0,0.03698079998139292,3.5108652608956543,iso_branin,"x0,x1"
1.5059022364052659,-6.720066109789836,6.886728545946638,0.0,1.310296284645065,2.2005689762505893,178.8692855873551,3.577385711747102,2.75466555253319,112.93366944365727,153.45821121764186,0.0,sobol,composite,5.167794,0,50,7,95ae55a3-e004-42af-a724-3415e4100b41,gaussian,gradient_boosting,False,0.01,2.0,0.0393663999857381,3.5108652608956543,iso_branin,"x0,x1"
