dataset,objective,acquisition,oracle_model,error_model,jitter_std,jitter_iteration,seed,param_columns,delta_excess_InterventionLightingTransparency,delta_excess_AuditoryAlertVolume,delta_excess_InterventionSymbolTransparency,delta_excess_LevelOfAutonomy,delta_excess_l2_norm,final_simple_regret_excess_true,final_cum_regret_excess_true,final_avg_regret_excess_true,auc_simple_regret_excess_true
provoice,composite,qnei,extra_trees,gaussian,1.49182,20,11,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.08412283819860333,0.17174842975182403,0.020028228619114463,-0.049171945513151516,0.19847716542709262,0.3906510480260468,16.777355855906777,0.33554711711813556,7.482657534594981
provoice,composite,logei,extra_trees,gaussian,0.014918,0,13,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,-0.03928240740740918,-2.8661113013999113,-0.05732222602799819,-4.17015953182635
provoice,composite,logei,extra_trees,gaussian,0.014918,20,13,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.009090551098151822,0.0,0.0,0.009672142982226961,0.013273600458683076,-0.005775861484195399,-0.49216484136290006,-0.00984329682725793,0.6537780491114091
provoice,composite,logei,extra_trees,gaussian,0.074591,0,13,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.14820359578693254,-5.6585066635794945,-0.11317013327158987,1.6540194412069553
provoice,composite,logei,extra_trees,gaussian,0.074591,20,13,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.030895883573225258,0.0,0.002684272095880319,0.1275517266722872,0.1312676803921547,0.03608502916835943,-4.022351314013967,-0.08044702628027933,2.2346851258309
provoice,composite,logei,extra_trees,gaussian,0.298364,0,13,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.14679618837952435,-6.419019503564513,-0.1283803900712902,-0.14856008420596822
provoice,composite,logei,extra_trees,gaussian,0.298364,20,13,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.14561452291410187,0.9,0.4061477825747757,-0.8724482733277128,1.3256415805965112,0.13570650183150312,-2.053424260754845,-0.04106848521509687,1.642368136493097
provoice,composite,logei,extra_trees,gaussian,1.49182,0,13,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.19984748507666117,6.582756330591707,0.1316551266118342,7.912912990173496
provoice,composite,logei,extra_trees,gaussian,1.49182,20,13,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.21525170568436947,0.0,0.0,-0.8724482733277128,0.898609640740927,0.19718102884769406,-3.1139876107572064,-0.062279752215144035,3.8305003615211604
provoice,composite,qnei,extra_trees,gaussian,0.014918,0,13,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.04300925925926102,-0.13653177916580717,-0.00273063558331621,-3.492114940614961
provoice,composite,qnei,extra_trees,gaussian,0.014918,20,13,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",-0.03333261299410423,0.0,0.0,0.048396602476434736,0.05876473619677684,0.22715042519209994,3.4537914148097073,0.06907582829619408,1.8867857428066586
provoice,composite,qnei,extra_trees,gaussian,0.074591,0,13,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.03538888888888869,-1.2440604076271171,-0.024881208152542356,-4.718264467014599
provoice,composite,qnei,extra_trees,gaussian,0.074591,20,13,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.006131573320884265,0.0,0.0,0.1586522873290338,0.15877072924857302,0.24514241622575472,3.563562100719679,0.0712712420143935,2.0126453500204278
provoice,composite,qnei,extra_trees,gaussian,0.298364,0,13,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.22552226862644242,0.7052863896747823,0.014105727793495615,1.658212676598211
provoice,composite,qnei,extra_trees,gaussian,0.298364,20,13,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.014027292383002044,0.0,0.0,0.1838881165401377,0.18442235313615726,0.092016466558134,-1.9765187501266155,-0.039530375002532314,-0.8895778950987108
provoice,composite,qnei,extra_trees,gaussian,1.49182,0,13,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.27043768268768886,4.042968929498805,0.08085937858997605,3.383988150738375
provoice,composite,qnei,extra_trees,gaussian,1.49182,20,13,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0074740610108801064,0.0,0.0,-0.5268517539014318,0.5269047657565922,0.1622849850766439,2.2156651376609418,0.044313302753218764,1.5712764295889272
provoice,composite,logei,extra_trees,gaussian,0.014918,0,14,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,-0.33159678130511416,-5.42870625044241,-0.10857412500884822,-5.3691466642925185
provoice,composite,logei,extra_trees,gaussian,0.014918,20,14,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",-0.009818661673666629,0.00432988420832503,0.0,0.00040897148477458956,0.010738774231484298,-0.17864307760141118,-0.41660607925435045,-0.008332121585087116,-3.260748567019405
provoice,composite,logei,extra_trees,gaussian,0.074591,0,14,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,-0.2753004850088181,-1.6204871635566178,-0.03240974327113244,-4.852738866843037
provoice,composite,logei,extra_trees,gaussian,0.074591,20,14,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0030756467999889514,0.03576765161584994,0.0,0.0013360234984808317,0.035924496713796675,-0.11346649029982503,-4.343249210972097,-0.086864984219442,-2.594447751322779
provoice,composite,logei,extra_trees,gaussian,0.298364,0,14,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.25299878747795934,1.7806521206915633,0.03561304241383123,5.20762439373917
provoice,composite,logei,extra_trees,gaussian,0.298364,20,14,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0012441280835565616,-0.15852676803960775,-0.09292841412905384,-0.005648745348647344,0.1838474435947552,-0.03803218694885446,-2.822455700071707,-0.05644911400143415,-0.6562923280423512
provoice,composite,logei,extra_trees,gaussian,1.49182,0,14,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.37597563932981837,4.236925810979088,0.08473851621958173,11.076041548343927
provoice,composite,logei,extra_trees,gaussian,1.49182,20,14,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.03421960378910749,-0.03278811809784343,-0.03017761527390106,0.01662760225651405,0.05859357978739689,0.19707407407407618,4.249084795284432,0.0849816959056886,3.464613095238146
provoice,composite,qnei,extra_trees,gaussian,0.014918,0,14,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.03845238095238157,1.0467245931265232,0.02093449186253038,-0.5749206349206482
provoice,composite,qnei,extra_trees,gaussian,0.014918,20,14,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",-0.020041494128414494,-0.19822685859373074,0.0,-0.07202818018480917,0.21185751743937134,0.19143452380952342,9.781761846032378,0.19563523692064755,5.819228725749564
provoice,composite,qnei,extra_trees,gaussian,0.074591,0,14,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.39155940355940144,15.599328511967347,0.31198657023934695,6.3154543650794
provoice,composite,qnei,extra_trees,gaussian,0.074591,20,14,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",-0.002150545928713943,0.0011187030902716222,0.0,-0.00017417554540333224,0.002430366539497271,0.17058002645502635,7.65198146111538,0.15303962922230752,3.519228505291
provoice,composite,qnei,extra_trees,gaussian,0.298364,0,14,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.4575965608465611,26.79532773376342,0.5359065546752684,14.683837301587314
provoice,composite,qnei,extra_trees,gaussian,0.298364,20,14,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",-0.001999239796176555,0.0023633254866833875,0.0,0.0007843039380449612,0.0031933367792727685,0.40018871252204535,9.803976510267791,0.19607953020535573,6.515621472663138
provoice,composite,qnei,extra_trees,gaussian,1.49182,0,14,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.38363536155203026,18.945611606429903,0.37891223212859804,11.393645352333156
provoice,composite,qnei,extra_trees,gaussian,1.49182,20,14,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.044268262744843134,-0.21773866691998484,0.0,-0.04977106348236238,0.22769928616204294,0.4367204585537927,19.285100778273392,0.3857020155654678,6.826141313932993
provoice,composite,logei,extra_trees,gaussian,0.014918,0,15,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,-0.060331790123454354,-6.277478964356902,-0.12554957928713806,-1.7082786796537235
provoice,composite,logei,extra_trees,gaussian,0.014918,20,15,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.00010946781667359184,0.0,6.79057252921389e-05,0.00012881921601505942,-0.004249999999999865,-0.47048023950982554,-0.00940960479019648,-0.3486075036075036
provoice,composite,logei,extra_trees,gaussian,0.074591,0,15,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,-0.08076256613756838,-10.605544717470167,-0.21211089434940333,-0.6434767528851744
provoice,composite,logei,extra_trees,gaussian,0.074591,20,15,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.000517422058914474,0.0,-0.0006926151840321859,0.0008645469219210906,0.05685912698413098,-1.0413665052502594,-0.02082733010500515,0.990197240259775
provoice,composite,logei,extra_trees,gaussian,0.298364,0,15,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,-0.012841049382718017,-6.63828076768521,-0.13276561535370413,2.0869928275599747
provoice,composite,logei,extra_trees,gaussian,0.298364,20,15,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,-0.015689249342393463,-0.9,0.22073383131949253,0.9268061160965168,0.06728820947571079,-1.7494433396811218,-0.03498886679362245,1.046387581168851
provoice,composite,logei,extra_trees,gaussian,1.49182,0,15,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.1590145502645599,0.567709264449455,0.011354185288989127,5.284945599859832
provoice,composite,logei,extra_trees,gaussian,1.49182,20,15,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",-1.0,0.7413453999785764,-0.9,-0.2797234640671965,1.5613578124245409,0.056379810004814734,-1.9113656403743136,-0.03822731280748626,0.8009485930736915
provoice,composite,qnei,extra_trees,gaussian,0.014918,0,15,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,-0.00875925925925869,-1.9463574959385284,-0.038927149918770665,0.46098436748438587
provoice,composite,qnei,extra_trees,gaussian,0.014918,20,15,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,-0.0005694456172594675,-0.00011088890363297743,0.0,0.0005801419308797975,-0.11052513227513394,-1.4007735490436204,-0.028015470980872426,-2.247900132275177
provoice,composite,qnei,extra_trees,gaussian,0.074591,0,15,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.04900564713064681,-5.324121884889337,-0.10648243769778676,2.1275552220842613
provoice,composite,qnei,extra_trees,gaussian,0.074591,20,15,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0023679912379566126,-0.012231116988622559,0.0,0.012458234437207009,0.029562169312168818,-0.6973669304657832,-0.01394733860931574,0.7618809523809702
provoice,composite,qnei,extra_trees,gaussian,0.298364,0,15,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.08588161375661563,-1.0254859792404858,-0.020509719584809738,3.2072882520427086
provoice,composite,qnei,extra_trees,gaussian,0.298364,20,15,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.009383918405978187,-0.06646603338450152,0.0,0.06712519287510262,0.03385780423280571,-1.6137325123704258,-0.03227465024740861,2.4978594576720567
provoice,composite,qnei,extra_trees,gaussian,1.49182,0,15,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.13854118566619222,4.005778586440144,0.08011557172880279,4.67937808260816
provoice,composite,qnei,extra_trees,gaussian,1.49182,20,15,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.5655979337616543,0.6493976047358555,0.0,0.8611726143533125,-0.07380864197531123,5.172715881836751,0.10345431763673496,2.746095679012413
provoice,composite,logei,extra_trees,gaussian,0.014918,0,16,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.03147745571658733,0.46282224649579007,0.00925644492991573,-5.6024114466798025
provoice,composite,logei,extra_trees,gaussian,0.014918,20,16,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",-0.0029058297229703767,0.0,0.48883615659265955,0.02079493061734028,0.48928689025769134,0.09580555816969083,0.22159775724754383,0.004431955144950872,-0.28399324188014674
provoice,composite,logei,extra_trees,gaussian,0.074591,0,16,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.13988364212277493,-4.446385300731755,-0.08892770601463518,3.3906950093641086
provoice,composite,logei,extra_trees,gaussian,0.074591,20,16,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",-0.021901918696301925,0.0,0.48859297856960315,0.018640624070898393,0.48943872508808356,0.10039285975699164,-2.693096637651472,-0.05386193275302942,-0.15325514664207418
provoice,composite,logei,extra_trees,gaussian,0.298364,0,16,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.32929440728353865,8.884899431515187,0.17769798863030362,6.712179365285948
provoice,composite,logei,extra_trees,gaussian,0.298364,20,16,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.06508346864541281,0.0,0.271420466977996,0.0009953011288225122,0.27911631698954625,0.06159656346069742,-4.546108678477481,-0.09092217356954968,-0.6425649565638949
provoice,composite,logei,extra_trees,gaussian,1.49182,0,16,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.32732666206578886,3.774497757889854,0.0754899551577971,6.640356664838087
provoice,composite,logei,extra_trees,gaussian,1.49182,20,16,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",-0.12099113902210618,0.0,0.4476879078792291,0.14879360738886793,0.487034758700999,0.12044581143494404,-1.2146318405719754,-0.02429263681143956,0.6461243290068346
provoice,composite,qnei,extra_trees,gaussian,0.014918,0,16,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.01539530328345906,2.157275383386718,0.043145507667734395,0.7732094782653611
provoice,composite,qnei,extra_trees,gaussian,0.014918,20,16,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",-0.0030054992979449136,0.006103898219526727,0.0006559175530979067,0.001921330086095352,0.007100164550240088,0.08051265506747929,0.4537542157586074,0.009075084315172122,1.4460354347163111
provoice,composite,qnei,extra_trees,gaussian,0.074591,0,16,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.04622400698716245,3.972937404168853,0.07945874808337705,0.6923773527759494
provoice,composite,qnei,extra_trees,gaussian,0.074591,20,16,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.05451081341195346,0.020325754212755065,-0.45090349183400863,0.004090576602256146,0.4546594954778696,0.06008095713578121,0.4485046669566657,0.008970093339133345,1.2474398081206957
provoice,composite,qnei,extra_trees,gaussian,0.298364,0,16,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.11140862114375749,6.019342500555645,0.12038685001111293,1.9870542598007646
provoice,composite,qnei,extra_trees,gaussian,0.298364,20,16,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",-0.0030054992979449136,0.0069906574780511654,0.0007732153328179336,0.002047431818602785,0.007917837899838055,0.10250178476494098,1.7495422124959603,0.03499084424991916,1.9232969070402817
provoice,composite,qnei,extra_trees,gaussian,1.49182,0,16,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.0,0.0,0.0,0.0,0.2535687363318917,15.451840245223899,0.30903680490447794,8.313179385672736
provoice,composite,qnei,extra_trees,gaussian,1.49182,20,16,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.37618239866523884,-0.879674245787245,0.29790611333299055,0.24857915369486533,1.0324144631782892,0.10250178476494098,4.67376600582768,0.09347532011655357,1.9232969070402817
