level,name,group,condition,n_landscapes,n_runs,dim,optimum,realized_noise_sd,noise_sd_fit,noise_sd_ratio,ls_geomean,ls_min,ls_max,n_ls_above_1,loo_lpd,loo_lpd_trivial,loo_lpd_gain,loo_lpd_oracle,loo_lpd_frac_achievable,loo_lpd_true_latent,loo_mean_z2,loo_cov95,loo_rmse_rating,loo_rmse_true,visited_rmse_pm,visited_rmse_obs,visited_shrink_ratio,visited_r2_pm,visited_spearman_pm,visited_spearman_obs,rank_best_visited_under_pm,rank_best_visited_under_obs,pm_bias_at_best_visited,sobol_rmse,sobol_r2,sobol_spearman,sobol_cov95,sobol_mean_post_sd,pm_gain_over_opt_z,gp_n_warnings,ls_geomean_lo,ls_geomean_hi,loo_lpd_gain_lo,loo_lpd_gain_hi,loo_mean_z2_lo,loo_mean_z2_hi,visited_rmse_pm_lo,visited_rmse_pm_hi,visited_r2_pm_lo,visited_r2_pm_hi,visited_spearman_pm_lo,visited_spearman_pm_hi,visited_spearman_obs_lo,visited_spearman_obs_hi,sobol_rmse_lo,sobol_rmse_hi,sobol_r2_lo,sobol_r2_hi,sobol_cov95_lo,sobol_cov95_hi,pm_gain_over_opt_z_lo,pm_gain_over_opt_z_hi,noise_sd_ratio_lo,noise_sd_ratio_hi,loo_lpd_frac_achievable_lo,loo_lpd_frac_achievable_hi,visited_shrink_ratio_lo,visited_shrink_ratio_hi
group,all20,all20,clean,20,400,,,0.0,0.1717549623825247,,0.5570185800064151,0.3031481915101097,2.0629344626200607,0.8925000000000001,0.07676196872099464,-1.9149312592087582,1.9916932279297537,,,-0.10924970429427205,0.8528249124768376,0.9516,0.5671969435104269,0.5671969435104269,0.10228011324993007,0.0,,0.9768029926370355,0.9744847446848315,1.0,3.2950000000000004,1.0,-0.27344503364657824,0.7426963617373374,0.18522801984381498,0.5968034473780353,0.8409472656250001,1.0894023950732348,-0.02710063056781617,0.0,0.4134484981859193,0.7047103972005492,1.5518096432909403,2.4606171339197576,0.7131702887363215,1.0047624114676486,0.05062930007329315,0.163495480476377,0.9563020488527115,0.9936976997025144,0.957150569916578,0.9889809588422936,1.0,1.0,0.5789022310494679,0.907480551699172,-0.18135883320010526,0.4824510726721115,0.7884816894531251,0.8887744140624998,-0.04959545526581139,-0.009829018972907272,,,,,,
group,all20,all20,gaussian_1sd_onset0,20,400,,,0.9976278455354686,0.8475381663252793,0.8475381663252793,0.4542592170013207,0.22962984735787612,1.0849410250968679,0.74,-1.5824812699926736,-1.9458174325942363,0.36333616260156293,-1.4203180061010627,0.6337834597510138,-1.182687292691387,1.1007694220298352,0.9317500000000001,1.154641953859005,0.7184382367638288,0.617429749762511,0.9976278455354686,0.6209489710781944,0.5680958763236743,0.7420921076395126,0.6210433656601899,13.125,13.6525,-0.6670789440625506,1.12527416107369,-0.48902960430227493,0.3778018130382414,0.9004101562500001,1.327971030687491,0.01539416056768488,0.0,0.3785121657973547,0.5383247003166676,0.28015460476359516,0.4586092659267413,1.0431814022247636,1.1467468830646363,0.5609753357277811,0.674394863189696,0.4981375092735925,0.6426416543175448,0.6921351485425763,0.7883040680211753,0.5551692128744199,0.6842902884524898,1.0410354521296727,1.2084517299100035,-0.7310069796046658,-0.2664560546407897,0.8764392089843751,0.9223059082031252,-0.014592525720520106,0.04280428878991823,0.819539756131617,0.8763335124293149,0.5556488213911291,0.7086852611378466,0.5665899080497317,0.6758383786858377
group,laws6,laws6,clean,6,120,,,0.0,0.032675268403705444,,0.8546891044238261,0.4993872561709924,1.592023540018167,1.5583333333333333,0.8234683407563826,-1.9288444959911037,2.752312836747487,,,1.0080061679943588,0.9697060076114496,0.9438333333333332,0.41865126149094994,0.41865126149094994,0.012082421546309443,0.0,,0.9998116826474798,0.9957046596028295,1.0,2.066666666666667,1.0,-0.0185356154033916,0.4828538742273835,0.665235126368902,0.9221519691290913,0.76181640625,0.24881061065545107,-0.0008290496897579748,0.0,0.6447083336462837,1.0630222955855886,2.3227900078545596,3.1328344666392645,0.7736793165159153,1.1525547372796308,0.00657393601932177,0.01847165609236804,0.9996627370368879,0.9999382706732615,0.9918537222536935,0.9982456615452083,1.0,1.0,0.29303434470406997,0.6600982333941853,0.48514652644964373,0.8453237262881603,0.7183919270833333,0.8190014648437499,-0.002128905259286684,-2.7398515940024548e-18,,,,,,
group,laws6,laws6,gaussian_1sd_onset0,6,120,,,0.9976278455354687,0.8423321709650552,0.8423321709650552,0.6528261890798749,0.354274808612223,1.2608354267813868,1.0166666666666668,-1.5011134072909655,-1.9169953835182054,0.41588197622723966,-1.4203180061010627,0.6890469812822374,-0.7140085963095165,1.1606595262701325,0.9264999999999999,1.1041536433075805,0.6042914730875657,0.5108276420926402,0.9976278455354687,0.5151234414702581,0.6429007609482688,0.7744678931822854,0.5726289826781908,14.483333333333334,17.941666666666666,-0.49297518992576933,0.9940497153137339,-0.16451178742259687,0.6297348926903662,0.8913736979166665,0.817556642003896,0.06304544989685344,0.0,0.5169144855913835,0.7765399285981879,0.3084953417169478,0.5618559154224444,1.1233480985049027,1.1974709790216105,0.4850121998355765,0.5442565670046113,0.4719139337531442,0.7932221158254197,0.6634191661389535,0.8692821387313062,0.44572762721372544,0.7026323011672919,0.8398230347044331,1.1402830524423158,-0.5275604493054531,0.17177838151642325,0.8614257812499999,0.9220052083333333,0.038143901247533994,0.08346446030729948,0.8125645501475885,0.871949010083144,0.5428013911306123,0.8167313396933885,0.48702640188414154,0.551052868558076
group,classical13,classical13,clean,13,260,,,0.0,0.23819976208633062,,0.443153485330572,0.2250674086269835,2.3615639215027695,0.6461538461538462,-0.236687520087527,-1.9472797472935237,1.7105922272059972,,,-0.5688262901765179,0.8013133973049096,0.9545384615384616,0.6444267739858905,0.6444267739858905,0.14449765538249676,0.0,,0.966160809095174,0.964391167952198,1.0,3.8961538461538465,1.0,-0.39593092913904865,0.8482251482966879,-0.03155048298213058,0.46015420731980083,0.87421875,1.50166673818519,-0.038216476821451316,0.0,0.3067015310992146,0.5923902030690383,1.170004252725624,2.3764257458378473,0.607740933910616,1.0008064306854032,0.06503883101970817,0.22493909649243493,0.9375606037214438,0.9910722104251404,0.940414680917822,0.9854147418696365,1.0,1.0,0.6306484662676349,1.051061741138831,-0.5192668855555512,0.3909806812907077,0.7994715294471153,0.9356084735576922,-0.07145972948778954,-0.012811847329067157,,,,,,
group,classical13,classical13,gaussian_1sd_onset0,13,260,,,0.9976278455354687,0.8506554023316893,0.8506554023316893,0.3679891303407491,0.1760296031663511,1.0052248076233452,0.6307692307692307,-1.6243758511914772,-1.978739917307925,0.35436406611644755,-1.4203180061010627,0.6116044153355474,-1.4065342275742883,1.0694198937482087,0.9346923076923077,1.1829979659684307,0.7791547934215173,0.6695569912708499,0.9976278455354687,0.672879437068667,0.5481847889316956,0.73364114721112,0.6488254517012805,12.153846153846157,11.615384615384613,-0.7385281824353788,1.1876585974024598,-0.6582197627377269,0.2679934984141453,0.9044170673076924,1.5893435860966503,-0.0027921665658659127,0.0,0.3100177667641885,0.4245503257337402,0.24630272685007573,0.4809885763678352,0.9955809986688298,1.1305629348850064,0.5952912212917213,0.7400588026585551,0.4653527883763992,0.6315282157807279,0.6768607354942495,0.7877047646157073,0.5640423664264805,0.7249381213780515,1.098806817879808,1.2769719537926976,-0.9405022532729049,-0.39088370010684553,0.8726690204326925,0.934466271033654,-0.03993524599479871,0.031665087650272275,0.8091000131371239,0.8930806159088356,0.5113681399135619,0.7125412292161446,0.5960740022949391,0.7462225838717321
group,smooth_classical3,smooth_classical3,clean,3,60,,,0.0,0.030644446370724387,,0.7854416860485655,0.49767802851502285,5.69756302211169,0.75,0.7488870679626465,-1.6983419603720638,2.4472290283347102,,,0.8329870650999958,1.15964035249008,0.9266666666666666,0.4690918512625601,0.4690918512625601,0.009349304076955889,0.0,,0.9998497056491908,0.9827799100383757,1.0,5.016666666666667,1.0,0.0022283408862056966,0.5527397151317349,0.6506215765749724,0.8868019355115585,0.7218750000000002,0.24680626816199833,-0.004204327049545659,0.0,0.4738352240859907,0.9572815693578806,1.8264529133604508,2.8793303773722214,0.6086951896755564,1.5793974426496546,0.006712095451819365,0.013467024808391445,0.9996569599436139,0.9999556877938458,0.9724129651860741,0.9902989137885969,1.0,1.0,0.28724749971993596,0.8065502971211235,0.36602942284185197,0.9169989109428501,0.574609375,0.9611328125000002,-0.00590438443473947,-0.0009429891306060451,,,,,,
group,smooth_classical3,smooth_classical3,gaussian_1sd_onset0,3,60,,,0.9976278455354685,0.8267219672006171,0.8267219672006171,0.4488133794663996,0.23340046795462577,1.0663348565482857,0.4666666666666666,-1.523436170694941,-1.764396262794601,0.24096009209966027,-1.4203180061010627,0.6858274608910347,-0.791693203354536,1.1652893503115602,0.9226666666666666,1.1135799737457364,0.6434635542331999,0.5488447918268319,0.9976278455354685,0.5506518571956168,0.5225310247825024,0.6537094837935173,0.4813173269307723,16.783333333333335,19.383333333333336,-0.23061777222517788,1.2000707839985056,-0.5307709871325904,0.4543259947393585,0.8967447916666668,1.0040444971175813,0.029191192687897802,0.0,0.3821236917136602,0.4929561625959102,0.20562995297483408,0.296565580862301,1.1140293627934947,1.2056472224978163,0.5190508042157782,0.6009041000888614,0.46636310516866786,0.5511585500580243,0.5729171668667467,0.794516206482593,0.39185594237695076,0.636547418967587,1.0964771499082997,1.3070739666620956,-0.7136160397854168,-0.31956839236953244,0.858984375,0.9560546875,-0.032005862281412986,0.08445159853119692,0.7467106945015324,0.8884533277057237,0.5950149841586023,0.8270170289183042,0.5242273946761309,0.6015557379074177
group,rugged_classical10,rugged_classical10,clean,10,200,,,0.0,0.3004663568010125,,0.340467025115174,0.14328422266057167,1.3607641913200939,0.615,-0.5323598965025791,-2.0219610833699617,1.4896011868673829,,,-0.989370296759472,0.6938153107493588,0.9629,0.6970272508028896,0.6970272508028896,0.185042160774159,0.0,,0.956054140128969,0.9588745453263448,1.0,3.5599999999999996,1.0,-0.515378710146625,0.9368707782461737,-0.2362021008492615,0.3321598888622735,0.919921875,1.878124879192148,-0.04842012175302301,0.0,0.22738613388402007,0.45989175631430984,0.898287344601616,2.2279709609653207,0.5078603842441715,0.8682027012084452,0.09629339772440501,0.2714621611159189,0.9201494557698249,0.9878940607964029,0.9288967201588241,0.9844211416644287,1.0,1.0,0.6917131992381073,1.1626522696208903,-0.7746822926377211,0.25994216174720525,0.884017578125,0.9568496093749999,-0.08646306067976121,-0.017505075356841683,,,,,,
group,rugged_classical10,rugged_classical10,gaussian_1sd_onset0,10,200,,,0.9976278455354686,0.8578354328710113,0.8578354328710113,0.343741855603054,0.1588183437298687,0.9868917929458633,0.6799999999999999,-1.6546577553404382,-2.0430430136619218,0.3883852583214837,-1.4203180061010627,0.5893375016689013,-1.5909865348402141,1.0406590567792031,0.9383000000000001,1.203823363635239,0.8198621651780126,0.7057706511040555,0.9976278455354686,0.709547711030582,0.5558809181764535,0.7576206462364008,0.6990778891324327,10.764999999999999,9.285,-0.8909013054984392,1.183934941423646,-0.6964543954192677,0.2120937495165814,0.9067187499999999,1.764933312790371,-0.012387174341995027,0.0,0.2759779612768653,0.40655915247923713,0.24781937863977174,0.5428906303451609,0.9525075448048136,1.1148824548540723,0.623672277091346,0.7753280450533167,0.458295096670639,0.6622077976851648,0.7033668802439131,0.813065707810978,0.6235398652202324,0.764355355186909,1.068836583110071,1.2902854374961066,-1.0378965484113982,-0.3469353390921447,0.86773095703125,0.94361376953125,-0.055534312402001844,0.02979210682878865,0.8095893998505316,0.9059650955187536,0.4703550637489829,0.7076868619823661,0.6213591517583632,0.7810108334612155
