arm,group,family,what,reference_dir,reference_acqs,arm_acqs,error_model,pooled_over_acquisitions,scope,acquisition,jitter_std,jitter_iteration,n_landscapes,n_pairs,delta_deployed,delta_deployed_lo,delta_deployed_hi,price_deployed,price_deployed_lo,price_deployed_hi,std_deployed,std_deployed_lo,std_deployed_hi,std_clean_deployed,std_clean_deployed_lo,std_clean_deployed_hi,arm_deployed,arm_deployed_lo,arm_deployed_hi,cost_deployed,cost_deployed_lo,cost_deployed_hi,delta_search,delta_search_lo,delta_search_hi,price_search,price_search_lo,price_search_hi,std_search,std_search_lo,std_search_hi,std_clean_search,std_clean_search_lo,std_clean_search_hi,arm_search,arm_search_lo,arm_search_hi,cost_search,cost_search_lo,cost_search_hi,delta_selection,delta_selection_lo,delta_selection_hi,price_selection,price_selection_lo,price_selection_hi,std_selection,std_selection_lo,std_selection_hi,std_clean_selection,std_clean_selection_lo,std_clean_selection_hi,arm_selection,arm_selection_lo,arm_selection_hi,cost_selection,cost_selection_lo,cost_selection_hi,delta_deployed_wilcoxon_p,delta_search_wilcoxon_p,delta_selection_wilcoxon_p,price_deployed_wilcoxon_p,price_search_wilcoxon_p,price_selection_wilcoxon_p,identity_max_abs_err,min_run_selection_arm_noisy,min_run_selection_std_noisy,max_abs_run_selection_std_clean,max_abs_run_selection_arm_clean,selection_lowered_ci,search_raised_ci,masking_ci,masking_point,conc_delta_gap10,conc_delta_gap10_lo,conc_delta_gap10_hi,conc_delta_n_near_top,conc_delta_n_near_top_lo,conc_delta_n_near_top_hi,conc_std_gap10,conc_std_gap10_lo,conc_std_gap10_hi,conc_std_n_near_top,conc_std_n_near_top_lo,conc_std_n_near_top_hi
q-mind,acquisition-side,minimum distance,a proposal must stay 0.05 of the box away from every visited design,output-boba,"logei,pi","logei,pi",gaussian,False,cell,all,0.25,0.0,20,200,-0.024049544569005522,-0.05329925587849676,0.004049771298231286,0.039520878171828276,0.014618666549130546,0.07009593623283118,0.22465394633865388,0.15369968673239562,0.30571815931708013,0.11565924761271307,0.04980132097118978,0.19234296337650592,0.20060440176964836,0.12380423451998261,0.29411304209852157,0.10899469872594084,0.0865225900421058,0.1327421351444885,-0.031266550566388836,-0.0594440642968822,-0.004251222144400255,0.039520878171828276,0.014618666549130546,0.07009593623283118,0.19299723000063745,0.12116992115793135,0.27813326449207104,0.11565924761271307,0.04980132097118978,0.19234296337650592,0.16173067943424863,0.07724039794376984,0.2609918626241276,0.07733798238792441,0.05358434413110336,0.10150410037762034,0.007217005997383305,-0.0026564914075895675,0.01909466984209861,0.0,0.0,0.0,0.03165671633801642,0.022532571973363797,0.04175725648118572,0.0,0.0,0.0,0.03887372233539972,0.02719093882645247,0.05236465930830464,0.03165671633801642,0.022532571973363797,0.04175725648118572,0.15364646911621094,0.023950576782226562,0.38837623596191406,0.000133514404296875,0.000133514404296875,1.0,4.683753385137379e-17,0.0,0.0,0.0,0.0,False,False,False,False,,,,,,,,,,,,
q-mind,acquisition-side,minimum distance,a proposal must stay 0.05 of the box away from every visited design,output-boba,"logei,pi","logei,pi",gaussian,False,cell,all,0.25,20.0,20,200,0.029253762157104922,0.006499564521965623,0.05626080646989512,0.039520878171828276,0.014618666549130546,0.07009593623283118,0.16714601537053492,0.0963985484710073,0.2467181956271243,0.11565924761271307,0.04980132097118978,0.19234296337650592,0.19639977752763987,0.11678709311159333,0.2923305232121438,0.05148676775782185,0.03368689879141828,0.07155569143467531,0.012985319882425411,-0.011773756203284847,0.041220822522547496,0.039520878171828276,0.014618666549130546,0.07009593623283118,0.14732649071667794,0.07488560081036,0.2290152524136055,0.11565924761271307,0.04980132097118978,0.19234296337650592,0.16031181059910335,0.07281477470629058,0.2615379530025158,0.03166724310396488,0.015364937638562538,0.05134207447400966,0.016268442274679516,0.005887742529646943,0.028881604026671608,0.0,0.0,0.0,0.01981952465385696,0.014003009143215586,0.025998548946610512,0.0,0.0,0.0,0.036087966928536476,0.024426037899431506,0.04934236553653874,0.01981952465385696,0.014003009143215586,0.025998548946610512,0.029575347900390625,0.5458755493164062,0.01531219482421875,0.000133514404296875,0.000133514404296875,1.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,False,False,False,False,,,,,,,,,,,,
q-mind,acquisition-side,minimum distance,a proposal must stay 0.05 of the box away from every visited design,output-boba,"logei,pi","logei,pi",gaussian,False,cell,all,1.0,0.0,20,200,0.0012695527448936274,-0.04645145761266924,0.047805584584983324,0.039520878171828276,0.014618666549130546,0.07009593623283118,0.4329317675426186,0.35753135415608067,0.5112405901480888,0.11565924761271307,0.04980132097118978,0.19234296337650592,0.43420132028751224,0.3597252505043497,0.5033661303576271,0.3172725199299056,0.27525265005311556,0.3595855425225173,-0.06653068931221758,-0.0935202032509285,-0.04435555816873072,0.039520878171828276,0.014618666549130546,0.07009593623283118,0.2976579479390752,0.22068039843528825,0.38411856645148723,0.11565924761271307,0.04980132097118978,0.19234296337650592,0.23112725862685762,0.15228733211727383,0.32133093333443963,0.18199870032636206,0.14274138519722174,0.22132800042799808,0.06780024205711119,0.02973561429875418,0.10798571819417235,0.0,0.0,0.0,0.1352738196035435,0.10334177293983106,0.16705152401316606,0.0,0.0,0.0,0.2030740616606547,0.156578179150045,0.2502323637487416,0.1352738196035435,0.10334177293983106,0.16705152401316606,0.8694877624511719,1.9073486328125e-05,0.00830841064453125,0.000133514404296875,0.000133514404296875,1.0,6.938893903907228e-17,0.0,0.0,0.0,0.0,False,False,False,False,,,,,,,,,,,,
q-mind,acquisition-side,minimum distance,a proposal must stay 0.05 of the box away from every visited design,output-boba,"logei,pi","logei,pi",gaussian,False,cell,all,1.0,20.0,20,200,0.06543404170604597,0.03476092688884378,0.09757511200723877,0.039520878171828276,0.014618666549130546,0.07009593623283118,0.2399049645047889,0.15673439605471723,0.32466437875895393,0.11565924761271307,0.04980132097118978,0.19234296337650592,0.3053390062108349,0.2238153962983978,0.393864735719184,0.12424571689207589,0.09416141463773653,0.15417374948384785,0.006058687265924373,-0.017125705999646593,0.02711756678046095,0.039520878171828276,0.014618666549130546,0.07009593623283118,0.1664311958392525,0.08908735193227638,0.2539832897961967,0.11565924761271307,0.04980132097118978,0.19234296337650592,0.17248988310517688,0.08080658362620143,0.27714288910375223,0.05077194822653943,0.030928902933456532,0.0730054153072506,0.05937535444012161,0.03364153930515869,0.08982281842082922,0.0,0.0,0.0,0.07347376866553647,0.053540284327526326,0.09264411011960984,0.0,0.0,0.0,0.13284912310565805,0.10124126992215418,0.16658887972336459,0.07347376866553647,0.053540284327526326,0.09264411011960984,0.0003948211669921875,0.7561664581298828,0.0005855560302734375,0.000133514404296875,0.000133514404296875,1.0,8.326672684688674e-17,0.0,0.0,0.0,0.0,False,False,False,False,,,,,,,,,,,,
q-mind,acquisition-side,minimum distance,a proposal must stay 0.05 of the box away from every visited design,output-boba,"logei,pi","logei,pi",gaussian,False,cell,all,5.0,0.0,20,200,0.03187921216154763,-0.015947470865169233,0.07472711499368125,0.039520878171828276,0.014618666549130546,0.07009593623283118,0.7803576284081102,0.7015077316804427,0.8543105384389719,0.11565924761271307,0.04980132097118978,0.19234296337650592,0.8122368405696578,0.7419016688652842,0.8730401076788644,0.6646983807953971,0.5918101889034875,0.7403447305705381,-0.04227389016502157,-0.0632818895642946,-0.022925333175236415,0.039520878171828276,0.014618666549130546,0.07009593623283118,0.4255163461395906,0.3256228306263651,0.5284357108423586,0.11565924761271307,0.04980132097118978,0.19234296337650592,0.383242455974569,0.28296904659029615,0.484246847534101,0.30985709852687754,0.24253152562286623,0.3741298473434962,0.07415310232656921,0.024735503105561878,0.11863035437442863,0.0,0.0,0.0,0.3548412822685195,0.29277992089226923,0.4121027446324214,0.0,0.0,0.0,0.4289943845950887,0.3614424765045874,0.49152679683951633,0.3548412822685195,0.29277992089226923,0.4121027446324214,0.20244979858398438,0.0004825592041015625,0.00830841064453125,0.000133514404296875,0.000133514404296875,1.0,1.249000902703301e-16,0.0,0.0,0.0,0.0,False,False,False,False,,,,,,,,,,,,
q-mind,acquisition-side,minimum distance,a proposal must stay 0.05 of the box away from every visited design,output-boba,"logei,pi","logei,pi",gaussian,False,cell,all,5.0,20.0,20,200,0.11961753746556851,0.04769610002449847,0.20552429195446023,0.039520878171828276,0.014618666549130546,0.07009593623283118,0.5087356948879727,0.38066042061868105,0.6398785516459122,0.11565924761271307,0.04980132097118978,0.19234296337650592,0.6283532323535412,0.5197506152274799,0.7375249101962053,0.3930764472752596,0.29106727751972505,0.5057031053180043,0.0041021342040219455,-0.013062373898581128,0.02063751993405924,0.039520878171828276,0.014618666549130546,0.07009593623283118,0.19633738114463525,0.10296744661735367,0.3001756357028757,0.11565924761271307,0.04980132097118978,0.19234296337650592,0.2004395153486572,0.10089805315973358,0.31426084728438564,0.08067813353192221,0.048234740559563706,0.11484939183240005,0.11551540326154659,0.046676147263988145,0.19880714827531554,0.0,0.0,0.0,0.31239831374333743,0.21995796694997977,0.4286245314084954,0.0,0.0,0.0,0.42791371700488395,0.331657688701627,0.533420366639667,0.31239831374333743,0.21995796694997977,0.4286245314084954,0.00485992431640625,0.6742229461669922,0.005580902099609375,0.000133514404296875,0.000133514404296875,1.0,1.3877787807814457e-16,0.0,0.0,0.0,0.0,False,False,False,False,,,,,,,,,,,,
q-mind,acquisition-side,minimum distance,a proposal must stay 0.05 of the box away from every visited design,output-boba,"logei,pi","logei,pi",gaussian,False,acquisition,logei,,,20,600,0.0538111376670227,0.019620655254155697,0.0869809213775884,0.04688835260002249,0.018092377792190365,0.081086591929498,0.38310738517812853,0.30987756124383564,0.45787739505610203,0.11091363941500616,0.04589452599237024,0.18611661013170958,0.43691852284515126,0.3666385232368007,0.5129678475647733,0.2721937457631224,0.23170679891444942,0.31430459925978704,0.011987471047905911,-0.006444431267633209,0.02999748475513798,0.04688835260002249,0.018092377792190365,0.081086591929498,0.20016021876895648,0.12575006250174262,0.28545444681900706,0.11091363941500616,0.04589452599237024,0.18611661013170958,0.21214768981686244,0.12659607080829322,0.3130128455090741,0.08924657935395035,0.062123776623416255,0.11863782017060602,0.0418236666191168,0.01325562303302453,0.07204943500625721,0.0,0.0,0.0,0.182947166409172,0.1426479417949593,0.22888948235733614,0.0,0.0,0.0,0.2247708330282888,0.17807367676145344,0.2724010989361882,0.182947166409172,0.1426479417949593,0.22888948235733614,0.009435653686523438,0.36827659606933594,0.04844093322753906,0.000133514404296875,0.000133514404296875,1.0,6.938893903907228e-17,0.0,0.0,0.0,0.0,False,False,False,False,,,,,,,,,,,,
q-mind,acquisition-side,minimum distance,a proposal must stay 0.05 of the box away from every visited design,output-boba,"logei,pi","logei,pi",gaussian,False,acquisition,pi,,,20,600,0.020657049555029002,-0.0075720013300031065,0.0434402200650787,0.032153403743634096,-0.008607984798807094,0.06996995095123847,0.4014692871727646,0.32578270451402075,0.4820595847765734,0.12040485581042,0.04831917341875949,0.20575982477009766,0.42212633672779354,0.3514553457808845,0.49738778471223927,0.28106443136234455,0.24902878982668758,0.31447752914229404,-0.050962467278324666,-0.07790001842420133,-0.027730753316725382,0.032153403743634096,-0.008607984798807094,0.06996995095123847,0.2752619784909998,0.19333070618850154,0.368061255298825,0.12040485581042,0.04831917341875949,0.20575982477009766,0.22429951121267516,0.13946556117936554,0.3236495335304578,0.15485712268057983,0.12088417161652243,0.1912210197975423,0.07161951683335367,0.054857924701308285,0.08910732102353426,0.0,0.0,0.0,0.12620730868176472,0.10517757523654117,0.1451781493440841,0.0,0.0,0.0,0.1978268255151184,0.16903985042775682,0.22421453040377476,0.12620730868176472,0.10517757523654117,0.1451781493440841,0.021484375,0.000850677490234375,3.814697265625e-06,0.001209259033203125,0.001209259033203125,1.0,9.71445146547012e-17,0.0,0.0,0.0,0.0,False,False,False,False,,,,,,,,,,,,
q-iu-0.05,acquisition-side,slip-aware,"slip-aware acquisition, 0.05 slip",output-boba-slip,"logei,qnei","logei,qnei",slip,False,pooled,all,,,20,400,0.005159851239540147,-0.005259111649908581,0.01533572109089882,0.028218936314563993,0.008240285447668505,0.05197780890275052,0.23937218884776196,0.11612945449018501,0.36741681288711686,0.11445234268070854,0.048076877830307646,0.1908112561215602,0.24453204008730217,0.12064144474663005,0.37321040994106836,0.12491984616705343,0.06192914829415727,0.18902197876381635,0.004894596184572056,-0.0025582199188485654,0.013214625729814772,0.028218936314563993,0.008240285447668505,0.05197780890275052,0.16282228647528976,0.07737716238179154,0.26119963188451095,0.11445234268070854,0.048076877830307646,0.1908112561215602,0.1677168826598618,0.07893758333124232,0.2715905841305359,0.0483699437945812,0.024546548547001123,0.07604909697650025,0.0002652550549680917,-0.015906199420310935,0.015422781426549858,0.0,0.0,0.0,0.07654990237247225,0.027261518561778834,0.13311431007480362,0.0,0.0,0.0,0.07681515742744033,0.03193460834037346,0.12605072195622005,0.07654990237247225,0.027261518561778834,0.13311431007480362,0.2942523956298828,0.47490501403808594,1.0,0.007169734292803208,0.007169734292803208,1.0,3.122502256758253e-17,-0.2884789294219769,-0.2250349547871507,0.0,0.0,False,False,False,False,,,,,,,,,,,,
q-iu-0.05,acquisition-side,slip-aware,"slip-aware acquisition, 0.05 slip",output-boba-slip,"logei,qnei","logei,qnei",slip,False,cell,all,0.05,0.0,20,200,-0.010510575814454647,-0.032023026800441584,0.009232334624922994,0.028218936314563993,0.008240285447668505,0.05197780890275052,0.26887881914159273,0.1305666521289658,0.41079400750735096,0.11445234268070854,0.048076877830307646,0.1908112561215602,0.2583682433271381,0.12884130131709132,0.39223696519340806,0.15442647646088417,0.07925666610758626,0.23492277243576654,-0.0006233090541661494,-0.007817054532993051,0.007773935327679862,0.028218936314563993,0.008240285447668505,0.05197780890275052,0.17304269528847888,0.08484150109315196,0.27552889623590954,0.11445234268070854,0.048076877830307646,0.1908112561215602,0.17241938623431272,0.08480583377165754,0.27308283374482467,0.058590352607770325,0.032059814627564215,0.09034706300955359,-0.009887266760288492,-0.02887790001109814,0.00843950438366008,0.0,0.0,0.0,0.09583612385311388,0.03623353847712359,0.16403501568367665,0.0,0.0,0.0,0.08594885709282538,0.034694302798264805,0.14337572035759225,0.09583612385311388,0.03623353847712359,0.16403501568367665,0.5458755493164062,0.1893482208251953,0.34881019592285156,0.007169734292803208,0.007169734292803208,1.0,5.204170427930421e-17,-0.2276992275010834,-0.16373825670987963,0.0,0.0,False,False,False,False,,,,,,,,,,,,
q-iu-0.05,acquisition-side,slip-aware,"slip-aware acquisition, 0.05 slip",output-boba-slip,"logei,qnei","logei,qnei",slip,False,cell,all,0.05,20.0,20,200,0.020830278293534947,-0.00040462611677762435,0.04440870060304163,0.028218936314563993,0.008240285447668505,0.05197780890275052,0.20986555855393121,0.09717838843157178,0.32734436530130834,0.11445234268070854,0.048076877830307646,0.1908112561215602,0.23069583684746617,0.11065444890362618,0.35343184527451715,0.09541321587322267,0.0426735543262468,0.15118527817028474,0.010412501423310263,-0.005267519281539549,0.028517321129498594,0.028218936314563993,0.008240285447668505,0.05197780890275052,0.15260187766210062,0.07079788101420299,0.24722270189748252,0.11445234268070854,0.048076877830307646,0.1908112561215602,0.1630143790854109,0.07285187499435651,0.26796111454128685,0.03814953498139208,0.015597911684242353,0.06472815434182899,0.01041777687022468,-0.012116014157844615,0.03348961783348393,0.0,0.0,0.0,0.05726368089183061,0.014796551405139587,0.10792657615682368,0.0,0.0,0.0,0.06768145776205528,0.026832931089333364,0.11290350066081023,0.05726368089183061,0.014796551405139587,0.10792657615682368,0.06150392570318533,0.22738526970373263,0.2659466461059248,0.007169734292803208,0.007169734292803208,1.0,3.642919299551295e-17,-0.2884789294219769,-0.2250349547871507,0.0,0.0,False,False,False,False,,,,,,,,,,,,
q-iu-0.05,acquisition-side,slip-aware,"slip-aware acquisition, 0.05 slip",output-boba-slip,"logei,qnei","logei,qnei",slip,False,acquisition,logei,,,20,200,-0.003982255472210569,-0.030403759896310188,0.015306609758842012,0.033241199764536586,0.004638600679826184,0.06731126140678688,0.25000529503960633,0.12177242461359185,0.3790822972380586,0.11091363941500613,0.04589452599237024,0.18611661013170958,0.24602303956739577,0.12382975426829615,0.37129792626249775,0.13909165562460019,0.07052327968674339,0.21056068887838056,0.004852816487658532,-0.0070549254319786595,0.015955436534565347,0.033241199764536586,0.004638600679826184,0.06731126140678688,0.1581361827910001,0.07531101100064092,0.2531215654119378,0.11091363941500613,0.04589452599237024,0.18611661013170958,0.1629889992786586,0.07602377442655875,0.2668730570019029,0.04722254337599396,0.017459963264012043,0.08308171547447471,-0.008835071959869082,-0.039312940225438374,0.014967940313079601,0.0,0.0,0.0,0.09186911224860621,0.03582477646056117,0.15634538411696375,0.0,0.0,0.0,0.08303404028873712,0.03659274189832533,0.13404158024724605,0.09186911224860621,0.03582477646056117,0.15634538411696375,1.0,0.2659466461059248,0.7781771795228314,0.008360653818070695,0.008360653818070695,1.0,7.28583859910259e-17,-0.2884789294219769,-0.2250349547871507,0.0,0.0,False,False,False,False,,,,,,,,,,,,
q-iu-0.05,acquisition-side,slip-aware,"slip-aware acquisition, 0.05 slip",output-boba-slip,"logei,qnei","logei,qnei",slip,False,acquisition,qnei,,,20,200,0.01430195795129086,-0.003877854870457765,0.03294821588473192,0.02319667286459143,0.003964184248605409,0.04575062645571255,0.22873908265591764,0.10744695518254385,0.35672089457213135,0.11799104594641094,0.0498817631692667,0.19580102915650796,0.24304104060720846,0.11537350221855223,0.3759565883842768,0.11074803670950668,0.05307069730202621,0.16960298219791592,0.0049363758814855874,-0.00478099515980352,0.01516922639390728,0.02319667286459143,0.003964184248605409,0.04575062645571255,0.16750839015957938,0.08027296874713725,0.2677033094940256,0.11799104594641094,0.0498817631692667,0.19580102915650796,0.172444766041065,0.0822557962708698,0.2759641228351778,0.04951734421316845,0.02329402244776837,0.0763818947438383,0.009365582069805268,-0.00609981591375666,0.028223355658645626,0.0,0.0,0.0,0.061230692496338265,0.018291259578477968,0.10965214712158067,0.0,0.0,0.0,0.07059627456614352,0.022773515073831543,0.12429155180261658,0.061230692496338265,0.018291259578477968,0.10965214712158067,0.06372261047363281,0.5958194732666016,0.7561664581298828,0.038607051842430073,0.038607051842430073,1.0,2.992397996059992e-17,-0.2276992275010834,-0.15608042123645688,0.0,0.0,False,False,False,False,,,,,,,,,,,,
q-iu-0.15,acquisition-side,slip-aware,"slip-aware acquisition, 0.15 slip",output-boba-slip,"logei,qnei","logei,qnei",slip,False,pooled,all,,,20,400,0.04394328328375426,0.018454886709063024,0.07230259548689646,0.0727192287179675,0.036212686791398614,0.11423074410077204,0.3528889478961227,0.21484589464818435,0.49560306279210264,0.11445234268070854,0.048076877830307646,0.1908112561215602,0.396832231179877,0.24536159772627525,0.5468745011089335,0.23843660521541415,0.15352043022851336,0.3260741205378998,0.02034271409118618,0.005147989390671384,0.03833028767431567,0.0727192287179675,0.036212686791398614,0.11423074410077204,0.21705299606567366,0.11805657596687678,0.3276394338242094,0.11445234268070854,0.048076877830307646,0.1908112561215602,0.23739571015685984,0.13233457946295252,0.35487205799282173,0.10260065338496509,0.06035047549841541,0.15216194134419947,0.023600569192568078,0.0035447529499437504,0.05121983487676681,0.0,0.0,0.0,0.13583595183044905,0.07505989560210814,0.21299116731870832,0.0,0.0,0.0,0.15943652102301717,0.09363579966046898,0.2373809377584719,0.13583595183044905,0.07505989560210814,0.21299116731870832,0.000850677490234375,0.09730720520019531,0.026641845703125,0.0007377478079437867,0.0007377478079437867,1.0,4.5102810375396984e-17,-0.1349557819145912,-0.12006761126022153,0.0,0.0,False,True,False,False,,,,,,,,,,,,
q-iu-0.15,acquisition-side,slip-aware,"slip-aware acquisition, 0.15 slip",output-boba-slip,"logei,qnei","logei,qnei",slip,False,cell,all,0.15,0.0,20,200,0.012363656051050909,-0.025779042347325063,0.05326584929822346,0.0727192287179675,0.036212686791398614,0.11423074410077204,0.4606528860801197,0.29839283106605546,0.6278300534969687,0.11445234268070854,0.048076877830307646,0.1908112561215602,0.4730165421311705,0.3091810036812401,0.6280581247285271,0.34620054339941103,0.22992249080751095,0.46677173545038986,0.0044464113583092355,-0.014611111593460183,0.02601120309406275,0.0727192287179675,0.036212686791398614,0.11423074410077204,0.2563289845037543,0.14804517854948138,0.37554128008107807,0.11445234268070854,0.048076877830307646,0.1908112561215602,0.26077539586206355,0.15135662001412598,0.3797775613340529,0.14187664182304577,0.08639210115166276,0.20466831266828814,0.00791724469274167,-0.031149375158915058,0.051316845734902285,0.0,0.0,0.0,0.2043239015763653,0.11852845673081984,0.309824032071709,0.0,0.0,0.0,0.21224114626910695,0.1315179990769364,0.3088134146541051,0.2043239015763653,0.11852845673081984,0.309824032071709,0.9272785186767578,0.956329345703125,0.9272785186767578,0.0007377478079437867,0.0007377478079437867,1.0,7.806255641895632e-17,-0.1349557819145912,-0.12006761126022153,0.0,0.0,False,False,False,False,,,,,,,,,,,,
q-iu-0.15,acquisition-side,slip-aware,"slip-aware acquisition, 0.15 slip",output-boba-slip,"logei,qnei","logei,qnei",slip,False,cell,all,0.15,20.0,20,200,0.07552291051645763,0.03671364078165699,0.11857944399600072,0.0727192287179675,0.036212686791398614,0.11423074410077204,0.2451250097121258,0.12561023556710676,0.36475082300606204,0.11445234268070854,0.048076877830307646,0.1908112561215602,0.3206479202285834,0.17833133794348519,0.463222600944998,0.13067266703141728,0.0685412840288417,0.1944506197097303,0.03623901682406314,0.017488519686879384,0.05824020535428641,0.0727192287179675,0.036212686791398614,0.11423074410077204,0.17777700762759296,0.08607002919232823,0.2826898938434749,0.11445234268070854,0.048076877830307646,0.1908112561215602,0.2140160244516561,0.11168120226811774,0.3279943786964144,0.06332466494688441,0.0295498463171367,0.10193938596320559,0.039283893692394475,0.012076716790775557,0.06893597193607133,0.0,0.0,0.0,0.06734800208453287,0.024397302849705118,0.1189735005266047,0.0,0.0,0.0,0.1066318957769273,0.05043416107126761,0.1741274549502009,0.06734800208453287,0.024397302849705118,0.1189735005266047,0.008418773595809824,0.002282193441519148,0.010843698055191907,0.0007377478079437867,0.0007377478079437867,1.0,6.938893903907228e-17,-0.10870951346084917,-0.022745055363659686,0.0,0.0,False,True,False,False,,,,,,,,,,,,
q-iu-0.15,acquisition-side,slip-aware,"slip-aware acquisition, 0.15 slip",output-boba-slip,"logei,qnei","logei,qnei",slip,False,acquisition,logei,,,20,200,0.03708268924562361,0.005808890052447834,0.07001488819786753,0.07640394885991304,0.032802319623373044,0.12699499146975984,0.3498819522476055,0.2141578615258579,0.48350046529131196,0.11091363941500613,0.04589452599237024,0.18611661013170958,0.3869646414932292,0.23794061665106972,0.5293753504521505,0.23896831283259937,0.15484638288734492,0.323754608173553,0.020337346859216697,0.006444684490250312,0.03579406946959206,0.07640394885991304,0.032802319623373044,0.12699499146975984,0.2144257610358365,0.11448405295582344,0.32579525510775503,0.11091363941500613,0.04589452599237024,0.18611661013170958,0.2347631078950531,0.12939224341746386,0.34875802495942987,0.10351212162083032,0.05720113289744344,0.15831767204069663,0.01674534238640692,-0.012769419290329174,0.04713251256687739,0.0,0.0,0.0,0.13545619121176905,0.07676233136072008,0.20619782537429335,0.0,0.0,0.0,0.15220153359817595,0.09443987658361366,0.21002194623878376,0.13545619121176905,0.07676233136072008,0.20619782537429335,0.039989471435546875,0.017582795345746867,0.47490501403808594,0.007169734292803208,0.007169734292803208,1.0,5.551115123125783e-17,-0.12109862388045296,-0.12006761126022153,0.0,0.0,False,True,False,False,,,,,,,,,,,,
q-iu-0.15,acquisition-side,slip-aware,"slip-aware acquisition, 0.15 slip",output-boba-slip,"logei,qnei","logei,qnei",slip,False,acquisition,qnei,,,20,200,0.05080387732188494,0.020227166887491314,0.0843107509598117,0.06903450857602195,0.03350826109848391,0.10820499936110263,0.3558959435446399,0.2134861143739491,0.5063320286397992,0.11799104594641094,0.0498817631692667,0.19580102915650796,0.4066998208665248,0.25071837813668263,0.5644377019905831,0.2379048975982289,0.1507052716680452,0.33161750240813276,0.0203480813231557,-0.00019884430694559516,0.04395448701600635,0.06903450857602195,0.03350826109848391,0.10820499936110263,0.21968023109551077,0.11966804589629798,0.3320703643156649,0.11799104594641094,0.0498817631692667,0.19580102915650796,0.24002831241866654,0.1338653943783934,0.359754676064921,0.10168918514909983,0.05973151245181805,0.1473981740344217,0.03045579599872924,-0.0041580740781388915,0.07135440726675585,0.0,0.0,0.0,0.13621571244912906,0.0707593396091641,0.22310482947120105,0.0,0.0,0.0,0.16667150844785833,0.08654483909091071,0.26972579982817074,0.13621571244912906,0.0707593396091641,0.22310482947120105,0.012079238891601562,0.2942523956298828,0.24548721313476562,0.0003861775700434037,0.0003861775700434037,1.0,6.938893903907228e-17,-0.1349557819145912,-0.06276859308203506,0.0,0.0,False,False,False,False,,,,,,,,,,,,
q-iu-0.4,acquisition-side,slip-aware,"slip-aware acquisition, 0.4 slip",output-boba-slip,"logei,qnei","logei,qnei",slip,False,pooled,all,,,20,400,0.13701858844108245,0.0566553497372586,0.22569621902472833,0.14552785748420294,0.08301579911124217,0.2135579245092832,0.5009557299020595,0.3853348499034313,0.6112110467401997,0.11445234268070854,0.048076877830307646,0.1908112561215602,0.637974318343142,0.46280817529789764,0.8063595035615306,0.38650338722135097,0.312739403794934,0.4583444656505464,0.06127085719067493,0.028421990401291335,0.10004304399648661,0.14552785748420294,0.08301579911124217,0.2135579245092832,0.2855272568831845,0.1724821349187733,0.4019198625213416,0.11445234268070854,0.048076877830307646,0.1908112561215602,0.3467981140738594,0.2156873411839313,0.4843462278530915,0.17107491420247598,0.10477765411853468,0.23951332696787003,0.07574773125040751,0.017449278840080948,0.13726142787955375,0.0,0.0,0.0,0.21542847301887497,0.17034622626079826,0.26677479572958485,0.0,0.0,0.0,0.2911762042692825,0.20887088171765114,0.3780876431047734,0.21542847301887497,0.17034622626079826,0.26677479572958485,0.006389617919921875,0.001209259033203125,0.03276824951171875,0.00019643672621231134,0.00019643672621231134,1.0,1.6653345369377348e-16,-0.13712207536890575,-0.3168640224460365,0.0,0.0,False,True,False,False,,,,,,,,,,,,
q-iu-0.4,acquisition-side,slip-aware,"slip-aware acquisition, 0.4 slip",output-boba-slip,"logei,qnei","logei,qnei",slip,False,cell,all,0.4,0.0,20,200,0.062029844068515846,-0.04033264941324833,0.18645933142417614,0.14552785748420294,0.08301579911124217,0.2135579245092832,0.7722604443827592,0.6369596838885291,0.9008656244398277,0.11445234268070854,0.048076877830307646,0.1908112561215602,0.834290288451275,0.6186895984062484,1.0568438585620215,0.6578081017020505,0.5472437012213275,0.7731149072261146,0.004954554770698437,-0.02395436292920383,0.04282305926060166,0.14552785748420294,0.08301579911124217,0.2135579245092832,0.3765028011428385,0.24232547041774027,0.5135544621960789,0.11445234268070854,0.048076877830307646,0.1908112561215602,0.38145735591353697,0.23942103448717886,0.530884321385127,0.26205045846213,0.16730617578338824,0.36685190017507535,0.05707528929781741,-0.028910349227718138,0.15631206826050967,0.0,0.0,0.0,0.3957576432399207,0.3184090774558588,0.4788686105977675,0.0,0.0,0.0,0.45283293253773815,0.32030693268161947,0.5959691626418294,0.3957576432399207,0.3184090774558588,0.4788686105977675,0.40909767150878906,0.34881019592285156,0.2305126190185547,0.00019643672621231134,0.00019643672621231134,1.0,1.1102230246251565e-16,-0.13712207536890575,-0.3168640224460365,0.0,0.0,False,False,False,False,,,,,,,,,,,,
