landscape,group,acquisition,seed,condition,file,dim,n_train,opt_z,injected_sd,realized_noise_sd,gp_fit_ok,gp_n_warnings,gp_kernel,noise_sd_fit,noise_sd_ratio,noise_var_standardised,target_stdv,outputscale,ls_geomean,ls_min,ls_max,ls_median,n_ls_above_1,loo_lpd,loo_lpd_trivial,loo_lpd_gain,loo_lpd_oracle,loo_lpd_frac_achievable,loo_lpd_true_latent,loo_mean_z2,loo_cov95,loo_rmse_rating,loo_rmse_true,visited_rmse_pm,visited_rmse_obs,visited_shrink_ratio,visited_r2_pm,visited_spearman_pm,visited_spearman_obs,visited_true_sd,rank_best_visited_under_pm,rank_best_visited_under_obs,pm_bias_at_best_visited,pm_mean_bias,sobol_rmse,sobol_r2,sobol_spearman,sobol_cov95,sobol_mean_post_sd,sobol_true_sd,regret_pm,regret_best_observed,regret_best_visited,pm_gain_over_opt_z,idx_pm,idx_best_observed,idx_best_visited,log_final_simple_regret_true,log_final_inference_regret_true,check_posterior_mean_err,check_posterior_var_err,check_oracle_err
powell,classical,logei,16,clean,powell/bo_sensor_error_powell_value_logei_seed16_baseline_exact.csv,4,50,0.7642238834584598,0.0,0.0,True,0,RBFKernel,0.030335131372114667,,0.0011749241231107735,0.8849953111597393,,0.42652466548677964,0.3205565112438572,0.6665947212144239,0.394142030821086,0,0.10089061485506909,-1.3767329428471466,1.4776235577022157,,,0.1480501208842587,1.5241772969865786,0.88,0.5569253175545876,0.5569253175545876,0.006941954895160628,0.0,,0.9999372150489615,0.993469387755102,0.9999999999999999,0.8761006601750905,1,1,0.0020188352105298124,2.694679820947066e-10,0.9002681851685834,0.22842726307996564,0.6207327191577019,0.65234375,0.33461556150785443,1.024904655614162,0.004677396172322323,0.004677396172322323,0.004677396172322323,0.0,35,35,35,0.004677396172322323,0.004677396172322323,2.9731553774149786e-14,1.7761876197738072e-15,0.0
powell,classical,qnei,7,clean,powell/bo_sensor_error_powell_value_qnei_seed7_baseline_exact.csv,4,50,0.7642238834584598,0.0,0.0,True,0,RBFKernel,0.07114403289199658,,0.008044810189573351,0.7931961164897924,,0.44389879757789735,0.2585819367731419,0.8306747678201813,0.42979189337184287,0,-0.28518440940284784,-1.6238677473106506,1.3386833379078027,,,-0.31367867861214604,1.7538843912988369,0.92,0.5877695370370063,0.5877695370370063,0.029171789646322763,0.0,,0.9986198098857679,0.9836734693877551,0.9999999999999999,0.7852240938930735,3,1,0.054878096890363603,-2.7664748072919744e-09,0.6742911292688787,0.567159429521881,0.8576411936369878,0.76171875,0.2772804957674484,1.024904655614162,0.004757970147214685,0.0016130649498874439,0.0016130649498874439,-0.004115162147373775,38,36,36,0.0016130649498874439,0.0016130649498874439,1.7775972574269327e-14,1.4447755530623225e-15,0.0
powell,classical,qnei,8,clean,powell/bo_sensor_error_powell_value_qnei_seed8_baseline_exact.csv,4,50,0.7642238834584598,0.0,0.0,True,0,RBFKernel,0.04282245602075004,,0.005794398745199745,0.5625581008786278,,0.3775882697313522,0.19088869330598646,0.5509968445109301,0.441378000243715,0,0.04504658526438742,-0.9555645548723198,1.0006111401367073,,,0.040520119089060655,1.7269916064665989,0.9,0.4225471934356818,0.4225471934356818,0.014333118526379628,0.0,,0.9993375996657642,0.9904921968787515,0.9999999999999999,0.556904107119785,7,1,-0.009163929765535705,-1.774961243122819e-09,0.8585113268818927,0.29834257213188475,0.6888139448386358,0.65625,0.265771501827706,1.024904655614162,0.007252819261558963,0.0013797279610445745,0.0013797279610445745,-0.007685040244929255,6,18,18,0.0013797279610445745,0.0013797279610445745,7.894103900672032e-15,1.553991192993797e-15,0.0
powell,classical,qnei,9,clean,powell/bo_sensor_error_powell_value_qnei_seed9_baseline_exact.csv,4,50,0.7642238834584598,0.0,0.0,True,0,RBFKernel,0.02809295965365196,,0.004067917412017497,0.4404650278340396,,0.44920378702686176,0.3689554369527937,0.5780436903217906,0.43702005621488066,0,0.5566723317111745,-1.0918509695787002,1.6485233012898748,,,0.5417060220960714,1.8197418336954618,0.88,0.33939387992959436,0.33939387992959436,0.011666569943353477,0.0,,0.9992841246001782,0.962641056422569,0.9999999999999999,0.43603813127975916,4,1,0.008105090351411826,-1.3940301048787074e-08,0.8699292509916386,0.27955482640621354,0.7946111810482948,0.55078125,0.15856251595663567,1.024904655614162,0.0056894395924042,0.0011440428208389086,0.0011440428208389086,-0.005947729284506666,30,24,24,0.0011440428208389086,0.0011440428208389086,1.3863136116538842e-14,1.77655205494069e-15,0.0
powell,classical,qnei,10,clean,powell/bo_sensor_error_powell_value_qnei_seed10_baseline_exact.csv,4,50,0.7642238834584598,0.0,0.0,True,0,RBFKernel,0.028668017548168206,,0.0014324728202084647,0.7574508659627881,,0.5783678356273537,0.5193807973826562,0.627129851126099,0.5865566577222452,0,0.8887732096337061,-1.3117687775094384,2.2005419871431444,,,0.9107423202942526,1.223532481923854,0.86,0.3511096448453857,0.3511096448453857,0.010512114797946942,0.0,,0.999803462611351,0.9863625450180071,0.9999999999999999,0.7498381012330743,6,1,-0.007617479341867517,3.612675062020232e-08,0.7330316151367854,0.48846131832021755,0.8008404383154039,0.38671875,0.15435818828999337,1.024904655614162,0.01925138868698817,0.010405689239682658,0.010405689239682658,-0.011574748759846012,48,29,29,0.010405689239682658,0.010405689239682658,1.8614847571422782e-14,2.4424849256974845e-15,0.0
powell,classical,qnei,11,clean,powell/bo_sensor_error_powell_value_qnei_seed11_baseline_exact.csv,4,50,0.7642238834584598,0.0,0.0,True,0,RBFKernel,0.04470742824523021,,0.0008182746566578269,1.562896209603691,,0.5953820921074989,0.3470090460159942,1.2762454044812532,0.563205570837215,1,-0.074260658944099,-4.273207054091099,4.198946395147,,,-0.026804916041007865,1.5115522293827186,0.96,1.2910959597169929,1.2910959597169929,0.007664209853715774,0.0,,0.9999754614767027,0.9863625450180071,0.9999999999999999,1.5471883113421299,1,1,0.013483300819075672,-1.1554252499212935e-09,0.7225805506371397,0.5029436761195418,0.8337713149462117,0.79296875,0.2865742997630367,1.024904655614162,0.002126781976528269,0.002126781976528269,0.002126781976528269,0.0,33,33,33,0.002126781976528269,0.002126781976528269,1.2928599432269126e-14,1.5543232227414476e-15,0.0
powell,classical,qnei,12,clean,powell/bo_sensor_error_powell_value_qnei_seed12_baseline_exact.csv,4,50,0.7642238834584598,0.0,0.0,True,0,RBFKernel,0.05113604357193115,,0.0029410233684065766,0.9429265963825982,,0.4769773385424091,0.30446838150671757,0.8188368459116886,0.4730594142678817,0,-0.08289919393507182,-1.5272281938394006,1.4443289999043287,,,-0.07014661445702097,1.4103252388439844,0.92,0.647332899844457,0.647332899844457,0.014946352153885895,0.0,,0.999743617384346,0.9919327731092438,0.9999999999999999,0.9334497066486003,3,1,-0.0013911206800056863,-2.3839240051448662e-08,0.7490547500297035,0.4658537387048658,0.7565389677271687,0.703125,0.27793618723908,1.024904655614162,0.0030447974214892204,0.0024563022138083257,0.0024563022138083257,-0.0007700560273223691,16,38,38,0.0024563022138083257,0.0024563022138083257,1.648391550771941e-14,2.4427488262672036e-15,0.0
powell,classical,qnei,13,clean,powell/bo_sensor_error_powell_value_qnei_seed13_baseline_exact.csv,4,50,0.7642238834584598,0.0,0.0,True,0,RBFKernel,0.023728795679569085,,0.00131403687654292,0.6545938491540256,,0.48350976099754706,0.29278057456570306,0.7768771346097918,0.5163787957417552,0,0.4046865792226185,-1.2930914924257397,1.6977780716483584,,,0.44325366891068085,1.3849319978086834,0.92,0.4620541299628744,0.4620541299628744,0.005266389062239592,0.0,,0.9999339525637799,0.995390156062425,0.9999999999999999,0.6480148495237417,5,1,-0.004717716122528914,-3.133859787507465e-09,0.7327191430976552,0.4888973362587178,0.7298144598306248,0.45703125,0.2107277090224786,1.024904655614162,0.007019387176951719,0.004829126746428658,0.004829126746428658,-0.002865993170235846,46,39,39,0.004829126746428658,0.004829126746428658,1.0515501729158952e-14,2.3316414775574376e-15,0.0
powell,classical,qnei,14,clean,powell/bo_sensor_error_powell_value_qnei_seed14_baseline_exact.csv,4,50,0.7642238834584598,0.0,0.0,True,0,RBFKernel,0.03998467385597335,,0.0014979656648956216,1.0331006349701948,,0.4221860527877637,0.3304402137756391,0.604742383835908,0.39906138182817225,0,-0.32662089562009183,-1.7647104587143163,1.4380895630942245,,,-0.287587176986172,1.820586152402476,0.86,0.866374988276643,0.866374988276643,0.010012986818656257,0.0,,0.999904144738512,0.9900120048019206,0.9999999999999999,1.0227174504897738,3,1,0.003994110964013142,2.5336582010204724e-09,0.8185401395399836,0.3621581208743687,0.8375972762645912,0.79296875,0.33560439117760454,1.024904655614162,0.002119895638952096,0.0004828951849402685,0.0004828951849402685,-0.0021420430445115873,11,23,23,0.0004828951849402685,0.0004828951849402685,1.246595602569092e-14,1.2212420226501914e-15,0.0
powell,classical,qnei,15,clean,powell/bo_sensor_error_powell_value_qnei_seed15_baseline_exact.csv,4,50,0.7642238834584598,0.0,0.0,True,0,RBFKernel,0.06513885659066045,,0.0026075498423476138,1.2756273486351617,,0.46935633011182615,0.3169954799273014,0.678326148570779,0.4774718571559499,0,-0.568041450557035,-1.8974244403636313,1.3293829898065963,,,-0.5490742579691628,1.7441372526048518,0.86,0.9680399117455201,0.9680399117455201,0.015150708264400627,0.0,,0.9998560564688602,0.9922208883553421,0.9999999999999999,1.2628066478817146,6,1,-0.029496523770127903,4.0158136341977845e-08,1.0781140939402816,-0.10652827324107239,0.7116395342183565,0.59765625,0.3906199311922729,1.024904655614162,0.02578813320090312,0.004280872646926448,0.004280872646926448,-0.028142617653673107,45,18,18,0.004280872646926448,0.004280872646926448,1.0008851563781354e-14,1.5543189306293217e-15,0.0
powell,classical,qnei,16,clean,powell/bo_sensor_error_powell_value_qnei_seed16_baseline_exact.csv,4,50,0.7642238834584598,0.0,0.0,True,0,RBFKernel,0.05496641513186967,,0.0036483112403165965,0.9100211226308013,,0.48219513170409717,0.28692795650751535,0.7413821168286655,0.5301587701716333,0,0.04849802598927924,-1.3923406732518098,1.440838699241089,,,0.0437190768002843,1.4141739235156756,0.9,0.4989282438155424,0.4989282438155424,0.02082639193823025,0.0,,0.9994655598798076,0.9818487394957983,0.9999999999999999,0.9008749495693279,3,1,0.011424507858640465,4.4294145989942635e-09,0.9212790266102027,0.1919924164668111,0.6322463664454108,0.484375,0.3011419313707812,1.024904655614162,0.03219755180335737,0.030050133172193516,0.030050133172193516,-0.002809933944285818,41,25,25,0.030050133172193516,0.030050133172193516,9.02797767866678e-15,1.110205001754265e-15,0.0
powell,classical,logei,7,gaussian_1sd_onset0,powell/bo_sensor_error_powell_value_logei_seed7_jittered_exact_gaussian_jit0_std1.0.csv,4,50,0.7642238834584598,1.0,1.0279233047221594,True,0,RBFKernel,0.865496463703627,0.865496463703627,0.37229228070963355,1.4184802130642542,,0.2538979550515582,0.07031332480492261,0.8865205353801235,0.31695108138893774,0,-1.5871873258496578,-1.9073940630992423,0.3202067372495845,-1.4472516934001356,0.6958862263846122,-0.6795675634017008,1.196355722197867,0.92,1.2494095113041404,0.9719356140387124,0.6179946377129416,1.0279233047221594,0.6012069527696731,0.6797679006562631,0.41032412965186077,0.3314765906362545,1.0920745229161257,12,9,0.026556274453903628,-0.2084740045943837,1.294351378640476,-0.5949146579558129,0.1603305962462806,0.98046875,1.2910088445329244,1.024904655614162,0.0329918634945382,0.0070611552425863255,0.0010870242227265514,-0.03393077449320695,30,7,36,0.0010870242227265514,0.0070611552425863255,2.66112861424493e-15,6.690297236384127e-16,0.0
powell,classical,logei,8,gaussian_1sd_onset0,powell/bo_sensor_error_powell_value_logei_seed8_jittered_exact_gaussian_jit0_std1.0.csv,4,50,0.7642238834584598,1.0,0.8957342347518743,True,0,RBFKernel,0.8930107000729515,0.8930107000729515,0.5411166787997858,1.2139790790944427,,0.709435295725901,0.4217271863300259,1.9280466893888257,0.5628075520645968,1,-1.4767520232059141,-1.6515981272806741,0.17484610407475998,-1.3201084428579355,0.5274556412795763,-0.4824497266002686,1.1649035776303387,0.92,1.0351096308619936,0.5072121040051392,0.41374187564544146,0.8957342347518743,0.4619024924955016,0.7512807323340573,0.6322689075630251,0.44854741896758704,0.8296115004136171,18,5,-0.0786761667770397,0.0459501960313338,0.9063368666311458,0.21798990385327877,0.5719236381322956,0.87890625,0.5804624688905609,1.024904655614162,0.2621609758663078,0.2621609758663078,0.00022717889870182972,0.0,49,49,15,0.00022717889870182972,0.2621609758663078,3.292316117697798e-15,6.968343609581595e-16,0.0
powell,classical,logei,9,gaussian_1sd_onset0,powell/bo_sensor_error_powell_value_logei_seed9_jittered_exact_gaussian_jit0_std1.0.csv,4,50,0.7642238834584598,1.0,0.9956965102012482,True,0,RBFKernel,0.9155292991973247,0.9155292991973247,0.4348933102737524,1.3882922004291656,,0.3585183062198104,0.15186955886372475,0.7596921546065175,0.4310061577495688,0,-1.5948285741330914,-1.8512984968109856,0.25646992267789415,-1.414644303418145,0.5873524783653189,-0.5697045868988089,1.2135553432539563,0.92,1.2238074068880465,0.795465986931004,0.5291173148962943,0.9956965102012482,0.5314042074822078,0.5970847505096527,0.5871308523409363,0.4036974789915966,0.8335758448340556,41,34,-1.3170484929799615,-0.0900806140701129,1.2606488756326093,-0.5129387619991088,0.5604765106431677,0.98828125,1.121796744598484,1.024904655614162,0.09527021052770168,0.23986140681501722,0.009075689324810288,0.18920004911777263,48,21,2,0.009075689324810288,0.23986140681501722,2.8789349154414493e-15,6.768404864220121e-16,0.0
powell,classical,logei,10,gaussian_1sd_onset0,powell/bo_sensor_error_powell_value_logei_seed10_jittered_exact_gaussian_jit0_std1.0.csv,4,50,0.7642238834584598,1.0,1.0613163616645511,True,0,RBFKernel,0.8671982376006365,0.8671982376006365,0.3429490543923641,1.4808244678973785,,0.4025251207264548,0.2520079994160868,1.3147520185256991,0.2820292618184289,1,-1.6242842182601205,-1.9595105853987056,0.3352263671385851,-1.4821347429731129,0.7022273381813113,-0.8864063377052956,1.3035169142772147,0.9,1.303021164219953,1.0150744170764223,0.7391953588420883,1.0613163616645511,0.6964891765945702,0.5931353873839158,0.4386554621848739,0.3397358943577431,1.1588688043982462,46,48,-1.9491276717143435,-0.1540999986453925,2.121759170988133,-3.2857343135370236,0.05630579079880979,0.69140625,1.1716205921077856,1.024904655614162,0.39256919893715503,0.681404773327338,0.07626687938128762,0.3779462807195595,43,16,15,0.07626687938128762,0.681404773327338,3.561231922685216e-15,6.708399913060656e-16,0.0
powell,classical,logei,11,gaussian_1sd_onset0,powell/bo_sensor_error_powell_value_logei_seed11_jittered_exact_gaussian_jit0_std1.0.csv,4,50,0.7642238834584598,1.0,0.8352352454027555,True,0,RBFKernel,0.7428775501020266,0.7428775501020266,0.7242312999301284,0.8729283312801669,,0.5176596526259852,0.3424911320048377,0.7755472745078459,0.533768416078721,0,-1.2879441017906896,-1.3113727422222399,0.02342864043155024,-1.2677474907861734,0.5370431037144925,-0.17336334013876692,1.1650644936738954,0.9,0.8524477596048777,0.380825727493707,0.3299862009817314,0.8352352454027555,0.3950817482835151,-0.06164106034559902,0.49647058823529405,0.2900840336134453,0.3202631167676586,10,9,0.14665192257477055,0.09295107380896525,0.9524430612195449,0.13640302465932508,0.4684181162737468,0.89453125,0.5635750145421026,1.024904655614162,0.10651790918516113,0.007320863998802607,0.0021040302314879744,-0.12980102733435506,47,29,25,0.0021040302314879744,0.007320863998802607,2.670858841634437e-15,1.1291581003814597e-15,0.0
powell,classical,logei,12,gaussian_1sd_onset0,powell/bo_sensor_error_powell_value_logei_seed12_jittered_exact_gaussian_jit0_std1.0.csv,4,50,0.7642238834584598,1.0,1.0546922044771148,True,0,RBFKernel,0.9194825845449925,0.9194825845449925,0.5894624347105897,1.1976100756115888,,0.591338489895031,0.3247659388295371,1.191485282959023,0.6315993762409723,1,-1.5156856744568352,-1.6797248395927014,0.16403916513586614,-1.475126356297071,0.8017613937970451,-0.16152832000469405,1.2295305527260394,0.92,1.1253291522894013,0.38893287794611053,0.43411744207886166,1.0546922044771148,0.411605812801171,0.05682721734831364,0.6752941176470588,0.15601440576230494,0.4470042018340051,9,22,-0.10455182758918258,-0.09303600536158946,1.728985519554435,-1.845874735728723,0.09058065346761271,0.640625,0.8231090721502603,1.024904655614162,0.05284034219479494,0.04105352497607018,0.0028957692907760624,-0.015423251580916406,49,19,24,0.0028957692907760624,0.04105352497607018,4.913270312550125e-15,6.676340089650064e-16,0.0
powell,classical,logei,13,gaussian_1sd_onset0,powell/bo_sensor_error_powell_value_logei_seed13_jittered_exact_gaussian_jit0_std1.0.csv,4,50,0.7642238834584598,1.0,1.0823438418442084,True,0,RBFKernel,0.9954016562544158,0.9954016562544158,0.47129130144500236,1.4499520721806205,,0.4752657414751709,0.27230009684191225,0.7054964104500464,0.5157265524716436,0,-1.6164595728357343,-1.8548068585827828,0.23834728574704855,-1.5046726291937127,0.6807311760490471,-0.8410630102946722,1.197192268700935,0.9,1.24611303919941,0.5639340812974819,0.40347919206886007,1.0823438418442084,0.37278282230660714,0.5821086449576564,0.3202400960384153,0.23322929171668666,0.6241506815002088,42,40,-0.43182969660455983,0.12497837316049382,1.4705942023124694,-1.0588218424486975,0.3784783417257953,0.90234375,1.0217003655004233,1.024904655614162,0.10545506839349372,0.09505682187517628,0.004833744122873407,-0.013606283110730144,22,27,23,0.004833744122873407,0.09505682187517628,2.450228353725846e-15,7.921258659823592e-16,0.0
powell,classical,logei,14,gaussian_1sd_onset0,powell/bo_sensor_error_powell_value_logei_seed14_jittered_exact_gaussian_jit0_std1.0.csv,4,50,0.7642238834584598,1.0,1.0967035960836857,True,0,RBFKernel,1.104034291965336,1.104034291965336,0.4848411404952945,1.5855605473960699,,0.58119736674384,0.3488988427688467,1.8352358483945923,0.4276977857002948,1,-1.7192129437301558,-1.9599039719637892,0.24069102823363342,-1.520317922036117,0.5475401875770074,-0.7162304914975696,1.1883181767809858,0.94,1.3389630543623305,0.8406378254327624,0.6154494635974677,1.0967035960836857,0.5611812214305029,0.736064364757971,0.43193277310924366,0.12028811524609842,1.1979629381076455,21,37,-0.1391918443019734,-0.08797598776495753,1.0717053439084985,-0.09341206249663303,0.6285877775234607,0.96484375,1.0382701420692104,1.024904655614162,0.3026438600712341,0.09257700103803645,0.005600565947984859,-0.2748760717638787,49,5,43,0.005600565947984859,0.09257700103803645,4.411313756907763e-15,8.169891637919545e-16,0.0
powell,classical,logei,15,gaussian_1sd_onset0,powell/bo_sensor_error_powell_value_logei_seed15_jittered_exact_gaussian_jit0_std1.0.csv,4,50,0.7642238834584598,1.0,1.0462940607317182,True,0,RBFKernel,0.8376174507656634,0.8376174507656634,0.37441758074239684,1.3688870039582202,,0.39728825753118885,0.15333159592509807,0.8617984556491117,0.4470266294914967,0,-1.4483131009073884,-1.7662952195718893,0.3179821186645009,-1.4663041639659065,1.059971998239001,-0.8767173910223223,1.1270274302485621,0.94,0.9980161803199853,0.5870612792892542,0.5681501369978849,1.0462940607317182,0.5430119106291716,0.47395108058627,0.5310444177671068,0.46266506602641055,0.7833395412466176,8,24,0.32527014711159175,0.0699360225552674,1.629369800154598,-1.527390759163215,0.2961146715495536,0.8515625,1.0789887922951578,1.024904655614162,0.13313944950820045,0.06297978518805236,0.018340660387054175,-0.09180511868150963,47,24,38,0.018340660387054175,0.06297978518805236,3.081954523183097e-15,7.702263664900697e-16,0.0
powell,classical,logei,16,gaussian_1sd_onset0,powell/bo_sensor_error_powell_value_logei_seed16_jittered_exact_gaussian_jit0_std1.0.csv,4,50,0.7642238834584598,1.0,1.0254794062811603,True,0,RBFKernel,0.9604660250157653,0.9604660250157653,0.4867907752999994,1.3766097371295678,,0.3623738387236942,0.12184998904553068,0.9744244760297398,0.3825934058344371,0,-1.5961577226825079,-1.7791670207308865,0.18300929804837862,-1.4447425395580529,0.5472365462198258,-0.26016829156829185,1.2007894566126252,0.92,1.199120633780006,0.3623969109537127,0.260748712083815,1.0254794062811603,0.2542700618722365,0.8495034947671097,0.5880912364945978,0.2629051620648259,0.672138797198526,21,12,0.04233291967918695,0.008224195829569401,1.6813742393726974,-1.6912983593085427,0.359041685740444,0.9765625,1.168573604928965,1.024904655614162,0.19010324541693624,0.09065240901650762,0.0454561035143356,-0.13013311747124215,49,41,39,0.0454561035143356,0.09065240901650762,4.4356991460562635e-15,6.664076300903523e-16,0.0
powell,classical,qnei,7,gaussian_1sd_onset0,powell/bo_sensor_error_powell_value_qnei_seed7_jittered_exact_gaussian_jit0_std1.0.csv,4,50,0.7642238834584598,1.0,1.0505314499793605,True,0,RBFKernel,0.8663846788698799,0.8663846788698799,0.2962778891424842,1.5916997304068232,,0.4057337699416536,0.29762599020792574,0.7248801705735783,0.3545061143296111,0,-1.714600435480456,-1.9534705518461857,0.23887011636572963,-1.4707466969025416,0.4948380195414554,-1.3185825943421978,1.3079858450570296,0.92,1.437912370114713,1.0522722589148938,0.6627878713998364,1.0505314499793605,0.6309072150223185,0.5795060709352879,0.49397358943577424,0.35481392557022806,1.0221030576802885,12,8,0.4814619375272635,0.10819738933438654,1.0098477349790023,0.029166263617545596,0.7220724135957883,0.98046875,0.9673801750782027,1.024904655614162,0.10533488030304494,0.3968226647698914,0.015040472835988306,0.3814167428891806,21,7,42,0.015040472835988306,0.3968226647698914,2.7900313191393057e-15,6.628012635774632e-16,0.0
powell,classical,qnei,8,gaussian_1sd_onset0,powell/bo_sensor_error_powell_value_qnei_seed8_jittered_exact_gaussian_jit0_std1.0.csv,4,50,0.7642238834584598,1.0,1.1362809329477412,True,0,RBFKernel,0.7716934444951994,0.7716934444951994,0.25334126770322557,1.5331753962056953,,0.23295074074619374,0.15418702014367255,0.6170612231004847,0.17595409833618492,0,-1.680192509183878,-2.0045120718929748,0.3243195627090967,-1.5645057124949675,0.7370792621106955,-1.4016311444007017,1.2017012813175763,0.94,1.337659452012358,1.044787897113641,0.8112790584111774,1.1362809329477412,0.7139775339770565,0.21294603433762704,0.13642256902761105,0.11903961584633853,0.9144669410818028,2,6,0.6879995478483333,0.061770301120942436,1.2873200518909491,-0.577633560585294,0.2796535248340581,0.98046875,1.3096970641009662,1.024904655614162,0.7077455681486932,0.4517956512360912,0.011860799064759786,-0.3349148364145758,36,5,49,0.011860799064759786,0.4517956512360912,6.010304579106687e-15,1.3342739266520814e-15,0.0
powell,classical,qnei,9,gaussian_1sd_onset0,powell/bo_sensor_error_powell_value_qnei_seed9_jittered_exact_gaussian_jit0_std1.0.csv,4,50,0.7642238834584598,1.0,0.9856278731642942,True,0,RBFKernel,0.9032442706301266,0.9032442706301266,0.33015691768432553,1.5719727553698994,,0.48534415656801677,0.31892073170461316,1.1620583088078713,0.3874047787072389,1,-1.665161914073805,-1.9195188452995335,0.25435693122572856,-1.4046696853838574,0.4940416553605488,-1.1374501773326389,1.21268203565837,0.92,1.3075267210322685,0.7932429428511605,0.5205342908423933,0.9856278731642942,0.5281245640621464,0.702737730155848,0.6357262905162064,0.5077070828331333,0.9547275383970281,5,5,0.6423594385388984,0.0437029166081388,1.179267955225842,-0.3239087820015836,0.6868126287479971,0.9296875,0.8655979771368736,1.024904655614162,0.014232561412058087,0.12192437747311624,0.007756711604863575,0.1409165800651294,19,12,45,0.007756711604863575,0.12192437747311624,3.5313049187163264e-15,8.08709798815016e-16,0.0
powell,classical,qnei,10,gaussian_1sd_onset0,powell/bo_sensor_error_powell_value_qnei_seed10_jittered_exact_gaussian_jit0_std1.0.csv,4,50,0.7642238834584598,1.0,0.8980596977768103,True,0,RBFKernel,0.7440484799970416,0.7440484799970416,0.25165472236394937,1.4831964986902084,,0.48438495049842506,0.30017281837710413,0.7038906595512613,0.5178317272018086,0,-1.4645834558304813,-1.874241864233094,0.4096584084026127,-1.3221941435901605,0.7420706454969339,-1.056007405331063,1.1665409882838427,0.96,1.0498824366138695,0.7204303166563455,0.575328593045594,0.8980596977768103,0.6406351320183363,0.6463961458902954,0.8366386554621849,0.6055702280912364,0.9675144576136978,1,1,0.9144777232502609,0.057581417934200914,1.2589312353771553,-0.5088187977304517,0.6536986438544288,0.74609375,0.7560587592611832,1.024904655614162,0.005719724428494,0.005719724428494,0.005719724428494,0.0,48,48,48,0.005719724428494,0.005719724428494,4.491204067453962e-15,1.0093524518205749e-15,0.0
powell,classical,qnei,11,gaussian_1sd_onset0,powell/bo_sensor_error_powell_value_qnei_seed11_jittered_exact_gaussian_jit0_std1.0.csv,4,50,0.7642238834584598,1.0,0.9000541059766805,True,0,RBFKernel,0.902373259944896,0.902373259944896,0.4730418622265523,1.3120078379449456,,0.5654606395649233,0.43212145646376166,0.6921225064822225,0.5847280075938677,0,-1.5736752488953027,-1.7304629211686569,0.1567876722733541,-1.3239872300474134,0.38572459730829883,-0.7208445887563396,1.2258370101034048,0.94,1.1708330348945293,0.6991540189298406,0.4622257881511748,0.9000541059766805,0.5135533353848737,0.7263704008936858,0.6738535414165666,0.4882112845138055,0.8836344404851153,32,33,-0.6458375406888455,-0.02936585896744944,1.0688128396662886,-0.08751784721275468,0.5012817578393224,0.8515625,0.6480588345246819,1.024904655614162,0.056978873770534566,0.10859129836460979,0.016791310111437863,0.0675357388210711,42,48,7,0.016791310111437863,0.10859129836460979,2.5386045552078714e-15,5.724080496033151e-16,0.0
powell,classical,qnei,12,gaussian_1sd_onset0,powell/bo_sensor_error_powell_value_qnei_seed12_jittered_exact_gaussian_jit0_std1.0.csv,4,50,0.7642238834584598,1.0,0.8143626530217062,True,0,RBFKernel,0.7684638147934154,0.7684638147934154,0.5926821326120061,0.9981883685750378,,0.5554420121775135,0.2759184648135818,1.255185709127702,0.5356064708581498,1,-1.383782440006014,-1.4488549733215836,0.06507253331556972,-1.2505317985229487,0.3281136124491772,-0.5797615766702032,1.19161986523169,0.9,0.9497359290160905,0.6117828257948911,0.4692283491601828,0.8143626530217062,0.5761908990043971,0.587829602942529,0.8484513805522208,0.4952220888355342,0.7308796072206263,2,27,0.2221695923790602,0.17517056406538792,0.9238493355993197,0.1874775491904025,0.5425540741588464,0.91796875,0.6037331383430764,1.024904655614162,0.010056837040340993,0.133541035099068,0.002210362790978748,0.16158118155102008,35,3,41,0.002210362790978748,0.133541035099068,2.6693711758073565e-15,7.799796285497234e-16,0.0
powell,classical,qnei,13,gaussian_1sd_onset0,powell/bo_sensor_error_powell_value_qnei_seed13_jittered_exact_gaussian_jit0_std1.0.csv,4,50,0.7642238834584598,1.0,1.0341326050663013,True,0,RBFKernel,1.0359250614505422,1.0359250614505422,0.3726500096092885,1.696984093068178,,0.4970686149155633,0.27125231280154244,0.9619151541004484,0.4874807315882887,0,-1.8011663637035642,-2.0129355075348867,0.2117691438313225,-1.4536536556352804,0.3786447622286447,-0.9953861901937955,1.2633744648708487,0.9,1.5224302141714927,0.9868986713585678,0.527857072204073,1.0341326050663013,0.5104346092735664,0.8135051360484908,0.8073469387755101,0.5420888355342136,1.2223143393751286,19,8,-0.2170045767622676,-0.011902081150579726,1.5152854353075584,-1.1858581031730933,0.39251544975967034,0.84765625,1.0200379728473283,1.024904655614162,0.23105632106975982,1.1102314966678803,0.00557456883155838,1.1504157284635677,6,28,47,0.00557456883155838,1.1102314966678803,2.87862527899042e-15,7.903301464526288e-16,0.0
