estimand,rule,reference,error_model,group,cell,jitter_std,jitter_iteration,n_landscapes,n_cells,cost,gain,price,recovered,bootstrap_draws_kept,recovered_lo,recovered_hi,wilcoxon_p,recovered_cond_lo,recovered_cond_hi,n_landscapes_rule_better,n_landscapes_rule_worse,n_runs,share_runs_same_design,share_runs_rule_better,share_runs_rule_worse,wilcoxon_p_fdr
share_of_deployed_cost,lcb2,best_observed,pooled,classical13,condition,0.05,0.0,13,5200.0,0.01772196447199801,-0.019446487763161373,0.0211190034441082,-1.0973099395322812,1.0,-2.627236760753754,-0.24153479770071995,0.09423828125,-2.7660619369863553,-0.5153287896602224,6.0,7.0,5200.0,0.3621153846153846,0.29788461538461536,0.3398076923076923,0.2513020833333333
share_of_deployed_cost,lcb2,best_observed,pooled,classical13,condition,0.05,20.0,13,5200.0,0.008585361269464164,-0.019146038081764384,0.0211190034441082,-2.2300794900573053,0.9995,-6.259266436965353,-0.4828158502886393,0.09423828125,-7.957169435130093,-1.0338020371231402,6.0,7.0,5200.0,0.35884615384615387,0.3044230769230769,0.3346153846153846,0.2513020833333333
share_of_deployed_cost,lcb2,best_observed,pooled,classical13,condition,0.25,0.0,13,5200.0,0.0865286233563943,-0.008921048243944345,0.0211190034441082,-0.10309938951877588,1.0,-0.32168755066255356,0.05092005851245371,0.635498046875,-0.2384518642385171,-0.03263459511692813,7.0,6.0,5200.0,0.2798076923076923,0.3769230769230769,0.34192307692307694,0.7262834821428571
share_of_deployed_cost,lcb2,best_observed,pooled,classical13,condition,0.25,20.0,13,5200.0,0.0430298229292844,-0.011414273257822783,0.0211190034441082,-0.2652642395619685,1.0,-0.7161353585424536,0.05254261019709603,0.587890625,-0.48651359281892487,-0.1148051377572208,7.0,6.0,5200.0,0.29,0.3819230769230769,0.3267307692307692,0.7262834821428571
share_of_deployed_cost,lcb2,best_observed,pooled,classical13,condition,1.0,0.0,13,5200.0,0.27849196583191344,0.006699864168333345,0.0211190034441082,0.024057656917747906,1.0,-0.03102757367364654,0.07355381304579629,0.414306640625,0.003950453380935206,0.04738989566352751,8.0,5.0,5200.0,0.20884615384615385,0.4276923076923077,0.3573076923076923,0.662890625
share_of_deployed_cost,lcb2,best_observed,pooled,classical13,condition,1.0,20.0,13,5200.0,0.1475410643140725,0.0015694845188555324,0.0211190034441082,0.01063761147550455,1.0,-0.06252394500864408,0.08149830514583097,0.786865234375,-0.024472971844406374,0.045710836040044306,8.0,5.0,5200.0,0.22615384615384615,0.42865384615384616,0.3425,0.786865234375
share_of_deployed_cost,lcb2,best_observed,pooled,classical13,condition,5.0,0.0,13,5200.0,0.703689933215612,0.04232621726275438,0.0211190034441082,0.06014895945624611,1.0,0.01746713549965163,0.10792166331793025,0.039794921875,0.033761612775612314,0.08929171417723031,9.0,4.0,5200.0,0.1544230769230769,0.4436538461538462,0.37634615384615383,0.2513020833333333
share_of_deployed_cost,lcb2,best_observed,pooled,classical13,condition,5.0,20.0,13,5200.0,0.47960318077616687,0.008117561453579029,0.0211190034441082,0.016925578851336966,1.0,-0.021920222537940754,0.052989394900995614,0.339599609375,-0.04624377634024014,0.06585117143783568,9.0,4.0,5200.0,0.19480769230769232,0.4042307692307692,0.3726923076923077,0.662890625
share_of_deployed_cost,lcb2,best_observed,pooled,classical13,both_onsets,0.05,,13,10400.0,0.013153662870731091,-0.019296262922462868,0.0211190034441082,-1.4669877973990044,1.0,-3.641727778590817,-0.33693099644268243,0.09423828125,-3.648278483761337,-0.7218267634139055,6.0,7.0,10400.0,0.3604807692307692,0.30115384615384616,0.33721153846153845,
share_of_deployed_cost,lcb2,best_observed,pooled,classical13,both_onsets,0.25,,13,10400.0,0.06477922314283933,-0.010167660750883557,0.0211190034441082,-0.15695867065993807,1.0,-0.4496202593061626,0.0500244446463638,0.587890625,-0.32003679671853646,-0.06205114847265047,7.0,6.0,10400.0,0.2849038461538462,0.3794230769230769,0.3343269230769231,
share_of_deployed_cost,lcb2,best_observed,pooled,classical13,both_onsets,1.0,,13,10400.0,0.213016515072993,0.004134674343594451,0.0211190034441082,0.019410111662833508,1.0,-0.04222093982078378,0.07534746636535548,0.587890625,0.0023980244373897185,0.03944780348280465,8.0,5.0,10400.0,0.2175,0.42817307692307693,0.3499038461538462,
share_of_deployed_cost,lcb2,best_observed,pooled,classical13,both_onsets,5.0,,13,10400.0,0.5916465569958894,0.025221889358166685,0.0211190034441082,0.04262999430983238,1.0,0.0023704332135832005,0.08373153258833614,0.10986328125,0.011186774452754636,0.07139217251218605,9.0,4.0,10400.0,0.17461538461538462,0.4239423076923077,0.37451923076923077,
share_of_deployed_cost,lcb2,best_observed,pooled,classical13,pooled_std_ge_0.25,,0.0,13,15600.0,0.3562368408013066,0.013368344395714478,0.021119003444108195,0.03752656341114017,1.0,-0.017978157838716907,0.08749115547925665,0.375732421875,0.01958680076042579,0.058521374034863134,7.0,6.0,15600.0,0.21435897435897436,0.4160897435897436,0.35852564102564105,
share_of_deployed_cost,lcb2,best_observed,pooled,classical13,pooled_std_ge_0.25,,20.0,13,15600.0,0.22339135600650797,-0.0005757424284627235,0.021119003444108195,-0.002577281586696446,1.0,-0.06458917849777218,0.054272016673839275,0.83935546875,-0.05013032233031499,0.03599848547629105,7.0,6.0,15600.0,0.23698717948717948,0.4049358974358974,0.3473076923076923,
share_of_deployed_cost,lcb2,best_observed,pooled,classical13,pooled_std_ge_0.25,,,13,31200.0,0.28981409840390726,0.006396300983625856,0.021119003444108195,0.022070358270533403,1.0,-0.037250109602777595,0.07308813132488934,0.541748046875,-0.002001875870717304,0.04368891105976088,7.0,6.0,31200.0,0.22567307692307692,0.4105128205128205,0.35291666666666666,
share_of_deployed_cost,lcb2,best_observed,pooled,smooth_classical3,condition,0.05,0.0,3,1200.0,0.020224467273656704,0.002288731344326417,0.003673086908318577,0.11316645889148311,1.0,0.08814439918903684,0.1307836515820549,0.25,0.04665480293260171,0.20499762386626993,3.0,0.0,1200.0,0.2866666666666667,0.4508333333333333,0.2625,0.25
share_of_deployed_cost,lcb2,best_observed,pooled,smooth_classical3,condition,0.05,20.0,3,1200.0,0.014675642865576937,0.0025125006193283915,0.003673086908318577,0.17120208241246396,1.0,0.11960651745443057,0.24691225277841522,0.25,0.05608364110572099,0.2783695030938739,3.0,0.0,1200.0,0.27,0.47833333333333333,0.25166666666666665,0.25
share_of_deployed_cost,lcb2,best_observed,pooled,smooth_classical3,condition,0.25,0.0,3,1200.0,0.09598162551668625,0.01719423455530942,0.003673086908318577,0.17914089767442237,1.0,0.11998432119056388,0.24239916960342736,0.25,0.09585330827685333,0.3093266933413819,3.0,0.0,1200.0,0.16916666666666666,0.5341666666666667,0.2966666666666667,0.25
share_of_deployed_cost,lcb2,best_observed,pooled,smooth_classical3,condition,0.25,20.0,3,1200.0,0.05500448782544037,0.013109161946888083,0.003673086908318577,0.23832895214824465,1.0,0.20894185670078444,0.2670720297100396,0.25,0.15573711426589582,0.31130051690898053,3.0,0.0,1200.0,0.19583333333333333,0.55,0.25416666666666665,0.25
share_of_deployed_cost,lcb2,best_observed,pooled,smooth_classical3,condition,1.0,0.0,3,1200.0,0.2721262112074394,0.039633263133799695,0.003673086908318577,0.1456429461827461,1.0,0.11136501675952863,0.19146420009486775,0.25,0.0789017185535828,0.22732617848118453,3.0,0.0,1200.0,0.16,0.5175,0.32166666666666666,0.25
share_of_deployed_cost,lcb2,best_observed,pooled,smooth_classical3,condition,1.0,20.0,3,1200.0,0.14561977820989858,0.02142108910708454,0.003673086908318577,0.14710288238598918,1.0,0.08600888348685007,0.16721901717928475,0.25,0.06145394020020931,0.23294706335355922,3.0,0.0,1200.0,0.18083333333333335,0.48333333333333334,0.335,0.25
share_of_deployed_cost,lcb2,best_observed,pooled,smooth_classical3,condition,5.0,0.0,3,1200.0,0.7918440516429756,0.13455014651819583,0.003673086908318577,0.1699200066465378,1.0,0.06273012556962113,0.29205384786555993,0.25,0.10372382629799634,0.23922821655937293,3.0,0.0,1200.0,0.17666666666666667,0.4875,0.325,0.25
share_of_deployed_cost,lcb2,best_observed,pooled,smooth_classical3,condition,5.0,20.0,3,1200.0,0.5251172942592884,0.04503028001994693,0.003673086908318577,0.08575280325410921,1.0,0.04185028562101741,0.1615356179199651,0.25,-0.05837249147456421,0.20138751301731134,3.0,0.0,1200.0,0.2,0.43083333333333335,0.34833333333333333,0.25
share_of_deployed_cost,lcb2,best_observed,pooled,smooth_classical3,both_onsets,0.05,,3,2400.0,0.01745005506961682,0.002400615981827401,0.003673086908318577,0.13757068228439212,1.0,0.101822550574861,0.17719826236117495,0.25,0.06264604038208688,0.22392558107218183,3.0,0.0,2400.0,0.2783333333333333,0.46458333333333335,0.25708333333333333,
share_of_deployed_cost,lcb2,best_observed,pooled,smooth_classical3,both_onsets,0.25,,3,2400.0,0.0754930566710633,0.015151698251098739,0.003673086908318577,0.20070320264176594,1.0,0.16469610411748298,0.22808718706197986,0.25,0.12868986045731853,0.2848569290591206,3.0,0.0,2400.0,0.1825,0.5420833333333334,0.27541666666666664,
share_of_deployed_cost,lcb2,best_observed,pooled,smooth_classical3,both_onsets,1.0,,3,2400.0,0.20887299470866902,0.03052717612044213,0.003673086908318577,0.14615185731894492,1.0,0.12554974307764674,0.181048835962089,0.25,0.08007747889174295,0.21835777535718828,3.0,0.0,2400.0,0.17041666666666666,0.5004166666666666,0.3283333333333333,
share_of_deployed_cost,lcb2,best_observed,pooled,smooth_classical3,both_onsets,5.0,,3,2400.0,0.6584806729511321,0.08979021326907134,0.003673086908318577,0.13635967911807634,1.0,0.05504495668268855,0.24136177580593035,0.25,0.06537564100220142,0.20545899380396343,3.0,0.0,2400.0,0.18833333333333332,0.45916666666666667,0.33666666666666667,
share_of_deployed_cost,lcb2,best_observed,pooled,smooth_classical3,pooled_std_ge_0.25,,0.0,3,3600.0,0.3866506294557004,0.06379254806910163,0.0036730869083185756,0.16498757071443101,1.0,0.07994694649144847,0.2601365398249426,0.25,0.10490274234144291,0.22789282688910203,3.0,0.0,3600.0,0.1686111111111111,0.5130555555555556,0.31444444444444447,
share_of_deployed_cost,lcb2,best_observed,pooled,smooth_classical3,pooled_std_ge_0.25,,20.0,3,3600.0,0.24191385343154245,0.026520177024639862,0.0036730869083185756,0.10962653295151047,1.0,0.08096941676180842,0.15457910304611466,0.25,0.010961650365099837,0.19900759433668977,3.0,0.0,3600.0,0.1922222222222222,0.4880555555555556,0.3125,
share_of_deployed_cost,lcb2,best_observed,pooled,smooth_classical3,pooled_std_ge_0.25,,,3,7200.0,0.31428224144362144,0.04515636254687074,0.0036730869083185756,0.14368092304372618,1.0,0.0802985482115241,0.2201241949736027,0.25,0.08476546596207332,0.20424513137517245,3.0,0.0,7200.0,0.18041666666666667,0.5005555555555555,0.3134722222222222,
share_of_deployed_cost,lcb2,best_observed,pooled,rugged_classical10,condition,0.05,0.0,10,4000.0,0.0169712136315004,-0.025967053495407712,0.026352778404845085,-1.5300646176069614,1.0,-4.044141513474102,-0.4056249032161098,0.02734375,-5.366998454206304,-0.6703126704613855,3.0,7.0,4000.0,0.38475,0.252,0.363,0.109375
share_of_deployed_cost,lcb2,best_observed,pooled,rugged_classical10,condition,0.05,20.0,10,4000.0,0.006758276790630333,-0.025643599692092216,0.026352778404845085,-3.7943991473750343,0.996,-18.55616840483142,-1.0787304500529582,0.02734375,-33.81781841826184,-1.420452673969391,3.0,7.0,4000.0,0.3855,0.25225,0.3595,0.109375
share_of_deployed_cost,lcb2,best_observed,pooled,rugged_classical10,condition,0.25,0.0,10,4000.0,0.08369272270830669,-0.016755633083720474,0.026352778404845085,-0.2002041819348941,1.0,-0.48506407341644325,-0.011199876041963432,0.193359375,-0.45106103565359024,-0.08141575236738906,4.0,6.0,4000.0,0.313,0.32975,0.3555,0.38671875
share_of_deployed_cost,lcb2,best_observed,pooled,rugged_classical10,condition,0.25,20.0,10,4000.0,0.03943742346043761,-0.018771303819236043,0.026352778404845085,-0.4759769318618603,1.0,-1.0657871197326516,-0.07022235397278939,0.193359375,-0.9260115588598481,-0.2293810735960531,4.0,6.0,4000.0,0.31825,0.3315,0.3485,0.38671875
share_of_deployed_cost,lcb2,best_observed,pooled,rugged_classical10,condition,1.0,0.0,10,4000.0,0.2804016922192557,-0.00318015552130656,0.026352778404845085,-0.011341427707290323,1.0,-0.06741593873269734,0.03744893502279035,0.76953125,-0.03536121505996551,0.011184707640656655,5.0,5.0,4000.0,0.2235,0.40075,0.368,0.8794642857142857
share_of_deployed_cost,lcb2,best_observed,pooled,rugged_classical10,condition,1.0,20.0,10,4000.0,0.14811745014532463,-0.004385996857613169,0.026352778404845085,-0.029611614656543658,1.0,-0.10110097747393945,0.04435804908790596,0.556640625,-0.0819119822455009,0.008074648431352891,5.0,5.0,4000.0,0.23975,0.41225,0.34475,0.7421875
share_of_deployed_cost,lcb2,best_observed,pooled,rugged_classical10,condition,5.0,0.0,10,4000.0,0.677243697687403,0.014659038486121944,0.026352778404845085,0.02164514566348634,1.0,-0.0029433285909074283,0.04441050642274817,0.275390625,-0.0013029951451449147,0.04408103835854694,6.0,4.0,4000.0,0.14775,0.4305,0.39175,0.440625
share_of_deployed_cost,lcb2,best_observed,pooled,rugged_classical10,condition,5.0,20.0,10,4000.0,0.4659489467312305,-0.0029562541163313414,0.026352778404845085,-0.006344588043540687,1.0,-0.045747272565576196,0.02665799424283486,1.0,-0.05035213323102354,0.0300606140744691,6.0,4.0,4000.0,0.19325,0.39625,0.38,1.0
share_of_deployed_cost,lcb2,best_observed,pooled,rugged_classical10,both_onsets,0.05,,10,8000.0,0.011864745211065375,-0.02580532659374995,0.026352778404845085,-2.174958343790073,1.0,-5.621945343797842,-0.6135952430390679,0.02734375,-8.40833781940865,-0.9769598938716607,3.0,7.0,8000.0,0.385125,0.252125,0.36125,
share_of_deployed_cost,lcb2,best_observed,pooled,rugged_classical10,both_onsets,0.25,,10,8000.0,0.061565073084372146,-0.017763468451478245,0.026352778404845085,-0.2885315904219624,1.0,-0.6717699602270902,-0.028291614358593675,0.193359375,-0.5938363460462315,-0.128419021567226,4.0,6.0,8000.0,0.315625,0.330625,0.352,
share_of_deployed_cost,lcb2,best_observed,pooled,rugged_classical10,both_onsets,1.0,,10,8000.0,0.2142595711822902,-0.0037830761894598526,0.026352778404845085,-0.017656509665284655,1.0,-0.07874593568754558,0.03934859800156876,0.625,-0.0405565450306158,0.0027928766109119427,5.0,5.0,8000.0,0.231625,0.4065,0.356375,
share_of_deployed_cost,lcb2,best_observed,pooled,rugged_classical10,both_onsets,5.0,,10,8000.0,0.5715963222093167,0.005851392184895288,0.026352778404845085,0.010236931130484999,1.0,-0.02029919889602477,0.03555181960125152,0.625,-0.011892679432582957,0.03223861848938065,6.0,4.0,8000.0,0.1705,0.413375,0.385875,
share_of_deployed_cost,lcb2,best_observed,pooled,rugged_classical10,pooled_std_ge_0.25,,0.0,10,12000.0,0.3471127042049884,-0.0017589167063016664,0.026352778404845085,-0.0050672783940023496,1.0,-0.05440060648274095,0.0355124740820097,0.76953125,-0.02282000014421647,0.010789360375202834,4.0,6.0,12000.0,0.22808333333333333,0.387,0.37175,
share_of_deployed_cost,lcb2,best_observed,pooled,rugged_classical10,pooled_std_ge_0.25,,20.0,10,12000.0,0.21783460677899757,-0.008704518264393498,0.026352778404845085,-0.03995929936525008,1.0,-0.1027249410682904,0.020756498429147282,0.375,-0.0802680066971053,-0.010317833011148105,4.0,6.0,12000.0,0.2504166666666667,0.38,0.35775,
share_of_deployed_cost,lcb2,best_observed,pooled,rugged_classical10,pooled_std_ge_0.25,,,10,24000.0,0.282473655491993,-0.005231717485347609,0.026352778404845085,-0.018521081111919507,1.0,-0.07415425783086832,0.028526116334395082,0.4921875,-0.03972608972610193,-0.002055640918120079,4.0,6.0,24000.0,0.23925,0.3835,0.36475,
share_of_deployed_cost,lcb2,best_observed,pooled,landscape:yerkes_dodson,condition,0.05,0.0,1,400.0,0.0004760316014415858,0.0014789011951173575,0.0009220880045528665,3.1067290294147303,1.0,,,,,,1.0,0.0,400.0,0.2275,0.5325,0.24,
share_of_deployed_cost,lcb2,best_observed,pooled,landscape:yerkes_dodson,condition,0.05,20.0,1,400.0,0.0076580512137407256,0.001080953233607046,0.0009220880045528665,0.14115252084858193,1.0,,,,,,1.0,0.0,400.0,0.24,0.47,0.29,
share_of_deployed_cost,lcb2,best_observed,pooled,landscape:yerkes_dodson,condition,0.25,0.0,1,400.0,0.09349988019200067,0.008166126997587175,0.0009220880045528665,0.08733836857136233,1.0,,,,0.03480644511802841,0.39106005944061856,1.0,0.0,400.0,0.1725,0.5875,0.24,
share_of_deployed_cost,lcb2,best_observed,pooled,landscape:yerkes_dodson,condition,0.25,20.0,1,400.0,0.05560293279191491,0.008629695119261316,0.0009220880045528665,0.1552021572595203,1.0,,,,0.061959051292387275,0.5277598134100144,1.0,0.0,400.0,0.1175,0.6375,0.245,
share_of_deployed_cost,lcb2,best_observed,pooled,landscape:yerkes_dodson,condition,1.0,0.0,1,400.0,0.3702401209768095,0.03444508321901352,0.0009220880045528665,0.0930344424265436,1.0,,,,0.04045404086296768,0.18384944442705045,1.0,0.0,400.0,0.155,0.53,0.315,
share_of_deployed_cost,lcb2,best_observed,pooled,landscape:yerkes_dodson,condition,1.0,20.0,1,400.0,0.14764836356472347,0.01551840107875277,0.0009220880045528665,0.10510377971070495,1.0,,,,0.02568577483938241,0.2473911531460221,1.0,0.0,400.0,0.1725,0.5075,0.32,
share_of_deployed_cost,lcb2,best_observed,pooled,landscape:yerkes_dodson,condition,5.0,0.0,1,400.0,0.8798681546451881,0.04271582760401449,0.0009220880045528665,0.048547986852916496,1.0,,,,0.0061677291003401895,0.08916240459499987,1.0,0.0,400.0,0.1125,0.5075,0.37,
share_of_deployed_cost,lcb2,best_observed,pooled,landscape:yerkes_dodson,condition,5.0,20.0,1,400.0,0.513058671674449,0.014676272482038843,0.0009220880045528665,0.028605446691195146,1.0,,,,-0.06110007143033961,0.1143607135112192,1.0,0.0,400.0,0.1675,0.4425,0.39,
share_of_deployed_cost,lcb2,best_observed,pooled,landscape:yerkes_dodson,both_onsets,0.05,,1,800.0,0.004067041407591156,0.0012799272143622087,0.0009220880045528665,0.3147072001709197,1.0,,,,,,1.0,0.0,800.0,0.23375,0.50125,0.265,
share_of_deployed_cost,lcb2,best_observed,pooled,landscape:yerkes_dodson,both_onsets,0.25,,1,800.0,0.0745514064919578,0.008397911058424273,0.0009220880045528665,0.11264591043403313,1.0,,,,0.048583715729861254,0.3710057445629775,1.0,0.0,800.0,0.145,0.6125,0.2425,
share_of_deployed_cost,lcb2,best_observed,pooled,landscape:yerkes_dodson,both_onsets,1.0,,1,800.0,0.2589442422707665,0.024981742148883157,0.0009220880045528665,0.09647537218750304,1.0,,,,0.04207601569046615,0.18817991093995395,1.0,0.0,800.0,0.16375,0.51875,0.3175,
share_of_deployed_cost,lcb2,best_observed,pooled,landscape:yerkes_dodson,both_onsets,5.0,,1,800.0,0.6964634131598185,0.028696050043026555,0.0009220880045528665,0.041202523349839815,1.0,,,,-0.002110775858159048,0.08497447531801317,1.0,0.0,800.0,0.14,0.475,0.38,
share_of_deployed_cost,lcb2,best_observed,pooled,landscape:yerkes_dodson,pooled_std_ge_0.25,,0.0,1,1200.0,0.44786938527133274,0.028442345940205116,0.0009220880045528734,0.06350589452095255,1.0,,,,0.028818645817913657,0.10279836533145159,1.0,0.0,1200.0,0.14666666666666667,0.5416666666666666,0.30833333333333335,
share_of_deployed_cost,lcb2,best_observed,pooled,landscape:yerkes_dodson,pooled_std_ge_0.25,,20.0,1,1200.0,0.2387699893436958,0.012941456226684356,0.0009220880045528734,0.05420051432031463,1.0,,,,-0.012784931891116014,0.1241669122853282,1.0,0.0,1200.0,0.1525,0.5291666666666667,0.31833333333333336,
share_of_deployed_cost,lcb2,best_observed,pooled,landscape:yerkes_dodson,pooled_std_ge_0.25,,,1,2400.0,0.3433196873075143,0.020691901083444708,0.0009220880045528734,0.06027006853501763,1.0,,,,0.025561536585435047,0.10173351962096557,1.0,0.0,2400.0,0.14958333333333335,0.5354166666666667,0.31333333333333335,
share_of_deployed_cost,lcb2,best_observed,pooled,landscape:stevens,condition,0.05,0.0,1,400.0,0.0002649994270420799,0.00045826742735061333,4.018191817789301e-06,1.7293147855668531,1.0,,,,,,1.0,0.0,400.0,0.25,0.0275,0.005,
share_of_deployed_cost,lcb2,best_observed,pooled,landscape:stevens,condition,0.05,20.0,1,400.0,-0.0002530323059980684,6.118991207779957e-05,4.018191817789301e-06,,0.0,,,,,,1.0,0.0,400.0,0.465,0.005,0.0025,
share_of_deployed_cost,lcb2,best_observed,pooled,landscape:stevens,condition,0.25,0.0,1,400.0,0.06815995913498679,0.0037961211177905962,4.018191817789301e-06,0.05569429861706052,1.0,,,,0.0014768281576757782,0.19585706536033543,1.0,0.0,400.0,0.0975,0.2075,0.145,
share_of_deployed_cost,lcb2,best_observed,pooled,landscape:stevens,condition,0.25,20.0,1,400.0,0.01600775331288555,0.013531056343373685,4.018191817789301e-06,0.845281413256273,1.0,,,,0.5505077294148438,0.949862880147973,1.0,0.0,400.0,0.1475,0.2,0.0125,
share_of_deployed_cost,lcb2,best_observed,pooled,landscape:stevens,condition,1.0,0.0,1,400.0,0.2931709702802586,0.017311903043739474,4.018191817789301e-06,0.0590505363719677,1.0,,,,0.01967542568310854,0.12366227859669252,1.0,0.0,400.0,0.09,0.46,0.295,
share_of_deployed_cost,lcb2,best_observed,pooled,landscape:stevens,condition,1.0,20.0,1,400.0,0.045804566694833036,0.012823807560922197,4.018191817789301e-06,0.2799678828174305,1.0,,,,0.09489429756212567,0.39757201192801955,1.0,0.0,400.0,0.0475,0.25,0.1175,
share_of_deployed_cost,lcb2,best_observed,pooled,landscape:stevens,condition,5.0,0.0,1,400.0,0.7270450547240753,0.06685252936842234,4.018191817789301e-06,0.09195101312365558,1.0,,,,0.035108630025400434,0.1603939242600808,1.0,0.0,400.0,0.1225,0.4775,0.35,
share_of_deployed_cost,lcb2,best_observed,pooled,landscape:stevens,condition,5.0,20.0,1,400.0,0.3099328409287201,0.044175192406927244,4.018191817789301e-06,0.14253149900009104,1.0,,,,-0.000387267166790486,0.2683480078571758,1.0,0.0,400.0,0.08,0.32,0.2375,
share_of_deployed_cost,lcb2,best_observed,pooled,landscape:stevens,both_onsets,0.05,,1,800.0,5.983560522005804e-06,0.0002597286697142065,4.018191817789301e-06,43.407043140785426,1.0,,,,,,1.0,0.0,800.0,0.3575,0.01625,0.00375,
share_of_deployed_cost,lcb2,best_observed,pooled,landscape:stevens,both_onsets,0.25,,1,800.0,0.042083856223936164,0.008663588730582143,4.018191817789301e-06,0.20586489708741396,1.0,,,,0.06804856734147155,0.4759382031674177,1.0,0.0,800.0,0.1225,0.20375,0.07875,
share_of_deployed_cost,lcb2,best_observed,pooled,landscape:stevens,both_onsets,1.0,,1,800.0,0.1694877684875458,0.01506785530233079,4.018191817789301e-06,0.08890231688570494,1.0,,,,0.03273848462480436,0.17711631634387537,1.0,0.0,800.0,0.06875,0.355,0.20625,
share_of_deployed_cost,lcb2,best_observed,pooled,landscape:stevens,both_onsets,5.0,,1,800.0,0.5184889478263977,0.05551386088767474,4.018191817789301e-06,0.1070685520306637,1.0,,,,0.03841329346335395,0.1797079563478709,1.0,0.0,800.0,0.10125,0.39875,0.29375,
share_of_deployed_cost,lcb2,best_observed,pooled,landscape:stevens,pooled_std_ge_0.25,,0.0,1,1200.0,0.36279199471310686,0.029320184509984082,4.018191817789301e-06,0.08081816836441019,1.0,,,,0.037637067212058624,0.13993486760554402,1.0,0.0,1200.0,0.10333333333333333,0.38166666666666665,0.2633333333333333,
share_of_deployed_cost,lcb2,best_observed,pooled,landscape:stevens,pooled_std_ge_0.25,,20.0,1,1200.0,0.12391505364547958,0.023510018770407717,4.018191817789301e-06,0.18972689821585179,1.0,,,,0.0797968449972092,0.28684393076913395,1.0,0.0,1200.0,0.09166666666666666,0.25666666666666665,0.1225,
share_of_deployed_cost,lcb2,best_observed,pooled,landscape:stevens,pooled_std_ge_0.25,,,1,2400.0,0.2433535241792932,0.026415101640195865,4.018191817789247e-06,0.10854620548143067,1.0,,,,0.05302434342432458,0.17185946092637014,1.0,0.0,2400.0,0.0975,0.31916666666666665,0.19291666666666665,
share_of_deployed_cost,lcb2,best_observed,pooled,landscape:hicks_law,condition,0.05,0.0,1,400.0,-0.0014872806763991143,-8.673617379884035e-18,5.204170427930421e-18,,0.0,,,,,,0.0,1.0,400.0,0.305,0.0,0.0,
share_of_deployed_cost,lcb2,best_observed,pooled,landscape:hicks_law,condition,0.05,20.0,1,400.0,-0.0011430512522236352,-6.938893903907228e-18,5.204170427930421e-18,,0.0,,,,,,0.0,1.0,400.0,0.4075,0.0,0.0,
share_of_deployed_cost,lcb2,best_observed,pooled,landscape:hicks_law,condition,0.25,0.0,1,400.0,0.05605427552125712,0.00040077062565777033,5.204170427930421e-18,0.007149688795920456,1.0,,,,-0.003611333643855315,0.04853201679722972,1.0,0.0,400.0,0.235,0.05,0.0375,
share_of_deployed_cost,lcb2,best_observed,pooled,landscape:hicks_law,condition,0.25,20.0,1,400.0,-0.0013225306537235394,0.00041360967371441293,5.204170427930421e-18,,0.0,,,,,,1.0,0.0,400.0,0.385,0.0075,0.0,
share_of_deployed_cost,lcb2,best_observed,pooled,landscape:hicks_law,condition,1.0,0.0,1,400.0,0.25768133814560673,0.01611495224324394,5.204170427930421e-18,0.06253829772545633,1.0,,,,0.017652170532247085,0.1812058734618492,1.0,0.0,400.0,0.1175,0.2775,0.1725,
share_of_deployed_cost,lcb2,best_observed,pooled,landscape:hicks_law,condition,1.0,20.0,1,400.0,0.024976926626493146,0.02195435478514542,5.204170427930421e-18,0.8789854377783346,1.0,,,,0.49634759424240443,1.7272154391670989,1.0,0.0,400.0,0.125,0.1475,0.0125,
share_of_deployed_cost,lcb2,best_observed,pooled,landscape:hicks_law,condition,5.0,0.0,1,400.0,0.6567141970538131,0.038242175839366954,5.204170427930421e-18,0.058232601047656776,1.0,,,,0.025410411414273793,0.09462340164035495,1.0,0.0,400.0,0.105,0.4325,0.36,
share_of_deployed_cost,lcb2,best_observed,pooled,landscape:hicks_law,condition,5.0,20.0,1,400.0,0.1936860571498594,0.005533376741287316,5.204170427930421e-18,0.028568792316351475,1.0,,,,-0.13571127104283232,0.1941035593121389,1.0,0.0,400.0,0.075,0.2275,0.18,
share_of_deployed_cost,lcb2,best_observed,pooled,landscape:hicks_law,both_onsets,0.05,,1,800.0,-0.001315165964311374,-6.938893903907228e-18,5.204170427930421e-18,,0.0,,,,,,0.0,1.0,800.0,0.35625,0.0,0.0,
share_of_deployed_cost,lcb2,best_observed,pooled,landscape:hicks_law,both_onsets,0.25,,1,800.0,0.0273658724337668,0.00040719014968609857,5.204170427930421e-18,0.014879487239868367,1.0,,,,-0.0018927968858434084,0.10822942961911501,1.0,0.0,800.0,0.31,0.02875,0.01875,
share_of_deployed_cost,lcb2,best_observed,pooled,landscape:hicks_law,both_onsets,1.0,,1,800.0,0.14132913238604997,0.0190346535141947,5.204170427930421e-18,0.13468315550257728,1.0,,,,0.03634523974392198,0.3313471592456673,1.0,0.0,800.0,0.12125,0.2125,0.0925,
share_of_deployed_cost,lcb2,best_observed,pooled,landscape:hicks_law,both_onsets,5.0,,1,800.0,0.4252001271018362,0.02188777629032712,5.204170427930421e-18,0.051476410507010406,1.0,,,,0.011433141032179834,0.09871186218352032,1.0,0.0,800.0,0.09,0.33,0.27,
