landscape,group,error_model,jitter_std,jitter_iteration,headline_cell,opt_z,n_runs,n_acquisitions,n_seeds,deployed,deployed_lo,deployed_hi,search_traj,search_traj_lo,search_traj_hi,search_final,search_final_lo,search_final_hi,selection,selection_lo,selection_hi,selection_share,selection_share_lo,selection_share_hi,deployed_over_search_traj
levy_10,classical,bias,0.25,0,False,2.6244803317786123,100,10,10,0.11269943481516176,0.0775539170258325,0.14105597782943036,0.03571360580412113,0.012266687272844922,0.060459893281629026,0.06323768161817615,0.02826200522017378,0.0918948799342391,0.04946175319698561,0.03497781384251191,0.06851462925088676,0.4388819986374181,0.30668672828775845,0.66709019346287,3.1556442503533746
michalewicz,classical,bias,0.25,0,False,8.047721166688978,100,10,10,0.029820760264422798,-0.04361851993347916,0.09741853807139433,0.018865191097972002,-0.026906788894024883,0.06336716640195399,0.022777607349319835,-0.04748264748712694,0.09683548313181406,0.007043152915102962,0.0034428282528755436,0.011368082519921805,0.23618287570976812,,,1.5807292971248255
moving_peaks,other,bias,0.25,0,False,2.9574997815819173,100,10,10,0.11434033233394675,0.06986976987585924,0.16207462694894384,0.057034422587478144,0.017576901664029407,0.09399272128613162,0.07937236637970006,0.03687775070245137,0.1248610220073538,0.0349679659542467,0.02393123081783765,0.04890475810262177,0.305823546603992,0.19412464371153337,0.5075976559928133,2.00476005799084
powell,classical,bias,0.25,0,False,0.7642238834584598,100,10,10,0.09445562361954918,0.05122796125228257,0.1508863391483129,0.02566620930427039,0.007751759940376876,0.051490151343801714,0.02408238205743182,0.007027052803763553,0.04937956953766106,0.07037324156211733,0.03791289672882391,0.11756907957571866,0.7450402513413972,0.59965117176781,0.8986133837072637,3.680154809765129
power_law_practice,law,bias,0.25,0,False,1.7175746997911816,100,10,10,0.1324449873244274,0.058145178572439477,0.2200710618647916,0.1039668515290404,0.04640954965922818,0.17448434714904593,0.09682416092285528,0.029906180003189307,0.17964193419746793,0.0356208264015721,0.02249988620048954,0.05364446772723261,0.2689480902309876,0.16609777522410896,0.5286476733566557,1.2739155353514997
rastrigin,classical,bias,0.25,0,False,3.638939073438052,100,10,10,0.07868054776937985,0.013698055444100275,0.14080108288048757,0.04528654938867992,8.457048005819059e-05,0.09215457515869122,0.04854552390845846,-0.009488532206971722,0.10414940314439682,0.030135023860921387,0.017059135374824917,0.04645150776160772,0.3830047542278175,0.18518207077787707,1.2264003246058663,1.7373933062130649
rosenbrock,classical,bias,0.25,0,False,1.0256232505714238,100,10,10,0.06028309489448481,0.037842130620287885,0.08487023646309155,0.015013144116241462,0.0019713887812897917,0.03710970625209306,0.01208169655543536,0.003389110668405536,0.025107068250793473,0.04820139833904944,0.031216944252409125,0.06707493198972934,0.7995840031673507,0.6610023032005192,0.9279327832263331,4.015354440597795
schwefel,classical,bias,0.25,0,False,4.328390371778852,100,10,10,0.06280287922104645,0.007402088952690504,0.11539470397781894,0.032087903498030104,-0.011149924562966295,0.07705148324645789,0.04101757017624749,-0.011744012444039774,0.09368640976035122,0.02178530904479896,0.012994476760812739,0.03361066353655646,0.3468839218043093,0.19016577242126134,1.265519435485445,1.9572135407631712
shekel,classical,bias,0.25,0,False,56.774074038018384,100,10,10,0.08190022139317918,0.004624208693973897,0.18611525771171314,0.04159148468377406,0.010396659689782805,0.08211509515207292,0.0811291115801822,0.0036278769970435696,0.18714118007668584,0.0007711098129969871,0.00027719414233257653,0.0014201177746975947,0.009415234780564424,0.0033048538538139605,0.05138350643704222,1.969158399029949
steering_law,law,bias,0.25,0,False,1.290375177799024,100,10,10,0.09964405604756374,0.04481238513849892,0.17597026607992003,0.06309411040954857,0.02082323481923895,0.12188022312168172,0.06284142965735952,0.014361293614427588,0.12785758641118247,0.03680262639020422,0.022058030950361768,0.05911122592981794,0.3693409105369716,0.2196246364669316,0.6665670754878833,1.579292510834478
stevens,law,bias,0.25,0,False,3.0593887562558817,100,10,10,0.06081956882353015,0.016535448182307736,0.13246675901503824,0.06513530072704732,0.014712822829983423,0.1325061629228079,0.04798667511878146,0.007402119813477955,0.11376098913281694,0.012832893704748702,0.004803553448496577,0.02316269151570593,0.21099941931492044,0.08474927829430572,0.5826180732230023,0.9337420437866334
weber_fechner,law,bias,0.25,0,False,2.153305282720616,100,10,10,0.15450880924393176,0.08232345000267063,0.26160409360474013,0.09028755409839608,0.03355416290249399,0.16922731960448423,0.10548267782809949,0.035790767157584995,0.20778827043183817,0.04902613141583226,0.03437130684763444,0.06513292423254764,0.3173031470227173,0.18218497549252463,0.5735522197218669,1.7112968757083271
yerkes_dodson,law,bias,0.25,0,False,3.5354125437868587,100,10,10,0.0924091090862159,-0.0030273294193212587,0.18294472863861622,0.06611401304195419,-0.007300454342094058,0.13568193319706312,0.0685016538633664,-0.031151466802669135,0.1576187648619863,0.02390745522284952,0.01616120001011667,0.03159862070417651,0.25871318811811433,0.12774041687468546,1.3531830439541797,1.3977234905945815
ackley,classical,bias,0.25,20,False,20.102447153853433,100,10,10,0.018457165167817088,-0.024771622822661397,0.06231678469324369,0.01191658730771822,-0.011176403175092428,0.03359837863981871,0.015301629827769734,-0.027004944036442838,0.061393157530823146,0.003155535340047352,0.001067520147758764,0.00582282577165941,0.17096533033954284,,,1.5488633357188277
branin,classical,bias,0.25,20,False,1.2500554659000687,100,10,10,0.05099825641280941,0.03596947789602433,0.06736475894645823,0.0034203648255469853,0.0003135457646111559,0.009730868013981119,0.00412054137278699,0.00032816140466669657,0.01179285839559297,0.0468777150400224,0.032095970922013106,0.06486982830718373,0.9192023088116393,0.768184396895871,0.9935375888093679,14.910180350323817
eggholder,classical,bias,0.25,20,False,3.2050455310550587,100,10,10,0.08491129163195303,0.036579444445800545,0.14925206677587657,0.029143199103751852,0.001854304926875081,0.06351924890747573,0.049593285071056495,0.004826073558652398,0.10967549694441599,0.035318006560896543,0.02043338852716049,0.05223833991920884,0.41594004615996205,0.2197236406000238,0.8700545495755218,2.913588564167675
griewank,classical,bias,0.25,20,False,2.7538558156589708,100,10,10,0.05456912189312178,0.03558513799198645,0.07973961849528498,0.023209323620186236,0.007928556229069263,0.04404727217519579,0.025671442798932506,0.010217035338149546,0.04850009164269867,0.028897679094189267,0.020502641928945974,0.039285240112275466,0.5295610061453399,0.3563236475743419,0.7418227117238818,2.351172433377613
hartmann_3,classical,bias,0.25,20,False,3.0549009421557276,100,10,10,0.02384266982215252,0.016721969120717006,0.03484729213544865,0.005957955619463765,0.0013087666505309323,0.015761690895005426,0.005745870591116872,0.0019927568740826813,0.014600453213413078,0.018096799231035656,0.012670449457573927,0.024662197049459388,0.7590089266857899,0.5606361171452275,0.9045447338329428,4.001820648724207
hartmann_6,classical,bias,0.25,20,False,7.967163963291937,100,10,10,0.05856221546669796,0.024545558771957167,0.11049850197583627,0.04440785835208023,0.014939266003384665,0.07956861025722427,0.047428552881030435,0.013136358995116252,0.09577580607730542,0.011133662585667534,0.007494328461973779,0.015846197971618025,0.19011682698375393,0.10242491393729526,0.4848360246205413,1.3187354139530283
hicks_law,law,bias,0.25,20,False,5.402837764670362,100,10,10,-0.002258033656871723,-0.010893657486863965,0.0018882608027192033,-0.0024594333883710133,-0.010059819893202909,0.0007653076706566725,-0.00330172643729572,-0.014035951184929379,0.0,0.0010436927804239968,0.0,0.00626215668254398,,,,
levy_10,classical,bias,0.25,20,False,2.6244803317786123,100,10,10,0.07410255928186651,0.039479248115436044,0.09945106151864634,0.022251164531999643,0.0034077406748691578,0.04110338444496018,0.03564892436745545,0.004970999496622093,0.05989730581109723,0.038453634914411075,0.028479957668773058,0.0498678939953391,0.5189245187624847,0.3808257186301323,0.8728173705702509,3.3302778007550486
michalewicz,classical,bias,0.25,20,False,8.047721166688978,100,10,10,0.03789563987392591,-0.013837419829739598,0.08836721188966407,0.014977888122867706,-0.013523159191202781,0.04631679469503421,0.030460875981420332,-0.016280963925523213,0.0828609270577117,0.007434763892505577,0.0026524287642198715,0.014287330041819998,0.1961904830539902,,,2.5301056839961436
moving_peaks,other,bias,0.25,20,False,2.9574997815819173,100,10,10,0.08788766610652074,0.06269579664898775,0.11561729657475367,0.03685411835414401,0.022193250566368897,0.052810887630274736,0.04755629700312181,0.03016942019873742,0.0670196529140273,0.04033136910339889,0.026396245715538613,0.05495176223811057,0.4588968041831588,0.3411349150887349,0.5876042469239771,2.3847447729444418
powell,classical,bias,0.25,20,False,0.7642238834584598,100,10,10,0.07830579417980593,0.04862414053556099,0.11347294012593263,0.001427077406863825,-0.0006812105983263528,0.004021070627950311,0.0021910759890506467,-0.0002721691519419263,0.0049916253588996136,0.07611471819075528,0.04807793488732322,0.11233628417488147,0.9720189800512145,0.9280572098642519,1.0029103211695252,54.87144131297851
power_law_practice,law,bias,0.25,20,False,1.7175746997911816,100,10,10,0.033458597016844636,0.01734276151746234,0.052833496123486826,2.5810746612074316e-06,-0.0005173083676355431,0.0004554044032341657,-0.00015308104756562037,-0.0009184862853937222,0.0,0.033611678064410254,0.018718413027669425,0.05270697619659726,1.0045752380916795,1.0,1.0275144092141977,12963.048888013429
rastrigin,classical,bias,0.25,20,False,3.638939073438052,100,10,10,0.05299324509343049,0.006338696494063461,0.09923608259584155,0.018845697175127376,-0.015121898684182351,0.04956191236535564,0.023894170657013616,-0.017139728172253586,0.06398716739186783,0.02909907443641686,0.01677108691847047,0.04456782323503742,0.5491091248538059,0.27807997260043016,2.23357858621797,2.811954612290554
rosenbrock,classical,bias,0.25,20,False,1.0256232505714238,100,10,10,0.04098677791206632,0.025812477786749055,0.05776034835078782,0.001496397679138929,-3.858189376866416e-06,0.0036976856416430217,0.002030204550051423,0.0004357020449547994,0.003953363082422763,0.038956573362014905,0.0239059654177224,0.05551177499063084,0.9504668419067474,0.8983423634814135,0.9892330519755341,27.39029770191258
schwefel,classical,bias,0.25,20,False,4.328390371778852,100,10,10,0.04631091794478489,0.01906159588937054,0.07271797105444196,0.013096467539300058,-0.009332371419464396,0.0340941447333131,0.021570543269374052,-0.002743419392195109,0.04443291964944996,0.02474037467541084,0.013752227271600371,0.036397307270729956,0.5342233704999768,0.32255975841893714,1.013551492009188,3.5361381079145544
shekel,classical,bias,0.25,20,False,56.774074038018384,100,10,10,-0.0018745841708773254,-0.05051938663756297,0.045295043079566465,0.008420621365823477,-0.010499210267975954,0.02374058355262179,-0.0025194636315442258,-0.050501225770307946,0.04165461610757125,0.0006448794606669018,0.00021635171122565152,0.0011936922923728856,,,,-0.22261827119856545
steering_law,law,bias,0.25,20,False,1.290375177799024,100,10,10,0.04021672314755678,0.024976474345993805,0.05827915214425508,0.0042497907960440395,0.00011132948650534503,0.013287069593366797,0.0048011641000630274,0.00011292325711041234,0.014579839882246433,0.03541555904749375,0.020178599637903485,0.05503725691656447,0.880617720085066,0.6408875524406349,0.9948673595086858,9.463224209764142
stevens,law,bias,0.25,20,False,3.0593887562558817,100,10,10,0.018457003399037254,0.005758280920336087,0.035591813139375504,-0.00018662377432825748,-0.001119742645969545,0.0,-0.00023266643943132536,-0.0013959986365879523,0.0,0.018689669838468582,0.005630341666051753,0.03785681464609491,1.0126058620893716,1.0,1.062334832241229,
weber_fechner,law,bias,0.25,20,False,2.153305282720616,100,10,10,0.04866490761613841,0.02471994208932311,0.07926680521725075,0.009765452914968789,0.0002457003841458922,0.028382360090270564,0.012295391081708984,-0.00014823365730017276,0.03907542948411403,0.03636951653442943,0.02149742002577826,0.05351176412926216,0.7473458456205607,0.4554672112072416,1.0058528664816435,4.983374354459621
yerkes_dodson,law,bias,0.25,20,False,3.5354125437868587,100,10,10,0.06146009061882183,0.005068534983920922,0.11737236981279947,0.030006763718361723,-0.0068014093058179695,0.07294259515101507,0.037918610645996095,-0.018320305353219456,0.09489158346123094,0.02354147997282573,0.01627317614968989,0.03337469982299561,0.38303685750857447,0.18182740295247857,2.2897217011007625,2.0482079039137835
ackley,classical,bias,1.0,0,False,20.102447153853433,100,10,10,0.2873769095421099,0.1905348652862458,0.41655030758247613,0.1517780303336522,0.09375194775160817,0.21387526502826154,0.2576543539174308,0.15861169680263906,0.37301354828346894,0.02972255562467909,0.01994732870136463,0.040457842866813074,0.10342708351912241,0.06600266298215283,0.1704296803141934,1.8934025491724462
branin,classical,bias,1.0,0,False,1.2500554659000687,100,10,10,0.23912443366547773,0.17495053265909374,0.31684974417896755,0.07274127108966898,0.03534377137550693,0.13006121005130303,0.07286684133658211,0.03781889515126156,0.13522136508296176,0.16625759232889564,0.11488469980921062,0.23364127015761263,0.695276470833094,0.5284831232443464,0.8370088250267108,3.2873282262377073
eggholder,classical,bias,1.0,0,False,3.2050455310550587,100,10,10,0.19912914126024547,0.08843841868991432,0.3066616208457198,0.038160019401389536,-0.023335493650126105,0.1007620615539799,0.09042792994063774,0.0049265627680221405,0.18422537182249699,0.10870121131960779,0.06691042671170512,0.17230569617012773,0.5458829914680554,0.3411378982292247,0.9746927987234467,5.218266247867644
griewank,classical,bias,1.0,0,False,2.7538558156589708,100,10,10,0.39182699497260454,0.30796700941065586,0.49262990833680853,0.22367920683256137,0.1663414677323477,0.2875897507867882,0.24256580412251633,0.16148320909467623,0.33850805513269366,0.1492611908500881,0.10950858199197157,0.19053724014572843,0.3809364662598707,0.27075214846756795,0.5026406577676666,1.751736339381393
hartmann_3,classical,bias,1.0,0,False,3.0549009421557276,100,10,10,0.3362779798292469,0.1723207643552335,0.5376881952767121,0.20310969038659138,0.1071073046199304,0.31635597278443683,0.22080052371229456,0.09314152605066585,0.39489164092009305,0.1154774561169524,0.07177693134766087,0.16946645510138003,0.34339880409531665,0.2388197772920573,0.5208238628221822,1.6556471490315798
hartmann_6,classical,bias,1.0,0,False,7.967163963291937,100,10,10,0.4845979594473777,0.3572686844992276,0.6258434255051288,0.3172068393761191,0.22396278451388618,0.4170353542962671,0.4118968011459421,0.2801216210644559,0.5505994550224101,0.07270115830143561,0.052452367069107046,0.09676604097043463,0.15002365751672175,0.09518605185271882,0.23587930416650643,1.5277033761330072
hicks_law,law,bias,1.0,0,False,5.402837764670362,100,10,10,0.2645459105802231,0.11126320346704106,0.44025028000616767,0.24392982843013652,0.1406404310645833,0.3546107624877263,0.21828034258154097,0.07395870276869015,0.3794935160999483,0.04626556799868212,0.020529946636433684,0.08506196312736862,0.17488672532192542,0.0862049306138596,0.3837480695176445,1.084516445908915
levy_10,classical,bias,1.0,0,False,2.6244803317786123,100,10,10,0.33394014368722336,0.27543212462265887,0.40521271260422087,0.10643303145528728,0.0673318489418072,0.15251042059228928,0.1569179953490678,0.11033813167712322,0.20733833949797736,0.1770221483381556,0.12725677863316168,0.2422290899616691,0.5301014319019967,0.4279158590796426,0.6648327581164023,3.137561141697935
michalewicz,classical,bias,1.0,0,False,8.047721166688978,100,10,10,0.2532639097236573,0.1644848042984809,0.33430789437157754,0.09856874520159456,0.04954405934547661,0.14541950677417925,0.18067405656806323,0.10235542916251847,0.26051515093892463,0.07258985315559402,0.04620636825029245,0.10015739840669322,0.28661743883997787,0.1950571137215319,0.40685920165539863,2.5694139577984627
moving_peaks,other,bias,1.0,0,False,2.9574997815819173,100,10,10,0.38203394793441403,0.30361733884729747,0.45578388791556645,0.13768088190937827,0.09014143320539317,0.18157103010853345,0.18545069048282276,0.12579707689473957,0.2430649075811004,0.19658325745159125,0.1443210280618255,0.25357582265077927,0.5145701279021933,0.39852884554282453,0.638579306735935,2.7747784778562736
powell,classical,bias,1.0,0,False,0.7642238834584598,100,10,10,0.2624412782882454,0.18800396352332976,0.3672275281268791,0.04061101312528132,0.019630234835191343,0.06679487348506839,0.04069075780360747,0.019330818053578305,0.06906520119351761,0.22175052048463798,0.15108296387724807,0.32151021892637416,0.8449529050117038,0.7309232015606891,0.9282695126791807,6.462317930326872
power_law_practice,law,bias,1.0,0,False,1.7175746997911816,100,10,10,0.40550873023150585,0.29388753179702487,0.5042183004415667,0.2271302131948669,0.1580299750620798,0.30422776040814087,0.21518325253631695,0.11777815707743497,0.3166996825051099,0.19032547769518882,0.14123469559570334,0.24468602661067165,0.4693498894253931,0.3355024041474509,0.6279461749563066,1.7853579430385982
rastrigin,classical,bias,1.0,0,False,3.638939073438052,100,10,10,0.3114268904450502,0.24292955344253306,0.3864529646147716,0.08901961193748187,0.048202284644932564,0.13164258997987596,0.1465689912781122,0.09026925018765036,0.1977740793781806,0.16485789916693797,0.121539486998693,0.2142429479912329,0.529363084001336,0.4156652451813837,0.6516269491859072,3.4984076392487995
rosenbrock,classical,bias,1.0,0,False,1.0256232505714238,100,10,10,0.18796023879077256,0.13070951769103906,0.2625491309453323,0.03449763411654876,0.009390168443011307,0.07515353965754812,0.03762634758242907,0.009161080411787873,0.08658610942608146,0.15033389120834348,0.09998415342393259,0.22427726771634585,0.7998175155315016,0.5975608208667348,0.9425926775779087,5.448496501405199
schwefel,classical,bias,1.0,0,False,4.328390371778852,100,10,10,0.24360573656591902,0.1734875922362096,0.3121151259965301,0.09878560094870399,0.051172159916355216,0.14940236107964064,0.14179553254163038,0.07337064061602808,0.2041910222696452,0.10181020402428871,0.07362823883746138,0.13543588516283891,0.41793024031164044,0.2916257288939068,0.5861535228289606,2.46600450092332
shekel,classical,bias,1.0,0,False,56.774074038018384,100,10,10,0.20859927971880096,0.09588634361959984,0.3491194344149277,0.10389594529273709,0.05897411650807089,0.15509186567965685,0.1999717608067549,0.08005289459984696,0.3419848594001556,0.00862751891204608,0.005995184195913429,0.011646589917262173,0.04135929387520548,0.023121201636587492,0.09738613617463518,2.00777113227135
steering_law,law,bias,1.0,0,False,1.290375177799024,100,10,10,0.3048651419109035,0.19271211225992865,0.42087249940320626,0.12089286372332803,0.06517963487670549,0.1883001801746593,0.1085437166476693,0.0416755669620461,0.19037461508825296,0.19632142526323423,0.13868574010680917,0.2612144314230767,0.6439615366738416,0.5144035924231527,0.7922638820153118,2.5217794708594976
stevens,law,bias,1.0,0,False,3.0593887562558817,100,10,10,0.33797802393879756,0.20160358778292853,0.48634981045645714,0.23760572685650982,0.13785391580533646,0.3455964217803036,0.23306631509204878,0.11064710169497508,0.3713843046420817,0.10491170884674882,0.07267400237020984,0.14138478867432214,0.3104098533511358,0.21680355866368323,0.4676884635198662,1.4224321459343554
weber_fechner,law,bias,1.0,0,False,2.153305282720616,100,10,10,0.34988502676640354,0.23863341837982635,0.48080162829049133,0.19074389281516307,0.12229268110122994,0.2718616196126686,0.20540527939864553,0.11061992161365042,0.3233066491418899,0.14447974736775804,0.10010746369757671,0.19966965353895882,0.4129349252325055,0.2830974362807163,0.5678278346838976,1.834318371102205
yerkes_dodson,law,bias,1.0,0,False,3.5354125437868587,100,10,10,0.3925959156277453,0.2570093789293302,0.5296921406267169,0.21188607448117666,0.11781835851981828,0.30478907830361684,0.25148228728003014,0.10223151601771865,0.4035188674778757,0.14111362834771518,0.10090476481924844,0.18827188393993835,0.35943733169531344,0.22989008772263314,0.5642678573456933,1.852863226566701
ackley,classical,bias,1.0,20,False,20.102447153853433,100,10,10,0.13041219827291675,0.08249783434797649,0.20036564649170915,0.06368916153811276,0.02835191837691864,0.10609609751756682,0.10303769695917281,0.05662927523965858,0.16812991571875033,0.027374501313743943,0.016021342549858604,0.039288730924366536,0.20990752150697334,0.11859715367274958,0.3370550506755394,2.0476356592459726
branin,classical,bias,1.0,20,False,1.2500554659000687,100,10,10,0.13957384154273733,0.09553308743206346,0.19877991850424376,0.003602988788541166,0.0004480319766503129,0.009834005883865732,0.004323592511993434,0.0004848057683673336,0.011936163314972261,0.1352502490307439,0.08526580010635423,0.19617041006762287,0.9690229023991608,0.8951626978666077,0.9967479306097784,38.73835022374581
eggholder,classical,bias,1.0,20,False,3.2050455310550587,100,10,10,0.1807124001259347,0.1099245286320278,0.2585956148942584,0.04337611891348853,0.017275898412504688,0.07715597129288156,0.06748666706666301,0.016793426930846574,0.1265284924923929,0.1132257330592717,0.07039641056395719,0.1653356310440733,0.6265520959290399,0.4326494850623279,0.8737419864143285,4.166172646436082
griewank,classical,bias,1.0,20,False,2.7538558156589708,100,10,10,0.16948681229583354,0.12910591235059854,0.21461794948205148,0.047808434378338614,0.024199274138534472,0.07595174256970927,0.05420601309054646,0.028150736462561308,0.08945574374862944,0.11528079920528704,0.07514260868081393,0.16332110162463578,0.6801756292641121,0.487595178458197,0.839154386654078,3.5451236690701133
hartmann_3,classical,bias,1.0,20,False,3.0549009421557276,100,10,10,0.11136267563165533,0.0772547315007503,0.1514251189236442,0.011850211184884702,0.0015295939114518655,0.030010931842068243,0.008737735221405309,0.002314998151740176,0.022108801757451186,0.10262494041025004,0.06895792179837779,0.14007534817928194,0.9215380272443674,0.8236711459603143,0.9783126064011926,9.397526668022739
hartmann_6,classical,bias,1.0,20,False,7.967163963291937,100,10,10,0.181481930186286,0.1144866846976024,0.2681659859825079,0.10461847384545325,0.06561637558656265,0.14748669254164737,0.1288981799019019,0.06096088608102673,0.20910871937521455,0.05258375028438413,0.036280603301924765,0.07067903216703218,0.28974647905942164,0.18376594750577202,0.4462915624081325,1.7347025196943575
hicks_law,law,bias,1.0,20,False,5.402837764670362,100,10,10,0.028353958936829037,-0.004863987401693159,0.07543355411288037,-0.002350490927075869,-0.011298978540548938,0.0015471548822927198,-0.004764322975475851,-0.01852018492332379,0.0,0.0331182819123049,0.0032163940947407595,0.0800211858285237,1.1680302558838607,,,
levy_10,classical,bias,1.0,20,False,2.6244803317786123,100,10,10,0.24195600413791926,0.18808178423365038,0.3095891608331565,0.05147216013974234,0.033437745925682646,0.06897633694866535,0.09500725466836782,0.07047617177808631,0.12023251862735192,0.14694874946955144,0.10186564289136994,0.20131472359317623,0.6073366519385401,0.5183464682954937,0.6893194169670055,4.700715949768384
michalewicz,classical,bias,1.0,20,False,8.047721166688978,100,10,10,0.16837854643810435,0.11398129542742651,0.23378833816649558,0.04575309145373916,0.008998221281182306,0.08346435378331896,0.09687117918243043,0.04510890879305658,0.15898527458209524,0.0715073672556739,0.04882832016622744,0.09808958851297941,0.42468217459021645,0.28761855199658004,0.6087555564180448,3.6801567082817015
moving_peaks,other,bias,1.0,20,False,2.9574997815819173,100,10,10,0.2511083725388469,0.20979004430146217,0.29827275405219056,0.06462108933076847,0.04087074005835085,0.0887923616737959,0.08988367911693862,0.06061848803915978,0.12187140992355434,0.16122469342190823,0.12773890218171322,0.19486731998496387,0.6420522413961586,0.5516504621221322,0.74000723808503,3.885857931820486
powell,classical,bias,1.0,20,False,0.7642238834584598,100,10,10,0.18964559770678946,0.12069307413133509,0.2794514921397678,0.00425622728816323,0.0019073501674658838,0.007231889371556731,0.004820254284894873,0.00256223972037756,0.008166634839766956,0.18482534342189458,0.11875987438745095,0.27697031494533414,0.9745828305893636,0.9444135700295848,0.9882420048302994,44.557206386558086
power_law_practice,law,bias,1.0,20,False,1.7175746997911816,100,10,10,0.17676140101934731,0.10893703901839817,0.25371126643240854,0.00047183056908050284,0.0,0.001833340856572553,0.00039675455790412294,0.0,0.001771457415948341,0.17636464646144318,0.10919035890940681,0.25046760606302054,0.9977554230979381,0.99011848201289,1.0,374.62897192909224
rastrigin,classical,bias,1.0,20,False,3.638939073438052,100,10,10,0.23716648607967447,0.16332605740305514,0.31258973178477484,0.05298361076325996,0.019479020792151597,0.08896727468911747,0.07342551726851826,0.0304616150562336,0.11749609715508685,0.16374096881115618,0.11539405703463008,0.21888962918903374,0.6904051728293032,0.5632988416982901,0.8396925923615428,4.476223546548683
rosenbrock,classical,bias,1.0,20,False,1.0256232505714238,100,10,10,0.11411508933068278,0.07389941587808872,0.15757127790471334,0.0026381333577090247,0.0007144620783182734,0.005848047368766162,0.003647102087129911,0.001236144901803997,0.007552265422851276,0.11046798724355289,0.0717156577612521,0.15453877087044013,0.9680401416804634,0.9325209555593637,0.9882155257364702,43.25599727444453
schwefel,classical,bias,1.0,20,False,4.328390371778852,100,10,10,0.1822557745169399,0.1399158283531254,0.22968421828653132,0.030823639617641497,0.011638136105636536,0.051986882739995854,0.05974775360635141,0.028275670886156602,0.09253798821379486,0.12250802091058847,0.09472358116270872,0.15376756165313504,0.6721763479664228,0.5603230072852985,0.8058300863062576,5.912857040173421
shekel,classical,bias,1.0,20,False,56.774074038018384,100,10,10,0.07184551198370724,0.016095873482082686,0.13543246455026584,0.047895789451683275,0.01883338265906338,0.08119791063296976,0.06604198438924212,0.01154021111812304,0.12443534289380193,0.005803527594465112,0.0034229544518710507,0.008582395371115693,0.08077787232946723,0.03676131093379576,0.3123708307515278,1.5000381621475134
steering_law,law,bias,1.0,20,False,1.290375177799024,100,10,10,0.0859576517234824,0.05360431711233997,0.12579289726382792,0.005667119571071106,0.00038838600424094896,0.015747683024868772,0.006392383492706208,0.0003930339326484435,0.01715569727674571,0.0795652682307762,0.045800566507174456,0.12299490586957701,0.9256333396208881,0.756323519081655,0.9947172600102153,15.167785088260647
stevens,law,bias,1.0,20,False,3.0593887562558817,100,10,10,0.07195288427810513,0.03265813454129532,0.12170315405753629,-0.0002253049927272762,-0.0012762887267858184,0.0,-0.0003144851381337472,-0.0013966381194217494,0.0,0.07226736941623887,0.03334148679976899,0.1224908450552632,1.0043707092674454,1.0,1.0264189137716404,
weber_fechner,law,bias,1.0,20,False,2.153305282720616,100,10,10,0.11749890891811635,0.06895485257654721,0.17046335422808784,0.01678058170684327,0.001738346798712062,0.039983607116523205,0.0169793806275338,0.0013345307722710728,0.04073180164600352,0.10051952829058251,0.058565821433317504,0.15185314423626087,0.8554932910962895,0.6685074850708086,0.9814929121223499,7.002076028758839
yerkes_dodson,law,bias,1.0,20,False,3.5354125437868587,100,10,10,0.15973557490198276,0.10386306186949447,0.22208878117545344,0.052246007848831794,0.01269562769688859,0.10618058571030824,0.06629025019193864,0.012161010384319267,0.13220911159801066,0.09344532471004408,0.0682093305877334,0.12532164280116745,0.5850000838409614,0.3869437561948099,0.8884112779528491,3.0573737875659415
ackley,classical,bias,5.0,0,False,20.102447153853433,100,10,10,0.6160885975618213,0.44211045779460273,0.7722907641838418,0.270112107882031,0.1639288537573041,0.3623725781671533,0.5223019208772294,0.34275074711093817,0.670256938902261,0.09378667668459198,0.06969889793478731,0.1189509971040185,0.1522292038121692,0.11000335815896398,0.2143668181389653,2.2808625736647556
branin,classical,bias,5.0,0,False,1.2500554659000687,100,10,10,0.7433959024869167,0.5119563661594125,1.010018130601917,0.09751423646942953,0.06053861889759149,0.13840126445426576,0.08842047742538371,0.053422489061110814,0.13369135985129,0.6549754250615326,0.4436168825979526,0.9164740933513194,0.8810586968133844,0.8142553598106661,0.92592165970109,7.623460218754515
eggholder,classical,bias,5.0,0,False,3.2050455310550587,100,10,10,0.6070575007265326,0.4504265879102995,0.7773432976929978,0.04476748844394618,-0.013404267640553073,0.11195257672906433,0.09868325253839419,0.010150392807545507,0.19440492349186742,0.5083742481881385,0.36746527739531365,0.6575665805568068,0.8374400243464761,0.6832545707939927,0.9725011356602211,13.560231360457834
griewank,classical,bias,5.0,0,False,2.7538558156589708,100,10,10,1.0401118872225228,0.879599060643742,1.2194451273600069,0.35245909840017026,0.2816468266049906,0.421639234631528,0.45032961185941145,0.3647902698519799,0.5449665873866821,0.5897822753631113,0.4606542546168815,0.7445699658424273,0.5670373376253247,0.4944903206706505,0.6354005130922215,2.9510144352738896
hartmann_3,classical,bias,5.0,0,False,3.0549009421557276,100,10,10,0.9273001109915413,0.7894091757238247,1.0501981458216116,0.35974378447216127,0.27268072467760396,0.4474247678284355,0.4186988567235455,0.30026205910090553,0.5472902944508545,0.5086012542679957,0.4116990059594317,0.6116151945545787,0.5484753514416814,0.45513540575311273,0.6493083911959395,2.5776681933563754
