dataset,data_basis,quantity,estimate,ci_low,ci_high,n_participants,n_ratings,units,paper_assumption,paper_expected_value,null_expected_value,identification,sigma_f_used,method
provoice,pipeline,offset_sd_over_within_sd_shared_designs,0.7344900611262387,0.40960465889760783,1.0360326501022137,19,324,ratio,1,1.0,,identified (model-free),0.2983639676464009,offset SD over within SD on the shared designs
provoice,pipeline,drift_crossover_construct_Predictability_points_per_session,0.37142857142857166,-0.01707057823129252,0.9553820456754126,18,126,rating points,,,,identified (model-free),0.2983639676464009,"model-free crossover drift of Predictability as logged (not sign-adjusted), x median session span [n_ratings counts design pairs]"
provoice,pipeline,drift_crossover_construct_Percieved_Usefulness_points_per_session,-0.1525510204081634,-0.7204146926627794,0.25661458333333326,18,126,rating points,,,,identified (model-free),0.2983639676464009,"model-free crossover drift of Percieved Usefulness as logged (not sign-adjusted), x median session span [n_ratings counts design pairs]"
provoice,pipeline,drift_crossover_construct_Mental_Demand_points_per_session,-1.5193877551020416,-2.249519557823129,-0.8413559888241009,18,126,rating points,,,,identified (model-free),0.2983639676464009,"model-free crossover drift of Mental Demand as logged (not sign-adjusted), x median session span [n_ratings counts design pairs]"
provoice,pipeline,het_breusch_pagan_p,3.50030268936521e-05,,,19,532,p,,,,weak: design model held-out R^2 = 0.09,0.2983639676464009,Breusch-Pagan test of the within-session residual on the LOPO prediction (ignores clustering)
provoice,pipeline,resid_excess_kurtosis,3.9749074475139796,1.567827622791409,7.1250062260074944,19,532,kurtosis,0 (gaussian),0.0,0.0,weak: design model held-out R^2 = 0.09,0.2983639676464009,excess kurtosis of within-session residuals (b fixed at its full-sample value)
provoice,pipeline,resid_share_beyond_3sd,0.016917293233082706,0.007518796992481203,0.02631578947368421,19,532,share,0.0027 (gaussian),0.0027,0.0027,weak: design model held-out R^2 = 0.09,0.2983639676464009,share of within-session residuals beyond 3 SD
provoice,sign_corrected,design_model_lopo_r2,0.08394105157377552,-0.04001801241244798,0.14644929816020277,19,532,R^2,,,,identified,0.44858875107732876,"pooled out-of-fold R^2 of the leave-one-participant-out design model (pipeline's oracle family and hyperparameters, no jitter)"
provoice,sign_corrected,design_model_calibration_slope,0.720906915775649,0.5197667899445361,0.9367400755678951,19,532,slope,,,,identified,0.44858875107732876,OLS of rating on the LOPO prediction; below 1 means over-dispersed predictions
provoice,sign_corrected,design_model_within_session_coef,0.17289114863471275,-0.1488304014964661,0.5394594011000301,19,532,slope,,,,identified,0.44858875107732876,"b: coefficient of the LOPO prediction in the pooled within-session regression of rating on [trial, prediction]"
provoice,sign_corrected,noise_nn_close_ratings,0.26874192494328497,0.0,0.4021014856133294,8,16,rating points,,,,weak: 16 close NN pairs,0.44858875107732876,SD of close within-rater NN pair differences / sqrt 2 (calibrate_noise_from_data.py) [n_ratings counts pairs]
provoice,sign_corrected,noise_nn_close_over_sigma_f,0.5990830672812806,0.0,0.8963699705969984,8,16,sigma_f,"sweep 0.05, 0.25, 1, 5; paper anchor 0.74-3.35",,,weak: 16 close NN pairs,0.44858875107732876,the paper's anchor: close-NN nugget / sigma_f [n_ratings counts pairs]
provoice,sign_corrected,noise_nn_close_share_lag1_pairs,0.6875,0.5625,0.8181818181818182,8,16,share,,,,weak: 16 close NN pairs,0.44858875107732876,share of the nugget's close NN pairs rated on consecutive trials [n_ratings counts pairs]
provoice,sign_corrected,noise_nn_close_attenuation_under_paper_ar1,0.5682474052734424,0.4990657939256773,0.6427724748307133,8,16,ratio,1 under GAUSSIAN,1.0,1.0,weak: 16 close NN pairs,0.44858875107732876,nugget / true SD if errors were AR(1) rho=0.8: sqrt(mean(1 - 0.8^lag)) over the nugget's pairs [n_ratings counts pairs]
provoice,sign_corrected,noise_within_session_resid_sd_over_sigma_f,2.3693642024008823,1.872548244785996,2.98276146239837,19,532,sigma_f,,,,identified (upper bound),0.44858875107732876,"SD of within-session residuals y - b*pred (includes design-model misfit, so an upper bound)"
provoice,sign_corrected,semivar_lag1_over_sigma_f2,0.14954188395964477,0.0,0.5904987212765459,8,21,sigma_f^2,flat in lag,,,not identified: 2 close pairs at lag >= 4,0.44858875107732876,semivariance of close design pairs rated 1 trial apart [n_ratings counts pairs]
provoice,sign_corrected,semivar_lag2to3_over_sigma_f2,0.03943961774759861,0.0,0.2760773242331903,8,21,sigma_f^2,flat in lag,,,not identified: 2 close pairs at lag >= 4,0.44858875107732876,semivariance of close design pairs rated 2-3 trials apart [n_ratings counts pairs]
provoice,sign_corrected,semivar_lag4plus_over_sigma_f2,2.2086185938655225,,,8,21,sigma_f^2,flat in lag,,,not identified: 2 close pairs at lag >= 4,0.44858875107732876,semivariance of close design pairs rated >= 4 trials apart [n_ratings counts pairs]
provoice,sign_corrected,semivar_ratio_lag1_to_lag4plus,0.06770833333333334,,,8,21,ratio,1 (GAUSSIAN); paper_expected_value = AR(1) rho 0.8,0.2453262561300947,1.0,not identified: 2 close pairs at lag >= 4,0.44858875107732876,lag-1 over lag>=4 semivariance of close design pairs (model-free serial dependence) [n_ratings counts pairs]
provoice,sign_corrected,semivar_ratio_paper_ar1_prediction,0.2453262561300947,,,8,21,ratio,AR(1),,,not identified: 2 close pairs at lag >= 4,0.44858875107732876,the same ratio implied by AR(1) with rho = 0.8 at the observed lags [n_ratings counts pairs]
provoice,sign_corrected,drift_resid_median_total_over_sigma_f,1.302574465104147,-0.2534892114380071,4.298849502756921,19,532,sigma_f,DRIFT: +sigma_e (paper_expected_value = the noise anchor),0.5990830672812806,0.0,weak: design model held-out R^2 = 0.08,0.44858875107732876,median over sessions of the slope of y - b*pred on trial x session span
provoice,sign_corrected,drift_resid_full_removal_median_total_over_sigma_f,-0.8972552358097194,-2.1836516730751554,2.1037932985684007,19,532,sigma_f,DRIFT: +sigma_e,0.5990830672812806,0.0,weak: design model held-out R^2 = 0.08,0.44858875107732876,as above with b = 1 (residual y - pred)
provoice,sign_corrected,drift_naive_median_total_over_sigma_f,1.800518416372585,0.697787646018635,4.583768766579367,19,532,sigma_f,,,,identified (raw trend; includes search progress),0.44858875107732876,as above with b = 0 (raw composite: drift + search progress)
provoice,sign_corrected,search_progress_median_total_over_sigma_f,2.9018278726642492,2.6538105880837457,3.4368204983368167,19,532,sigma_f,,,,weak: design model held-out R^2 = 0.08,0.44858875107732876,as above on the LOPO prediction (what the model attributes to better designs)
provoice,sign_corrected,drift_share_sessions_significant,0.47368421052631576,0.2894736842105263,0.7631578947368421,19,532,share,0.05 with no drift; paper_expected_value = power under exact DRIFT,0.18770629100750075,0.05,weak: design model held-out R^2 = 0.08,0.44858875107732876,share of sessions whose slope of y - b*pred on trial has p < 0.05 (two-sided t)
provoice,sign_corrected,drift_share_sessions_significant_positive,0.3157894736842105,0.15789473684210525,0.7631578947368421,19,532,share,all significant drift positive,,,weak: design model held-out R^2 = 0.08,0.44858875107732876,significant and positive
provoice,sign_corrected,drift_share_sessions_significant_negative,0.15789473684210525,0.0,0.2631578947368421,19,532,share,0,0.0,,weak: design model held-out R^2 = 0.08,0.44858875107732876,significant and negative
provoice,sign_corrected,drift_expected_share_significant_under_paper_drift,0.18770629100750075,0.18770629100750072,0.1877062910075008,19,532,share,DRIFT,,,identified,0.44858875107732876,power of the same test at these session lengths if DRIFT held exactly (noncentral t)
provoice,sign_corrected,drift_between_session_sd_over_sigma_f,3.750360361420935,2.58722694228903,4.72864779100485,19,532,sigma_f,0 (one common ramp),0.0,0.0,weak: design model held-out R^2 = 0.08,0.44858875107732876,"SD of true per-session total drift, method of moments (variance of totals minus mean SE^2)"
provoice,sign_corrected,drift_resid_pooled_total_over_sigma_f,2.954594965381233,0.9321936862457573,5.131731470941278,19,532,sigma_f,DRIFT: +sigma_e,0.5990830672812806,0.0,weak: design model held-out R^2 = 0.08,0.44858875107732876,"pooled within-session regression of rating on [trial, prediction]: trial coefficient x median span"
provoice,sign_corrected,drift_resid_full_removal_pooled_total_over_sigma_f,0.4109808043535694,-1.002302377450448,2.0335815274003646,19,532,sigma_f,DRIFT: +sigma_e,0.5990830672812806,0.0,weak: design model held-out R^2 = 0.08,0.44858875107732876,pooled within-session slope of y - pred on trial x median span
provoice,sign_corrected,drift_naive_pooled_total_over_sigma_f,3.4862884338499596,2.1876790063358675,4.917339405875996,19,532,sigma_f,,,,identified (raw trend; includes search progress),0.44858875107732876,pooled within-session slope of the raw composite on trial x median span
provoice,sign_corrected,search_progress_pooled_total_over_sigma_f,3.07530762949639,2.7676536711958066,3.3815931791906224,19,532,sigma_f,,,,weak: design model held-out R^2 = 0.08,0.44858875107732876,pooled within-session slope of the LOPO prediction on trial x median span
provoice,sign_corrected,drift_resid_pooled_total_over_noise_sd,4.931861918230441,2.8410818197015493,29.383173713097523,19,532,noise SD,DRIFT: 1,1.0,0.0,weak: design model held-out R^2 = 0.08,0.44858875107732876,pooled drift over the session / close-NN noise SD
provoice,sign_corrected,drift_closepair_total_over_sigma_f,2.3370784359982086,0.0,3.919107982939562,8,21,sigma_f,DRIFT: +sigma_e,0.5990830672812806,0.0,not identified: 2 close pairs at lag >= 4,0.44858875107732876,model-free: rating difference of close design pairs regressed on trial lag (through origin) x median span; biased low by the optimiser's selection of well-rated incumbents [n_ratings counts pairs]
provoice,sign_corrected,drift_closepair_total_over_noise_sd,3.9010924588541362,0.7535515148498576,5.964744483001404,8,21,noise SD,DRIFT: 1,1.0,0.0,not identified: 2 close pairs at lag >= 4,0.44858875107732876,close-pair drift over the close-NN noise SD [n_ratings counts pairs]
provoice,sign_corrected,drift_crossover_total_over_sigma_f,0.7396590313323274,-0.3592828371476328,1.6261899184569526,18,126,sigma_f,DRIFT: +sigma_e,0.5990830672812806,0.0,identified (model-free),0.44858875107732876,"model-free: same sampling design rated in both counterbalanced conditions; difference regressed on the sitting-trial gap, x median session span [n_ratings counts design pairs]"
provoice,sign_corrected,drift_crossover_total_over_noise_sd,1.2346518733854377,-0.6796734010621038,13.112816583702323,18,126,noise SD,DRIFT: 1,1.0,0.0,identified (model-free),0.44858875107732876,crossover drift over the close-NN noise SD [n_ratings counts design pairs]
provoice,sign_corrected,drift_crossover_condition_effect_over_sigma_f,1.461499521161517,0.44349949621296697,2.766206709035557,18,126,sigma_f,,,,identified (model-free),0.44858875107732876,intercept of the crossover regression (condition 2 minus condition 1) [n_ratings counts design pairs]
provoice,sign_corrected,noise_crossover_repeat_upper_bound_over_sigma_f,2.445675020592706,2.093812885715466,2.6803482395839073,18,126,sigma_f,,,,identified (model-free),0.44858875107732876,"same sampling design rated in both conditions: residual SD / sqrt 2 (includes design x condition, so an upper bound) [n_ratings counts design pairs]"
provoice,sign_corrected,ar1_mean_session_r1_raw,0.27929927734032606,0.17613600074016694,0.40125390589194804,19,532,r,AR(1): 0.8 (paper_expected_value = estimator's reading under it),0.47200236688308617,-0.07153422855841937,weak: design model held-out R^2 = 0.08,0.44858875107732876,mean over sessions of the lag-1 autocorrelation of session-demeaned y - b*pred
provoice,sign_corrected,ar1_mean_session_r1_bias_corrected,0.44673102965269185,0.3146833958931629,0.6024196338992805,19,532,r,AR(1): 0.8,0.6929379442920169,0.00036691510281639526,weak: design model held-out R^2 = 0.08,0.44858875107732876,as above with Kendall's correction (n r + 1)/(n - 3) per session
provoice,sign_corrected,ar1_pooled_r1_raw,0.4097055577463183,0.2293881688820037,0.5502829474765568,19,532,r,AR(1): 0.8,0.5629505373827886,-0.07124324254203532,weak: design model held-out R^2 = 0.08,0.44858875107732876,pooled lag-1: sum of e_t e_t+1 over sum of e_t^2 across sessions
provoice,sign_corrected,ar1_pooled_r1_bias_corrected,0.6123525280407688,0.3828576694861865,0.7912692058792541,19,532,r,AR(1): 0.8,0.80739159303264,0.00023587312831869136,weak: design model held-out R^2 = 0.08,0.44858875107732876,pooled lag-1 with Kendall's correction at the mean session length
provoice,sign_corrected,ar1_pooled_r1_detrended_raw,0.04751281335139502,-0.09743341070372484,0.16066322954900683,19,532,r,AR(1): 0.8,0.3758024895948673,-0.14258653526264525,weak: design model held-out R^2 = 0.08,0.44858875107732876,pooled lag-1 after removing each session's linear trend (uncorrected)
provoice,sign_corrected,ar1_rho08_share_of_residual_variance,0.36671175410453977,0.08710277878921427,0.5849849249702097,19,532,share,AR(1): 1 if the residual were rating error alone,1.0,0.0,weak: design model held-out R^2 = 0.08,0.44858875107732876,"share of within-session residual variance an AR(1) with rho = 0.8 would carry, from the detrended lag-1, if the rest is white after detrending (approximately linear mix of the two simulated readings)"
provoice,sign_corrected,ar1_full_removal_pooled_r1_bias_corrected,0.5395901037786499,0.2959734275234331,0.7294722656965847,19,532,r,AR(1): 0.8,0.80739159303264,0.00023587312831869136,weak: design model held-out R^2 = 0.08,0.44858875107732876,"pooled, corrected, residual y - pred (b = 1)"
provoice,sign_corrected,ar1_raw_composite_pooled_r1_bias_corrected,0.6323201237751689,0.4445569698399283,0.7883788538022417,19,532,r,,,,weak: design model held-out R^2 = 0.08,0.44858875107732876,"pooled, corrected, raw composite (b = 0; search trajectory included)"
provoice,sign_corrected,ar1_consecutive_near_designs_r,0.6504220993430722,0.3921090404168392,0.8095460373981542,19,532,r,AR(1): same at any distance,0.5629505373827886,-0.07124324254203532,weak: design model held-out R^2 = 0.08,0.44858875107732876,residual correlation of consecutive trials whose designs are closer than the median step
provoice,sign_corrected,ar1_consecutive_far_designs_r,0.06147576429596079,-0.07129920203745295,0.23006289333256563,19,532,r,AR(1): same at any distance,0.5629505373827886,-0.07124324254203532,weak: design model held-out R^2 = 0.08,0.44858875107732876,same for consecutive designs farther apart than the median step
provoice,sign_corrected,het_resid_var_rel_slope_per_sigma_f,-0.27528399390413166,-0.4531308494201265,-0.13834245145368693,19,532,relative variance per sigma_f,0 (homoscedastic),0.0,0.0,weak: design model held-out R^2 = 0.08,0.44858875107732876,"OLS of squared within-session residual on the LOPO prediction, over the mean squared residual"
provoice,sign_corrected,het_resid_sd_ratio_top_to_bottom_tercile,0.7398145705295888,0.6139851419689193,0.9022418596255398,19,532,ratio,1 (homoscedastic),1.0,1.0,weak: design model held-out R^2 = 0.08,0.44858875107732876,within-session residual SD in the top over the bottom tercile of LOPO prediction
provoice,sign_corrected,het_closepair_var_rel_slope_per_sigma_f_level,-1.1220768694185972,-2.371825399523372,0.14899820359678484,8,21,relative variance per sigma_f,0 (homoscedastic),0.0,0.0,weak: 21 close pairs,0.44858875107732876,"model-free: squared close-pair difference on the pair's mean rating, over its mean [n_ratings counts pairs]"
provoice,sign_corrected,saturation_share_min_Predictability,0.40601503759398494,0.2462406015037594,0.5657894736842105,19,532,share,0 in the main arms,0.0,,identified,0.44858875107732876,share of Predictability ratings at the instrument minimum (scale 1 to 5)
provoice,sign_corrected,saturation_share_max_Predictability,0.03195488721804511,0.0,0.08646616541353383,19,532,share,0 in the main arms,0.0,,identified,0.44858875107732876,share of Predictability ratings at the instrument maximum (scale 1 to 5)
provoice,sign_corrected,saturation_share_min_Percieved Usefulness,0.013157894736842105,0.0,0.03571428571428571,19,532,share,0 in the main arms,0.0,,identified,0.44858875107732876,share of Percieved Usefulness ratings at the instrument minimum (scale 1 to 5)
provoice,sign_corrected,saturation_share_max_Percieved Usefulness,0.4868421052631579,0.34210526315789475,0.6221804511278195,19,532,share,0 in the main arms,0.0,,identified,0.44858875107732876,share of Percieved Usefulness ratings at the instrument maximum (scale 1 to 5)
provoice,sign_corrected,saturation_share_min_Mental Demand,0.44548872180451127,0.2931860902255639,0.5977443609022557,19,532,share,0 in the main arms,0.0,,identified,0.44858875107732876,share of Mental Demand ratings at the instrument minimum (scale 1 to 20)
provoice,sign_corrected,saturation_share_max_Mental Demand,0.0,0.0,0.0,19,532,share,0 in the main arms,0.0,,identified,0.44858875107732876,share of Mental Demand ratings at the instrument maximum (scale 1 to 20)
provoice,sign_corrected,saturation_share_composite_best_all,0.2593984962406015,0.12218045112781954,0.41353383458646614,19,532,share,0 in the main arms; the capped arm cuts the top 10% of the landscape,,,identified,0.44858875107732876,every construct at its best-end bound (composite at its ceiling)
provoice,sign_corrected,saturation_share_composite_worst_all,0.0,0.0,0.0,19,532,share,0,,,identified,0.44858875107732876,every construct at its worst-end bound
provoice,sign_corrected,saturation_share_composite_best_any,0.6296992481203008,0.4849624060150376,0.7669172932330827,19,532,share,0,,,identified,0.44858875107732876,at least one construct at its best-end bound
provoice,sign_corrected,saturation_share_composite_worst_any,0.03759398496240601,0.0,0.09586466165413533,19,532,share,0,,,identified,0.44858875107732876,at least one construct at its worst-end bound
provoice,sign_corrected,saturation_share_composite_best_any_last_third,0.7578947368421053,0.6105263157894737,0.8894736842105263,19,532,share,0,,,identified,0.44858875107732876,"at least one construct at its best end, last third of each session"
provoice,sign_corrected,saturation_share_composite_best_any_first_two_thirds,0.5584795321637427,0.40058479532163743,0.7017543859649122,19,532,share,0,,,identified,0.44858875107732876,"same, first two thirds of each session"
provoice,sign_corrected,offset_variance_share,0.33771458485442285,0.20817428152654344,0.40221666435656733,19,532,share,"BIAS: one rater offset by sigma_e; as a random effect SD sigma_e, share 0.5",0.5,0.0,weak: design model held-out R^2 = 0.08,0.44858875107732876,"one-way random-effects (ANOVA) share of a per-participant intercept in y - c*pred, c the calibration slope"
provoice,sign_corrected,offset_sd_over_sigma_f,1.7064937827698015,1.1252358772252586,2.0706002686696046,19,532,sigma_f,BIAS: sigma_e,0.5990830672812806,,weak: design model held-out R^2 = 0.08,0.44858875107732876,SD of the per-participant intercept
provoice,sign_corrected,offset_sd_over_within_sd,0.714088950236816,0.512741803395751,0.820272455161636,19,532,ratio,BIAS: 1,1.0,,weak: design model held-out R^2 = 0.08,0.44858875107732876,offset SD over within-participant residual SD
provoice,sign_corrected,offset_variance_share_full_removal,0.33155450722023405,0.20103061494751925,0.3904097175266559,19,532,share,0.5,0.5,,weak: design model held-out R^2 = 0.08,0.44858875107732876,the same with the residual y - pred
provoice,sign_corrected,offset_variance_share_session_level,0.40257919951292237,0.3212655417090577,0.4622710159904032,19,532,share,0.5,0.5,,weak: design model held-out R^2 = 0.08,0.44858875107732876,as offset_variance_share with sessions as the groups
provoice,sign_corrected,offset_variance_share_shared_designs,0.4406658793124002,0.1673714343083515,0.5924829610249209,19,324,share,0.5,0.5,0.0,identified (model-free),0.44858875107732876,model-free: same decomposition of rating minus the other participants' mean on designs rated by >= 3 participants
provoice,sign_corrected,offset_sd_over_within_sd_shared_designs,0.8876036013694707,0.4483477703967112,1.2057717109814432,19,324,ratio,1,1.0,,identified (model-free),0.44858875107732876,offset SD over within SD on the shared designs
provoice,sign_corrected,het_breusch_pagan_p,8.590589047044505e-05,,,19,532,p,,,,weak: design model held-out R^2 = 0.08,0.44858875107732876,Breusch-Pagan test of the within-session residual on the LOPO prediction (ignores clustering)
provoice,sign_corrected,resid_excess_kurtosis,2.6641263003801328,0.8936850370502912,5.869465828336372,19,532,kurtosis,0 (gaussian),0.0,0.0,weak: design model held-out R^2 = 0.08,0.44858875107732876,excess kurtosis of within-session residuals (b fixed at its full-sample value)
provoice,sign_corrected,resid_share_beyond_3sd,0.016917293233082706,0.009398496240601503,0.02631578947368421,19,532,share,0.0027 (gaussian),0.0027,0.0027,weak: design model held-out R^2 = 0.08,0.44858875107732876,share of within-session residuals beyond 3 SD
provoice,pipeline,sigma_f_manifest,0.2983639676464009,,,19,532,composite points,,,,identified,0.2983639676464009,output/per_dataset/manifest.json (used by the paper)
provoice,pipeline,sigma_f_recomputed,0.29836396764640083,,,19,532,composite points,,,,identified,0.2983639676464009,"anchor_noise_scale.py procedure re-run: selected oracle, jitter, 100k uniform draws, seed 10007"
provoice,pipeline,pipeline_oracle_cv_r2,-0.032396896646550655,,,19,532,R^2,,,,identified,0.2983639676464009,"output/best_oracle_models.json (group_kfold CV, jitter, oracle_target individual)"
provoice,sign_corrected,sigma_f_recomputed,0.44858875107732876,,,19,532,composite points,,,,identified,0.44858875107732876,"anchor_noise_scale.py procedure on the composite ['-Predictability', 'Percieved Usefulness', '-Mental Demand']"
provoice,pipeline,design_model_lopo_r2_extra_trees,0.09393524155290134,,,19,532,R^2,,,,identified,0.2983639676464009,LOPO held-out R^2 with the extra_trees family (comparison; the analysis uses extra_trees)
provoice,pipeline,design_model_lopo_r2_random_forest,0.07846365666115496,,,19,532,R^2,,,,identified,0.2983639676464009,LOPO held-out R^2 with the random_forest family (comparison; the analysis uses extra_trees)
provoice,pipeline,design_model_lopo_r2_gradient_boosting,0.007251140166377956,,,19,532,R^2,,,,identified,0.2983639676464009,LOPO held-out R^2 with the gradient_boosting family (comparison; the analysis uses extra_trees)
provoice,sign_corrected,design_model_lopo_r2_extra_trees,0.08394105157377563,,,19,532,R^2,,,,identified,0.44858875107732876,LOPO held-out R^2 with the extra_trees family (comparison; the analysis uses extra_trees)
provoice,sign_corrected,design_model_lopo_r2_random_forest,0.0697743821171426,,,19,532,R^2,,,,identified,0.44858875107732876,LOPO held-out R^2 with the random_forest family (comparison; the analysis uses extra_trees)
provoice,sign_corrected,design_model_lopo_r2_gradient_boosting,-0.007133423338351763,,,19,532,R^2,,,,identified,0.44858875107732876,LOPO held-out R^2 with the gradient_boosting family (comparison; the analysis uses extra_trees)
