level,error_model,jitter_std,jitter_iteration,unit,mean_rank,mean_fragility,is_winner_by_mean_rank,is_winner_by_mean_fragility,kendall_w,friedman_p,n_landscapes,k
representatives:logei/pi/qucb/qnei/greedy,gaussian,1.0,20,PI,4.075,0.05253952524360744,False,False,0.20930555555555547,0.002166869043178942,20,5
representatives:logei/pi/qucb/qnei/greedy,gaussian,1.0,20,UCB,2.55,0.018624078000976117,False,False,0.20930555555555547,0.002166869043178942,20,5
representatives:logei/pi/qucb/qnei/greedy,gaussian,5.0,0,EI,3.05,0.23470875021117524,False,False,0.22449999999999976,0.0012565104180666774,20,5
representatives:logei/pi/qucb/qnei/greedy,gaussian,5.0,0,Greedy,3.7,0.23804948864401831,False,False,0.22449999999999976,0.0012565104180666774,20,5
representatives:logei/pi/qucb/qnei/greedy,gaussian,5.0,0,NEI,2.6,0.20728225607747888,False,False,0.22449999999999976,0.0012565104180666774,20,5
representatives:logei/pi/qucb/qnei/greedy,gaussian,5.0,0,PI,3.7,0.2510707444560203,False,False,0.22449999999999976,0.0012565104180666774,20,5
representatives:logei/pi/qucb/qnei/greedy,gaussian,5.0,0,UCB,1.95,0.17754654277035462,True,True,0.22449999999999976,0.0012565104180666774,20,5
representatives:logei/pi/qucb/qnei/greedy,gaussian,5.0,20,EI,2.925,0.045940096981363567,False,False,0.06393442622950829,0.27572437327137506,20,5
representatives:logei/pi/qucb/qnei/greedy,gaussian,5.0,20,Greedy,2.775,0.04011950816581415,False,True,0.06393442622950829,0.27572437327137506,20,5
representatives:logei/pi/qucb/qnei/greedy,gaussian,5.0,20,NEI,2.675,0.043395192337239895,True,False,0.06393442622950829,0.27572437327137506,20,5
representatives:logei/pi/qucb/qnei/greedy,gaussian,5.0,20,PI,3.65,0.0585339757409982,False,False,0.06393442622950829,0.27572437327137506,20,5
representatives:logei/pi/qucb/qnei/greedy,gaussian,5.0,20,UCB,2.975,0.05148671406910227,False,False,0.06393442622950829,0.27572437327137506,20,5
representatives:logei/logpi/ucb/qnei/greedy,ar1,0.05,0,EI,2.25,-0.00289558590455053,False,True,0.2990000000000002,8.28787129148582e-05,20,5
representatives:logei/logpi/ucb/qnei/greedy,ar1,0.05,0,Greedy,4.05,0.015849006146212753,False,False,0.2990000000000002,8.28787129148582e-05,20,5
representatives:logei/logpi/ucb/qnei/greedy,ar1,0.05,0,NEI,2.15,-0.0019391980392960695,True,False,0.2990000000000002,8.28787129148582e-05,20,5
representatives:logei/logpi/ucb/qnei/greedy,ar1,0.05,0,PI,3.75,0.017654886082246204,False,False,0.2990000000000002,8.28787129148582e-05,20,5
representatives:logei/logpi/ucb/qnei/greedy,ar1,0.05,0,UCB,2.8,0.007947665772930147,False,False,0.2990000000000002,8.28787129148582e-05,20,5
representatives:logei/logpi/ucb/qnei/greedy,ar1,0.05,20,EI,2.7,-0.002235477752749634,False,True,0.09958333333333355,0.09280689687621557,20,5
representatives:logei/logpi/ucb/qnei/greedy,ar1,0.05,20,Greedy,3.55,0.0035376512410666373,False,False,0.09958333333333355,0.09280689687621557,20,5
representatives:logei/logpi/ucb/qnei/greedy,ar1,0.05,20,NEI,2.725,0.0013011550797711355,False,False,0.09958333333333355,0.09280689687621557,20,5
representatives:logei/logpi/ucb/qnei/greedy,ar1,0.05,20,PI,3.475,0.005257579167354308,False,False,0.09958333333333355,0.09280689687621557,20,5
representatives:logei/logpi/ucb/qnei/greedy,ar1,0.05,20,UCB,2.55,-0.0018191844589456065,True,False,0.09958333333333355,0.09280689687621557,20,5
representatives:logei/logpi/ucb/qnei/greedy,ar1,0.25,0,EI,2.2,0.008346281981227655,False,False,0.5245000000000004,1.7003152804037987e-08,20,5
representatives:logei/logpi/ucb/qnei/greedy,ar1,0.25,0,Greedy,4.1,0.07240708160895634,False,False,0.5245000000000004,1.7003152804037987e-08,20,5
representatives:logei/logpi/ucb/qnei/greedy,ar1,0.25,0,NEI,2.5,0.011102509387943979,False,False,0.5245000000000004,1.7003152804037987e-08,20,5
representatives:logei/logpi/ucb/qnei/greedy,ar1,0.25,0,PI,4.35,0.08970677707977906,False,False,0.5245000000000004,1.7003152804037987e-08,20,5
representatives:logei/logpi/ucb/qnei/greedy,ar1,0.25,0,UCB,1.85,0.004366247810124897,True,True,0.5245000000000004,1.7003152804037987e-08,20,5
representatives:logei/logpi/ucb/qnei/greedy,ar1,0.25,20,EI,2.325,-0.0022134628911342677,True,True,0.1816939890710384,0.005768195406450884,20,5
representatives:logei/logpi/ucb/qnei/greedy,ar1,0.25,20,Greedy,3.275,0.013301062548872578,False,False,0.1816939890710384,0.005768195406450884,20,5
representatives:logei/logpi/ucb/qnei/greedy,ar1,0.25,20,NEI,2.8,0.004053950859252817,False,False,0.1816939890710384,0.005768195406450884,20,5
representatives:logei/logpi/ucb/qnei/greedy,ar1,0.25,20,PI,3.975,0.02011148476108377,False,False,0.1816939890710384,0.005768195406450884,20,5
representatives:logei/logpi/ucb/qnei/greedy,ar1,0.25,20,UCB,2.625,0.004615669368951506,False,False,0.1816939890710384,0.005768195406450884,20,5
representatives:logei/logpi/ucb/qnei/greedy,ar1,1.0,0,EI,2.9,0.09270720261111927,False,False,0.5075000000000003,3.2523825389396426e-08,20,5
representatives:logei/logpi/ucb/qnei/greedy,ar1,1.0,0,Greedy,3.55,0.1527005713752596,False,False,0.5075000000000003,3.2523825389396426e-08,20,5
representatives:logei/logpi/ucb/qnei/greedy,ar1,1.0,0,NEI,2.2,0.06710709529272724,False,False,0.5075000000000003,3.2523825389396426e-08,20,5
representatives:logei/logpi/ucb/qnei/greedy,ar1,1.0,0,PI,4.6,0.19326222308982524,False,False,0.5075000000000003,3.2523825389396426e-08,20,5
representatives:logei/logpi/ucb/qnei/greedy,ar1,1.0,0,UCB,1.75,0.0618968110459112,True,True,0.5075000000000003,3.2523825389396426e-08,20,5
representatives:logei/logpi/ucb/qnei/greedy,ar1,1.0,20,EI,2.5,0.010620186716841734,False,False,0.2456989247311832,0.0005838738611295575,20,5
representatives:logei/logpi/ucb/qnei/greedy,ar1,1.0,20,Greedy,3.3,0.03140789054560437,False,False,0.2456989247311832,0.0005838738611295575,20,5
representatives:logei/logpi/ucb/qnei/greedy,ar1,1.0,20,NEI,2.55,0.014159948846179984,False,False,0.2456989247311832,0.0005838738611295575,20,5
representatives:logei/logpi/ucb/qnei/greedy,ar1,1.0,20,PI,4.2,0.04827088339429324,False,False,0.2456989247311832,0.0005838738611295575,20,5
representatives:logei/logpi/ucb/qnei/greedy,ar1,1.0,20,UCB,2.45,0.00696472083628371,True,True,0.2456989247311832,0.0005838738611295575,20,5
representatives:logei/logpi/ucb/qnei/greedy,ar1,5.0,0,EI,2.85,0.2019846499966394,False,False,0.16950000000000004,0.008840218708927773,20,5
representatives:logei/logpi/ucb/qnei/greedy,ar1,5.0,0,Greedy,3.65,0.22799074096346178,False,False,0.16950000000000004,0.008840218708927773,20,5
representatives:logei/logpi/ucb/qnei/greedy,ar1,5.0,0,NEI,3.0,0.20077312240365738,False,False,0.16950000000000004,0.008840218708927773,20,5
representatives:logei/logpi/ucb/qnei/greedy,ar1,5.0,0,PI,3.5,0.2259510943192334,False,False,0.16950000000000004,0.008840218708927773,20,5
representatives:logei/logpi/ucb/qnei/greedy,ar1,5.0,0,UCB,2.0,0.17178998843898027,True,True,0.16950000000000004,0.008840218708927773,20,5
representatives:logei/logpi/ucb/qnei/greedy,ar1,5.0,20,EI,2.75,0.03181897192285998,False,False,0.11612903225806434,0.05423859598679632,20,5
representatives:logei/logpi/ucb/qnei/greedy,ar1,5.0,20,Greedy,2.75,0.04087024251350894,False,False,0.11612903225806434,0.05423859598679632,20,5
representatives:logei/logpi/ucb/qnei/greedy,ar1,5.0,20,NEI,2.45,0.030940682636053173,True,True,0.11612903225806434,0.05423859598679632,20,5
representatives:logei/logpi/ucb/qnei/greedy,ar1,5.0,20,PI,3.75,0.05915265616128755,False,False,0.11612903225806434,0.05423859598679632,20,5
representatives:logei/logpi/ucb/qnei/greedy,ar1,5.0,20,UCB,3.3,0.0553004538016061,False,False,0.11612903225806434,0.05423859598679632,20,5
representatives:logei/logpi/ucb/qnei/greedy,bias,0.05,0,EI,2.0,-0.004500287509526158,True,True,0.2884999999999998,0.00012205040231775024,20,5
representatives:logei/logpi/ucb/qnei/greedy,bias,0.05,0,Greedy,4.05,0.03245568763847256,False,False,0.2884999999999998,0.00012205040231775024,20,5
representatives:logei/logpi/ucb/qnei/greedy,bias,0.05,0,NEI,2.35,0.003738827716828664,False,False,0.2884999999999998,0.00012205040231775024,20,5
representatives:logei/logpi/ucb/qnei/greedy,bias,0.05,0,PI,3.6,0.0244112004713274,False,False,0.2884999999999998,0.00012205040231775024,20,5
representatives:logei/logpi/ucb/qnei/greedy,bias,0.05,0,UCB,3.0,0.015246128400725412,False,False,0.2884999999999998,0.00012205040231775024,20,5
representatives:logei/logpi/ucb/qnei/greedy,bias,0.05,20,EI,2.575,-0.003879308951451494,False,True,0.11366120218579226,0.05881899989551654,20,5
representatives:logei/logpi/ucb/qnei/greedy,bias,0.05,20,Greedy,3.125,0.0020073923089108754,False,False,0.11366120218579226,0.05881899989551654,20,5
representatives:logei/logpi/ucb/qnei/greedy,bias,0.05,20,NEI,2.45,0.0009205057248915296,True,False,0.11366120218579226,0.05881899989551654,20,5
representatives:logei/logpi/ucb/qnei/greedy,bias,0.05,20,PI,3.725,0.007581189289303382,False,False,0.11366120218579226,0.05881899989551654,20,5
representatives:logei/logpi/ucb/qnei/greedy,bias,0.05,20,UCB,3.125,0.0022644747255942473,False,False,0.11366120218579226,0.05881899989551654,20,5
representatives:logei/logpi/ucb/qnei/greedy,bias,0.25,0,EI,2.2,0.024914515331283277,False,False,0.49149999999999994,5.982749277084314e-08,20,5
representatives:logei/logpi/ucb/qnei/greedy,bias,0.25,0,Greedy,3.95,0.0984745064576493,False,False,0.49149999999999994,5.982749277084314e-08,20,5
representatives:logei/logpi/ucb/qnei/greedy,bias,0.25,0,NEI,2.55,0.03024632601532286,False,False,0.49149999999999994,5.982749277084314e-08,20,5
representatives:logei/logpi/ucb/qnei/greedy,bias,0.25,0,PI,4.4,0.11655055089239634,False,False,0.49149999999999994,5.982749277084314e-08,20,5
representatives:logei/logpi/ucb/qnei/greedy,bias,0.25,0,UCB,1.9,0.017027719739332807,True,True,0.49149999999999994,5.982749277084314e-08,20,5
representatives:logei/logpi/ucb/qnei/greedy,bias,0.25,20,EI,2.725,0.00432928413614163,False,True,0.2551912568306012,0.0004134170500934966,20,5
representatives:logei/logpi/ucb/qnei/greedy,bias,0.25,20,Greedy,3.175,0.017614527608698142,False,False,0.2551912568306012,0.0004134170500934966,20,5
representatives:logei/logpi/ucb/qnei/greedy,bias,0.25,20,NEI,2.475,0.005576908879470369,False,False,0.2551912568306012,0.0004134170500934966,20,5
representatives:logei/logpi/ucb/qnei/greedy,bias,0.25,20,PI,4.25,0.033253143967353946,False,False,0.2551912568306012,0.0004134170500934966,20,5
representatives:logei/logpi/ucb/qnei/greedy,bias,0.25,20,UCB,2.375,0.00757202640849936,True,False,0.2551912568306012,0.0004134170500934966,20,5
representatives:logei/logpi/ucb/qnei/greedy,bias,1.0,0,EI,2.6,0.13180956027943297,False,False,0.49549999999999983,5.137645019887029e-08,20,5
representatives:logei/logpi/ucb/qnei/greedy,bias,1.0,0,Greedy,4.05,0.2034175962236368,False,False,0.49549999999999983,5.137645019887029e-08,20,5
representatives:logei/logpi/ucb/qnei/greedy,bias,1.0,0,NEI,2.25,0.1022792095406615,False,False,0.49549999999999983,5.137645019887029e-08,20,5
representatives:logei/logpi/ucb/qnei/greedy,bias,1.0,0,PI,4.3,0.2103925392223823,False,False,0.49549999999999983,5.137645019887029e-08,20,5
representatives:logei/logpi/ucb/qnei/greedy,bias,1.0,0,UCB,1.8,0.0822342177549524,True,True,0.49549999999999983,5.137645019887029e-08,20,5
representatives:logei/logpi/ucb/qnei/greedy,bias,1.0,20,EI,2.575,0.01845171152571436,False,True,0.11584699453551936,0.054744331480670226,20,5
representatives:logei/logpi/ucb/qnei/greedy,bias,1.0,20,Greedy,3.275,0.03785300033736449,False,False,0.11584699453551936,0.054744331480670226,20,5
representatives:logei/logpi/ucb/qnei/greedy,bias,1.0,20,NEI,2.525,0.026624410848082213,True,False,0.11584699453551936,0.054744331480670226,20,5
representatives:logei/logpi/ucb/qnei/greedy,bias,1.0,20,PI,3.75,0.047610459844018946,False,False,0.11584699453551936,0.054744331480670226,20,5
representatives:logei/logpi/ucb/qnei/greedy,bias,1.0,20,UCB,2.875,0.027771238883545508,False,False,0.11584699453551936,0.054744331480670226,20,5
representatives:logei/logpi/ucb/qnei/greedy,bias,5.0,0,EI,2.8,0.22225153244012952,False,False,0.49450000000000005,5.337042868405897e-08,20,5
representatives:logei/logpi/ucb/qnei/greedy,bias,5.0,0,Greedy,4.2,0.256104828276448,False,False,0.49450000000000005,5.337042868405897e-08,20,5
representatives:logei/logpi/ucb/qnei/greedy,bias,5.0,0,NEI,2.6,0.2155820771610248,False,False,0.49450000000000005,5.337042868405897e-08,20,5
representatives:logei/logpi/ucb/qnei/greedy,bias,5.0,0,PI,3.95,0.2535467755700315,False,False,0.49450000000000005,5.337042868405897e-08,20,5
representatives:logei/logpi/ucb/qnei/greedy,bias,5.0,0,UCB,1.45,0.17485411741551565,True,True,0.49450000000000005,5.337042868405897e-08,20,5
representatives:logei/logpi/ucb/qnei/greedy,bias,5.0,20,EI,2.825,0.04413115535410124,False,False,0.08333333333333363,0.15458730450475894,20,5
representatives:logei/logpi/ucb/qnei/greedy,bias,5.0,20,Greedy,2.975,0.04916842615169771,False,False,0.08333333333333363,0.15458730450475894,20,5
representatives:logei/logpi/ucb/qnei/greedy,bias,5.0,20,NEI,2.375,0.0430768351828052,True,True,0.08333333333333363,0.15458730450475894,20,5
representatives:logei/logpi/ucb/qnei/greedy,bias,5.0,20,PI,3.4,0.061424079485636426,False,False,0.08333333333333363,0.15458730450475894,20,5
representatives:logei/logpi/ucb/qnei/greedy,bias,5.0,20,UCB,3.425,0.0718056425541596,False,False,0.08333333333333363,0.15458730450475894,20,5
representatives:logei/logpi/ucb/qnei/greedy,drift,0.05,0,EI,2.2,-0.001174432427011708,True,True,0.19350000000000023,0.0038025255661880888,20,5
representatives:logei/logpi/ucb/qnei/greedy,drift,0.05,0,Greedy,3.7,0.019565252933283976,False,False,0.19350000000000023,0.0038025255661880888,20,5
representatives:logei/logpi/ucb/qnei/greedy,drift,0.05,0,NEI,2.55,-0.000993260834839704,False,False,0.19350000000000023,0.0038025255661880888,20,5
representatives:logei/logpi/ucb/qnei/greedy,drift,0.05,0,PI,3.75,0.02391663994833098,False,False,0.19350000000000023,0.0038025255661880888,20,5
representatives:logei/logpi/ucb/qnei/greedy,drift,0.05,0,UCB,2.8,0.006811039230997751,False,False,0.19350000000000023,0.0038025255661880888,20,5
representatives:logei/logpi/ucb/qnei/greedy,drift,0.05,20,EI,2.775,-0.0015988846561594086,False,True,0.15657142857142828,0.013841501488949361,20,5
representatives:logei/logpi/ucb/qnei/greedy,drift,0.05,20,Greedy,3.425,0.002680418716181013,False,False,0.15657142857142828,0.013841501488949361,20,5
representatives:logei/logpi/ucb/qnei/greedy,drift,0.05,20,NEI,2.275,0.00039047811890433097,True,False,0.15657142857142828,0.013841501488949361,20,5
representatives:logei/logpi/ucb/qnei/greedy,drift,0.05,20,PI,3.75,0.005437367064307564,False,False,0.15657142857142828,0.013841501488949361,20,5
representatives:logei/logpi/ucb/qnei/greedy,drift,0.05,20,UCB,2.775,0.00019192963006885237,False,False,0.15657142857142828,0.013841501488949361,20,5
representatives:logei/logpi/ucb/qnei/greedy,drift,0.25,0,EI,2.35,0.01962062985923662,False,False,0.5980000000000004,1.0191169640931812e-09,20,5
representatives:logei/logpi/ucb/qnei/greedy,drift,0.25,0,Greedy,3.95,0.09333436939697112,False,False,0.5980000000000004,1.0191169640931812e-09,20,5
representatives:logei/logpi/ucb/qnei/greedy,drift,0.25,0,NEI,2.15,0.018576989302101662,False,False,0.5980000000000004,1.0191169640931812e-09,20,5
representatives:logei/logpi/ucb/qnei/greedy,drift,0.25,0,PI,4.65,0.1276368711908175,False,False,0.5980000000000004,1.0191169640931812e-09,20,5
representatives:logei/logpi/ucb/qnei/greedy,drift,0.25,0,UCB,1.9,0.016052265310854363,True,True,0.5980000000000004,1.0191169640931812e-09,20,5
representatives:logei/logpi/ucb/qnei/greedy,drift,0.25,20,EI,2.45,0.0006330747418601325,False,True,0.2818055555555558,0.00015612027257944048,20,5
representatives:logei/logpi/ucb/qnei/greedy,drift,0.25,20,Greedy,3.7,0.017919686629193642,False,False,0.2818055555555558,0.00015612027257944048,20,5
representatives:logei/logpi/ucb/qnei/greedy,drift,0.25,20,NEI,2.375,0.004497694768777749,True,False,0.2818055555555558,0.00015612027257944048,20,5
representatives:logei/logpi/ucb/qnei/greedy,drift,0.25,20,PI,4.025,0.02869377974971939,False,False,0.2818055555555558,0.00015612027257944048,20,5
representatives:logei/logpi/ucb/qnei/greedy,drift,0.25,20,UCB,2.45,0.0036952206810179035,False,False,0.2818055555555558,0.00015612027257944048,20,5
representatives:logei/logpi/ucb/qnei/greedy,drift,1.0,0,EI,2.65,0.12927989150106525,False,False,0.4884999999999998,6.706350735712805e-08,20,5
representatives:logei/logpi/ucb/qnei/greedy,drift,1.0,0,Greedy,4.2,0.20942080451053569,False,False,0.4884999999999998,6.706350735712805e-08,20,5
representatives:logei/logpi/ucb/qnei/greedy,drift,1.0,0,NEI,2.35,0.12049898971478352,False,False,0.4884999999999998,6.706350735712805e-08,20,5
representatives:logei/logpi/ucb/qnei/greedy,drift,1.0,0,PI,4.1,0.20553608576710752,False,False,0.4884999999999998,6.706350735712805e-08,20,5
representatives:logei/logpi/ucb/qnei/greedy,drift,1.0,0,UCB,1.7,0.09525590451320934,True,True,0.4884999999999998,6.706350735712805e-08,20,5
representatives:logei/logpi/ucb/qnei/greedy,drift,1.0,20,EI,2.4,0.018600948370816297,True,False,0.2237500000000002,0.0012908847424552422,20,5
representatives:logei/logpi/ucb/qnei/greedy,drift,1.0,20,Greedy,3.25,0.03731659510814798,False,False,0.2237500000000002,0.0012908847424552422,20,5
representatives:logei/logpi/ucb/qnei/greedy,drift,1.0,20,NEI,2.725,0.023811441210275973,False,False,0.2237500000000002,0.0012908847424552422,20,5
representatives:logei/logpi/ucb/qnei/greedy,drift,1.0,20,PI,4.125,0.04699811233554092,False,False,0.2237500000000002,0.0012908847424552422,20,5
representatives:logei/logpi/ucb/qnei/greedy,drift,1.0,20,UCB,2.5,0.018152247736717492,False,True,0.2237500000000002,0.0012908847424552422,20,5
representatives:logei/logpi/ucb/qnei/greedy,drift,5.0,0,EI,3.05,0.2368747326756983,False,False,0.21400000000000005,0.0018318804472027671,20,5
representatives:logei/logpi/ucb/qnei/greedy,drift,5.0,0,Greedy,3.65,0.25725041331772125,False,False,0.21400000000000005,0.0018318804472027671,20,5
representatives:logei/logpi/ucb/qnei/greedy,drift,5.0,0,NEI,2.65,0.21308046199812752,False,False,0.21400000000000005,0.0018318804472027671,20,5
representatives:logei/logpi/ucb/qnei/greedy,drift,5.0,0,PI,3.7,0.2542526995929738,False,False,0.21400000000000005,0.0018318804472027671,20,5
representatives:logei/logpi/ucb/qnei/greedy,drift,5.0,0,UCB,1.95,0.19378486583911464,True,True,0.21400000000000005,0.0018318804472027671,20,5
representatives:logei/logpi/ucb/qnei/greedy,drift,5.0,20,EI,2.75,0.03643367641586381,False,True,0.1583333333333338,0.013024759335385236,20,5
representatives:logei/logpi/ucb/qnei/greedy,drift,5.0,20,Greedy,2.7,0.0397216602030107,False,False,0.1583333333333338,0.013024759335385236,20,5
representatives:logei/logpi/ucb/qnei/greedy,drift,5.0,20,NEI,2.3,0.038269985688016664,True,False,0.1583333333333338,0.013024759335385236,20,5
representatives:logei/logpi/ucb/qnei/greedy,drift,5.0,20,PI,3.6,0.06022047700084543,False,False,0.1583333333333338,0.013024759335385236,20,5
representatives:logei/logpi/ucb/qnei/greedy,drift,5.0,20,UCB,3.65,0.062151255843952743,False,False,0.1583333333333338,0.013024759335385236,20,5
representatives:logei/logpi/ucb/qnei/greedy,gaussian,0.05,0,EI,2.55,0.0028119070684595147,False,True,0.24350000000000022,0.0006323769441974838,20,5
representatives:logei/logpi/ucb/qnei/greedy,gaussian,0.05,0,Greedy,3.55,0.02330244271326993,False,False,0.24350000000000022,0.0006323769441974838,20,5
representatives:logei/logpi/ucb/qnei/greedy,gaussian,0.05,0,NEI,2.4,0.002945588931398593,True,False,0.24350000000000022,0.0006323769441974838,20,5
representatives:logei/logpi/ucb/qnei/greedy,gaussian,0.05,0,PI,4.1,0.025186967544005755,False,False,0.24350000000000022,0.0006323769441974838,20,5
representatives:logei/logpi/ucb/qnei/greedy,gaussian,0.05,0,UCB,2.4,0.005138878749176504,False,False,0.24350000000000022,0.0006323769441974838,20,5
representatives:logei/logpi/ucb/qnei/greedy,gaussian,0.05,20,EI,2.15,-0.006761329750566976,True,True,0.24513888888888938,0.0005958657604613228,20,5
representatives:logei/logpi/ucb/qnei/greedy,gaussian,0.05,20,Greedy,3.55,0.00467523856722679,False,False,0.24513888888888938,0.0005958657604613228,20,5
representatives:logei/logpi/ucb/qnei/greedy,gaussian,0.05,20,NEI,2.625,0.0050690677452713325,False,False,0.24513888888888938,0.0005958657604613228,20,5
representatives:logei/logpi/ucb/qnei/greedy,gaussian,0.05,20,PI,3.975,0.007990212256505641,False,False,0.24513888888888938,0.0005958657604613228,20,5
representatives:logei/logpi/ucb/qnei/greedy,gaussian,0.05,20,UCB,2.7,0.0008668752230591754,False,False,0.24513888888888938,0.0005958657604613228,20,5
representatives:logei/logpi/ucb/qnei/greedy,gaussian,0.25,0,EI,2.3,0.02148683941084959,False,False,0.586,1.61524552219993e-09,20,5
representatives:logei/logpi/ucb/qnei/greedy,gaussian,0.25,0,Greedy,4.0,0.11176084335494336,False,False,0.586,1.61524552219993e-09,20,5
representatives:logei/logpi/ucb/qnei/greedy,gaussian,0.25,0,NEI,2.0,0.013846117899760483,True,True,0.586,1.61524552219993e-09,20,5
representatives:logei/logpi/ucb/qnei/greedy,gaussian,0.25,0,PI,4.6,0.139352393302305,False,False,0.586,1.61524552219993e-09,20,5
representatives:logei/logpi/ucb/qnei/greedy,gaussian,0.25,0,UCB,2.1,0.015950265062968254,False,False,0.586,1.61524552219993e-09,20,5
representatives:logei/logpi/ucb/qnei/greedy,gaussian,0.25,20,EI,2.7,0.00471615147634056,False,False,0.3234722222222225,3.349192498501727e-05,20,5
representatives:logei/logpi/ucb/qnei/greedy,gaussian,0.25,20,Greedy,3.4,0.0170766926299433,False,False,0.3234722222222225,3.349192498501727e-05,20,5
representatives:logei/logpi/ucb/qnei/greedy,gaussian,0.25,20,NEI,2.525,0.00760169823408675,False,False,0.3234722222222225,3.349192498501727e-05,20,5
representatives:logei/logpi/ucb/qnei/greedy,gaussian,0.25,20,PI,4.275,0.029910207093662416,False,False,0.3234722222222225,3.349192498501727e-05,20,5
representatives:logei/logpi/ucb/qnei/greedy,gaussian,0.25,20,UCB,2.1,0.0014208033667018475,True,True,0.3234722222222225,3.349192498501727e-05,20,5
representatives:logei/logpi/ucb/qnei/greedy,gaussian,1.0,0,EI,2.85,0.13871932561438982,False,False,0.5105000000000004,2.9008558350008777e-08,20,5
representatives:logei/logpi/ucb/qnei/greedy,gaussian,1.0,0,Greedy,3.9,0.1964403099099739,False,False,0.5105000000000004,2.9008558350008777e-08,20,5
representatives:logei/logpi/ucb/qnei/greedy,gaussian,1.0,0,NEI,1.95,0.09727394317743021,False,True,0.5105000000000004,2.9008558350008777e-08,20,5
representatives:logei/logpi/ucb/qnei/greedy,gaussian,1.0,0,PI,4.4,0.21307101404870982,False,False,0.5105000000000004,2.9008558350008777e-08,20,5
representatives:logei/logpi/ucb/qnei/greedy,gaussian,1.0,0,UCB,1.9,0.10205413396768134,True,False,0.5105000000000004,2.9008558350008777e-08,20,5
representatives:logei/logpi/ucb/qnei/greedy,gaussian,1.0,20,EI,2.575,0.012180343232725484,False,True,0.1786885245901637,0.00641045632084987,20,5
representatives:logei/logpi/ucb/qnei/greedy,gaussian,1.0,20,Greedy,3.075,0.029993436110998018,False,False,0.1786885245901637,0.00641045632084987,20,5
representatives:logei/logpi/ucb/qnei/greedy,gaussian,1.0,20,NEI,2.425,0.0149218082187751,True,False,0.1786885245901637,0.00641045632084987,20,5
representatives:logei/logpi/ucb/qnei/greedy,gaussian,1.0,20,PI,4.05,0.04884729562751316,False,False,0.1786885245901637,0.00641045632084987,20,5
representatives:logei/logpi/ucb/qnei/greedy,gaussian,1.0,20,UCB,2.875,0.02240335968291602,False,False,0.1786885245901637,0.00641045632084987,20,5
representatives:logei/logpi/ucb/qnei/greedy,gaussian,5.0,0,EI,3.05,0.23470875021117524,False,False,0.19100000000000036,0.004154357825784354,20,5
representatives:logei/logpi/ucb/qnei/greedy,gaussian,5.0,0,Greedy,3.6,0.23804948864401831,False,False,0.19100000000000036,0.004154357825784354,20,5
representatives:logei/logpi/ucb/qnei/greedy,gaussian,5.0,0,NEI,2.35,0.20728225607747888,False,False,0.19100000000000036,0.004154357825784354,20,5
representatives:logei/logpi/ucb/qnei/greedy,gaussian,5.0,0,PI,3.75,0.25095926878741015,False,False,0.19100000000000036,0.004154357825784354,20,5
representatives:logei/logpi/ucb/qnei/greedy,gaussian,5.0,0,UCB,2.25,0.2012288858348324,True,True,0.19100000000000036,0.004154357825784354,20,5
representatives:logei/logpi/ucb/qnei/greedy,gaussian,5.0,20,EI,2.825,0.045940096981363567,False,False,0.08306010928961727,0.15589188503313464,20,5
representatives:logei/logpi/ucb/qnei/greedy,gaussian,5.0,20,Greedy,2.675,0.04011950816581415,False,True,0.08306010928961727,0.15589188503313464,20,5
representatives:logei/logpi/ucb/qnei/greedy,gaussian,5.0,20,NEI,2.575,0.043395192337239895,True,False,0.08306010928961727,0.15589188503313464,20,5
representatives:logei/logpi/ucb/qnei/greedy,gaussian,5.0,20,PI,3.55,0.05896058281945564,False,False,0.08306010928961727,0.15589188503313464,20,5
representatives:logei/logpi/ucb/qnei/greedy,gaussian,5.0,20,UCB,3.375,0.05906418825086274,False,False,0.08306010928961727,0.15589188503313464,20,5
representatives:logei/logpi/qucb/qnei/greedy,ar1,0.05,0,EI,2.55,-0.00289558590455053,False,False,0.2960000000000001,9.258025187561643e-05,20,5
representatives:logei/logpi/qucb/qnei/greedy,ar1,0.05,0,Greedy,4.1,0.015849006146212753,False,False,0.2960000000000001,9.258025187561643e-05,20,5
representatives:logei/logpi/qucb/qnei/greedy,ar1,0.05,0,NEI,2.35,-0.0019391980392960695,False,False,0.2960000000000001,9.258025187561643e-05,20,5
representatives:logei/logpi/qucb/qnei/greedy,ar1,0.05,0,PI,3.75,0.017654886082246204,False,False,0.2960000000000001,9.258025187561643e-05,20,5
representatives:logei/logpi/qucb/qnei/greedy,ar1,0.05,0,UCB,2.25,-0.003146744004474401,True,True,0.2960000000000001,9.258025187561643e-05,20,5
representatives:logei/logpi/qucb/qnei/greedy,ar1,0.05,20,EI,2.6,-0.002235477752749634,True,True,0.08319444444444457,0.15524921992835486,20,5
representatives:logei/logpi/qucb/qnei/greedy,ar1,0.05,20,Greedy,3.55,0.0035376512410666373,False,False,0.08319444444444457,0.15524921992835486,20,5
representatives:logei/logpi/qucb/qnei/greedy,ar1,0.05,20,NEI,2.675,0.0013011550797711355,False,False,0.08319444444444457,0.15524921992835486,20,5
representatives:logei/logpi/qucb/qnei/greedy,ar1,0.05,20,PI,3.375,0.005257579167354308,False,False,0.08319444444444457,0.15524921992835486,20,5
