arm,T,error_model,jitter_std,onset,quantity,estimate,lo,hi,n_landscapes,n_runs
budget,25,gaussian,0.05,10,inst_excess,-0.010541515764273545,-0.035346105490637256,0.016025491700207544,20,600
budget,25,gaussian,0.05,10,share_bound_zero,0.17666666666666667,,,20,600
budget,25,gaussian,0.05,10,share_prefix_identical,1.0,,,20,600
budget,25,gaussian,0.05,10,n_bound_violations,0.0,,,20,600
budget,25,gaussian,0.05,10,max_violation,0.0,,,20,600
budget,25,gaussian,0.05,10,share_iters_bound_binds,0.0844700944386149,,,20,600
budget,25,gaussian,0.05,10,share_iters_ge90pct_bound,0.09863588667366212,,,20,600
budget,25,gaussian,0.05,10,share_iters_ge50pct_bound,0.16841552990556138,,,20,600
budget,25,gaussian,0.05,10,share_runs_noisy_no_gain_clean_gain,0.03,,,20,600
budget,25,gaussian,0.05,10,share_runs_deployed_exceeds_bound,0.08833333333333333,,,20,600
budget,25,gaussian,0.05,early/late,raw_ratio,2.1950943891171346,-6.219975103839845,11.267948289776099,20,1200
budget,25,gaussian,0.05,early/late,bound_ratio,2.1826415055190584,1.576424839970781,3.265660619812633,20,1200
budget,25,gaussian,0.05,early/late,normalised_ratio,1.005705418671178,-2.6321929267794046,4.839369303449151,20,1200
budget,25,gaussian,0.05,early/late,normalised_task_ratio,0.39912051383365527,-0.9881478087456879,1.9391193763395023,20,1200
budget,25,gaussian,0.05,early/late,deployed_ratio,1.6631958883820608,0.5902033268777358,6.515536460334128,20,1200
budget,25,gaussian,0.05,early/late,inst_ratio,0.6819237594344559,-2.3597679897724078,3.0950833660215498,20,1200
budget,25,gaussian,0.05,early/late,inst_diff,0.0033530057041625478,-0.015256612230901263,0.01909879471679102,20,1200
budget,25,gaussian,0.05,early/late,mechanical_log_share,0.9927638982860733,,,20,1200
budget,25,gaussian,0.25,0,excess,0.03170028666847013,0.021079019114241766,0.04368980179439065,20,600
budget,25,gaussian,0.25,0,bound,0.2231908669462605,0.16912886799102922,0.28349317479641406,20,600
budget,25,gaussian,0.25,0,normalised,0.14203218573501428,0.10110627676906633,0.1860937499699015,20,600
budget,25,gaussian,0.25,0,median_run_ratio,0.09905883896693182,0.05682872647108207,0.1599381036825607,20,600
budget,25,gaussian,0.25,0,bound_task,0.692390790658455,0.5419125053699735,0.8532456888057354,20,600
budget,25,gaussian,0.25,0,normalised_task,0.045783807491609686,0.028444300623124776,0.06814714174958912,20,600
budget,25,gaussian,0.25,0,deployed,0.08212829838541276,0.0642948290496562,0.10053688651923783,20,600
budget,25,gaussian,0.25,0,bound_final,0.39061656950755436,0.3109076884098336,0.47632931398092526,20,600
budget,25,gaussian,0.25,0,inst_excess,0.022458895102235577,0.004542545244616425,0.03992338044114173,20,600
budget,25,gaussian,0.25,0,share_bound_zero,0.023333333333333334,,,20,600
budget,25,gaussian,0.25,0,share_prefix_identical,1.0,,,20,600
budget,25,gaussian,0.25,0,n_bound_violations,0.0,,,20,600
budget,25,gaussian,0.25,0,max_violation,0.0,,,20,600
budget,25,gaussian,0.25,0,share_iters_bound_binds,0.08363024544734758,,,20,600
budget,25,gaussian,0.25,0,share_iters_ge90pct_bound,0.10817498020585907,,,20,600
budget,25,gaussian,0.25,0,share_iters_ge50pct_bound,0.24821852731591448,,,20,600
budget,25,gaussian,0.25,0,share_runs_noisy_no_gain_clean_gain,0.028333333333333332,,,20,600
budget,25,gaussian,0.25,0,share_runs_deployed_exceeds_bound,0.08666666666666667,,,20,600
budget,25,gaussian,0.25,10,excess,0.013484224414294848,0.008173311177516008,0.019318854936408,20,600
budget,25,gaussian,0.25,10,bound,0.10225722656785226,0.07112672746348732,0.13613443098464206,20,600
budget,25,gaussian,0.25,10,normalised,0.1318657357223302,0.09623219218437344,0.16956821679262407,20,600
budget,25,gaussian,0.25,10,median_run_ratio,0.13497332165904313,0.0741549334841387,0.20214579975733268,20,600
budget,25,gaussian,0.25,10,bound_task,0.12589315954310287,0.09159524280687335,0.16422691468353193,20,600
budget,25,gaussian,0.25,10,normalised_task,0.10710847565691736,0.07651234453809881,0.13804255574226731,20,600
budget,25,gaussian,0.25,10,deployed,0.04517338064754435,0.034355767658304864,0.055382795125973126,20,600
budget,25,gaussian,0.25,10,bound_final,0.16623387219568836,0.11558918848105879,0.22032737704397376,20,600
budget,25,gaussian,0.25,10,inst_excess,-0.01644624780769783,-0.042117318962218514,0.006018565376836065,20,600
budget,25,gaussian,0.25,10,share_bound_zero,0.17666666666666667,,,20,600
budget,25,gaussian,0.25,10,share_prefix_identical,1.0,,,20,600
budget,25,gaussian,0.25,10,n_bound_violations,0.0,,,20,600
budget,25,gaussian,0.25,10,max_violation,0.0,,,20,600
budget,25,gaussian,0.25,10,share_iters_bound_binds,0.16176984959776144,,,20,600
budget,25,gaussian,0.25,10,share_iters_ge90pct_bound,0.17925848198670863,,,20,600
budget,25,gaussian,0.25,10,share_iters_ge50pct_bound,0.3067506121021336,,,20,600
budget,25,gaussian,0.25,10,share_runs_noisy_no_gain_clean_gain,0.08666666666666667,,,20,600
budget,25,gaussian,0.25,10,share_runs_deployed_exceeds_bound,0.21333333333333335,,,20,600
budget,25,gaussian,0.25,early/late,raw_ratio,2.3509165743981635,1.5929238945956135,3.6401614888116742,20,1200
budget,25,gaussian,0.25,early/late,bound_ratio,2.1826415055190584,1.576424839970781,3.265660619812633,20,1200
budget,25,gaussian,0.25,early/late,normalised_ratio,1.0770969801745283,0.7303844831701622,1.6149351483389232,20,1200
budget,25,gaussian,0.25,early/late,normalised_task_ratio,0.4274527035401128,0.25005644608138144,0.7418401595781952,20,1200
budget,25,gaussian,0.25,early/late,deployed_ratio,1.8180684555402495,1.4534792549075082,2.3163030700980767,20,1200
budget,25,gaussian,0.25,early/late,inst_ratio,-1.3655938646214165,-18.492304155537006,19.18864115397203,20,1200
budget,25,gaussian,0.25,early/late,inst_diff,0.03890514290993341,0.023213524969547032,0.0568098149466974,20,1200
budget,25,gaussian,0.25,early/late,mechanical_log_share,0.9131153701111288,,,20,1200
budget,25,gaussian,1.0,0,excess,0.09422637754503967,0.06619685431255032,0.1250696121319129,20,600
budget,25,gaussian,1.0,0,bound,0.2231908669462605,0.16912886799102922,0.28349317479641406,20,600
budget,25,gaussian,1.0,0,normalised,0.42217846471167353,0.3620849978034495,0.4842197079915385,20,600
budget,25,gaussian,1.0,0,median_run_ratio,0.44219055474963465,0.38238046982222923,0.5345792864978379,20,600
budget,25,gaussian,1.0,0,bound_task,0.692390790658455,0.5419125053699735,0.8532456888057354,20,600
budget,25,gaussian,1.0,0,normalised_task,0.13608843274104146,0.09008747693339693,0.19102703760716103,20,600
budget,25,gaussian,1.0,0,deployed,0.31139466462791715,0.261251582023084,0.36470879829981595,20,600
budget,25,gaussian,1.0,0,bound_final,0.39061656950755436,0.3109076884098336,0.47632931398092526,20,600
budget,25,gaussian,1.0,0,inst_excess,0.13606794167666708,0.1014160311930127,0.17280389905756247,20,600
budget,25,gaussian,1.0,0,share_bound_zero,0.023333333333333334,,,20,600
budget,25,gaussian,1.0,0,share_prefix_identical,1.0,,,20,600
budget,25,gaussian,1.0,0,n_bound_violations,0.0,,,20,600
budget,25,gaussian,1.0,0,max_violation,0.0,,,20,600
budget,25,gaussian,1.0,0,share_iters_bound_binds,0.22773159144893113,,,20,600
budget,25,gaussian,1.0,0,share_iters_ge90pct_bound,0.28533254156769594,,,20,600
budget,25,gaussian,1.0,0,share_iters_ge50pct_bound,0.49594220110847187,,,20,600
budget,25,gaussian,1.0,0,share_runs_noisy_no_gain_clean_gain,0.11,,,20,600
budget,25,gaussian,1.0,0,share_runs_deployed_exceeds_bound,0.37,,,20,600
budget,25,gaussian,1.0,10,excess,0.041332152601194466,0.028819185389961584,0.055661997329202254,20,600
budget,25,gaussian,1.0,10,bound,0.10225722656785226,0.07112672746348732,0.13613443098464206,20,600
budget,25,gaussian,1.0,10,normalised,0.40419786442935385,0.3541387676204039,0.46083050897676636,20,600
budget,25,gaussian,1.0,10,median_run_ratio,0.5707978517642952,0.45878532399810334,0.6579428815237892,20,600
budget,25,gaussian,1.0,10,bound_task,0.12589315954310287,0.09159524280687335,0.16422691468353193,20,600
budget,25,gaussian,1.0,10,normalised_task,0.3283113455186841,0.2885682719589935,0.37493192028278954,20,600
budget,25,gaussian,1.0,10,deployed,0.17038324518899778,0.13875772047918283,0.20224831432186002,20,600
budget,25,gaussian,1.0,10,bound_final,0.16623387219568836,0.11558918848105879,0.22032737704397376,20,600
budget,25,gaussian,1.0,10,inst_excess,0.04934617250379978,0.006402269017074559,0.0902502038725982,20,600
budget,25,gaussian,1.0,10,share_bound_zero,0.17666666666666667,,,20,600
budget,25,gaussian,1.0,10,share_prefix_identical,1.0,,,20,600
budget,25,gaussian,1.0,10,n_bound_violations,0.0,,,20,600
budget,25,gaussian,1.0,10,max_violation,0.0,,,20,600
budget,25,gaussian,1.0,10,share_iters_bound_binds,0.30884924798880725,,,20,600
budget,25,gaussian,1.0,10,share_iters_ge90pct_bound,0.3401538999650227,,,20,600
budget,25,gaussian,1.0,10,share_iters_ge50pct_bound,0.530779993004547,,,20,600
budget,25,gaussian,1.0,10,share_runs_noisy_no_gain_clean_gain,0.18166666666666667,,,20,600
budget,25,gaussian,1.0,10,share_runs_deployed_exceeds_bound,0.4866666666666667,,,20,600
budget,25,gaussian,1.0,early/late,raw_ratio,2.2797355476306986,1.6387156576046737,3.3279385978353537,20,1200
budget,25,gaussian,1.0,early/late,bound_ratio,2.1826415055190584,1.576424839970781,3.265660619812633,20,1200
budget,25,gaussian,1.0,early/late,normalised_ratio,1.0444846493875088,0.9030113174506033,1.1879425852392518,20,1200
budget,25,gaussian,1.0,early/late,normalised_task_ratio,0.4145102951774072,0.27331580211281836,0.5920373872338192,20,1200
budget,25,gaussian,1.0,early/late,deployed_ratio,1.827613180406925,1.5243722022215687,2.247602739351846,20,1200
budget,25,gaussian,1.0,early/late,inst_ratio,2.757416325778651,1.4419216188669008,12.067341271919672,20,1200
budget,25,gaussian,1.0,early/late,inst_diff,0.08672176917286731,0.042165581093913225,0.13272953329990772,20,1200
budget,25,gaussian,1.0,early/late,mechanical_log_share,0.947183901137218,,,20,1200
budget,25,gaussian,5.0,0,excess,0.15387013848435,0.11053130463795316,0.20250300508331734,20,600
budget,25,gaussian,5.0,0,bound,0.2231908669462605,0.16912886799102922,0.28349317479641406,20,600
budget,25,gaussian,5.0,0,normalised,0.6894105506628933,0.6220277261522603,0.7466399361887237,20,600
budget,25,gaussian,5.0,0,median_run_ratio,0.9027069078051666,0.7747075729206814,0.9540422938714297,20,600
budget,25,gaussian,5.0,0,bound_task,0.692390790658455,0.5419125053699735,0.8532456888057354,20,600
budget,25,gaussian,5.0,0,normalised_task,0.2222301921982836,0.14917129623076808,0.3096436638206965,20,600
budget,25,gaussian,5.0,0,deployed,0.6858502937841993,0.5968611642283688,0.7683956210602095,20,600
budget,25,gaussian,5.0,0,bound_final,0.39061656950755436,0.3109076884098336,0.47632931398092526,20,600
budget,25,gaussian,5.0,0,inst_excess,0.39906450332593446,0.31266101013534553,0.4826579056443479,20,600
budget,25,gaussian,5.0,0,share_bound_zero,0.023333333333333334,,,20,600
budget,25,gaussian,5.0,0,share_prefix_identical,1.0,,,20,600
budget,25,gaussian,5.0,0,n_bound_violations,0.0,,,20,600
budget,25,gaussian,5.0,0,max_violation,0.0,,,20,600
budget,25,gaussian,5.0,0,share_iters_bound_binds,0.4696159936658749,,,20,600
budget,25,gaussian,5.0,0,share_iters_ge90pct_bound,0.5507719714964371,,,20,600
budget,25,gaussian,5.0,0,share_iters_ge50pct_bound,0.745744259699129,,,20,600
budget,25,gaussian,5.0,0,share_runs_noisy_no_gain_clean_gain,0.35,,,20,600
budget,25,gaussian,5.0,0,share_runs_deployed_exceeds_bound,0.7416666666666667,,,20,600
budget,25,gaussian,5.0,10,excess,0.07993152271416165,0.05312028020016869,0.10933422495964733,20,600
budget,25,gaussian,5.0,10,bound,0.10225722656785226,0.07112672746348732,0.13613443098464206,20,600
budget,25,gaussian,5.0,10,normalised,0.7816711385294955,0.7273274209425107,0.8221414157694927,20,600
budget,25,gaussian,5.0,10,median_run_ratio,1.0,1.0,1.0,20,600
budget,25,gaussian,5.0,10,bound_task,0.12589315954310287,0.09159524280687335,0.16422691468353193,20,600
budget,25,gaussian,5.0,10,normalised_task,0.6349155347617991,0.5661648888511746,0.6847552284461293,20,600
budget,25,gaussian,5.0,10,deployed,0.5022946205287357,0.4239582740495125,0.5814089630388591,20,600
budget,25,gaussian,5.0,10,bound_final,0.16623387219568836,0.11558918848105879,0.22032737704397376,20,600
budget,25,gaussian,5.0,10,inst_excess,0.36378552709681256,0.2766625127052978,0.45216377594906976,20,600
budget,25,gaussian,5.0,10,share_bound_zero,0.17666666666666667,,,20,600
budget,25,gaussian,5.0,10,share_prefix_identical,1.0,,,20,600
budget,25,gaussian,5.0,10,n_bound_violations,0.0,,,20,600
budget,25,gaussian,5.0,10,max_violation,0.0,,,20,600
budget,25,gaussian,5.0,10,share_iters_bound_binds,0.6479538300104932,,,20,600
budget,25,gaussian,5.0,10,share_iters_ge90pct_bound,0.710912906610703,,,20,600
budget,25,gaussian,5.0,10,share_iters_ge50pct_bound,0.829136061559986,,,20,600
budget,25,gaussian,5.0,10,share_runs_noisy_no_gain_clean_gain,0.4716666666666667,,,20,600
budget,25,gaussian,5.0,10,share_runs_deployed_exceeds_bound,0.8383333333333334,,,20,600
budget,25,gaussian,5.0,early/late,raw_ratio,1.9250244867046487,1.3715363378839758,2.90973104474172,20,1200
budget,25,gaussian,5.0,early/late,bound_ratio,2.1826415055190584,1.576424839970781,3.265660619812633,20,1200
budget,25,gaussian,5.0,early/late,normalised_ratio,0.8819700724269214,0.8175389330573063,0.9441126853914784,20,1200
budget,25,gaussian,5.0,early/late,normalised_task_ratio,0.3500153642982725,0.24015498948198066,0.48310568300130596,20,1200
budget,25,gaussian,5.0,early/late,deployed_ratio,1.3654342805070168,1.2034039014381066,1.5862379545726364,20,1200
budget,25,gaussian,5.0,early/late,inst_ratio,1.0969774045456548,0.916726396422024,1.3627456160347435,20,1200
budget,25,gaussian,5.0,early/late,inst_diff,0.035278976229121906,-0.03278154677370086,0.11231706220343486,20,1200
budget,25,gaussian,5.0,early/late,mechanical_log_share,1.1917693325134715,,,20,1200
budget,50,gaussian,0.05,0,excess,0.0062452201225404146,0.0023345316060568735,0.010525650097257897,20,600
budget,50,gaussian,0.05,0,bound,0.3310837378026501,0.2654593927509384,0.40065088960793716,20,600
budget,50,gaussian,0.05,0,normalised,0.018862962475864695,0.007195861323530034,0.03141306013842244,20,600
budget,50,gaussian,0.05,0,median_run_ratio,0.0055163408185992515,0.0016318911892755138,0.013725819880003511,20,600
budget,50,gaussian,0.05,0,bound_task,0.813458113524711,0.6756553578074533,0.9588636683545365,20,600
budget,50,gaussian,0.05,0,normalised_task,0.007677371481956088,0.0027613564120743967,0.013790432726102395,20,600
budget,50,gaussian,0.05,0,deployed,0.0028420280948079323,-0.006413663445982435,0.011426104485435127,20,600
budget,50,gaussian,0.05,0,bound_final,0.45838701111726526,0.3732451599058903,0.5434792751372862,20,600
budget,50,gaussian,0.05,0,inst_excess,-0.04460490787399431,-0.06685020807194911,-0.024428309281656777,20,600
budget,50,gaussian,0.05,0,share_bound_zero,0.0033333333333333335,,,20,600
budget,50,gaussian,0.05,0,share_prefix_identical,1.0,,,20,600
budget,50,gaussian,0.05,0,n_bound_violations,0.0,,,20,600
budget,50,gaussian,0.05,0,max_violation,0.0,,,20,600
budget,50,gaussian,0.05,0,share_iters_bound_binds,0.027299655752141543,,,20,600
budget,50,gaussian,0.05,0,share_iters_ge90pct_bound,0.03538547754383156,,,20,600
budget,50,gaussian,0.05,0,share_iters_ge50pct_bound,0.09118565367064287,,,20,600
budget,50,gaussian,0.05,0,share_runs_noisy_no_gain_clean_gain,0.005,,,20,600
budget,50,gaussian,0.05,0,share_runs_deployed_exceeds_bound,0.02,,,20,600
budget,50,gaussian,0.05,20,excess,0.001418507035909801,-0.0010035932351794919,0.004715325492973676,20,600
budget,50,gaussian,0.05,20,bound,0.06315655551926072,0.03565582247977254,0.09421677981723726,20,600
budget,50,gaussian,0.05,20,normalised,0.022460170986956404,-0.016774063996558338,0.07696630744564256,20,600
budget,50,gaussian,0.05,20,median_run_ratio,0.06252022999492984,0.01493658866771846,0.1559121520552634,20,600
budget,50,gaussian,0.05,20,bound_task,0.07091143916510897,0.04050967426649056,0.10479802673467924,20,600
budget,50,gaussian,0.05,20,normalised_task,0.020003923945288625,-0.014940313943598736,0.06928791375252573,20,600
budget,50,gaussian,0.05,20,deployed,0.004221564971440461,-0.000376804655342144,0.008858670524977501,20,600
budget,50,gaussian,0.05,20,bound_final,0.09473495902804976,0.05315873098647104,0.14088390695645103,20,600
budget,50,gaussian,0.05,20,inst_excess,-0.055014833774426154,-0.08227291825248735,-0.030028553784316975,20,600
budget,50,gaussian,0.05,20,share_bound_zero,0.3,,,20,600
budget,50,gaussian,0.05,20,share_prefix_identical,1.0,,,20,600
budget,50,gaussian,0.05,20,n_bound_violations,0.0,,,20,600
budget,50,gaussian,0.05,20,max_violation,0.0,,,20,600
budget,50,gaussian,0.05,20,share_iters_bound_binds,0.12315748642358418,,,20,600
budget,50,gaussian,0.05,20,share_iters_ge90pct_bound,0.14313421256788209,,,20,600
budget,50,gaussian,0.05,20,share_iters_ge50pct_bound,0.23855702094647013,,,20,600
budget,50,gaussian,0.05,20,share_runs_noisy_no_gain_clean_gain,0.058333333333333334,,,20,600
budget,50,gaussian,0.05,20,share_runs_deployed_exceeds_bound,0.24166666666666667,,,20,600
budget,50,gaussian,0.05,early/late,raw_ratio,4.4026712342211685,-58.04687141735295,57.2597594410092,20,1200
budget,50,gaussian,0.05,early/late,bound_ratio,5.242270340434893,3.3531839970149084,9.574144752820382,20,1200
budget,50,gaussian,0.05,early/late,normalised_ratio,0.839840555391107,-10.453739118058174,11.080742747158684,20,1200
budget,50,gaussian,0.05,early/late,normalised_task_ratio,0.38379327490716053,-4.8652803261140205,5.128549353753778,20,1200
budget,50,gaussian,0.05,early/late,deployed_ratio,0.6732167132413432,-5.271465079592793,8.64797108324009,20,1200
budget,50,gaussian,0.05,early/late,inst_ratio,0.8107796536636827,0.6406008244792403,1.0528234280883244,20,1200
budget,50,gaussian,0.05,early/late,inst_diff,0.010409925900431848,-0.0022936631192389968,0.02329085292795804,20,1200
budget,50,gaussian,0.05,early/late,mechanical_log_share,1.1177586501146652,,,20,1200
budget,50,gaussian,0.25,0,excess,0.03821647267519822,0.026534325075243677,0.05130768614116261,20,600
budget,50,gaussian,0.25,0,bound,0.3310837378026501,0.2654593927509384,0.40065088960793716,20,600
budget,50,gaussian,0.25,0,normalised,0.11542841979746526,0.08518666703019061,0.14577999356029198,20,600
budget,50,gaussian,0.25,0,median_run_ratio,0.06548790312244791,0.03388399499496842,0.09617890610038685,20,600
budget,50,gaussian,0.25,0,bound_task,0.813458113524711,0.6756553578074533,0.9588636683545365,20,600
budget,50,gaussian,0.25,0,normalised_task,0.046980258773996836,0.030530587121809272,0.06772600085798645,20,600
budget,50,gaussian,0.25,0,deployed,0.0702869024639534,0.058032304850828005,0.08242464282881265,20,600
budget,50,gaussian,0.25,0,bound_final,0.45838701111726526,0.3732451599058903,0.5434792751372862,20,600
budget,50,gaussian,0.25,0,inst_excess,-0.03848293071481358,-0.07226331395823554,-0.006992140453449309,20,600
budget,50,gaussian,0.25,0,share_bound_zero,0.0033333333333333335,,,20,600
budget,50,gaussian,0.25,0,share_prefix_identical,1.0,,,20,600
budget,50,gaussian,0.25,0,n_bound_violations,0.0,,,20,600
budget,50,gaussian,0.25,0,max_violation,0.0,,,20,600
budget,50,gaussian,0.25,0,share_iters_bound_binds,0.0448723080618045,,,20,600
budget,50,gaussian,0.25,0,share_iters_ge90pct_bound,0.05952285645664879,,,20,600
budget,50,gaussian,0.25,0,share_iters_ge50pct_bound,0.160595628852774,,,20,600
budget,50,gaussian,0.25,0,share_runs_noisy_no_gain_clean_gain,0.011666666666666667,,,20,600
budget,50,gaussian,0.25,0,share_runs_deployed_exceeds_bound,0.065,,,20,600
budget,50,gaussian,0.25,20,excess,0.009909084709875138,0.005932731292556351,0.014299355578885743,20,600
budget,50,gaussian,0.25,20,bound,0.06315655551926072,0.03565582247977254,0.09421677981723726,20,600
budget,50,gaussian,0.25,20,normalised,0.1568971681309185,0.11777600848259094,0.2100358414903531,20,600
budget,50,gaussian,0.25,20,median_run_ratio,0.30925223958443765,0.19286942921806327,0.5256573990871088,20,600
budget,50,gaussian,0.25,20,bound_task,0.07091143916510897,0.04050967426649056,0.10479802673467924,20,600
budget,50,gaussian,0.25,20,normalised_task,0.1397388746659477,0.10613544172849565,0.18310515096341334,20,600
budget,50,gaussian,0.25,20,deployed,0.035642527388351296,0.026654890072218006,0.04526378965814122,20,600
budget,50,gaussian,0.25,20,bound_final,0.09473495902804976,0.05315873098647104,0.14088390695645103,20,600
budget,50,gaussian,0.25,20,inst_excess,-0.08573406256601229,-0.12951032332278056,-0.04654254844819255,20,600
budget,50,gaussian,0.25,20,share_bound_zero,0.3,,,20,600
budget,50,gaussian,0.25,20,share_prefix_identical,1.0,,,20,600
budget,50,gaussian,0.25,20,n_bound_violations,0.0,,,20,600
budget,50,gaussian,0.25,20,max_violation,0.0,,,20,600
budget,50,gaussian,0.25,20,share_iters_bound_binds,0.2619278510473235,,,20,600
budget,50,gaussian,0.25,20,share_iters_ge90pct_bound,0.2884988363072149,,,20,600
budget,50,gaussian,0.25,20,share_iters_ge50pct_bound,0.416311093871218,,,20,600
budget,50,gaussian,0.25,20,share_runs_noisy_no_gain_clean_gain,0.15166666666666667,,,20,600
budget,50,gaussian,0.25,20,share_runs_deployed_exceeds_bound,0.4066666666666667,,,20,600
budget,50,gaussian,0.25,early/late,raw_ratio,3.856710664418144,2.6653878226014602,5.982360008424626,20,1200
budget,50,gaussian,0.25,early/late,bound_ratio,5.242270340434893,3.3531839970149084,9.574144752820382,20,1200
budget,50,gaussian,0.25,early/late,normalised_ratio,0.7356947303290344,0.4740715597855328,1.054241867237054,20,1200
budget,50,gaussian,0.25,early/late,normalised_task_ratio,0.33620035145055616,0.1920381420853497,0.5367992924966131,20,1200
budget,50,gaussian,0.25,early/late,deployed_ratio,1.9719954676088596,1.5545606117115816,2.5535862320270666,20,1200
budget,50,gaussian,0.25,early/late,inst_ratio,0.44886395865334205,0.13405513528412666,0.6348810187800095,20,1200
budget,50,gaussian,0.25,early/late,inst_diff,0.04725113185119871,0.02868019441415052,0.0660912075117381,20,1200
budget,50,gaussian,0.25,early/late,mechanical_log_share,1.2273941925536966,,,20,1200
budget,50,gaussian,1.0,0,excess,0.11695740365754033,0.08927497207452637,0.14793958793990555,20,600
budget,50,gaussian,1.0,0,bound,0.3310837378026501,0.2654593927509384,0.40065088960793716,20,600
budget,50,gaussian,1.0,0,normalised,0.3532562620978244,0.3017551811642189,0.4070739781749857,20,600
budget,50,gaussian,1.0,0,median_run_ratio,0.3249156942590853,0.2627939706186834,0.38910056260830456,20,600
budget,50,gaussian,1.0,0,bound_task,0.813458113524711,0.6756553578074533,0.9588636683545365,20,600
budget,50,gaussian,1.0,0,normalised_task,0.14377802828809996,0.10120859803128993,0.1958121518152896,20,600
budget,50,gaussian,1.0,0,deployed,0.2581953112217852,0.22148817041208252,0.2949796448051958,20,600
budget,50,gaussian,1.0,0,bound_final,0.45838701111726526,0.3732451599058903,0.5434792751372862,20,600
budget,50,gaussian,1.0,0,inst_excess,0.0990564775065282,0.06271634973112686,0.13563283899967213,20,600
budget,50,gaussian,1.0,0,share_bound_zero,0.0033333333333333335,,,20,600
budget,50,gaussian,1.0,0,share_prefix_identical,1.0,,,20,600
budget,50,gaussian,1.0,0,n_bound_violations,0.0,,,20,600
budget,50,gaussian,1.0,0,max_violation,0.0,,,20,600
budget,50,gaussian,1.0,0,share_iters_bound_binds,0.1334560883836362,,,20,600
budget,50,gaussian,1.0,0,share_iters_ge90pct_bound,0.18020975102073494,,,20,600
budget,50,gaussian,1.0,0,share_iters_ge50pct_bound,0.379873508926427,,,20,600
budget,50,gaussian,1.0,0,share_runs_noisy_no_gain_clean_gain,0.04833333333333333,,,20,600
budget,50,gaussian,1.0,0,share_runs_deployed_exceeds_bound,0.25833333333333336,,,20,600
budget,50,gaussian,1.0,20,excess,0.023058980718912044,0.014134303208019705,0.03211923587627508,20,600
budget,50,gaussian,1.0,20,bound,0.06315655551926072,0.03565582247977254,0.09421677981723726,20,600
budget,50,gaussian,1.0,20,normalised,0.3651082699068317,0.28905262524603687,0.46690395026404424,20,600
budget,50,gaussian,1.0,20,median_run_ratio,0.7146517716211805,0.44508404780995264,1.0,20,600
budget,50,gaussian,1.0,20,bound_task,0.07091143916510897,0.04050967426649056,0.10479802673467924,20,600
budget,50,gaussian,1.0,20,normalised_task,0.32517998492770556,0.2602153797235769,0.4125599818923041,20,600
budget,50,gaussian,1.0,20,deployed,0.1262054322255328,0.0973757954333025,0.15537559962173514,20,600
budget,50,gaussian,1.0,20,bound_final,0.09473495902804976,0.05315873098647104,0.14088390695645103,20,600
budget,50,gaussian,1.0,20,inst_excess,-0.043879307404147534,-0.10737142234063625,0.0155707127801227,20,600
budget,50,gaussian,1.0,20,share_bound_zero,0.3,,,20,600
budget,50,gaussian,1.0,20,share_prefix_identical,1.0,,,20,600
budget,50,gaussian,1.0,20,n_bound_violations,0.0,,,20,600
budget,50,gaussian,1.0,20,max_violation,0.0,,,20,600
budget,50,gaussian,1.0,20,share_iters_bound_binds,0.4395849495733126,,,20,600
budget,50,gaussian,1.0,20,share_iters_ge90pct_bound,0.4737199379363848,,,20,600
budget,50,gaussian,1.0,20,share_iters_ge50pct_bound,0.6035686578743211,,,20,600
budget,50,gaussian,1.0,20,share_runs_noisy_no_gain_clean_gain,0.2683333333333333,,,20,600
budget,50,gaussian,1.0,20,share_runs_deployed_exceeds_bound,0.6066666666666667,,,20,600
budget,50,gaussian,1.0,early/late,raw_ratio,5.072097725534616,3.475720194196706,8.333723235252469,20,1200
budget,50,gaussian,1.0,early/late,bound_ratio,5.242270340434893,3.3531839970149084,9.574144752820382,20,1200
budget,50,gaussian,1.0,early/late,normalised_ratio,0.967538374816786,0.691057841048296,1.3013490146062907,20,1200
budget,50,gaussian,1.0,early/late,normalised_task_ratio,0.4421490711369117,0.27157794351216435,0.6831817647458331,20,1200
budget,50,gaussian,1.0,early/late,deployed_ratio,2.0458335799712852,1.7265974544949834,2.5130582070332372,20,1200
budget,50,gaussian,1.0,early/late,inst_ratio,-2.2574758665667827,-22.880982537387872,19.39573470663982,20,1200
budget,50,gaussian,1.0,early/late,inst_diff,0.14293578491067574,0.09430255199966261,0.19277787665324211,20,1200
budget,50,gaussian,1.0,early/late,mechanical_log_share,1.0203233871157318,,,20,1200
budget,50,gaussian,5.0,0,excess,0.21338280303822107,0.16267305670429916,0.26738476774994674,20,600
budget,50,gaussian,5.0,0,bound,0.3310837378026501,0.2654593927509384,0.40065088960793716,20,600
budget,50,gaussian,5.0,0,normalised,0.6444979884980419,0.57705695317489,0.7114263496612975,20,600
budget,50,gaussian,5.0,0,median_run_ratio,0.7350112300023546,0.6230083438583243,0.8525068883651743,20,600
budget,50,gaussian,5.0,0,bound_task,0.813458113524711,0.6756553578074533,0.9588636683545365,20,600
budget,50,gaussian,5.0,0,normalised_task,0.2623156613604039,0.18269597282390923,0.3569708002668371,20,600
budget,50,gaussian,5.0,0,deployed,0.688612975302361,0.6177232699062829,0.7577870134634129,20,600
budget,50,gaussian,5.0,0,bound_final,0.45838701111726526,0.3732451599058903,0.5434792751372862,20,600
