error_model,jitter_std,jitter_iteration,group,n_landscapes,deployed,deployed_lo,deployed_hi,search_traj,search_traj_lo,search_traj_hi,deployed_over_search_traj,search_final,search_final_lo,search_final_hi,selection_excess,selection_share,selection_share_lo,selection_share_hi,deployed_decomposition_check
bias,0.25,0,all20,20,0.09380657146746128,0.07667334165948322,0.11177677419461331,0.05913366468255145,0.04359686316494613,0.07645166513393305,1.5863480129473653,0.06562265872799608,0.04954368591119011,0.08301037855602765,0.028183912739465227,0.3004471040628681,0.2238990341980774,0.38594656678860656,0.09380657146746132
bias,0.25,0,laws6,6,0.10157754415158436,0.07670078641831038,0.1278620248807793,0.07819727969572803,0.06701603428015596,0.08986767963553886,1.298990764727761,0.07483144956476516,0.05958499390229619,0.09133418887500701,0.026746094586819213,0.26330715917787856,0.17409052729484487,0.3214565515723232,0.10157754415158438
bias,0.25,0,classical13,13,0.08864044862352098,0.0655122063223148,0.11122162169730104,0.0504965532991679,0.02978759074310885,0.07568009786403901,1.7553762154491768,0.06031477775320236,0.03721051899783943,0.08454246848355759,0.028325670870318658,0.31955694392551126,0.19684582570285059,0.47462949889365974,0.088640448623521
bias,0.25,0,smooth_classical3,3,0.10192030416331882,0.060283094894484746,0.15102219397592265,0.04726250535763343,0.01501314411624143,0.10110816265238849,2.15647273440314,0.05035796438567728,0.012081696555435362,0.11490981454416467,0.051562339777641596,0.5059084173749835,0.23911968486906876,0.7995840031673508,0.10192030416331888
bias,0.25,0,rugged_classical10,10,0.08465649196158163,0.05858738706431653,0.11335485127298876,0.05146676768162824,0.028172221995606747,0.07877544915396634,1.6448767967179125,0.06330182176345987,0.03978122685536736,0.09377077432982829,0.021354670198121775,0.2522508280618672,0.14261660334069903,0.38178402270082534,0.08465649196158165
bias,0.25,20,all20,20,0.045397401237880095,0.03410213377046828,0.05649342850427302,0.013840162617267416,0.00841890896658876,0.019884962501212824,3.2801205082114344,0.018001082131605582,0.010445806844430744,0.025726227328718543,0.027396319106274547,0.6034776960628032,0.49043742117154177,0.7336337014442176,0.04539740123788012
bias,0.25,20,laws6,6,0.0333332146902545,0.016726636035105127,0.04898755277238695,0.006896421890222738,-0.0001417562676173101,0.017308151848628273,4.833407123411632,0.008554615317245906,-0.0004034504501594473,0.020544099894467586,0.02477859937300862,0.743360627028062,0.5296984510503105,1.0228210456525328,0.033333214690254534
bias,0.25,20,classical13,13,0.04769700542381186,0.03513249118872075,0.060375044654561,0.015274661742297531,0.008970876631294753,0.022115614295544275,3.1226226955803957,0.02008751182503957,0.011255936561462879,0.02952746475158479,0.02760949359877232,0.5788517193783567,0.423027187848791,0.744008000310003,0.047697005423811896
bias,0.25,20,smooth_classical3,3,0.057953897994997956,0.04098677791206627,0.07830579417980585,0.008710932902062957,0.0014270774068638,0.0232093236201862,6.653007048334983,0.009964241112678192,0.0020302045500514227,0.025671442798932506,0.04798965688231982,0.8280660756669345,0.52956100614534,0.9720189800512145,0.057953897994998005
bias,0.25,20,rugged_classical10,10,0.04461993765245604,0.02975660649536022,0.05988216956921859,0.017243780394367903,0.0108675316998633,0.02497721885322677,2.587596027784582,0.023124493038747976,0.012576621287245002,0.03360651231437247,0.02149544461370808,0.481745285731588,0.33978422403048736,0.630460850052207,0.044619937652456046
bias,1.0,0,all20,20,0.30884917964633624,0.2758483767710839,0.34200482716126784,0.1474178060454088,0.1140812667898966,0.1822160646062308,2.0950602096954425,0.18089347900620717,0.14322183277926034,0.2189349974434068,0.127955700640129,0.41429833417932765,0.3381686775628466,0.4956475111596647,0.30884917964633624
bias,1.0,0,laws6,6,0.3425631248425965,0.30246302547664144,0.3822783915428585,0.2053647665835301,0.16891206486107255,0.23368123304155597,1.6680715516177032,0.20532686558937527,0.1637225523803421,0.23376013331033593,0.13723625925322122,0.40061597206727834,0.2937243239093637,0.5009527773694622,0.3425631248425965
bias,1.0,0,classical13,13,0.2876592996874408,0.24625280361333413,0.3341895310607525,0.12142204919212438,0.08105165472907092,0.16787459882872052,2.369086188228314,0.16926597662346682,0.12073055597240914,0.22484598462794336,0.11839332306397404,0.41157481504201504,0.29220901498995494,0.5506436173775585,0.28765929968744086
bias,1.0,0,smooth_classical3,3,0.2807428373505408,0.1879602387907725,0.3918269949726045,0.09959595135813044,0.03449763411654872,0.22367920683256134,2.8188177684154683,0.10696096983618429,0.03762634758242907,0.24256580412251635,0.17378186751435654,0.6190073063106121,0.38093646625987077,0.8449529050117037,0.2807428373505408
bias,1.0,0,rugged_classical10,10,0.28973423838851087,0.24571187405644324,0.34545570792510116,0.12796987854232253,0.08704838266198545,0.17510045305833197,2.2640815298788395,0.1879574786596516,0.1400360824648815,0.24778599771902468,0.10177675972885929,0.3512762602546981,0.2275139980217693,0.48317135626622265,0.28973423838851087
bias,1.0,20,all20,20,0.15048808102829453,0.12501111279513963,0.17520913325146292,0.03239894369137744,0.020634551356018424,0.045443397986448406,4.644845290692146,0.047055728505601475,0.02898848946945931,0.06585954774062996,0.10343235252269307,0.6873125885846461,0.5868321528200138,0.786484999253309,0.15048808102829453
bias,1.0,20,laws6,6,0.10671006329631048,0.06711556111925401,0.14891272310027057,0.012098290629337228,0.0001645597167575394,0.02982673663861371,8.82025953629751,0.014163326792745531,-0.0005614130294348111,0.03535524905655513,0.09254673650356497,0.8672728104994459,0.7030124012203537,1.0072701061069491,0.1067100632963105
bias,1.0,20,classical13,13,0.1629532975576293,0.13696816361000766,0.18761898366607302,0.03928984928621208,0.024923349143867582,0.05460651496348376,4.147465579991783,0.058942379249124446,0.03728841531593326,0.08086809470646997,0.10401091830850488,0.6382866739577385,0.5014352833192774,0.7680800041130128,0.1629532975576293
bias,1.0,20,smooth_classical3,3,0.15774916644443518,0.11411508933068275,0.18964559770678938,0.018234265008070252,0.002638133357709,0.04780843437833857,8.651248974094509,0.02089112315419042,0.00364710208712991,0.054206013090546463,0.13685804329024484,0.8675674577237845,0.6801756292641122,0.9745828305893637,0.15774916644443526
bias,1.0,20,rugged_classical10,10,0.16451453689158752,0.13484494452094878,0.1958782551694916,0.045606524569654625,0.029868259064161105,0.062364504567174926,3.607258795620904,0.07035775607760465,0.04630363710920261,0.09259094907349855,0.09415678081398288,0.5723310692965127,0.4221681159306331,0.7017324288749524,0.16451453689158754
bias,5.0,0,all20,20,0.71442596161794,0.6467943675678709,0.7802848899708381,0.22325895256805567,0.17431262884243517,0.27471190251101313,3.1999879664407307,0.2876755825084883,0.22067702683399,0.352782158971923,0.42675037910945174,0.5973332466012325,0.5157974146821417,0.6775254889103395,0.7144259616179401
bias,5.0,0,laws6,6,0.7317396427643809,0.6606714756048525,0.8050635788982575,0.29871849050256216,0.23674877069422218,0.3540683602460778,2.449596078010794,0.2978507053550256,0.21761859577748666,0.37666322717785533,0.4338889374093551,0.5929553519475871,0.5076852413930291,0.6802480293690389,0.7317396427643809
bias,5.0,0,classical13,13,0.7045708132268929,0.6075184989204139,0.800435501488855,0.18997798652788192,0.12750341324730713,0.2559784515385532,3.708697129093361,0.2821249386232131,0.19640505138069897,0.37258226556722224,0.4224458746036796,0.5995790155838311,0.47224202582144864,0.7236674670280158,0.7045708132268926
bias,5.0,0,smooth_classical3,3,0.7854056223327923,0.5980090418198707,1.040111887222523,0.1561518327165974,0.05524007632403886,0.35245909840017015,5.029756030838512,0.1909351987194523,0.05616922406847833,0.4503296118594116,0.5944704236133399,0.7568960632693953,0.5670373376253247,0.9076630896712699,0.7854056223327922
bias,5.0,0,rugged_classical10,10,0.680320370495123,0.5775761973263143,0.7893777154042653,0.20012583267126724,0.1394579669490266,0.2663035254191907,3.3994630349028343,0.30948186059434135,0.22068261974434678,0.4064868388873841,0.37083850990078154,0.5450939380675799,0.3865681238950954,0.6875764340516725,0.680320370495123
bias,5.0,20,all20,20,0.4778716431872258,0.4184539589855152,0.5318019820830827,0.05346106367797946,0.03272031336370494,0.07658749293812046,8.938685658513384,0.08172227823461765,0.04720816663580489,0.11787179357337678,0.39614936495260816,0.8289869687819085,0.7522291826906863,0.8968071699824978,0.4778716431872259
bias,5.0,20,laws6,6,0.3867494513860506,0.2953448780087988,0.4681834412107151,0.01555353817124474,0.0017847999280685082,0.03809352221567189,24.865689538157305,0.019827136459072924,0.0023513985004524757,0.04964976542380614,0.36692231492697763,0.9487338989415096,0.8819753345756695,0.9951075294847505,0.3867494513860506
bias,5.0,20,classical13,13,0.5070516242806514,0.4404173459029505,0.5714600327306364,0.06854070510650496,0.04109147424946003,0.09717642328608167,7.39781745012321,0.10702785378690013,0.06295998182722082,0.15229510956421105,0.40002377049375126,0.7889211893586981,0.6730465890988764,0.8813617746862892,0.5070516242806514
bias,5.0,20,smooth_classical3,3,0.5136046090234968,0.47360096396629,0.5399982002025354,0.024929032068439636,0.0034914393617151303,0.06524779309238646,20.602669514542626,0.031226816293007373,0.0046510521737023434,0.08054934828704463,0.4823777927304895,0.939200669650574,0.8472171698645101,0.991386911712006,0.5136046090234968
bias,5.0,20,rugged_classical10,10,0.5050857288577977,0.42454527604701764,0.595206046879178,0.08162420701792455,0.05145836488626796,0.1124675205606059,6.187940407762634,0.12976816503506794,0.08171970732813329,0.1774737159366373,0.3753175638227298,0.7430769518502808,0.5956140442460309,0.8509239727577721,0.5050857288577978
drift,0.05,0,all20,20,0.015663828835410905,0.010373959580464439,0.021023756975971843,0.01148427223358483,0.006177073053352032,0.01813995357841548,1.3639374369412192,0.011141125214036287,0.006308441349118792,0.01617319385551541,0.004522703621374637,0.2887355108956659,0.1815794802591661,0.42939327876522015,0.015663828835410926
drift,0.05,0,laws6,6,0.00830080396634617,-0.001221254697517398,0.018560284399755825,0.009671584976613717,-0.00020381382548624252,0.018757177264264697,0.8582671802416925,0.004769226012998327,-0.003525796253608611,0.01304083527380205,0.0035315779533478613,0.4254501091298963,-1.5779712536245805,2.6726303635444646,0.008300803966346188
drift,0.05,0,classical13,13,0.019441319487950547,0.014127054788692486,0.025105995972059845,0.013214020810811217,0.006679958142744597,0.022151023266623097,1.471264482347749,0.014524761429864143,0.009015916924703975,0.02057309300959985,0.004916558058086428,0.2528922000964818,0.129802069374877,0.40998976567285333,0.019441319487950574
drift,0.05,0,smooth_classical3,3,0.020577963503513614,0.016976283664916915,0.02364596058575519,0.012695383196046623,0.007133359622692149,0.022986035915915182,1.6209013296992603,0.009462909987257071,0.006141065984690675,0.015065173721761806,0.011115053516256601,0.5401435139273484,0.2864045969546543,0.6962487428129445,0.02057796350351367
drift,0.05,0,rugged_classical10,10,0.019100326283281628,0.012647702809321608,0.026716142323230274,0.013369612095240593,0.0054723668254318715,0.02389693601209632,1.4286372818610866,0.016043316862646265,0.009247938662930139,0.023257890564780895,0.0030570094206353766,0.16005011512872175,0.07343173855820816,0.27872514972632617,0.019100326283281642
drift,0.05,20,all20,20,0.008076504172499733,0.00437927465361827,0.011437449629954638,0.003106495621703229,0.0007264419497227911,0.005392467628674833,2.599876245140673,0.003894170924269265,0.0008609475910848395,0.0064771292397602966,0.00418233324823049,0.5178395452912914,0.34671346084053023,0.8532925063274882,0.008076504172499754
drift,0.05,20,laws6,6,0.0039046386957713093,0.0008069786053457501,0.007497486511358926,0.002157482155369228,0.0004914493294345329,0.004274208040916881,1.8098127421605839,0.0012991926308852555,-0.0001803908640189829,0.003258193906679634,0.0026054460648860713,0.6672694371716738,0.5245951235363174,1.182917752382778,0.0039046386957713266
drift,0.05,20,classical13,13,0.009064390070139743,0.004151531776944964,0.012828142407360741,0.0029918333543310356,-0.00042350249570696335,0.005843829532170942,3.029710881796928,0.004306252116432906,-0.00024892793819221193,0.007792794269924107,0.004758137953706863,0.5249264337576653,0.2963026378890261,0.9865922585871562,0.009064390070139768
drift,0.05,20,smooth_classical3,3,0.014391006825628048,0.013627193460813517,0.015878975740056096,0.002727780058114897,0.00068884445018627,0.00673878684583869,5.275721106185271,0.002860690427755922,0.0009961769401181002,0.0065126821514527354,0.011530316397872184,0.8012167972388502,0.5234687185860761,0.932413008920364,0.014391006825628105
drift,0.05,20,rugged_classical10,10,0.007466405043493251,0.0015169304006901307,0.012138998593656617,0.0030710493431958764,-0.0016176505715449112,0.006816846004931883,2.4312227545401024,0.004739920623036001,-0.0005441834021687207,0.009088812232146826,0.0027264844204572657,0.3651669584726468,0.1720950639327024,1.1731154584374859,0.007466405043493265
drift,0.25,0,all20,20,0.09449957701410747,0.08065197748532284,0.11025778031047165,0.05745537951298718,0.04255412411410753,0.07332376412224832,1.644747242383924,0.06730093247732923,0.052435345351447324,0.08339643693583404,0.027198644536778283,0.28781763258811094,0.21316370027239076,0.37179811995604944,0.0944995770141075
drift,0.25,0,laws6,6,0.10263684201364402,0.07233586393321369,0.13513504413319377,0.08224507582561001,0.06576599323038525,0.09801073346173406,1.2479390526828877,0.07574341514100136,0.053712479163690104,0.10103813199195195,0.02689342687264266,0.26202508129651514,0.18737385592056938,0.3395495413128232,0.10263684201364404
drift,0.25,0,classical13,13,0.09009439285393173,0.07561186614083377,0.1097964151294378,0.04728503931410432,0.02907557409475081,0.06851999797726342,1.905346683872971,0.06353639293061628,0.0462920577449201,0.0858522161427413,0.026557999923315475,0.2947797202693117,0.17756750612654407,0.43928565445735973,0.09009439285393174
drift,0.25,0,smooth_classical3,3,0.09357709037549733,0.06783690644496042,0.12439955689369937,0.04706449114608322,0.01891360197605964,0.09929339496908225,1.9882737090483757,0.0450937424445435,0.020474057885837133,0.09399275680982626,0.04848334793095388,0.5181112998534625,0.24442852404897278,0.7647950974946464,0.09357709037549737
drift,0.25,0,rugged_classical10,10,0.08904958359746204,0.07257021413446524,0.11435849913633353,0.04735120376451065,0.027695474248284273,0.06927505987959234,1.880619213828815,0.0690691880764381,0.0520530058332982,0.09453466246742072,0.019980395521023958,0.22437382314265428,0.12103456314029627,0.3485036783707245,0.08904958359746205
drift,0.25,20,all20,20,0.04325707665126912,0.032348430939353495,0.054589434454128734,0.012011534478728419,0.0070361377139413865,0.017433991630032807,3.6012947994175395,0.01716001766647595,0.01024128701146198,0.02427766746822037,0.02609705898479319,0.6033014943469952,0.4987567811019977,0.7228535545145166,0.04325707665126915
drift,0.25,20,laws6,6,0.030015693038559315,0.015356618661254413,0.04430822999799705,0.006839986116101842,0.0006338728651529722,0.014358197985040032,4.388268123512724,0.007707690738441593,0.00019950618237777758,0.016587392001540708,0.02230800230011774,0.7432113018833184,0.5835833877602021,0.9878884547635992,0.030015693038559332
drift,0.25,20,classical13,13,0.04646138387475055,0.03283673215583425,0.06054867204014144,0.01361011481560229,0.007002790286815903,0.020836726551054292,3.4137393037631396,0.020002396849686653,0.011558409539118778,0.02920436656987716,0.026458987025063923,0.5694834036022557,0.4201914567092214,0.7213280222948983,0.046461383874750586
drift,0.25,20,smooth_classical3,3,0.05616516849896596,0.03086995926380844,0.07835354014919303,0.009384747756497261,0.0018087230565829102,0.02436865236081033,5.984728620977758,0.011123624337341551,0.0023175432264022876,0.028492809742770724,0.04504154416162445,0.8019479931312528,0.5192872381872711,0.9673209399603876,0.056165168498966016
drift,0.25,20,rugged_classical10,10,0.04355024848748594,0.028545277861048435,0.061309379031810024,0.0148777249333338,0.007339790998847791,0.02318638227684549,2.927211565117114,0.022666028603390183,0.013049024211483866,0.03372281290191616,0.020884219884095764,0.4795430705773537,0.33838297107166665,0.6050128719160237,0.04355024848748595
drift,1.0,0,all20,20,0.3044114753732255,0.2702849450055909,0.34189621813450183,0.15222847808263887,0.11653159682794433,0.1905417232072637,1.9997012333524904,0.18685291928578174,0.1461355185344434,0.22787501832248727,0.11755855608744377,0.3861830633792973,0.31012917057872347,0.46976948056637763,0.30441147537322555
drift,1.0,0,laws6,6,0.326028098661211,0.2889420477870663,0.37101346784350386,0.21437981684472626,0.18092332583682547,0.24393430230523494,1.520796609772975,0.21148686625784965,0.17973599711226074,0.23411060521349455,0.11454123240336145,0.35132319230676445,0.25422226635075484,0.43095388616509833,0.32602809866121113
drift,1.0,0,classical13,13,0.2909897054776367,0.24520483056721137,0.34554685846979216,0.1249833958345513,0.08248524411816635,0.17551043566647803,2.3282269099396116,0.1753344931522255,0.12278094466408906,0.23617381564863524,0.11565521232541123,0.3974546526846105,0.2781430778524784,0.5373094575068476,0.2909897054776368
drift,1.0,0,smooth_classical3,3,0.3009028224281336,0.20070784706622016,0.42438029517580594,0.1120186510855427,0.04250137708087202,0.24904156228816987,2.6861850192995993,0.11990881233973849,0.041683209323446734,0.2694024041325189,0.1809940100883951,0.6015031983677154,0.3651863500850932,0.8247937230250502,0.30090282242813365
drift,1.0,0,rugged_classical10,10,0.2880157703924877,0.2408101462450936,0.352102940629548,0.1288728192592539,0.08495808529617459,0.17961884327049507,2.2348837563108277,0.19196219739597165,0.13612140201283068,0.2614530787475124,0.09605357299651605,0.33350108872726303,0.2128377583375595,0.4754375426316402,0.2880157703924877
drift,1.0,20,all20,20,0.1418971841542634,0.11594677976437345,0.1683158839781969,0.02881183005465195,0.018202451982388214,0.040650253396475065,4.924962554794492,0.042645950561179216,0.02563123578810078,0.05982594375533612,0.09925123359308421,0.6994587960616845,0.6018616882451104,0.7958745148474641,0.14189718415426342
drift,1.0,20,laws6,6,0.09377874215034225,0.05123158372725558,0.13613592871775118,0.010030393965642035,-0.00015048488971313028,0.02413596246676541,9.349457506013282,0.010851170398044641,-0.0007211852439891203,0.02542355005261639,0.08292757175229763,0.8842896572375807,0.7806160500540744,1.0127709883604068,0.09377874215034228
drift,1.0,20,classical13,13,0.1558936145966666,0.12872160482792747,0.18258854947849062,0.03519560070574898,0.022417119708891688,0.04961769584072942,4.4293494490975505,0.05403481887567591,0.03322626307461612,0.07491399993947175,0.10185879572099069,0.6533865802298786,0.5133055536594676,0.779496146422068,0.15589361459666662
drift,1.0,20,smooth_classical3,3,0.1523516855768397,0.0965296811380169,0.19292726620042389,0.016461259911263525,0.00204536867575794,0.04301335019656879,9.25516554614352,0.01920864030385657,0.0019264595325959547,0.050785429653361934,0.13314304527298318,0.8739190824759958,0.6969808917441026,0.98004282713996,0.15235168557683973
drift,1.0,20,rugged_classical10,10,0.15695619330261468,0.12714331678930954,0.19124893281331903,0.04081590294409462,0.026855374104191598,0.05584111396793663,3.845466643665753,0.0644826724472217,0.041930214050469455,0.08460262079673378,0.09247352085539298,0.5891677092161772,0.436399229172415,0.7173343425067449,0.15695619330261468
drift,5.0,0,all20,20,0.7218792826550218,0.649135232769278,0.7943151789091292,0.22912088672242364,0.1801265424558543,0.281681350324094,3.150648083557599,0.30395660215708037,0.2336879638473847,0.3741899398288549,0.41792268049794135,0.5789370751309704,0.4946856424173747,0.6596916021280322,0.7218792826550218
drift,5.0,0,laws6,6,0.7083401246962225,0.631683696324477,0.8056838287019128,0.29513510578820495,0.23098689977706974,0.3576842635448791,2.400053774709343,0.3099335478903322,0.22609475913780758,0.3945206892567515,0.3984065768058905,0.5624509510551169,0.4713676246337989,0.6553177434873864,0.7083401246962225
drift,5.0,0,classical13,13,0.7204456790940026,0.6166596592686981,0.8237161235419019,0.20111536529561486,0.13753876402021248,0.27185674974129187,3.582250804333304,0.3009726807657741,0.2098690001477771,0.3976459355758912,0.4194729983282285,0.5822409801329328,0.450959903325376,0.7102987678216367,0.7204456790940027
drift,5.0,0,smooth_classical3,3,0.823656114810645,0.6672931889446482,1.0503721301471534,0.1633011671693422,0.06106074166785824,0.3667260844790043,5.043785841141719,0.19906878777997306,0.061641429040448524,0.4705348383807672,0.624587327030672,0.7583107996160046,0.5520303472685942,0.9136733907455886,0.8236561148106452
drift,5.0,0,rugged_classical10,10,0.6894825483790098,0.5806940618849415,0.8112098855087336,0.21245962473349667,0.14593121732860162,0.2859562418909563,3.245240356815452,0.33154384866151443,0.23757612037878298,0.43649197338733414,0.3579386997174953,0.5191410581152748,0.3614786135937017,0.6572108449849109,0.6894825483790099
drift,5.0,20,all20,20,0.5017650684612841,0.42210740257681756,0.5793944888794678,0.048867846911262544,0.030043325348257474,0.06957177181308774,10.267795701587225,0.07690032680329706,0.04461827426660922,0.11144530180927638,0.4248647416579871,0.8467403738583875,0.7751155274999344,0.907939747389651,0.5017650684612841
drift,5.0,20,laws6,6,0.35241156569267423,0.25878298833239,0.46273507853188134,0.01504844032901295,0.0016504732721144945,0.03645689453817982,23.418477794887163,0.01898530081984467,0.0015725536322972432,0.047405219811742116,0.3334262648728295,0.9461274751794013,0.8933605934131379,0.9958046630951485,0.3524115656926741
drift,5.0,20,classical13,13,0.5548944759608115,0.46954914898155775,0.6396352216065879,0.06219077886917257,0.037751084404293714,0.08819222907883376,8.92245580535522,0.10069162593159042,0.05969727544313477,0.14451032126448865,0.4542028500292211,0.818539145200102,0.7085992681407692,0.9006043403436165,0.5548944759608114
drift,5.0,20,smooth_classical3,3,0.6511584516517805,0.5298980886986417,0.7435158448307856,0.02417828168918169,0.00257749971275382,0.063014513023402,26.931543772324165,0.029910782266736147,0.0035346028790057492,0.07664237523911024,0.6212476693850444,0.9540652782884685,0.896918975201459,0.9933296553537563,0.6511584516517807
drift,5.0,20,rugged_classical10,10,0.5260152832535208,0.4302764948742749,0.6347617992063623,0.07359452802316983,0.04611462668712189,0.10187333929469419,7.147478180550528,0.12192587903104671,0.07640250152402457,0.16694987041057702,0.4040894042224741,0.7682084857365583,0.6255816754547456,0.8669415974463215,0.5260152832535209
gaussian,0.05,0,all20,20,0.015843217686982262,0.010566342470556836,0.021226381564350066,0.009730924409751488,0.0056540702613167085,0.013786447341308803,1.628130794141774,0.011240974027221042,0.006373914781952662,0.016245206068723723,0.004602243659761239,0.2904866770556788,0.18455330616477109,0.4390539985038499,0.015843217686982276
gaussian,0.05,0,laws6,6,0.009416043391924494,0.0011503221482565146,0.017465031450585755,0.009300272218530683,0.0032566628817872994,0.015459567861869953,1.0124481489007535,0.006052745818926542,-0.00040027597881233155,0.012505767616665414,0.0033632975729979663,0.35718798576081695,0.23655816299844912,1.0103456549209107,0.00941604339192451
gaussian,0.05,0,classical13,13,0.01939000352759524,0.0122044205112202,0.02565921515801408,0.010342427402266834,0.005132779263173581,0.016454645227642457,1.8748019950660109,0.014333050690966393,0.007556035844034637,0.020920966503707377,0.005056952836628867,0.26080205861912126,0.1274961088326732,0.45557571582948597,0.01939000352759526
gaussian,0.05,0,smooth_classical3,3,0.021600624738045138,0.01980381615056871,0.023599863113507025,0.00919576498390092,0.00589471506889666,0.015494219400770481,2.348975291980763,0.009669856178287218,0.006777926634121007,0.015410536549069057,0.01193076855975797,0.5523344210847896,0.2798207238958693,0.7109684357547137,0.021600624738045183
gaussian,0.05,0,rugged_classical10,10,0.01872681716446027,0.010116568099219028,0.02704200989566381,0.010686426127776608,0.004331749425139628,0.017901193638620545,1.7523928898722037,0.015732009044770148,0.007737680770954156,0.024153981071121676,0.0029948081196901357,0.15992082869125657,0.07532171787231327,0.3078681235564989,0.018726817164460282
gaussian,0.05,20,all20,20,0.008827714539086252,0.005977181051601844,0.011690079812744388,0.004212351235089675,0.0018342661292866512,0.006499469505678498,2.0956738995432613,0.0045280075196780555,0.0024572666418791163,0.006731622876328471,0.0042997070194082145,0.48706910496148254,0.3241991651269585,0.6684266021949851,0.008827714539086267
gaussian,0.05,20,laws6,6,0.005553074163543319,0.001594077359280107,0.009365335458198143,0.002906712907701355,0.00041236949343283224,0.005520389754007014,1.9104309024914061,0.002374769730884765,0.0002219712635472547,0.004751400531961352,0.0031783044326585733,0.5723504385236846,0.42195472260398587,0.8663655987523703,0.005553074163543339
gaussian,0.05,20,classical13,13,0.009941016259202006,0.006392056999986125,0.013502554808686838,0.0046965006806977344,0.0014930641807008337,0.008012007147100219,2.1166857912016996,0.00523443478089441,0.002352813350641566,0.008231210978621801,0.004706581478307616,0.47345073738823323,0.2640702025126777,0.7130147484316695,0.009941016259202028
gaussian,0.05,20,smooth_classical3,3,0.017049413099278623,0.012385598885178114,0.020303472930603614,0.004646288461268769,0.0006942109605841863,0.011960552260951362,3.6694693498696194,0.00518463198746881,0.000782733670233807,0.013233847446552054,0.011864781111809867,0.6959055448255775,0.28307452330025795,0.9368029210787294,0.01704941309927868
gaussian,0.05,20,rugged_classical10,10,0.00780849720717902,0.004163686526567187,0.011270287186607905,0.004711564346526423,0.0006767264995218378,0.008565363602895257,1.6573045877927561,0.005249375618922091,0.0020370514600045885,0.00853260473930205,0.002559121588256942,0.327735481022407,0.17134592728154802,0.5791362026851787,0.007808497207179033
gaussian,0.25,0,all20,20,0.09694057601641856,0.0813068091342183,0.11367866030416693,0.05780442137029458,0.043718830895104074,0.07255278218024169,1.6770443111162403,0.067045474733372,0.05260610175769714,0.0820200931900303,0.0298951012830466,0.3083858432817992,0.23539288086012572,0.38618078978365544,0.09694057601641858
gaussian,0.25,0,laws6,6,0.10774080570881495,0.08172887151228232,0.13443112600271614,0.08136039364723492,0.06830222973998573,0.09370471816429683,1.3242414506493305,0.07700165769622674,0.06133149099160421,0.09273617300758111,0.030739148012588216,0.2853064612832504,0.18705743844342027,0.35036649721709023,0.10774080570881496
gaussian,0.25,0,classical13,13,0.09057833937841658,0.07014635489153632,0.1120695384236972,0.04731754113035288,0.029408885732210475,0.0681709159699756,1.9142655601838345,0.06214004393121005,0.04216942168104439,0.08392643267902433,0.028438295447206535,0.31396353302965213,0.1990202538390363,0.45134110878439737,0.09057833937841658
gaussian,0.25,0,smooth_classical3,3,0.09723789731797516,0.05397072350710643,0.141573684198161,0.04718824988914355,0.01391777300321805,0.09982473473755842,2.060637924619162,0.04913593242088809,0.011354968344998584,0.10894971355884707,0.048101964897087145,0.49468330994231713,0.23043809888884495,0.7896087432753528,0.09723789731797522
gaussian,0.25,0,rugged_classical10,10,0.08858047199654898,0.06646420362834352,0.11447041855550301,0.04735632850271567,0.02778698389806336,0.06904200378326569,1.8705097037129745,0.06604127738430665,0.046700122076106194,0.09316104325894387,0.022539194612242346,0.2544487978470068,0.14651983076514297,0.37429674125363677,0.088580471996549
gaussian,0.25,20,all20,20,0.039717916019149584,0.030096135072445716,0.050079213861429606,0.012964960541314486,0.007614460531514834,0.01896414990322531,3.063481442352518,0.017605639955106535,0.010770820277069328,0.02465909214539682,0.022112276064043073,0.556733038394609,0.4438476755875468,0.6830148983122305,0.039717916019149604
gaussian,0.25,20,laws6,6,0.028474681234100047,0.011833702221364005,0.045687155474539935,0.009197408648740826,0.0006877374577053929,0.02023844817547497,3.095946078029096,0.010558484906369162,0.0004053589608804901,0.02274040236543054,0.017916196327730904,0.6291974326397456,0.4513289683177617,0.9656322268537079,0.028474681234100064
gaussian,0.25,20,classical13,13,0.04184625887592187,0.03144910925652291,0.05287480400291574,0.013091150225480233,0.006858288359420612,0.019936185784537108,3.196530339593348,0.01879925760548121,0.010814838830598323,0.02700436464235103,0.02304700127044068,0.5507541627264033,0.3816110504563335,0.7223402952416966,0.04184625887592189
gaussian,0.25,20,smooth_classical3,3,0.05108750788632569,0.02972018999423202,0.06833317941968207,0.00838249753664523,0.001513149569270944,0.02139803814057988,6.094544932818613,0.009332560656027463,0.002146019209348086,0.023657610982449936,0.041754947230298274,0.817322060868711,0.571491153850351,0.9685947701018289,0.05108750788632574
gaussian,0.25,20,rugged_classical10,10,0.03907388417280072,0.027844480676044996,0.05230392925444925,0.014503746032130735,0.007245163922942007,0.022854283792627533,2.6940546315578584,0.021639266690317332,0.012544864282983714,0.03106391649692862,0.0174346174824834,0.44619617044930504,0.2912504641528777,0.5908403627365214,0.039073884172800735
gaussian,1.0,0,all20,20,0.30219155616248644,0.2711510345647511,0.3346137246809326,0.14844917375278147,0.11467539914019702,0.1847114800617823,2.0356567067576847,0.1762191681698086,0.13772035964141927,0.2139469742764069,0.12597238799267785,0.416862699912579,0.3407892852184631,0.49886186207117594,0.30219155616248644
