error_model,jitter_std,jitter_iteration,dataset,acquisition,fragility,absolute_loss,inference_excess,acq_failures,seeds
misclick,0.15,0,ackley,logei,0.1888407333520386,0.7515686264668359,6.173800062580415,0,5
misclick,0.15,0,ackley,qnei,0.23401759114953163,0.7198954880702475,5.442955629970824,0,5
misclick,0.15,0,branin,logei,0.017250186397967777,0.07127190887509235,0.41152606953444104,0,5
misclick,0.15,0,branin,qnei,-0.011811797262645505,0.0402459307613604,0.07310063648778183,0,5
misclick,0.15,0,eggholder,logei,0.14441123101093695,0.3820714139212459,0.3614973615810962,0,5
misclick,0.15,0,eggholder,qnei,0.1469826025348297,0.37922918619494583,0.547131796105444,0,5
misclick,0.15,0,griewank,logei,0.031546012753343955,0.21049684745904923,0.036976216900239445,0,5
misclick,0.15,0,griewank,qnei,0.07895394062218089,0.2631861914261904,0.13316607789440776,0,5
misclick,0.15,0,hartmann_3,logei,0.13140732639044236,0.25728964656890224,0.29133584314238287,0,5
misclick,0.15,0,hartmann_3,qnei,0.07845956496563192,0.19797456893745302,0.09166609799751982,0,5
misclick,0.15,0,hartmann_6,logei,0.049070609634132664,0.29485344195338214,0.2054823961800052,0,5
misclick,0.15,0,hartmann_6,qnei,0.28950362198450674,0.5373745719232601,1.9667115515393099,0,5
misclick,0.15,0,hicks_law,logei,0.08337124753715758,0.18475823513889233,0.0,0,5
misclick,0.15,0,hicks_law,qnei,0.1043160238606751,0.20769956294909192,0.2676059705706459,0,5
misclick,0.15,0,levy_10,logei,0.02677802521213719,0.30967586288585125,-0.0633129734243841,0,5
misclick,0.15,0,levy_10,qnei,0.03876032140647272,0.27762401505670264,0.04957463739486302,0,5
misclick,0.15,0,michalewicz,logei,-0.12147171283816971,0.5767851207283995,-0.5570914916870816,0,5
misclick,0.15,0,michalewicz,qnei,0.06636532944490565,0.7449169981549201,1.280381715846053,0,5
misclick,0.15,0,moving_peaks,logei,0.0660817823346046,0.3883514684887327,0.1827462795338377,0,5
misclick,0.15,0,moving_peaks,qnei,0.026715535379917728,0.36145329960047545,0.14108526924163983,0,5
misclick,0.15,0,powell,logei,-0.010712323190785428,0.033775353427494645,-0.00173204626648776,0,5
misclick,0.15,0,powell,qnei,0.0017332758951721778,0.0463840015785921,0.20536159090187978,0,5
misclick,0.15,0,power_law_practice,logei,0.16970516743466965,0.23889158605964173,0.27978304149181393,0,5
misclick,0.15,0,power_law_practice,qnei,0.06563221714028969,0.135639918019347,0.054780904104238616,0,5
misclick,0.15,0,rastrigin,logei,-0.009043895828690288,0.4031838176545109,-0.1201627267280494,0,5
misclick,0.15,0,rastrigin,qnei,0.04334675405544864,0.4675382967716789,0.42538208883058637,0,5
misclick,0.15,0,rosenbrock,logei,-0.013908975247726043,0.03512457125137243,-0.00020457657278438003,0,5
misclick,0.15,0,rosenbrock,qnei,0.006049806002209229,0.054441552700380536,0.0908699246052605,0,5
misclick,0.15,0,schwefel,logei,0.0005192692447279212,0.4899324266765845,0.09161524520832781,0,5
misclick,0.15,0,schwefel,qnei,0.03228002375012749,0.4966886590750613,0.7152687241719379,0,5
misclick,0.15,0,shekel,logei,0.030823890022431338,0.8442916760191347,1.016779846437883,0,5
misclick,0.15,0,shekel,qnei,0.053158459201828254,0.8919966523183636,5.167423895740312,0,5
misclick,0.15,0,steering_law,logei,0.03220511342511923,0.1049337006662738,7.628761156228327e-05,0,5
misclick,0.15,0,steering_law,qnei,-0.003477709860961861,0.06949216628062146,-9.616144618785567e-05,0,5
misclick,0.15,0,stevens,logei,0.09029442351919412,0.16342261518204504,0.0,0,5
misclick,0.15,0,stevens,qnei,0.12381349158949176,0.19662636079441045,0.18347363865955424,0,5
misclick,0.15,0,weber_fechner,logei,0.07783944446547088,0.1442080589551054,0.03289891934168274,0,5
misclick,0.15,0,weber_fechner,qnei,0.07890301354700797,0.14454801820031524,0.1242246280531248,0,5
misclick,0.15,0,yerkes_dodson,logei,0.10238897198580048,0.23850570408885652,0.05503646515929968,0,5
misclick,0.15,0,yerkes_dodson,qnei,0.008762312941638043,0.14289586921772293,0.03586445219443124,0,5
misclick,0.15,20,ackley,logei,0.10310715757195132,0.47047113687124636,1.9556072031864815,0,5
misclick,0.15,20,ackley,qnei,0.04693861844852369,0.31613337340164344,1.3853140459540836,0,5
misclick,0.15,20,branin,logei,0.0013383254407632141,0.0023547632489541504,0.0004107441841324599,0,5
misclick,0.15,20,branin,qnei,0.00012770720913046144,0.0008350477189949006,0.00039273746240372,0,5
misclick,0.15,20,eggholder,logei,0.004776947806931803,0.1160023841534209,0.01714513003471972,0,5
misclick,0.15,20,eggholder,qnei,0.02839145841568158,0.1456123900217444,0.17504970415586554,0,5
misclick,0.15,20,griewank,logei,0.010929231082847792,0.031411737036433504,0.015315366530849181,0,5
misclick,0.15,20,griewank,qnei,0.0019319790599440743,0.02203650579279632,0.013373855799745222,0,5
misclick,0.15,20,hartmann_3,logei,0.0018297253797697776,0.00376308119974579,0.0091087951635821,0,5
misclick,0.15,20,hartmann_3,qnei,0.0009588391022766401,0.0025637894790064347,0.00452807311986676,0,5
misclick,0.15,20,hartmann_6,logei,0.034189898291490564,0.0996848040714762,0.17868701168313986,0,5
misclick,0.15,20,hartmann_6,qnei,0.0166187977833667,0.07304519652905758,0.07749932891741702,0,5
misclick,0.15,20,hicks_law,logei,0.0,0.0,0.0,0,5
misclick,0.15,20,hicks_law,qnei,0.0,0.0,0.0,0,5
misclick,0.15,20,levy_10,logei,0.016750050356759562,0.19909712591528309,0.10602009411358378,0,5
misclick,0.15,20,levy_10,qnei,0.032749392437706706,0.1454674516295343,0.09896585821645869,0,5
misclick,0.15,20,michalewicz,logei,0.0811019006229621,0.6844778220571869,0.9030907570139185,0,5
misclick,0.15,20,michalewicz,qnei,-0.0017057567993916556,0.5803858065028012,0.4159059570341029,0,5
misclick,0.15,20,moving_peaks,logei,0.025296384526201622,0.24644806246604478,0.12015367119791001,0,5
misclick,0.15,20,moving_peaks,qnei,0.0569365711023333,0.28977465477816317,0.4015043033551393,0,5
misclick,0.15,20,powell,logei,-0.000327150696950326,0.008158579359288565,-0.00039369040317497987,0,5
misclick,0.15,20,powell,qnei,0.0006808880830656308,0.0044999404927895436,0.00043189428532895994,0,5
misclick,0.15,20,power_law_practice,logei,0.0,0.0,0.0,0,5
misclick,0.15,20,power_law_practice,qnei,0.0,0.0,0.0,0,5
misclick,0.15,20,rastrigin,logei,0.03288200239668172,0.3365806992616212,0.21690799848784742,0,5
misclick,0.15,20,rastrigin,qnei,0.030292031709788066,0.3442186823083074,0.009202777584456723,0,5
misclick,0.15,20,rosenbrock,logei,0.0013210676608465639,0.004276675660988756,0.00033784329778263996,0,5
misclick,0.15,20,rosenbrock,qnei,0.0005877089641012594,0.003698334880606659,0.00200649305632552,0,5
misclick,0.15,20,schwefel,logei,0.019419833024622184,0.40147404775888534,0.026523904834904466,0,5
misclick,0.15,20,schwefel,qnei,0.023377182346488553,0.40026884503875026,0.13853291265178508,0,5
misclick,0.15,20,shekel,logei,0.029830309130669842,0.7855242152714487,1.839311156984462,0,5
misclick,0.15,20,shekel,qnei,0.02489184115572059,0.8097082380027786,2.3006624961400406,0,5
misclick,0.15,20,steering_law,logei,4.354419538248993e-05,0.00026627092866250517,8.913676850106069e-05,0,5
misclick,0.15,20,steering_law,qnei,3.062565094972518e-06,0.00011874979317465215,1.0817678244334771e-05,0,5
misclick,0.15,20,stevens,logei,0.0,0.0,0.0,0,5
misclick,0.15,20,stevens,qnei,0.0,0.0,0.0,0,5
misclick,0.15,20,weber_fechner,logei,0.0,0.0,0.0,0,5
misclick,0.15,20,weber_fechner,qnei,0.0,0.0,0.0,0,5
misclick,0.15,20,yerkes_dodson,logei,0.0010114964097963023,0.00430418245961135,0.008005284361184781,0,5
misclick,0.15,20,yerkes_dodson,qnei,0.002926708672793203,0.007012119421301044,0.01344849304111834,0,5
misclick,0.4,0,ackley,logei,0.32178063534898266,0.88450852846378,13.454375643120025,0,5
misclick,0.4,0,ackley,qnei,0.3514370100404719,0.8373149069611877,11.231678026729696,0,5
misclick,0.4,0,branin,logei,0.04283241024892842,0.09685413272605307,0.5054051260512804,0,5
misclick,0.4,0,branin,qnei,0.07482164568631941,0.12687937371032532,0.021766188273697216,0,5
misclick,0.4,0,eggholder,logei,0.10564308028818022,0.3433032631984891,2.571689001083427,0,5
misclick,0.4,0,eggholder,qnei,0.14535891841184548,0.37760550207196164,0.31921177106218274,0,5
misclick,0.4,0,griewank,logei,0.2921639437831531,0.4711147784888583,1.9851854493769003,0,5
misclick,0.4,0,griewank,qnei,0.25178736821004194,0.43601961901405134,1.1374515476710119,0,5
misclick,0.4,0,hartmann_3,logei,0.2226399392090428,0.3485222593875027,1.3337541649489262,0,5
misclick,0.4,0,hartmann_3,qnei,0.13329814646875113,0.2528131504405722,1.0003903259239284,0,5
misclick,0.4,0,hartmann_6,logei,0.37255085055135556,0.618333682870605,4.709642714029759,0,5
misclick,0.4,0,hartmann_6,qnei,0.4781787009541983,0.7260496508929517,5.154660041649554,0,5
misclick,0.4,0,hicks_law,logei,0.2302911030828628,0.3316780906845975,0.6522588080339042,0,5
misclick,0.4,0,hicks_law,qnei,0.2452624313978471,0.34864597048626395,0.4913486699647754,0,5
misclick,0.4,0,levy_10,logei,0.0937816742471453,0.3766795119208594,0.24747840754934236,0,5
misclick,0.4,0,levy_10,qnei,0.1847573623225288,0.4236210559727587,0.8574551029593106,0,5
misclick,0.4,0,michalewicz,logei,-0.003952193353798294,0.6943046402127708,2.2165761511677866,0,5
misclick,0.4,0,michalewicz,qnei,0.08734214872989675,0.7658938174399113,3.008132958364461,0,5
misclick,0.4,0,moving_peaks,logei,0.08388700651905745,0.40615669267318555,0.34133742506472203,0,5
misclick,0.4,0,moving_peaks,qnei,0.0390439368358101,0.3737817010563679,0.774591854559793,0,5
misclick,0.4,0,powell,logei,0.02279608390882096,0.06728376052710103,0.026398471007932623,0,5
misclick,0.4,0,powell,qnei,0.017533693285953514,0.062184418969373455,0.022823553826971422,0,5
misclick,0.4,0,power_law_practice,logei,0.24239903723587525,0.3115854558608473,0.17807295818784766,0,5
misclick,0.4,0,power_law_practice,qnei,0.08441566761852835,0.1544233684975857,0.06995578265704878,0,5
misclick,0.4,0,rastrigin,logei,0.11722365703548294,0.5294513705186841,0.9408883005478493,0,5
misclick,0.4,0,rastrigin,qnei,0.1027403802070063,0.5269319229232365,0.5758652275033397,0,5
misclick,0.4,0,rosenbrock,logei,-0.00019755326693593895,0.04883599323216252,0.0387828887029381,0,5
misclick,0.4,0,rosenbrock,qnei,0.06900181073265185,0.11739355743082322,1.138709356837976,0,5
misclick,0.4,0,schwefel,logei,0.07622998313118204,0.5656431405630385,0.8310094381351314,0,5
misclick,0.4,0,schwefel,qnei,0.07542384662774967,0.5398324819526836,1.5034057921459925,0,5
misclick,0.4,0,shekel,logei,0.11319843521287767,0.926666221209581,9.713780890678642,0,5
misclick,0.4,0,shekel,qnei,0.10848786683265843,0.9473260599491937,11.782772904507155,0,5
misclick,0.4,0,steering_law,logei,0.052565204664660505,0.1252937919058151,0.9324058469132858,0,5
misclick,0.4,0,steering_law,qnei,0.07309594439680848,0.14606582053839184,0.017283205518579977,0,5
misclick,0.4,0,stevens,logei,0.2542224434723296,0.3273506351351805,0.26834144726961917,0,5
misclick,0.4,0,stevens,qnei,0.1663429611336942,0.2391558303386129,0.2626893609763631,0,5
misclick,0.4,0,weber_fechner,logei,0.22901122735944757,0.29537984184908206,0.2858066195332115,0,5
misclick,0.4,0,weber_fechner,qnei,0.09770575027653108,0.16335075492983836,0.6700674088505172,0,5
misclick,0.4,0,yerkes_dodson,logei,0.2715092407336409,0.407625972836697,0.833035911696531,0,5
misclick,0.4,0,yerkes_dodson,qnei,0.26915660412139775,0.40329016039748267,0.9105123509611811,0,5
misclick,0.4,20,ackley,logei,0.09616906951781831,0.4635330488171133,1.9053386476417742,0,5
misclick,0.4,20,ackley,qnei,0.13825163779085078,0.40744639274397054,3.854428598751535,0,5
misclick,0.4,20,branin,logei,0.01114826012788294,0.01216469793607388,0.01426343897120636,0,5
misclick,0.4,20,branin,qnei,0.0005627486563704069,0.001270089166234838,0.0009460777439633599,0,5
misclick,0.4,20,eggholder,logei,-0.0032453348640140225,0.10798010148247505,0.09777440579357415,0,5
misclick,0.4,20,eggholder,qnei,0.04739819039301778,0.1646191219990806,0.2382196635974955,0,5
misclick,0.4,20,griewank,logei,0.0317887206032185,0.05227122655680423,0.06778485726489522,0,5
