arm,procedure,family,k,error_model,scope,jitter_std,jitter_iteration,n_runs,n_landscapes,claim_rate,claim_rate_lo,claim_rate_hi,false_claim_rate,false_claim_rate_lo,false_claim_rate_hi,false_discovery_share,false_discovery_share_lo,false_discovery_share_hi,power,power_lo,power_hi,size,size_lo,size_hi,truly_better_share,truly_better_share_lo,truly_better_share_hi,clean_claim_rate,shipped_d_share,d_is_c_share
output-boba-slip,confirm_k4,confirmation,4.0,slip,cell,0.4,0.0,300,20,0.39666666666666667,0.29,0.5100833333333329,0.0,0.0,0.0,0.0,0.0,0.0,0.7579617834394905,0.6797298308636432,0.821917808219178,0.0,0.0,0.0,0.5233333333333333,0.4066666666666667,0.6466666666666666,0.78,0.52,0.023333333333333334
output-boba-slip,confirm_k4,confirmation,4.0,slip,cell,0.4,20.0,300,20,0.6233333333333333,0.4965833333333333,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.7759336099585062,0.6620768708253142,0.8702290076335878,0.0,0.0,0.0,0.8033333333333333,0.7099166666666666,0.8933333333333333,0.78,0.8133333333333334,0.03666666666666667
output-boba-slip,confirm_k4,confirmation,4.0,slip,pooled,,,2400,20,0.6625,0.5495729166666666,0.7604270833333332,0.0016666666666666668,0.0,0.00375,0.0025157232704402514,0.0,0.006546051758460514,0.7933966983491746,0.6804235695855176,0.8822171376214779,0.00997506234413965,0.0,0.022357885919114782,0.8329166666666666,0.7741666666666667,0.8908437499999999,0.78,0.8179166666666666,0.012083333333333333
output-boba-slip,standard,standard,,slip,cell,0.01,0.0,300,20,1.0,1.0,1.0,0.01,0.0,0.02666666666666667,0.01,0.0,0.02666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,0.99,0.9733333333333334,1.0,0.9966666666666667,,
output-boba-slip,standard,standard,,slip,cell,0.01,20.0,300,20,0.99,0.98,1.0,0.006666666666666667,0.0,0.02,0.006734006734006734,0.0,0.020477815699658702,1.0,1.0,1.0,0.4,0.0,0.6666666666666666,0.9833333333333333,0.9566666666666667,1.0,0.9966666666666667,,
output-boba-slip,standard,standard,,slip,cell,0.05,0.0,300,20,0.9866666666666667,0.9733333333333334,0.9966666666666667,0.11,0.043333333333333335,0.19666666666666666,0.11148648648648649,0.04377104377104377,0.200017006802721,1.0,1.0,1.0,0.8918918918918919,0.7586206896551724,0.9743589743589743,0.8766666666666667,0.79,0.9466666666666667,0.9966666666666667,,
output-boba-slip,standard,standard,,slip,cell,0.05,20.0,300,20,0.99,0.98,1.0,0.06666666666666667,0.02,0.13,0.06734006734006734,0.020202020202020204,0.1308834994237678,1.0,1.0,1.0,0.8695652173913043,0.625,1.0,0.9233333333333333,0.86,0.9733333333333334,0.9966666666666667,,
output-boba-slip,standard,standard,,slip,cell,0.15,0.0,300,20,0.96,0.9333333333333333,0.9833333333333333,0.21666666666666667,0.13666666666666666,0.30333333333333334,0.22569444444444445,0.14234938063063063,0.3161742519487049,1.0,1.0,1.0,0.8441558441558441,0.75,0.9245400943396226,0.7433333333333333,0.65,0.83,0.9966666666666667,,
output-boba-slip,standard,standard,,slip,cell,0.15,20.0,300,20,0.9766666666666667,0.9533333333333334,0.9933333333333333,0.11,0.04666666666666667,0.18008333333333287,0.11262798634812286,0.04697986577181208,0.18708545918367342,1.0,1.0,1.0,0.825,0.6774193548387096,0.9375,0.8666666666666667,0.7833333333333333,0.9433333333333334,0.9966666666666667,,
output-boba-slip,standard,standard,,slip,cell,0.4,0.0,300,20,0.9166666666666666,0.8833333333333333,0.95,0.39,0.29,0.49,0.4254545454545455,0.30850396553038967,0.5424513177716046,1.0,1.0,1.0,0.823943661971831,0.7724123913652929,0.8759705938881415,0.5266666666666666,0.4066666666666667,0.6500833333333329,0.9966666666666667,,
output-boba-slip,standard,standard,,slip,cell,0.4,20.0,300,20,0.9666666666666667,0.94,0.99,0.06333333333333334,0.03,0.10333333333333333,0.06551724137931035,0.03103448275862069,0.10801629155287691,1.0,1.0,1.0,0.6551724137931034,0.4230769230769231,0.8572420634920629,0.9033333333333333,0.8566666666666667,0.9433333333333334,0.9966666666666667,,
output-boba-slip,standard,standard,,slip,pooled,,,2400,20,0.9733333333333334,0.9595833333333333,0.9841666666666666,0.12166666666666667,0.08207291666666666,0.16417708333333328,0.125,0.08375054851850881,0.16996697250918633,1.0,1.0,1.0,0.8202247191011236,0.745199503539579,0.875588046042754,0.8516666666666667,0.8049791666666667,0.8987708333333333,0.9966666666666667,,
