error_model,variant,jitter_std,jitter_iteration,k,tolerance,budget,n_runs,n_landscapes,mean_extra,ci_low,ci_high,median_extra,mean_extra_reached,mean_multiplier,censored_fraction
drift,anchored,0.05,20,25,0.01,50,200,20,1.0100000000000002,0.34487500000000004,1.9302499999999985,0.0,0.4897959183673469,1.0404,0.02
drift,anchored,0.25,0,10,0.01,50,200,20,6.01,4.485,7.740249999999999,1.0,4.152631578947369,1.601,0.05
drift,anchored,0.25,0,25,0.01,50,200,20,12.960000000000003,10.205000000000002,15.765374999999999,11.0,5.715277777777778,1.5183999999999997,0.28
drift,anchored,0.25,20,10,0.01,50,200,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
drift,anchored,0.25,20,25,0.01,50,200,20,1.5050000000000001,0.739875,2.2751249999999996,0.0,1.1269035532994924,1.0602,0.015
drift,anchored,1.0,0,10,0.01,50,200,20,17.52,14.144875,20.885249999999996,11.5,9.814569536423841,2.752,0.245
drift,anchored,1.0,0,25,0.01,50,200,20,24.130000000000003,21.309749999999998,27.175124999999994,29.0,10.525641025641026,1.9651999999999998,0.61
drift,anchored,1.0,20,10,0.01,50,200,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
drift,anchored,1.0,20,25,0.01,50,200,20,3.5050000000000003,1.9947499999999998,5.319999999999999,0.0,0.7877094972067039,1.1401999999999999,0.105
drift,anchored,5.0,0,10,0.01,50,200,20,21.185,16.894875000000003,25.79025,21.0,8.024793388429751,3.1185,0.395
drift,anchored,5.0,0,25,0.01,50,200,20,27.665,24.764499999999998,30.379999999999995,30.0,9.2,2.1066,0.775
drift,anchored,5.0,20,10,0.01,50,200,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
drift,anchored,5.0,20,25,0.01,50,200,20,5.279999999999999,3.10975,7.4049999999999985,0.0,0.11801242236024845,1.2112,0.195
gaussian,anchored,0.05,0,10,0.01,50,200,20,2.4799999999999995,1.524875,3.54,0.0,2.291457286432161,1.248,0.005
gaussian,anchored,0.05,0,25,0.01,50,200,20,6.15,3.734875,8.945124999999999,2.0,2.508670520231214,1.246,0.135
gaussian,anchored,0.05,20,10,0.01,50,200,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
gaussian,anchored,0.05,20,25,0.01,50,200,20,0.8,0.24487500000000004,1.51,0.0,0.4213197969543147,1.032,0.015
gaussian,anchored,0.25,0,10,0.01,50,200,20,7.510000000000001,5.349625,10.080499999999997,2.0,5.319148936170213,1.751,0.06
gaussian,anchored,0.25,0,25,0.01,50,200,20,14.834999999999999,11.139499999999998,18.735374999999994,13.0,7.178571428571429,1.5934,0.3
gaussian,anchored,0.25,20,10,0.01,50,200,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
gaussian,anchored,0.25,20,25,0.01,50,200,20,1.9100000000000001,0.9598749999999998,2.9951249999999994,0.0,1.2512820512820513,1.0764,0.025
gaussian,anchored,1.0,0,10,0.01,50,200,20,16.33,12.789875,19.889999999999997,9.0,7.272108843537415,2.633,0.265
gaussian,anchored,1.0,0,25,0.01,50,200,20,23.550000000000004,20.4,26.470249999999997,28.5,5.434782608695652,1.9420000000000002,0.655
gaussian,anchored,1.0,20,10,0.01,50,200,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
gaussian,anchored,1.0,20,25,0.01,50,200,20,3.0949999999999998,1.55,4.780749999999996,0.0,0.48333333333333334,1.1238000000000001,0.1
gaussian,anchored,5.0,0,10,0.01,50,200,20,23.640000000000004,18.988000000000003,27.735375,34.0,8.102803738317757,3.3640000000000003,0.465
gaussian,anchored,5.0,0,25,0.01,50,200,20,28.329999999999995,25.26,31.265125000000005,30.0,7.315789473684211,2.1332,0.81
gaussian,anchored,5.0,20,10,0.01,50,200,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0
gaussian,anchored,5.0,20,25,0.01,50,200,20,5.455,3.139875,8.060125,0.0,0.37267080745341613,1.2182000000000002,0.195
