delta_InterventionLightingTransparency,delta_AuditoryAlertVolume,delta_InterventionSymbolTransparency,delta_LevelOfAutonomy,delta_l2_norm,iteration,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,final_inference_simple_regret_true,auc_simple_regret_true,auc_inference_simple_regret_true,acq_opt_failures,acquisition,objective,jitter_std,jitter_iteration,iterations,seed,run_id,error_model,oracle_model,baseline,xi,kappa,runtime_sec,y_opt,dataset,param_columns
-0.7519499251415986,0.5945923280212467,0.0,0.0,0.958628565431983,20.0,1.871475694444442,0.5572081679894214,44.70618355018078,0.8941236710036157,0.5572081679894214,34.31963974316616,35.01786138606127,0.0,qnei,composite,0.074591,20,50,7,1c1393b8-8643-462b-8a04-7cc953ff07f3,gaussian,extra_trees,False,0.01,2.0,13.555170500010718,2.4286838624338634,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-0.32492918169344154,-0.021294320015982193,-0.6933783471116569,0.5960212283921744,0.9705911900065457,0.0,1.5395459349386107,0.8891379274952527,63.36682147237973,1.2673364294475946,0.98772019030353,49.52164037180863,56.02122817999353,0.0,qnei,composite,0.298364,0,50,7,2eaf1323-6f0f-466e-9b3f-2c9ec0f9e17f,gaussian,extra_trees,False,0.01,2.0,15.378115600004094,2.4286838624338634,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-0.7519499251415986,0.5341158913701844,0.0,0.0,0.9223385903965108,20.0,1.7987040089540074,0.629979853479856,48.19889341148717,0.9639778682297434,0.8270919111752559,34.98802381800337,38.51354397647138,0.0,qnei,composite,0.298364,20,50,7,2cb8283a-bef5-4f73-930a-306a4b89802f,gaussian,extra_trees,False,0.01,2.0,13.71883749999688,2.4286838624338634,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-0.32492918169344154,-0.021294320015982193,-0.6933783471116569,0.5960212283921744,0.9705911900065457,0.0,1.869894179894179,0.5587896825396843,52.78120124733833,1.0556240249467665,0.8301805555555655,36.26757863405088,51.64173306343983,0.0,qnei,composite,1.49182,0,50,7,079e02c4-be9d-4706-995c-ad58fa8fb93e,gaussian,extra_trees,False,0.01,2.0,15.938365900001372,2.4286838624338634,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-0.7519499251415986,0.5955318147798146,0.0,0.0,0.9592115680783855,20.0,1.7550694444444375,0.6736144179894259,47.91856750840103,0.9583713501680207,0.6856507936507958,35.097110229277305,36.970823536762474,0.0,qnei,composite,1.49182,20,50,7,adc9ea7b-27f1-41fe-a9a4-c4dd7b5ca062,gaussian,extra_trees,False,0.01,2.0,14.65588389999175,2.4286838624338634,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-0.4431970931924105,-0.06458598545277622,-0.12546756494405964,0.6924656012302587,0.8341736819579505,0.0,1.9283100048100046,0.4111523268398263,39.90300638627007,0.7980601277254015,0.4111523268398263,26.868500578805918,26.868500578805918,0.0,logei,composite,0.0,0,50,10,494cbdd8-4dce-4df6-a12e-02c1749a9d1a,none,extra_trees,True,0.01,2.0,12.16230500000529,2.339462331649831,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
0.0,0.7866551751910553,0.9,0.04618012898009716,1.1962269721785612,20.0,1.9283100048100046,0.4111523268398263,39.90300638627007,0.7980601277254015,0.4111523268398263,26.868500578805918,26.868500578805918,0.0,logei,composite,0.0,20,50,10,494cbdd8-4dce-4df6-a12e-02c1749a9d1a,none,extra_trees,True,0.01,2.0,12.16230500000529,2.339462331649831,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-0.4431970931924105,-0.06458598545277622,-0.12546756494405964,0.6924656012302587,0.8341736819579505,0.0,1.7490608465608402,0.5904014850889907,39.65349589670074,0.7930699179340148,0.6325271464646545,31.47401037919085,32.306369947092094,0.0,logei,composite,0.014918,0,50,10,52bc9b26-03a1-4dc3-9d5c-516fc8a10944,gaussian,extra_trees,False,0.01,2.0,14.101804399993853,2.339462331649831,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
0.0,0.7866551751910553,0.9,0.04618012898009716,1.1962269721785612,20.0,1.9271144781144787,0.4123478535353522,42.028118082353515,0.8405623616470703,0.4123478535353522,26.937815513870838,26.937815513870838,0.0,logei,composite,0.014918,20,50,10,f97c3122-010c-4be8-a13c-e4f743cb1d61,gaussian,extra_trees,False,0.01,2.0,14.51101820000622,2.339462331649831,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-0.4431970931924105,-0.06458598545277622,-0.12546756494405964,0.6924656012302587,0.8341736819579505,0.0,1.8057665343915297,0.5336957972583012,38.7394087576095,0.7747881751521901,0.5497143157768216,28.37277063051349,28.843391000883916,0.0,logei,composite,0.074591,0,50,10,e7e75b82-a362-41a3-bfbd-2992bbceb6cb,gaussian,extra_trees,False,0.01,2.0,10.897080900002038,2.339462331649831,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
0.0,0.7866551751910553,0.9,0.04618012898009716,1.1962269721785612,20.0,1.952060004810005,0.3874023268398259,37.370091731094966,0.7474018346218994,0.3874023268398259,27.340241018921372,28.930678789484173,0.0,logei,composite,0.074591,20,50,10,ca29aa79-af29-4f43-b599-77bbc1a3e5ca,gaussian,extra_trees,False,0.01,2.0,16.211699299994507,2.339462331649831,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-0.4431970931924105,-0.06458598545277622,-0.12546756494405964,0.6924656012302587,0.8341736819579505,0.0,1.7654792938542951,0.5739830377955357,45.47193862580717,0.9094387725161434,0.8024074205115905,30.279522068889747,40.07099039849057,0.0,logei,composite,0.298364,0,50,10,27bd1307-f45f-49a3-ab92-a30215017fb3,gaussian,extra_trees,False,0.01,2.0,10.425114500001655,2.339462331649831,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
1.0,0.4456635827504749,0.0,-0.9538198710199028,1.4520290545792855,20.0,1.873360890652555,0.4661014409972759,35.586933103585764,0.7117386620717153,0.4661014409972759,28.37097455467579,28.3866357098786,0.0,logei,composite,0.298364,20,50,10,c96d4b25-424a-465d-92bc-402201298d7d,gaussian,extra_trees,False,0.01,2.0,9.194252999994205,2.339462331649831,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-0.4431970931924105,-0.06458598545277622,-0.12546756494405964,0.6924656012302587,0.8341736819579505,0.0,1.781831422050165,0.5576309095996659,40.44794197821078,0.8089588395642155,0.5576309095996659,29.56748194870885,47.14593173666613,0.0,logei,composite,1.49182,0,50,10,9e2f69ef-3801-47d4-8a60-a54b72b4912d,gaussian,extra_trees,False,0.01,2.0,8.688462799997069,2.339462331649831,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
0.0,-0.11334482480894467,0.7715564162521462,-0.23481310964505242,0.8144222180368147,20.0,1.784853174603169,0.5546091570466618,40.32836764803946,0.8065673529607892,0.6087692099567177,30.782119506175,31.77747863315918,0.0,logei,composite,1.49182,20,50,10,dd6e6ca0-84f0-4ba7-8a9b-1c58561008ba,gaussian,extra_trees,False,0.01,2.0,12.841849899996305,2.339462331649831,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-0.4431970931924105,-0.06458598545277622,-0.12546756494405964,0.6924656012302587,0.8341736819579505,0.0,1.952060004810005,0.3874023268398259,37.518744382498326,0.7503748876499665,0.3874023268398259,29.38567963123509,29.38567963123509,0.0,qnei,composite,0.0,0,50,10,e48e504f-d7c7-4123-b90d-dd6730ce9385,none,extra_trees,True,0.01,2.0,11.57445960000041,2.339462331649831,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-0.7805424546874252,0.0,0.18195531588006644,0.04153004954670114,0.8025453292879086,20.0,1.952060004810005,0.3874023268398259,37.518744382498326,0.7503748876499665,0.3874023268398259,29.38567963123509,29.38567963123509,0.0,qnei,composite,0.0,20,50,10,e48e504f-d7c7-4123-b90d-dd6730ce9385,none,extra_trees,True,0.01,2.0,11.57445960000041,2.339462331649831,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-0.4431970931924105,-0.06458598545277622,-0.12546756494405964,0.6924656012302587,0.8341736819579505,0.0,1.9501664462081107,0.3892958854417201,35.57302238092359,0.7114604476184718,0.4013977372935724,25.40624197090145,25.509107711642194,0.0,qnei,composite,0.014918,0,50,10,457dccc6-e212-4fc9-8993-f43ba9b2ff9c,gaussian,extra_trees,False,0.01,2.0,15.166965299998992,2.339462331649831,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-0.7805424546874252,0.0,0.1800157954744915,0.05995148152317986,0.8032723014810168,20.0,1.7708194444444378,0.568642887205393,39.26880650180002,0.7853761300360005,0.568642887205393,31.156453170196198,31.156453170196198,0.0,qnei,composite,0.014918,20,50,10,5054022a-fd13-4150-807d-aff1b9919b5f,gaussian,extra_trees,False,0.01,2.0,14.824276600003941,2.339462331649831,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-0.4431970931924105,-0.06458598545277622,-0.12546756494405964,0.6924656012302587,0.8341736819579505,0.0,1.7845595238095189,0.554902807840312,39.468492314327854,0.789369846286557,0.554902807840312,32.30742197391654,32.82482728497255,0.0,qnei,composite,0.074591,0,50,10,b4a5216a-9238-4ebf-a340-b903697d3af1,gaussian,extra_trees,False,0.01,2.0,13.766041700000642,2.339462331649831,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-0.7805424546874252,0.0,0.1761704642251589,0.06702982043935501,0.8029791733680964,20.0,1.8164358465608434,0.5230264850889874,39.73669558975619,0.7947339117951238,0.572195356341193,30.217830815698765,31.533689942682972,0.0,qnei,composite,0.074591,20,50,10,8701a1bf-e36b-47a7-8f40-6b6d7f3843e4,gaussian,extra_trees,False,0.01,2.0,13.655964200006565,2.339462331649831,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-0.4431970931924105,-0.06458598545277622,-0.12546756494405964,0.6924656012302587,0.8341736819579505,0.0,1.9057255892255887,0.4337367424242422,41.68257535822774,0.8336515071645547,0.6704174355736914,30.255274517241535,37.816773897968766,0.0,qnei,composite,0.298364,0,50,10,fb3fbd50-6927-4ba9-aa59-671a7f236740,gaussian,extra_trees,False,0.01,2.0,11.344763499990222,2.339462331649831,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-0.7805424546874252,0.9,0.0,-0.8003717842667002,1.435214798077184,20.0,1.9610877825877828,0.37837454906204804,37.937798502332996,0.75875597004666,0.6165663480038506,26.92259617765151,34.01795199775737,0.0,qnei,composite,0.298364,20,50,10,a40b3071-9657-4a39-8d16-59ffe2c28b26,gaussian,extra_trees,False,0.01,2.0,15.629129799999646,2.339462331649831,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-0.4431970931924105,-0.06458598545277622,-0.12546756494405964,0.6924656012302587,0.8341736819579505,0.0,1.8537174873737354,0.48574484427609543,46.56741756879988,0.9313483513759977,0.7378558269235513,34.706064439135446,38.392441645865915,0.0,qnei,composite,1.49182,0,50,10,1da5416f-b5d5-4a47-acd8-ff132f192032,gaussian,extra_trees,False,0.01,2.0,12.080889500008198,2.339462331649831,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
0.21945754531257478,0.0,0.0,0.06702982043935501,0.22946592562459678,20.0,1.815486111111112,0.5239762205387188,39.521622330428954,0.790432446608579,0.7650250420875442,30.349406363993037,36.21634518558804,0.0,qnei,composite,1.49182,20,50,10,77742ae2-3dcf-46a3-a273-edc1b0305509,gaussian,extra_trees,False,0.01,2.0,15.472938100007013,2.339462331649831,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
0.09906478248751138,-0.6445905266425668,0.43301282240972094,-0.0642120282946601,0.785451505260246,0.0,1.9150119047619054,0.42836694324194435,43.98432021873832,0.8796864043747664,0.42836694324194435,29.764694241715222,29.764694241715222,0.0,logei,composite,0.0,0,50,12,f219d2e6-025f-4e44-9d7e-bb8aceb9e49a,none,extra_trees,True,0.01,2.0,12.503088899989962,2.3433788480038498,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-1.0,-0.0834784681855344,-0.9,-0.8297908066671706,1.5828838989262468,20.0,1.9150119047619054,0.42836694324194435,43.98432021873832,0.8796864043747664,0.42836694324194435,29.764694241715222,29.764694241715222,0.0,logei,composite,0.0,20,50,12,f219d2e6-025f-4e44-9d7e-bb8aceb9e49a,none,extra_trees,True,0.01,2.0,12.503088899989962,2.3433788480038498,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
0.09906478248751138,-0.6445905266425668,0.43301282240972094,-0.0642120282946601,0.785451505260246,0.0,1.8171969797178156,0.5261818682860342,46.06609200372336,0.9213218400744673,0.5261818682860342,30.30047529669425,30.30047529669425,0.0,logei,composite,0.014918,0,50,12,977a883e-a2ba-4374-a3c3-5ee4602b34b6,gaussian,extra_trees,False,0.01,2.0,12.792385799999465,2.3433788480038498,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-1.0,-0.08327054539293854,-0.9,-0.8286077995588836,1.5822530989762202,20.0,1.8313427028218718,0.5120361451819779,46.60282054529133,0.9320564109058266,0.5120361451819779,29.88402211869934,29.88402211869934,0.0,logei,composite,0.014918,20,50,12,4ed71c90-4a38-49ff-855b-3e1f9ac203fd,gaussian,extra_trees,False,0.01,2.0,14.868391500000143,2.3433788480038498,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
0.09906478248751138,-0.6445905266425668,0.43301282240972094,-0.0642120282946601,0.785451505260246,0.0,1.9284861511944866,0.41489269680936314,40.706654194017105,0.8141330838803421,0.5298695486612164,26.1872417361742,27.28427783664781,0.0,logei,composite,0.074591,0,50,12,7950937c-4fda-474a-b891-6d5fb99814b6,gaussian,extra_trees,False,0.01,2.0,12.193910500005586,2.3433788480038498,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-1.0,-0.07521124176169203,-0.9,-0.8227691835162714,1.5787988663003807,20.0,1.8694867724867712,0.47389207551707857,44.83148780005664,0.8966297560011328,0.47389207551707857,31.073759234592835,31.17584984305845,0.0,logei,composite,0.074591,20,50,12,b0663f66-62d9-43df-8775-06a8d35e6972,gaussian,extra_trees,False,0.01,2.0,13.7899585999985,2.3433788480038498,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
0.09906478248751138,-0.6445905266425668,0.43301282240972094,-0.0642120282946601,0.785451505260246,0.0,1.9596324955908289,0.3837463524130209,39.856952065648024,0.7971390413129604,0.5037053132053149,27.230647736441732,32.207369682705384,0.0,logei,composite,0.298364,0,50,12,e5009e22-c915-440d-ba08-6f53d8da3c29,gaussian,extra_trees,False,0.01,2.0,11.59250690000772,2.3433788480038498,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-1.0,-0.07307002044951272,-0.9,-0.8062733331270553,1.570164295734782,20.0,1.760789572310406,0.5825892756934439,44.556861263992715,0.8911372252798543,0.8527354397146103,31.822312649156608,32.4675165054856,0.0,logei,composite,0.298364,20,50,12,179fc668-504e-43d5-ab79-b59ad774f80b,gaussian,extra_trees,False,0.01,2.0,11.60804449999705,2.3433788480038498,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
0.09906478248751138,-0.6445905266425668,0.43301282240972094,-0.0642120282946601,0.785451505260246,0.0,1.7565092592592513,0.5868695887445985,37.999673328966914,0.7599934665793383,0.718006493506502,32.70885808481683,38.532803300866185,0.0,logei,composite,1.49182,0,50,12,b7627082-4160-4094-a3cc-1c1e528c82b1,gaussian,extra_trees,False,0.01,2.0,10.211094300000696,2.3433788480038498,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-1.0,0.03199530628887726,-0.9,-1.0,1.6766107776179058,20.0,1.7043467111592037,0.6390321368446461,44.35588411361978,0.8871176822723956,0.6785542328042482,32.96848374811955,35.84567475040432,0.0,logei,composite,1.49182,20,50,12,4b8b297d-c696-4e9e-9b86-4c56674b6ff5,gaussian,extra_trees,False,0.01,2.0,9.05585199999041,2.3433788480038498,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
0.09906478248751138,-0.6445905266425668,0.43301282240972094,-0.0642120282946601,0.785451505260246,0.0,1.832797729276898,0.5105811187269518,44.5997728024183,0.891995456048366,0.5105811187269518,29.995378405159816,29.995378405159816,0.0,qnei,composite,0.0,0,50,12,156cca96-9e43-4cfc-bad7-0e7c74b778b2,none,extra_trees,True,0.01,2.0,12.277392199990572,2.3433788480038498,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-1.0,-0.08888829695469413,-0.9,0.0,1.3482956386992824,20.0,1.832797729276898,0.5105811187269518,44.5997728024183,0.891995456048366,0.5105811187269518,29.995378405159816,29.995378405159816,0.0,qnei,composite,0.0,20,50,12,156cca96-9e43-4cfc-bad7-0e7c74b778b2,none,extra_trees,True,0.01,2.0,12.277392199990572,2.3433788480038498,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
0.09906478248751138,-0.6445905266425668,0.43301282240972094,-0.0642120282946601,0.785451505260246,0.0,1.7954930216388505,0.5478858263649993,46.09996526202374,0.9219993052404747,0.5478858263649993,31.71617240359988,31.832347617275115,0.0,qnei,composite,0.014918,0,50,12,481426ee-b88f-4395-99ae-7a20446a670f,gaussian,extra_trees,False,0.01,2.0,13.9272459000058,2.3433788480038498,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-1.0,-0.08779910910844402,-0.9,0.0,1.348224270498138,20.0,1.8338241843033523,0.5095546637004975,44.94723909631812,0.8989447819263624,0.5095546637004975,29.971256712038144,30.00331211496855,0.0,qnei,composite,0.014918,20,50,12,537e5bd4-2aef-43cb-93dc-841ea6a2ab9a,gaussian,extra_trees,False,0.01,2.0,14.861041500000283,2.3433788480038498,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
0.09906478248751138,-0.6445905266425668,0.43301282240972094,-0.0642120282946601,0.785451505260246,0.0,1.8995423280423276,0.4438365199615222,43.49529125681003,0.8699058251362005,0.4438365199615222,29.920118582035624,30.330791557208585,0.0,qnei,composite,0.074591,0,50,12,565a74b6-84bc-44a9-8dfb-73580e671aea,gaussian,extra_trees,False,0.01,2.0,13.543968900004984,2.3433788480038498,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-1.0,-0.0877122720618927,-0.9,0.0,1.3482186182775624,20.0,1.8298149250440934,0.5135639229597564,45.46469511550106,0.9092939023100212,0.5996108043191439,30.065474304630722,31.253034519493113,0.0,qnei,composite,0.074591,20,50,12,7022ee20-14eb-407e-ab70-c006c8987e5f,gaussian,extra_trees,False,0.01,2.0,13.553183399999398,2.3433788480038498,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
0.09906478248751138,-0.6445905266425668,0.43301282240972094,-0.0642120282946601,0.785451505260246,0.0,1.9174103496811798,0.4259684983226699,46.55509512236646,0.9311019024473292,0.6390321368446461,29.414886423376363,38.49990863496106,0.0,qnei,composite,0.298364,0,50,12,8dc6bb93-8e08-41b4-87a3-e87854e2e89d,gaussian,extra_trees,False,0.01,2.0,12.75433549999434,2.3433788480038498,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-1.0,-0.08922138403940005,-0.9,0.0,1.348317638900384,20.0,1.7822716600529107,0.5611071879509391,44.50117862714614,0.8900235725429227,0.5611071879509391,32.20385599258028,35.270285581509846,0.0,qnei,composite,0.298364,20,50,12,88251b33-55b1-4065-9d68-94e43cb135fd,gaussian,extra_trees,False,0.01,2.0,14.29704180000408,2.3433788480038498,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
0.09906478248751138,-0.6445905266425668,0.43301282240972094,-0.0642120282946601,0.785451505260246,0.0,1.7658932980599626,0.5774855499438871,48.4826043971941,0.969652087943882,1.0801162818662868,32.81047560772595,50.93166507335277,0.0,qnei,composite,1.49182,0,50,12,da4cf12f-1886-416a-895e-d09617f27f36,gaussian,extra_trees,False,0.01,2.0,11.142093500006013,2.3433788480038498,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-1.0,0.09672724623407036,-0.9,0.0,1.3488351122965425,20.0,1.7063507495590726,0.6370280984447771,49.90506099108999,0.9981012198217998,1.0899819462944502,32.92775002697965,43.86548878937447,0.0,qnei,composite,1.49182,20,50,12,01f49bd7-7754-4e32-ad8f-94bbccc88f95,gaussian,extra_trees,False,0.01,2.0,13.040558199994848,2.3433788480038498,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
0.019355881808256314,0.38603984446822914,-0.4779700033222446,0.10108494102735344,0.6229565803938504,0.0,2.3593176807760132,-0.008475088183420354,32.42500729301856,0.6485001458603712,-0.008475088183420354,20.297775013810135,20.297775013810135,0.0,logei,composite,0.0,0,50,11,77099c14-b641-4451-9b7d-80df9b9f2326,none,extra_trees,True,0.01,2.0,15.314331200002925,2.350842592592593,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
0.0,0.0,0.7629214603697141,-0.015437105891750624,0.7630776231360545,20.0,2.3593176807760132,-0.008475088183420354,32.42500729301856,0.6485001458603712,-0.008475088183420354,20.297775013810135,20.297775013810135,0.0,logei,composite,0.0,20,50,11,77099c14-b641-4451-9b7d-80df9b9f2326,none,extra_trees,True,0.01,2.0,15.314331200002925,2.350842592592593,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
0.019355881808256314,0.38603984446822914,-0.4779700033222446,0.10108494102735344,0.6229565803938504,0.0,1.8118978174603142,0.5389447751322787,43.267887519759626,0.8653577503951925,0.551298280423284,30.997939335984967,31.025705705032582,0.0,logei,composite,0.014918,0,50,11,1d6bad4f-fe10-4116-abf8-c1d0be5b52eb,gaussian,extra_trees,False,0.01,2.0,14.960562799999025,2.350842592592593,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
0.0,0.0,0.7697766453931548,-0.016257432167150365,0.7699483020913861,20.0,2.348316137566137,0.002526455026455654,34.41252171859462,0.6882504343718924,0.02562856125356161,21.437191739831015,21.544969593921373,0.0,logei,composite,0.014918,20,50,11,f20e191f-e770-4ce1-95e1-6061510cb05e,gaussian,extra_trees,False,0.01,2.0,17.862910299998475,2.350842592592593,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
0.019355881808256314,0.38603984446822914,-0.4779700033222446,0.10108494102735344,0.6229565803938504,0.0,1.9174682539682555,0.4333743386243374,37.10125550038053,0.7420251100076106,0.4333743386243374,25.969476649122495,27.14445416235002,0.0,logei,composite,0.074591,0,50,11,38822a6c-65a1-4780-abba-875eb542160a,gaussian,extra_trees,False,0.01,2.0,12.836501199999475,2.350842592592593,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
0.0,0.0,0.7690690765122771,-0.016154485387161632,0.7692387222738925,20.0,1.992557234432235,0.3582853581603578,37.6014228913453,0.752028457826906,0.3582853581603578,25.31894766677445,25.57477570910249,0.0,logei,composite,0.074591,20,50,11,35a12bde-a7ee-4d4f-91c7-9a540eac71e8,gaussian,extra_trees,False,0.01,2.0,14.561012799997116,2.350842592592593,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
0.019355881808256314,0.38603984446822914,-0.4779700033222446,0.10108494102735344,0.6229565803938504,0.0,1.8616445868945872,0.48919800569800564,41.97500630027763,0.8395001260055526,0.5646642755392755,31.62265149279741,37.392318402276814,0.0,logei,composite,0.298364,0,50,11,d7f36ae7-3cec-4c98-808d-729f3a2de4c0,gaussian,extra_trees,False,0.01,2.0,11.582636400009505,2.350842592592593,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
0.0,-0.3502519137367276,0.9,0.3190641669041716,1.0170930860439928,20.0,2.0379388990638985,0.3129036935286944,38.84417285890279,0.7768834571780557,0.5823792989417995,23.754104463681266,29.92840048270853,0.0,logei,composite,0.298364,20,50,11,35e4ff52-106f-4835-9f63-00c9e7807438,gaussian,extra_trees,False,0.01,2.0,11.820747900012066,2.350842592592593,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
0.019355881808256314,0.38603984446822914,-0.4779700033222446,0.10108494102735344,0.6229565803938504,0.0,1.6841494909411516,0.6666931016514412,44.74136828606681,0.8948273657213361,0.9397711640211657,34.83257524420046,51.231879879765465,0.0,logei,composite,1.49182,0,50,11,0397d255-fd54-454f-8149-3c3047aaadbf,gaussian,extra_trees,False,0.01,2.0,8.416683399991598,2.350842592592593,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
-1.0,0.0,0.0,0.018101019332047386,1.000163810033566,20.0,1.8640516127391114,0.4867909798534815,49.37348623328479,0.9874697246656957,1.0835128652211998,27.87574346703904,43.35925456052682,0.0,logei,composite,1.49182,20,50,11,98e0a64a-622b-4587-b4f2-7621d264314d,gaussian,extra_trees,False,0.01,2.0,10.311329099989962,2.350842592592593,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
0.019355881808256314,0.38603984446822914,-0.4779700033222446,0.10108494102735344,0.6229565803938504,0.0,2.3314662698412696,0.019376322751323283,34.21587149462288,0.6843174298924576,0.019376322751323283,17.01624532623001,17.01624532623001,0.0,qnei,composite,0.0,0,50,11,3c2ff7f8-29ff-48bf-a591-51962752f747,none,extra_trees,True,0.01,2.0,14.935870300003444,2.350842592592593,provoice,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy"
