run_id,dataset,objective,acquisition,seed,oracle_model,baseline,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2_jitter,final_best_true_jitter,final_simple_regret_true_jitter,final_cum_regret_true_jitter,final_avg_regret_true_jitter,auc_simple_regret_true_jitter,auc_simple_regret_true_postonset_per_iter_jitter,final_inference_simple_regret_true_jitter,auc_inference_simple_regret_true_jitter,param_columns,response_verticalPosition,response_verticalWidth,response_horizontalWidth,response_r,response_g,response_b,response_a,response_blinkFrequency,response_volume,response_l2_baseline,final_best_true_baseline,final_simple_regret_true_baseline,final_cum_regret_true_baseline,final_avg_regret_true_baseline,auc_simple_regret_true_baseline,auc_simple_regret_true_postonset_per_iter_baseline,final_inference_simple_regret_true_baseline,auc_inference_simple_regret_true_baseline,response_l2_excess,final_best_true_excess,final_simple_regret_excess_true,final_cum_regret_excess_true,final_avg_regret_excess_true,auc_simple_regret_excess_true,auc_simple_regret_excess_true_postonset_per_iter,final_inference_simple_regret_excess_true,auc_inference_simple_regret_excess_true
3cc63666-c397-4ed6-92ad-15047250dda8,ehmi,composite,logei,12,extra_trees,False,gaussian,0.364713,0,50,0,1,2,0.6334225325573005,5.282644290123453,0.1173557098766044,21.61630983245444,0.4323261966490888,9.965464106594657,0.2033768185019318,0.1542083333333899,21.54298546351693,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.3036530154877314,-0.4719629553364024,0.17607288858951642,-0.03622006819718382,-0.04596714091748355,0.09317739702159833,-0.10841481045975399,0.17653360441022659,0.015603663583822813,0.6334225325573005,5.39991145833339,8.854166666694141e-05,12.63866135411809,0.2527732270823618,3.925555594387184,0.08011337947728947,8.854166666694141e-05,3.925555594387184,0.0,-0.11726716820993754,0.11726716820993746,8.97764847833635,0.179552969566727,6.039908512207473,0.12326343902464232,0.15411979166672296,17.617429869129747
e1258476-d160-4175-9dd7-7dd0dcde378a,ehmi,composite,logei,12,extra_trees,False,gaussian,1.823566,0,50,0,1,2,0.6334225325573005,5.210250694444454,0.189749305555603,24.735967443785217,0.4947193488757043,12.023238759371855,0.24537221957901745,0.4262287808642364,24.26387994654102,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.3036530154877314,-0.4719629553364024,0.17607288858951642,-0.03622006819718382,-0.04596714091748355,0.09317739702159833,-0.10841481045975399,0.17653360441022659,0.015603663583822813,0.6334225325573005,5.39991145833339,8.854166666694141e-05,12.63866135411809,0.2527732270823618,3.925555594387184,0.08011337947728947,8.854166666694141e-05,3.925555594387184,0.0,-0.18966076388893605,0.18966076388893605,12.097306089667127,0.24194612179334252,8.097683164984671,0.16525884010172798,0.42614023919756944,20.338324352153837
f922f0a2-1e59-42d4-ba9e-9ca966ea81aa,ehmi,composite,logei,12,extra_trees,False,gaussian,0.018236,20,50,0,21,22,0.5410757135332585,5.397854166666722,0.0021458333333352,10.48825732799378,0.2097651465598755,3.9831375162846503,0.004538074362784618,0.0095871527777928,4.048476926007004,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",-0.20668549226828647,0.0,0.0,0.0,0.0066358919024424035,0.0,-0.5,0.0,0.0,0.36769718028097426,5.39991145833339,8.854166666694141e-05,12.63866135411809,0.2527732270823618,3.925555594387184,0.002552490849078873,8.854166666694141e-05,3.925555594387184,0.1733785332522842,-0.0020572916666683483,0.0020572916666682585,-2.15040402612431,-0.04300808052248628,0.05758192189746625,0.001985583513705745,0.009498611111125859,0.12292133161982033
bb869838-a6ad-480e-af25-4dc25b9a53d2,ehmi,composite,logei,12,extra_trees,False,gaussian,0.091178,20,50,0,21,22,0.3054208802905264,5.391430555555608,0.0085694444444488,13.387484848737143,0.2677496969747429,4.11132432184025,0.00895830903711566,0.0085694444444488,4.11132432184025,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",-0.3053487826340546,0.0,0.0,0.0,0.0066358919024424035,0.0,0.0,0.0,0.0,0.36769718028097426,5.39991145833339,8.854166666694141e-05,12.63866135411809,0.2527732270823618,3.925555594387184,0.002552490849078873,8.854166666694141e-05,3.925555594387184,-0.06227629999044787,-0.008480902777781907,0.008480902777781858,0.7488234946190531,0.014976469892381106,0.18576872745306616,0.006405818188036788,0.008480902777781858,0.18576872745306616
284fbd00-0236-4240-8132-ca8e15518e42,ehmi,composite,logei,12,extra_trees,False,gaussian,0.364713,20,50,0,21,22,0.8622111940579863,5.386919726280673,0.0130802737193844,6.732026612104888,0.1346405322420977,4.230861297626044,0.013080273719384401,0.0212608292749374,4.911507493963938,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,-0.5,0.0,0.0,-0.4933641080975576,0.0,-0.5,0.0,0.0,0.36769718028097426,5.39991145833339,8.854166666694141e-05,12.63866135411809,0.2527732270823618,3.925555594387184,0.002552490849078873,8.854166666694141e-05,3.925555594387184,0.49451401377701204,-0.01299173205271753,0.012991732052717458,-5.906634742013202,-0.11813269484026406,0.30530570323885975,0.010527782870305528,0.02117228760827046,0.9859518995767536
27e69d78-8770-4192-9548-245869a1a7c6,ehmi,composite,logei,12,extra_trees,False,gaussian,1.823566,20,50,0,21,22,0.702430169596166,5.39883333333339,0.0011666666666672,7.4279490009233236,0.1485589800184664,4.093854816519796,0.00835591230192758,0.0011666666666672,6.9018843439366035,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,-0.5,0.0,0.0,-0.4933641080975576,0.0,0.0,0.0,0.0,0.36769718028097426,5.39991145833339,8.854166666694141e-05,12.63866135411809,0.2527732270823618,3.925555594387184,0.002552490849078873,8.854166666694141e-05,3.925555594387184,0.33473298931519174,-0.001078125000000263,0.0010781250000002586,-5.210712353194767,-0.10421424706389537,0.16829922213261206,0.005803421452848708,0.0010781250000002586,2.9763287495494195
0c1a35cc-ba03-4535-b156-1a4d9371c561,ehmi,composite,logei,13,extra_trees,False,gaussian,0.018236,0,50,0,1,2,0.6029133082998238,5.398972222222279,0.0010277777777787,12.68012182790376,0.2536024365580752,4.595845059975796,0.09379275632603665,0.0161666666666739,4.913864504420403,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.060002944110484346,-0.28450295538294434,0.0013188621273187984,-0.08951920876758424,0.1805402947925,-0.06438100285062798,-0.102529179178664,0.25755947678033875,-0.39668364729538563,0.6029133082998238,5.399361111111168,0.000638888888889,13.71353242390505,0.274270648478101,5.073186875452398,0.10353442602964079,0.000638888888889,5.073186875452398,0.0,-0.00038888888888877204,0.0003888888888897001,-1.033410596001291,-0.020668211920025825,-0.4773418154766027,-0.009741669703604142,0.0155277777777849,-0.15932237103199576
1cebdbb0-875b-447b-b1a4-71bddbc76423,ehmi,composite,logei,13,extra_trees,False,gaussian,0.091178,0,50,0,1,2,0.6029133082998238,5.341625000000035,0.058375000000022,9.840775967013183,0.1968155193402636,5.156274425055541,0.10523009030725594,0.0588194444444658,6.055064206801628,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.060002944110484346,-0.28450295538294434,0.0013188621273187984,-0.08951920876758424,0.1805402947925,-0.06438100285062798,-0.102529179178664,0.25755947678033875,-0.39668364729538563,0.6029133082998238,5.399361111111168,0.000638888888889,13.71353242390505,0.274270648478101,5.073186875452398,0.10353442602964079,0.000638888888889,5.073186875452398,0.0,-0.05773611111113297,0.057736111111133,-3.8727564568918673,-0.07745512913783742,0.08308754960314246,0.0016956642776151526,0.0581805555555768,0.9818773313492297
9aebe087-0f71-42e2-8ee1-3d2a982e7872,ehmi,composite,logei,13,extra_trees,False,gaussian,0.364713,0,50,0,1,2,0.6029133082998238,5.372212120980895,0.0277878790191623,16.342603793122592,0.3268520758624518,6.197799721403373,0.12648570860006883,0.0282618373524963,11.250372707001766,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.060002944110484346,-0.28450295538294434,0.0013188621273187984,-0.08951920876758424,0.1805402947925,-0.06438100285062798,-0.102529179178664,0.25755947678033875,-0.39668364729538563,0.6029133082998238,5.399361111111168,0.000638888888889,13.71353242390505,0.274270648478101,5.073186875452398,0.10353442602964079,0.000638888888889,5.073186875452398,0.0,-0.027148990130273276,0.0271489901302733,2.6290713692175416,0.05258142738435079,1.124612845950975,0.02295128257042804,0.0276229484636073,6.177185831549368
ee9c6614-f9f2-45c4-8ddf-3582ec59250e,ehmi,composite,logei,13,extra_trees,False,gaussian,1.823566,0,50,0,1,2,0.6029133082998238,5.259590277777784,0.1404097222222731,39.90434327025488,0.7980868654050975,9.977917976643681,0.20363097911517716,0.4203471505732636,45.296163088226244,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.060002944110484346,-0.28450295538294434,0.0013188621273187984,-0.08951920876758424,0.1805402947925,-0.06438100285062798,-0.102529179178664,0.25755947678033875,-0.39668364729538563,0.6029133082998238,5.399361111111168,0.000638888888889,13.71353242390505,0.274270648478101,5.073186875452398,0.10353442602964079,0.000638888888889,5.073186875452398,0.0,-0.13977083333338403,0.1397708333333841,26.190810846349827,0.5238162169269965,4.904731101191283,0.10009655308553637,0.4197082616843746,40.222976212773844
169a337a-b8b7-4106-b4bc-561d335a67dd,ehmi,composite,logei,13,extra_trees,False,gaussian,0.018236,20,50,0,21,22,0.6109221982706455,5.377033978174647,0.0229660218254101,15.7626358600908,0.315252717201816,5.182589430015848,0.05163558856734336,0.0397847222222367,5.578344266325624,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.004125582723702004,-0.06290647669118055,0.37693741518729273,-0.3947824023548311,0.0,-0.267051918023819,0.461177255626399,5.399361111111168,0.000638888888889,13.71353242390505,0.274270648478101,5.073186875452398,0.04786308668584513,0.000638888888889,5.073186875452398,0.14974494264424654,-0.02232713293652111,0.0223271329365211,2.0491034361857494,0.040982068723715015,0.1094025545634496,0.003772501881498233,0.0391458333333477,0.5051573908732259
a84aa0f0-f1f8-43a0-8a9a-46b41f548d2c,ehmi,composite,logei,13,extra_trees,False,gaussian,0.091178,20,50,0,21,22,0.4694948589630337,5.398148958333389,0.0018510416666686,10.761354080989982,0.2152270816197996,4.609764132396477,0.031882992097709874,0.0989722222222404,6.678036429023945,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",-0.14176108545616983,0.0,0.0,-0.005036722034255425,-0.06290647669118055,0.37693741518729273,0.0,0.0,0.232948081976181,0.461177255626399,5.399361111111168,0.000638888888889,13.71353242390505,0.274270648478101,5.073186875452398,0.04786308668584513,0.000638888888889,5.073186875452398,0.008317603336634727,-0.0012121527777795293,0.0012121527777796,-2.9521783429150688,-0.05904356685830142,-0.46342274305592124,-0.015980094588135256,0.09833333333335141,1.6048495535715466
095e3f7e-b166-45a8-8bcc-536c3c93f4c9,ehmi,composite,logei,13,extra_trees,False,gaussian,0.364713,20,50,0,21,22,0.6533785868929038,5.391215922619085,0.0087840773809722,8.654368836874678,0.1730873767374935,4.6322307494603585,0.03265770303094719,0.0466371527778077,5.256010164143163,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",-0.14658920438446377,0.0,0.0,-0.03107881853131289,0.43709352330881945,0.37693741518729273,0.0,0.0,-0.267051918023819,0.461177255626399,5.399361111111168,0.000638888888889,13.71353242390505,0.274270648478101,5.073186875452398,0.04786308668584513,0.000638888888889,5.073186875452398,0.19220133126650485,-0.008145188492083122,0.0081451884920832,-5.059163587030373,-0.10118327174060751,-0.4409561259920398,-0.015205383654897937,0.0459982638889187,0.18282328869076458
