run_id,dataset,objective,acquisition,seed,oracle_model,baseline,variant,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,auc_simple_regret_true,auc_simple_regret_true_postonset_per_iter,final_inference_simple_regret_true,auc_inference_simple_regret_true,param_columns,response_InterventionLightingTransparency,response_AuditoryAlertVolume,response_InterventionSymbolTransparency,response_LevelOfAutonomy
c699a3bf-4caa-4e00-8d4d-a276846a8947,provoice,composite,logei,12,extra_trees,False,,gaussian,2.242944,20,50,0,21,22,1.0015476225065687,0.9989219576719578,0.0004378306878305,23.36048852832514,0.4672097705665027,4.477469246031737,0.0004378306878304999,0.5910138888888864,14.796288359788319,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",1.0,0.0,0.0,0.05565644750215604
c88d1fac-4a36-4850-9176-c881290450b7,provoice,composite,logei,13,extra_trees,True,,none,0.0,0,50,0,1,2,0.8517847809146564,0.9994631941320536,0.0,33.703497211051584,0.6740699442210317,5.958851032985566,0.12160920475480748,0.0,5.958851032985566,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",-0.7875981292981651,0.08204693896260395,-0.17750853696351632,-0.25881560779017687
c88d1fac-4a36-4850-9176-c881290450b7,provoice,composite,logei,13,extra_trees,True,,none,0.0,20,50,0,21,22,0.5539840499393014,0.9994631941320536,0.0,33.703497211051584,0.6740699442210317,5.958851032985566,0.004123158326235866,0.0,5.958851032985566,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",-0.2236958128111946,0.0,0.30730308763502145,-0.4030177703872023
5952dbc8-27f7-448f-acea-90ae22155b23,provoice,composite,logei,13,extra_trees,False,,gaussian,0.022429,0,50,0,1,2,0.8517847809146564,0.9822497155622169,0.0172134785698367,27.39893359108645,0.5479786718217291,7.6628989558432075,0.156385692976392,0.0172134785698367,7.6628989558432075,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",-0.7875981292981651,0.08204693896260395,-0.17750853696351632,-0.25881560779017687
c777ed6b-e3b5-4514-8d9b-49454130acdf,provoice,composite,logei,13,extra_trees,False,,gaussian,0.112147,0,50,0,1,2,0.8517847809146564,0.8142592592592596,0.185203934872794,31.411875540261075,0.6282375108052215,13.832065486457676,0.2822870507440342,0.185203934872794,14.75968915948705,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",-0.7875981292981651,0.08204693896260395,-0.17750853696351632,-0.25881560779017687
cf002b18-d5b9-4fdc-aee6-2afd4e76ff18,provoice,composite,logei,13,extra_trees,False,,gaussian,0.448589,0,50,0,1,2,0.8517847809146564,0.9976161816578484,0.0018470124742052,25.66416907103371,0.5132833814206742,3.6698797300844435,0.07489550469560088,0.2759293838065756,14.64623150884306,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",-0.7875981292981651,0.08204693896260395,-0.17750853696351632,-0.25881560779017687
66ef1e62-d95b-41b0-ad70-e6c1f0638834,provoice,composite,logei,13,extra_trees,False,,gaussian,2.242944,0,50,0,1,2,0.8517847809146564,0.7799854497354509,0.2194777443966027,36.471263780191215,0.7294252756038243,15.786436157453362,0.32217216647864005,0.4417064601253196,21.385809496305864,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",-0.7875981292981651,0.08204693896260395,-0.17750853696351632,-0.25881560779017687
2a5fe772-316a-414b-8a4b-100361f25428,provoice,composite,logei,13,extra_trees,False,,gaussian,0.022429,20,50,0,21,22,0.4617437561594701,0.8899391534391534,0.1095240406929002,35.724157934460806,0.7144831586892161,9.01547662161883,0.10952404069290017,0.1095240406929002,9.01547662161883,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.2247392837769521,0.0,0.01662009120934904,-0.4030177703872023
fef62c0b-4af5-485d-bcfe-f3d118a653c2,provoice,composite,logei,13,extra_trees,False,,gaussian,0.112147,20,50,0,21,22,0.43929575142118404,0.943129409171076,0.0563337849609776,36.5560200099474,0.7311204001989481,8.577818883523593,0.09443239455168509,0.1095240406929002,9.01547662161883,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.1729603419379188,0.0,0.025340759371991983,-0.4030177703872023
5e7bd53f-3588-4b56-9612-d70baef66202,provoice,composite,logei,13,extra_trees,False,,gaussian,0.448589,20,50,0,21,22,0.4712217029729602,0.8899391534391534,0.1095240406929002,34.56452323039548,0.6912904646079095,9.01547662161883,0.10952404069290017,0.5492456015394611,11.9415063835236,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.243668426323061,0.0,0.01588295054793054,-0.4030177703872023
8ff2d470-7fa5-48af-a9ad-67b5a4ecf440,provoice,composite,logei,13,extra_trees,False,,gaussian,2.242944,20,50,0,21,22,0.5575173862229186,0.9994631941320536,0.0,30.293902262588105,0.6058780452517621,5.943871439236238,0.003606620610741796,0.1095240406929002,12.743427340652886,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",-0.2337456353094521,0.0,0.30730308763502145,-0.4021858105957966
8af704b9-3022-45b0-929e-0c9e26cc6ffa,provoice,composite,logei,14,extra_trees,True,,none,0.0,0,50,0,1,2,0.29661221418923883,0.9992589786756454,0.0,27.608006625664377,0.5521601325132875,8.52608385560033,0.17400171133878226,0.0,8.52608385560033,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",-0.18966583810094684,0.16867488778115158,0.05361670525422457,-0.143804404012554
8af704b9-3022-45b0-929e-0c9e26cc6ffa,provoice,composite,logei,14,extra_trees,True,,none,0.0,20,50,0,21,22,1.358870209901169,0.9992589786756454,0.0,27.608006625664377,0.5521601325132875,8.52608385560033,0.0,0.0,8.52608385560033,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.1911236441596036,0.9,1.0
712ac6b0-6852-4bc3-9562-212a475cec09,provoice,composite,logei,14,extra_trees,False,,gaussian,0.022429,0,50,0,1,2,0.29661221418923883,0.9992589786756454,0.0,19.3022701392241,0.3860454027844819,8.984279101712243,0.1833526347288213,0.0025028443778445,9.056041071995047,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",-0.18966583810094684,0.16867488778115158,0.05361670525422457,-0.143804404012554
4c4cf94d-9982-4384-8063-c910422e08d9,provoice,composite,logei,14,extra_trees,False,,gaussian,0.112147,0,50,0,1,2,0.29661221418923883,0.9765837742504412,0.0226752044252042,30.584087494417467,0.6116817498883493,18.563851806591142,0.37885411850186,0.0727821268237922,19.711321121381282,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",-0.18966583810094684,0.16867488778115158,0.05361670525422457,-0.143804404012554
811743fb-4e33-4a3c-898a-e934b9d0d2c7,provoice,composite,logei,14,extra_trees,False,,gaussian,0.448589,0,50,0,1,2,0.29661221418923883,0.995108363858364,0.0041506148172814,28.613628122620177,0.5722725624524035,12.88231255083393,0.262904337772121,0.240600146766813,20.911517359855388,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",-0.18966583810094684,0.16867488778115158,0.05361670525422457,-0.143804404012554
42b77267-b51e-4602-bf16-dbb2ab5a6bbd,provoice,composite,logei,14,extra_trees,False,,gaussian,2.242944,0,50,0,1,2,0.29661221418923883,0.9978983285233288,0.0013606501523166,31.418792658810727,0.6283758531762146,14.325299907458765,0.2923530593358932,0.2862034231200896,30.349082417557547,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",-0.18966583810094684,0.16867488778115158,0.05361670525422457,-0.143804404012554
401d7153-6a7b-494c-b6cd-bdf887dfe013,provoice,composite,logei,14,extra_trees,False,,gaussian,0.022429,20,50,0,21,22,1.358870209901169,0.9992589786756454,0.0,24.67732759930786,0.4935465519861571,8.52608385560033,0.0,0.0,8.52608385560033,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.1911236441596036,0.9,1.0
ab798bc7-fabe-4222-a2a1-b391ecad2c44,provoice,composite,logei,14,extra_trees,False,,gaussian,0.112147,20,50,0,21,22,1.358870209901169,0.9992589786756454,0.0,26.324207915182708,0.5264841583036541,8.52608385560033,0.0,0.0013606501523166,8.551255883418186,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.1911236441596036,0.9,1.0
d7969878-b7c7-4f37-8f5d-f18ab90bbdfc,provoice,composite,logei,14,extra_trees,False,,gaussian,0.448589,20,50,0,21,22,1.358870209901169,0.9992589786756454,0.0,22.28135059807172,0.4456270119614344,8.52608385560033,0.0,0.3110164742664761,14.590905103796613,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.1911236441596036,0.9,1.0
b18b714b-5cb1-48ed-a9a5-61dfc5452e57,provoice,composite,logei,14,extra_trees,False,,gaussian,2.242944,20,50,0,21,22,1.1072045493487839,0.9992589786756454,0.0,19.125450450425248,0.382509009008505,8.52608385560033,0.0,0.0222920474587138,9.742504290104087,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.0,0.1911236441596036,0.43517084776188364,1.0
a4860825-4cad-4250-98d3-75d3267e2b77,provoice,composite,logei,15,extra_trees,True,,none,0.0,0,50,0,1,2,0.7626614478669046,0.9988128306878308,0.0003715744132409,21.361754488130064,0.4272350897626012,3.8083208863386613,0.07772083441507471,0.0003715744132409,3.8083208863386613,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",-0.12114611093142136,-0.602614516151214,0.3369281571743531,0.30051832838542086
a4860825-4cad-4250-98d3-75d3267e2b77,provoice,composite,logei,15,extra_trees,True,,none,0.0,20,50,0,21,22,0.4340613419964623,0.9988128306878308,0.0003715744132409,21.361754488130064,0.4272350897626012,3.8083208863386613,0.0003715744132408999,0.0003715744132409,3.8083208863386613,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",-0.3957616148881157,0.0,0.0,-0.178275048161319
27bfcdbc-bbc3-4b1a-af14-3a32e83519d6,provoice,composite,logei,15,extra_trees,False,,gaussian,0.022429,0,50,0,1,2,0.7626614478669046,0.9988128306878308,0.0003715744132409,20.06706287757341,0.4013412575514681,3.75945977522755,0.0767236688821949,0.0003715744132409,3.8109789551217292,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",-0.12114611093142136,-0.602614516151214,0.3369281571743531,0.30051832838542086
7058592e-392e-42ba-8226-527bd6c4c6e8,provoice,composite,logei,15,extra_trees,False,,gaussian,0.112147,0,50,0,1,2,0.7626614478669046,0.9988128306878308,0.0003715744132409,19.640892450233583,0.3928178490046716,4.479610568878351,0.09142062385466022,0.0141890347307014,6.085152716545495,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",-0.12114611093142136,-0.602614516151214,0.3369281571743531,0.30051832838542086
db01170b-f06d-4f5c-a617-0709d4817bb8,provoice,composite,logei,15,extra_trees,False,,gaussian,0.448589,0,50,0,1,2,0.7626614478669046,0.9447242063492066,0.0544601987518652,23.354411201887316,0.4670882240377462,8.366801946944719,0.17075106014172894,0.0964926061592726,23.301341616788328,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",-0.12114611093142136,-0.602614516151214,0.3369281571743531,0.30051832838542086
1fe79f87-5782-4e27-b8b0-c5130503f7d4,provoice,composite,logei,15,extra_trees,False,,gaussian,2.242944,0,50,0,1,2,0.7626614478669046,0.9988128306878308,0.0003715744132409,14.768731434895052,0.295374628697901,4.104248856516631,0.08376018074523738,0.0195527913444576,7.995117152572423,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",-0.12114611093142136,-0.602614516151214,0.3369281571743531,0.30051832838542086
b8a865c8-787a-49da-b8c6-c63b19bafc5c,provoice,composite,logei,15,extra_trees,False,,gaussian,0.022429,20,50,0,21,22,0.43311226287969107,0.9988128306878308,0.0003715744132409,22.70428335519695,0.454085667103939,3.8083208863386613,0.0003715744132408999,0.0003715744132409,3.8083208863386613,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",-0.3957616148881157,0.0,0.0,-0.17595163096123168
d07d3751-56f5-4a09-b396-b3da7b658740,provoice,composite,logei,15,extra_trees,False,,gaussian,0.112147,20,50,0,21,22,0.4381840282460323,0.9988128306878308,0.0003715744132409,22.31400836528812,0.4462801673057623,3.8083208863386613,0.0003715744132408999,0.0611857278523942,4.994196878402151,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",-0.3957616148881157,0.0,0.0,-0.1880903686823716
42fe1749-8cd3-403e-9e84-92cd07c1ec48,provoice,composite,logei,15,extra_trees,False,,gaussian,0.448589,20,50,0,21,22,0.03986733965345235,0.9988128306878308,0.0003715744132409,11.304268471932067,0.2260853694386413,3.8083208863386613,0.0003715744132408999,0.0549377119793782,5.6182997223174755,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.03986733965345235,0.0,0.0,0.0
e25aa48a-a3b8-4d19-9b7f-e71ea82154ec,provoice,composite,logei,15,extra_trees,False,,gaussian,2.242944,20,50,0,21,22,0.3600090701978311,0.9988128306878308,0.0003715744132409,17.847361074545514,0.3569472214909103,3.8083208863386613,0.0003715744132408999,0.2192698428115075,9.3708178901065,"InterventionLightingTransparency,AuditoryAlertVolume,InterventionSymbolTransparency,LevelOfAutonomy",0.35629959641821574,0.0,0.0,-0.05154733957173241
