shipped_true,best_visited_true,n_designs,fit_failures,dataset,elicitation,error_model,magnitude,seed,apply_error,y_opt,seconds
2.4928676954027034,2.808866439364905,21,0,hartmann_3,pairwise,drift,1.0,9,False,3.0549009421557276,3.369124412536621
1.9493062285034626,2.828429374033027,21,0,hartmann_3,pairwise,ceiling,1.0,9,True,3.0549009421557276,4.127720594406128
2.4928676954027034,2.808866439364905,21,0,hartmann_3,pairwise,ceiling,1.0,9,False,3.0549009421557276,3.3623061180114746
2.6244011039939004,2.966737771503415,21,0,hartmann_3,pairwise,gaussian,1.0,9,True,3.0549009421557276,5.296399116516113
2.4928676954027034,2.808866439364905,21,0,hartmann_3,pairwise,gaussian,1.0,9,False,3.0549009421557276,3.5761444568634033
5.385939276050122,5.385939276050122,20,0,hartmann_6,rating,bias,1.0,7,True,7.967163963291937,2.759986400604248
5.385939276050122,5.385939276050122,20,0,hartmann_6,rating,bias,1.0,7,False,7.967163963291937,2.968346357345581
2.2292151587192226,2.236479052528666,20,0,hartmann_6,rating,drift,1.0,7,True,7.967163963291937,3.7660531997680664
5.385939276050122,5.385939276050122,20,0,hartmann_6,rating,drift,1.0,7,False,7.967163963291937,2.949796438217163
1.345948649233437,2.3344924055619947,20,0,hartmann_6,rating,ceiling,1.0,7,True,7.967163963291937,3.3320424556732178
5.385939276050122,5.385939276050122,20,0,hartmann_6,rating,ceiling,1.0,7,False,7.967163963291937,2.9333810806274414
4.605078076428055,4.605078076428055,20,0,hartmann_6,rating,gaussian,1.0,7,True,7.967163963291937,3.220787286758423
5.385939276050122,5.385939276050122,20,0,hartmann_6,rating,gaussian,1.0,7,False,7.967163963291937,2.919417142868042
7.2554048789691725,7.2554048789691725,21,0,hartmann_6,pairwise,bias,1.0,7,True,7.967163963291937,2.6779658794403076
7.2554048789691725,7.2554048789691725,21,0,hartmann_6,pairwise,bias,1.0,7,False,7.967163963291937,2.73390793800354
7.2554048789691725,7.2554048789691725,21,0,hartmann_6,pairwise,drift,1.0,7,True,7.967163963291937,2.698326826095581
7.2554048789691725,7.2554048789691725,21,0,hartmann_6,pairwise,drift,1.0,7,False,7.967163963291937,2.6368157863616943
2.236479052528666,5.030247854121991,21,0,hartmann_6,pairwise,ceiling,1.0,7,True,7.967163963291937,2.2690646648406982
7.2554048789691725,7.2554048789691725,21,0,hartmann_6,pairwise,ceiling,1.0,7,False,7.967163963291937,2.547914743423462
0.7278683732615339,2.9367361969693824,21,0,hartmann_6,pairwise,gaussian,1.0,7,True,7.967163963291937,1.8656120300292969
7.2554048789691725,7.2554048789691725,21,0,hartmann_6,pairwise,gaussian,1.0,7,False,7.967163963291937,2.710360288619995
6.096619622929271,6.096619622929271,20,0,hartmann_6,rating,bias,1.0,8,True,7.967163963291937,2.997655153274536
6.096619622929271,6.096619622929271,20,0,hartmann_6,rating,bias,1.0,8,False,7.967163963291937,2.8304572105407715
6.096619622929271,6.096619622929271,20,0,hartmann_6,rating,drift,1.0,8,True,7.967163963291937,2.898749351501465
6.096619622929271,6.096619622929271,20,0,hartmann_6,rating,drift,1.0,8,False,7.967163963291937,2.8806166648864746
3.8396825017826863,4.2123310088912715,20,0,hartmann_6,rating,ceiling,1.0,8,True,7.967163963291937,3.076046943664551
6.096619622929271,6.096619622929271,20,0,hartmann_6,rating,ceiling,1.0,8,False,7.967163963291937,3.092822551727295
3.464161646696398,4.4855098379955,20,0,hartmann_6,rating,gaussian,1.0,8,True,7.967163963291937,3.10904598236084
6.096619622929271,6.096619622929271,20,0,hartmann_6,rating,gaussian,1.0,8,False,7.967163963291937,2.9018783569335938
6.096619622929271,6.096619622929271,21,0,hartmann_6,pairwise,bias,1.0,8,True,7.967163963291937,2.609299659729004
6.096619622929271,6.096619622929271,21,0,hartmann_6,pairwise,bias,1.0,8,False,7.967163963291937,2.6411540508270264
6.096619622929271,6.096619622929271,21,0,hartmann_6,pairwise,drift,1.0,8,True,7.967163963291937,2.6944055557250977
6.096619622929271,6.096619622929271,21,0,hartmann_6,pairwise,drift,1.0,8,False,7.967163963291937,2.7744948863983154
2.620693473888207,6.096619622929271,21,0,hartmann_6,pairwise,ceiling,1.0,8,True,7.967163963291937,1.8730006217956543
6.096619622929271,6.096619622929271,21,0,hartmann_6,pairwise,ceiling,1.0,8,False,7.967163963291937,2.5639383792877197
1.0945185071746002,3.840073278813133,21,0,hartmann_6,pairwise,gaussian,1.0,8,True,7.967163963291937,2.0612106323242188
6.096619622929271,6.096619622929271,21,0,hartmann_6,pairwise,gaussian,1.0,8,False,7.967163963291937,2.613389492034912
6.209622397110045,6.209622397110045,20,0,hartmann_6,rating,bias,1.0,9,True,7.967163963291937,3.5778286457061768
6.209622397110045,6.209622397110045,20,0,hartmann_6,rating,bias,1.0,9,False,7.967163963291937,3.6342933177948
6.209622397110045,6.209622397110045,20,0,hartmann_6,rating,drift,1.0,9,True,7.967163963291937,3.056673526763916
6.209622397110045,6.209622397110045,20,0,hartmann_6,rating,drift,1.0,9,False,7.967163963291937,3.6455883979797363
1.5648212713245344,5.290964662368184,20,0,hartmann_6,rating,ceiling,1.0,9,True,7.967163963291937,3.1739084720611572
6.209622397110045,6.209622397110045,20,0,hartmann_6,rating,ceiling,1.0,9,False,7.967163963291937,3.5351128578186035
2.6112578016233745,2.7078006418934515,20,0,hartmann_6,rating,gaussian,1.0,9,True,7.967163963291937,3.0069735050201416
6.209622397110045,6.209622397110045,20,0,hartmann_6,rating,gaussian,1.0,9,False,7.967163963291937,3.5969018936157227
5.290964662368184,6.788889780044291,21,0,hartmann_6,pairwise,bias,1.0,9,True,7.967163963291937,2.4339375495910645
5.290964662368184,6.788889780044291,21,0,hartmann_6,pairwise,bias,1.0,9,False,7.967163963291937,2.3936164379119873
5.290964662368184,6.788889780044291,21,0,hartmann_6,pairwise,drift,1.0,9,True,7.967163963291937,2.640252113342285
5.290964662368184,6.788889780044291,21,0,hartmann_6,pairwise,drift,1.0,9,False,7.967163963291937,2.356733560562134
1.1703948924673584,6.788889780044291,21,0,hartmann_6,pairwise,ceiling,1.0,9,True,7.967163963291937,4.055037975311279
5.290964662368184,6.788889780044291,21,0,hartmann_6,pairwise,ceiling,1.0,9,False,7.967163963291937,2.2613959312438965
0.8935772062927956,4.177071855626939,21,0,hartmann_6,pairwise,gaussian,1.0,9,True,7.967163963291937,2.4987027645111084
5.290964662368184,6.788889780044291,21,0,hartmann_6,pairwise,gaussian,1.0,9,False,7.967163963291937,2.539965867996216
3.3824442068759795,3.3824442068759795,20,0,hicks_law,rating,bias,1.0,7,True,5.402837764670362,2.048884153366089
3.3824442068759795,3.3824442068759795,20,0,hicks_law,rating,bias,1.0,7,False,5.402837764670362,1.919809103012085
3.3824442068759795,3.3824442068759795,20,0,hicks_law,rating,drift,1.0,7,True,5.402837764670362,2.1240766048431396
3.3824442068759795,3.3824442068759795,20,0,hicks_law,rating,drift,1.0,7,False,5.402837764670362,1.9278450012207031
1.7624279334730812,3.3824442068759795,20,0,hicks_law,rating,ceiling,1.0,7,True,5.402837764670362,2.7280242443084717
3.3824442068759795,3.3824442068759795,20,0,hicks_law,rating,ceiling,1.0,7,False,5.402837764670362,1.968940019607544
1.75525792576681,1.75525792576681,20,0,hicks_law,rating,gaussian,1.0,7,True,5.402837764670362,2.0809407234191895
3.3824442068759795,3.3824442068759795,20,0,hicks_law,rating,gaussian,1.0,7,False,5.402837764670362,1.8610875606536865
2.758990793450191,2.758990793450191,21,0,hicks_law,pairwise,bias,1.0,7,True,5.402837764670362,3.6762142181396484
2.758990793450191,2.758990793450191,21,0,hicks_law,pairwise,bias,1.0,7,False,5.402837764670362,3.4266622066497803
2.758990793450191,2.758990793450191,21,0,hicks_law,pairwise,drift,1.0,7,True,5.402837764670362,3.5303752422332764
2.758990793450191,2.758990793450191,21,0,hicks_law,pairwise,drift,1.0,7,False,5.402837764670362,3.525282382965088
1.9214894420765287,2.631050925580145,21,0,hicks_law,pairwise,ceiling,1.0,7,True,5.402837764670362,3.2083024978637695
2.758990793450191,2.758990793450191,21,0,hicks_law,pairwise,ceiling,1.0,7,False,5.402837764670362,3.4083681106567383
2.898732671804827,3.1096813674551815,21,0,hicks_law,pairwise,gaussian,1.0,7,True,5.402837764670362,3.1732516288757324
2.758990793450191,2.758990793450191,21,0,hicks_law,pairwise,gaussian,1.0,7,False,5.402837764670362,3.4782116413116455
3.6865115735294878,3.6865115735294878,20,0,hicks_law,rating,bias,1.0,8,True,5.402837764670362,2.4743459224700928
3.6865115735294878,3.6865115735294878,20,0,hicks_law,rating,bias,1.0,8,False,5.402837764670362,2.4227378368377686
3.6865115735294878,3.6865115735294878,20,0,hicks_law,rating,drift,1.0,8,True,5.402837764670362,2.010059118270874
3.6865115735294878,3.6865115735294878,20,0,hicks_law,rating,drift,1.0,8,False,5.402837764670362,2.541978597640991
1.2921019029701162,3.535591045715162,20,0,hicks_law,rating,ceiling,1.0,8,True,5.402837764670362,2.521029472351074
3.6865115735294878,3.6865115735294878,20,0,hicks_law,rating,ceiling,1.0,8,False,5.402837764670362,2.405475378036499
0.7961901313862234,2.0166891840013332,20,0,hicks_law,rating,gaussian,1.0,8,True,5.402837764670362,2.233422040939331
3.6865115735294878,3.6865115735294878,20,0,hicks_law,rating,gaussian,1.0,8,False,5.402837764670362,2.5585646629333496
3.341924123436821,3.6865115735294878,21,0,hicks_law,pairwise,bias,1.0,8,True,5.402837764670362,3.03548264503479
3.341924123436821,3.6865115735294878,21,0,hicks_law,pairwise,bias,1.0,8,False,5.402837764670362,3.224613666534424
3.341924123436821,3.6865115735294878,21,0,hicks_law,pairwise,drift,1.0,8,True,5.402837764670362,3.5549633502960205
3.341924123436821,3.6865115735294878,21,0,hicks_law,pairwise,drift,1.0,8,False,5.402837764670362,3.445218324661255
2.104146442707663,3.535591045715162,21,0,hicks_law,pairwise,ceiling,1.0,8,True,5.402837764670362,3.772634267807007
3.341924123436821,3.6865115735294878,21,0,hicks_law,pairwise,ceiling,1.0,8,False,5.402837764670362,3.4330203533172607
2.980664773459092,2.980664773459092,21,0,hicks_law,pairwise,gaussian,1.0,8,True,5.402837764670362,3.9362499713897705
3.341924123436821,3.6865115735294878,21,0,hicks_law,pairwise,gaussian,1.0,8,False,5.402837764670362,3.0294885635375977
3.4011261202370267,3.4011261202370267,20,0,hicks_law,rating,bias,1.0,9,True,5.402837764670362,2.0097432136535645
3.4011261202370267,3.4011261202370267,20,0,hicks_law,rating,bias,1.0,9,False,5.402837764670362,1.9468209743499756
3.1832107080803644,3.4011261202370267,20,0,hicks_law,rating,drift,1.0,9,True,5.402837764670362,1.968458652496338
3.4011261202370267,3.4011261202370267,20,0,hicks_law,rating,drift,1.0,9,False,5.402837764670362,2.0361714363098145
1.95109366050156,2.945470450081344,20,0,hicks_law,rating,ceiling,1.0,9,True,5.402837764670362,2.4318625926971436
3.4011261202370267,3.4011261202370267,20,0,hicks_law,rating,ceiling,1.0,9,False,5.402837764670362,2.047861099243164
1.7938021632382666,1.9997358666382512,20,0,hicks_law,rating,gaussian,1.0,9,True,5.402837764670362,2.143380641937256
3.4011261202370267,3.4011261202370267,20,0,hicks_law,rating,gaussian,1.0,9,False,5.402837764670362,2.164706230163574
3.4011261202370267,3.4011261202370267,21,0,hicks_law,pairwise,bias,1.0,9,True,5.402837764670362,5.402584552764893
3.4011261202370267,3.4011261202370267,21,0,hicks_law,pairwise,bias,1.0,9,False,5.402837764670362,5.378106594085693
3.4011261202370267,3.4011261202370267,21,0,hicks_law,pairwise,drift,1.0,9,True,5.402837764670362,5.62746524810791
3.4011261202370267,3.4011261202370267,21,0,hicks_law,pairwise,drift,1.0,9,False,5.402837764670362,5.76626443862915
1.95109366050156,2.0833475132972215,21,0,hicks_law,pairwise,ceiling,1.0,9,True,5.402837764670362,2.077427387237549
3.4011261202370267,3.4011261202370267,21,0,hicks_law,pairwise,ceiling,1.0,9,False,5.402837764670362,5.385869741439819
2.660975738358205,2.660975738358205,21,0,hicks_law,pairwise,gaussian,1.0,9,True,5.402837764670362,2.658132314682007
3.4011261202370267,3.4011261202370267,21,0,hicks_law,pairwise,gaussian,1.0,9,False,5.402837764670362,5.918192625045776
1.5853975188741656,1.5853975188741656,20,0,levy_10,rating,bias,1.0,7,True,2.6244803317786123,4.894914627075195
1.5853975188741656,1.5853975188741656,20,0,levy_10,rating,bias,1.0,7,False,2.6244803317786123,4.745602607727051
1.3213542503852673,1.5853975188741656,20,0,levy_10,rating,drift,1.0,7,True,2.6244803317786123,4.78989577293396
1.5853975188741656,1.5853975188741656,20,0,levy_10,rating,drift,1.0,7,False,2.6244803317786123,4.939370632171631
1.5853975188741656,1.7605232312294272,20,0,levy_10,rating,ceiling,1.0,7,True,2.6244803317786123,5.922165155410767
1.5853975188741656,1.5853975188741656,20,0,levy_10,rating,ceiling,1.0,7,False,2.6244803317786123,4.897803068161011
1.5853975188741656,1.5853975188741656,20,0,levy_10,rating,gaussian,1.0,7,True,2.6244803317786123,5.315070867538452
1.5853975188741656,1.5853975188741656,20,0,levy_10,rating,gaussian,1.0,7,False,2.6244803317786123,4.788592100143433
1.7605232312294272,1.7605232312294272,21,0,levy_10,pairwise,bias,1.0,7,True,2.6244803317786123,2.0208966732025146
1.7605232312294272,1.7605232312294272,21,0,levy_10,pairwise,bias,1.0,7,False,2.6244803317786123,2.087916135787964
1.7605232312294272,1.7605232312294272,21,0,levy_10,pairwise,drift,1.0,7,True,2.6244803317786123,2.0365476608276367
1.7605232312294272,1.7605232312294272,21,0,levy_10,pairwise,drift,1.0,7,False,2.6244803317786123,2.2909348011016846
1.57123196027586,2.003400292007471,21,0,levy_10,pairwise,ceiling,1.0,7,True,2.6244803317786123,1.7805414199829102
1.7605232312294272,1.7605232312294272,21,0,levy_10,pairwise,ceiling,1.0,7,False,2.6244803317786123,1.9778099060058594
1.5853975188741656,1.9968091177991782,21,0,levy_10,pairwise,gaussian,1.0,7,True,2.6244803317786123,2.527268171310425
1.7605232312294272,1.7605232312294272,21,0,levy_10,pairwise,gaussian,1.0,7,False,2.6244803317786123,2.0395843982696533
2.0834676156006213,2.0834676156006213,20,0,levy_10,rating,bias,1.0,8,True,2.6244803317786123,6.0694990158081055
2.0834676156006213,2.0834676156006213,20,0,levy_10,rating,bias,1.0,8,False,2.6244803317786123,6.059803485870361
1.7718046191731465,2.0834676156006213,20,0,levy_10,rating,drift,1.0,8,True,2.6244803317786123,5.076991319656372
2.0834676156006213,2.0834676156006213,20,0,levy_10,rating,drift,1.0,8,False,2.6244803317786123,6.226170778274536
2.0834676156006213,2.0834676156006213,20,0,levy_10,rating,ceiling,1.0,8,True,2.6244803317786123,5.289003610610962
2.0834676156006213,2.0834676156006213,20,0,levy_10,rating,ceiling,1.0,8,False,2.6244803317786123,6.452910423278809
-0.3949587224150516,2.0834676156006213,20,0,levy_10,rating,gaussian,1.0,8,True,2.6244803317786123,5.9054319858551025
2.0834676156006213,2.0834676156006213,20,0,levy_10,rating,gaussian,1.0,8,False,2.6244803317786123,6.236250400543213
2.2375887285195795,2.2375887285195795,21,0,levy_10,pairwise,bias,1.0,8,True,2.6244803317786123,2.6647768020629883
2.2375887285195795,2.2375887285195795,21,0,levy_10,pairwise,bias,1.0,8,False,2.6244803317786123,2.722954273223877
2.2375887285195795,2.2375887285195795,21,0,levy_10,pairwise,drift,1.0,8,True,2.6244803317786123,2.7950525283813477
2.2375887285195795,2.2375887285195795,21,0,levy_10,pairwise,drift,1.0,8,False,2.6244803317786123,2.724658489227295
1.152019336118764,2.2375887285195795,21,0,levy_10,pairwise,ceiling,1.0,8,True,2.6244803317786123,3.689786911010742
2.2375887285195795,2.2375887285195795,21,0,levy_10,pairwise,ceiling,1.0,8,False,2.6244803317786123,2.627516508102417
0.6994281998480862,2.0834676156006213,21,0,levy_10,pairwise,gaussian,1.0,8,True,2.6244803317786123,2.756378650665283
2.2375887285195795,2.2375887285195795,21,0,levy_10,pairwise,gaussian,1.0,8,False,2.6244803317786123,2.7070834636688232
1.2963981462178302,1.2963981462178302,20,0,levy_10,rating,bias,1.0,9,True,2.6244803317786123,6.64386773109436
1.2963981462178302,1.2963981462178302,20,0,levy_10,rating,bias,1.0,9,False,2.6244803317786123,6.926318645477295
0.898919938894413,1.2963981462178302,20,0,levy_10,rating,drift,1.0,9,True,2.6244803317786123,5.428489923477173
1.2963981462178302,1.2963981462178302,20,0,levy_10,rating,drift,1.0,9,False,2.6244803317786123,6.850493907928467
1.2963981462178302,1.2963981462178302,20,0,levy_10,rating,ceiling,1.0,9,True,2.6244803317786123,5.124081134796143
1.2963981462178302,1.2963981462178302,20,0,levy_10,rating,ceiling,1.0,9,False,2.6244803317786123,6.875370025634766
1.0805880286358696,1.3374781881858502,20,0,levy_10,rating,gaussian,1.0,9,True,2.6244803317786123,4.554865837097168
1.2963981462178302,1.2963981462178302,20,0,levy_10,rating,gaussian,1.0,9,False,2.6244803317786123,6.536499738693237
1.4396983035318278,1.4396983035318278,21,0,levy_10,pairwise,bias,1.0,9,True,2.6244803317786123,2.076808214187622
1.4396983035318278,1.4396983035318278,21,0,levy_10,pairwise,bias,1.0,9,False,2.6244803317786123,2.222897529602051
1.4396983035318278,1.4396983035318278,21,0,levy_10,pairwise,drift,1.0,9,True,2.6244803317786123,2.0463345050811768
1.4396983035318278,1.4396983035318278,21,0,levy_10,pairwise,drift,1.0,9,False,2.6244803317786123,2.090184211730957
1.2963981462178302,1.4396983035318278,21,0,levy_10,pairwise,ceiling,1.0,9,True,2.6244803317786123,2.2347190380096436
1.4396983035318278,1.4396983035318278,21,0,levy_10,pairwise,ceiling,1.0,9,False,2.6244803317786123,2.144296407699585
1.9158075466282103,1.9158075466282103,21,0,levy_10,pairwise,gaussian,1.0,9,True,2.6244803317786123,3.521023988723755
1.4396983035318278,1.4396983035318278,21,0,levy_10,pairwise,gaussian,1.0,9,False,2.6244803317786123,2.0435807704925537
1.0101914459983319,1.0101914459983319,20,0,michalewicz,rating,bias,1.0,7,True,8.047720818967557,2.8665757179260254
1.0101914459983319,1.0101914459983319,20,0,michalewicz,rating,bias,1.0,7,False,8.047720818967557,2.961472749710083
1.1718403587455963,1.1718403587455963,20,0,michalewicz,rating,drift,1.0,7,True,8.047720818967557,2.8388824462890625
1.0101914459983319,1.0101914459983319,20,0,michalewicz,rating,drift,1.0,7,False,8.047720818967557,2.71384859085083
1.0101914459983319,1.0101914459983319,20,0,michalewicz,rating,ceiling,1.0,7,True,8.047720818967557,2.946119546890259
1.0101914459983319,1.0101914459983319,20,0,michalewicz,rating,ceiling,1.0,7,False,8.047720818967557,2.6468443870544434
4.616471212872913,4.616471212872913,20,0,michalewicz,rating,gaussian,1.0,7,True,8.047720818967557,2.880095958709717
1.0101914459983319,1.0101914459983319,20,0,michalewicz,rating,gaussian,1.0,7,False,8.047720818967557,2.828305959701538
2.3623421082601976,2.3623421082601976,21,0,michalewicz,pairwise,bias,1.0,7,True,8.047720818967557,4.838441371917725
2.3623421082601976,2.3623421082601976,21,0,michalewicz,pairwise,bias,1.0,7,False,8.047720818967557,4.666515827178955
2.3623421082601976,2.3623421082601976,21,0,michalewicz,pairwise,drift,1.0,7,True,8.047720818967557,4.725573539733887
2.3623421082601976,2.3623421082601976,21,0,michalewicz,pairwise,drift,1.0,7,False,8.047720818967557,4.807032585144043
2.0298745328064323,2.3623421082601976,21,0,michalewicz,pairwise,ceiling,1.0,7,True,8.047720818967557,4.551470756530762
2.3623421082601976,2.3623421082601976,21,0,michalewicz,pairwise,ceiling,1.0,7,False,8.047720818967557,4.544370174407959
0.12509024077446304,1.7514954306988133,21,0,michalewicz,pairwise,gaussian,1.0,7,True,8.047720818967557,4.977002859115601
2.3623421082601976,2.3623421082601976,21,0,michalewicz,pairwise,gaussian,1.0,7,False,8.047720818967557,4.517961025238037
1.492976721326393,1.492976721326393,20,0,michalewicz,rating,bias,1.0,8,True,8.047720818967557,2.3523285388946533
1.492976721326393,1.492976721326393,20,0,michalewicz,rating,bias,1.0,8,False,8.047720818967557,2.3373260498046875
1.6308333854258534,1.6308333854258534,20,0,michalewicz,rating,drift,1.0,8,True,8.047720818967557,3.0214362144470215
1.492976721326393,1.492976721326393,20,0,michalewicz,rating,drift,1.0,8,False,8.047720818967557,2.4923763275146484
1.492976721326393,1.492976721326393,20,0,michalewicz,rating,ceiling,1.0,8,True,8.047720818967557,2.315051794052124
1.492976721326393,1.492976721326393,20,0,michalewicz,rating,ceiling,1.0,8,False,8.047720818967557,2.604034185409546
0.6113781136353009,0.7482400216881322,20,0,michalewicz,rating,gaussian,1.0,8,True,8.047720818967557,2.285982608795166
1.492976721326393,1.492976721326393,20,0,michalewicz,rating,gaussian,1.0,8,False,8.047720818967557,2.4371180534362793
3.7566675064188897,3.7566675064188897,21,0,michalewicz,pairwise,bias,1.0,8,True,8.047720818967557,4.669555902481079
3.7566675064188897,3.7566675064188897,21,0,michalewicz,pairwise,bias,1.0,8,False,8.047720818967557,4.122154712677002
3.7566675064188897,3.7566675064188897,21,0,michalewicz,pairwise,drift,1.0,8,True,8.047720818967557,4.709587574005127
3.7566675064188897,3.7566675064188897,21,0,michalewicz,pairwise,drift,1.0,8,False,8.047720818967557,4.556074857711792
1.4721674229585155,3.7566675064188897,21,0,michalewicz,pairwise,ceiling,1.0,8,True,8.047720818967557,4.273297309875488
3.7566675064188897,3.7566675064188897,21,0,michalewicz,pairwise,ceiling,1.0,8,False,8.047720818967557,4.776625633239746
0.19126559000293644,2.336191979643464,21,0,michalewicz,pairwise,gaussian,1.0,8,True,8.047720818967557,2.7312541007995605
3.7566675064188897,3.7566675064188897,21,0,michalewicz,pairwise,gaussian,1.0,8,False,8.047720818967557,4.682983875274658
2.858237999002147,2.858237999002147,20,0,michalewicz,rating,bias,1.0,9,True,8.047720818967557,2.6543540954589844
2.858237999002147,2.858237999002147,20,0,michalewicz,rating,bias,1.0,9,False,8.047720818967557,2.768737316131592
2.340606888133183,2.349781704192811,20,0,michalewicz,rating,drift,1.0,9,True,8.047720818967557,2.3731939792633057
2.858237999002147,2.858237999002147,20,0,michalewicz,rating,drift,1.0,9,False,8.047720818967557,2.8036715984344482
2.858237999002147,2.858237999002147,20,0,michalewicz,rating,ceiling,1.0,9,True,8.047720818967557,2.7300968170166016
2.858237999002147,2.858237999002147,20,0,michalewicz,rating,ceiling,1.0,9,False,8.047720818967557,2.8776426315307617
1.7687950581138328,1.980284051052759,20,0,michalewicz,rating,gaussian,1.0,9,True,8.047720818967557,2.5326931476593018
2.858237999002147,2.858237999002147,20,0,michalewicz,rating,gaussian,1.0,9,False,8.047720818967557,2.818267345428467
2.897076716295885,2.897076716295885,21,0,michalewicz,pairwise,bias,1.0,9,True,8.047720818967557,3.2289955615997314
2.897076716295885,2.897076716295885,21,0,michalewicz,pairwise,bias,1.0,9,False,8.047720818967557,3.4244086742401123
2.897076716295885,2.897076716295885,21,0,michalewicz,pairwise,drift,1.0,9,True,8.047720818967557,3.3739852905273438
2.897076716295885,2.897076716295885,21,0,michalewicz,pairwise,drift,1.0,9,False,8.047720818967557,3.1144347190856934
2.897076716295885,2.897076716295885,21,0,michalewicz,pairwise,ceiling,1.0,9,True,8.047720818967557,3.3637642860412598
2.897076716295885,2.897076716295885,21,0,michalewicz,pairwise,ceiling,1.0,9,False,8.047720818967557,3.3733444213867188
0.43531602264657887,1.9820939048551134,21,0,michalewicz,pairwise,gaussian,1.0,9,True,8.047720818967557,4.662904977798462
2.897076716295885,2.897076716295885,21,0,michalewicz,pairwise,gaussian,1.0,9,False,8.047720818967557,3.163276195526123
2.023641678227859,2.023641678227859,20,0,moving_peaks,rating,bias,1.0,7,True,2.9574997815819173,2.2728495597839355
2.023641678227859,2.023641678227859,20,0,moving_peaks,rating,bias,1.0,7,False,2.9574997815819173,2.138965368270874
1.5381823203170468,1.5381823203170468,20,0,moving_peaks,rating,drift,1.0,7,True,2.9574997815819173,1.9689838886260986
2.023641678227859,2.023641678227859,20,0,moving_peaks,rating,drift,1.0,7,False,2.9574997815819173,2.2587926387786865
1.498619581017843,1.498619581017843,20,0,moving_peaks,rating,ceiling,1.0,7,True,2.9574997815819173,2.072939157485962
2.023641678227859,2.023641678227859,20,0,moving_peaks,rating,ceiling,1.0,7,False,2.9574997815819173,2.0309066772460938
1.021107045788093,1.498619581017843,20,0,moving_peaks,rating,gaussian,1.0,7,True,2.9574997815819173,1.6693201065063477
2.023641678227859,2.023641678227859,20,0,moving_peaks,rating,gaussian,1.0,7,False,2.9574997815819173,2.273538589477539
1.6295270852362271,1.6295270852362271,21,0,moving_peaks,pairwise,bias,1.0,7,True,2.9574997815819173,5.147644281387329
1.6295270852362271,1.6295270852362271,21,0,moving_peaks,pairwise,bias,1.0,7,False,2.9574997815819173,4.950531482696533
1.6295270852362271,1.6295270852362271,21,0,moving_peaks,pairwise,drift,1.0,7,True,2.9574997815819173,5.433750152587891
1.6295270852362271,1.6295270852362271,21,0,moving_peaks,pairwise,drift,1.0,7,False,2.9574997815819173,4.936641693115234
1.385019263151665,2.095798558154774,21,0,moving_peaks,pairwise,ceiling,1.0,7,True,2.9574997815819173,4.3441383838653564
1.6295270852362271,1.6295270852362271,21,0,moving_peaks,pairwise,ceiling,1.0,7,False,2.9574997815819173,5.334878444671631
-0.2551063282261427,1.498619581017843,21,0,moving_peaks,pairwise,gaussian,1.0,7,True,2.9574997815819173,3.7014591693878174
1.6295270852362271,1.6295270852362271,21,0,moving_peaks,pairwise,gaussian,1.0,7,False,2.9574997815819173,5.138686418533325
2.0995782358929063,2.0995782358929063,20,0,moving_peaks,rating,bias,1.0,8,True,2.9574997815819173,2.1083621978759766
2.0995782358929063,2.0995782358929063,20,0,moving_peaks,rating,bias,1.0,8,False,2.9574997815819173,2.0392398834228516
1.9623910635719282,2.0995782358929063,20,0,moving_peaks,rating,drift,1.0,8,True,2.9574997815819173,2.086944818496704
2.0995782358929063,2.0995782358929063,20,0,moving_peaks,rating,drift,1.0,8,False,2.9574997815819173,1.9674644470214844
1.4359951407315956,1.9901189680362386,20,0,moving_peaks,rating,ceiling,1.0,8,True,2.9574997815819173,2.041613817214966
2.0995782358929063,2.0995782358929063,20,0,moving_peaks,rating,ceiling,1.0,8,False,2.9574997815819173,2.0805482864379883
1.3265812945571807,1.7996282073127823,20,0,moving_peaks,rating,gaussian,1.0,8,True,2.9574997815819173,1.954244613647461
2.0995782358929063,2.0995782358929063,20,0,moving_peaks,rating,gaussian,1.0,8,False,2.9574997815819173,2.1422300338745117
1.7865681173176386,1.7996282073127823,21,0,moving_peaks,pairwise,bias,1.0,8,True,2.9574997815819173,4.392772436141968
1.7865681173176386,1.7996282073127823,21,0,moving_peaks,pairwise,bias,1.0,8,False,2.9574997815819173,4.988712310791016
1.7865681173176386,1.7996282073127823,21,0,moving_peaks,pairwise,drift,1.0,8,True,2.9574997815819173,4.876995801925659
1.7865681173176386,1.7996282073127823,21,0,moving_peaks,pairwise,drift,1.0,8,False,2.9574997815819173,4.683174133300781
0.6887419125905921,1.7996282073127823,21,0,moving_peaks,pairwise,ceiling,1.0,8,True,2.9574997815819173,3.8961167335510254
1.7865681173176386,1.7996282073127823,21,0,moving_peaks,pairwise,ceiling,1.0,8,False,2.9574997815819173,4.902815341949463
1.4359951407315956,2.6026891411566466,21,0,moving_peaks,pairwise,gaussian,1.0,8,True,2.9574997815819173,2.1862170696258545
1.7865681173176386,1.7996282073127823,21,0,moving_peaks,pairwise,gaussian,1.0,8,False,2.9574997815819173,4.702703952789307
1.4359460119664862,1.4359460119664862,20,0,moving_peaks,rating,bias,1.0,9,True,2.9574997815819173,1.7609479427337646
1.4359460119664862,1.4359460119664862,20,0,moving_peaks,rating,bias,1.0,9,False,2.9574997815819173,1.6122372150421143
