arm,procedure,error_model,family,k,candidates,rho,winner,scope,jitter_std,jitter_iteration,n_landscapes,n_cells,cost,gain,price,recovered,recovered_lo,recovered_hi,wilcoxon_p,wilcoxon_p_fdr
output-boba,tournament_k20_lcb_rho0.5_look,ar1,tournament,20.0,lcb,0.5,look,cell,5.0,0.0,20,400,0.7593282188139565,0.21767184981772045,0.04023549984640583,0.2866637172495921,0.20401045711864238,0.36111296172710505,1.33514404296875e-05,5.340576171875e-05
output-boba,tournament_k20_lcb_rho0.5_look,ar1,tournament,20.0,lcb,0.5,look,cell,5.0,20.0,20,400,0.46724670015656605,0.2735552531443836,0.04023549984640583,0.5854621403483858,0.5067570067230824,0.660937629865568,1.9073486328125e-06,1.52587890625e-05
output-boba,tournament_k20_lcb_rho0.5_look,ar1,tournament,20.0,lcb,0.5,look,pooled,,,20,3200,0.20560783456419088,0.055423414689106186,0.04023549984640583,0.26955886582134575,0.14091353071486326,0.3762366126651434,0.00365447998046875,
output-boba,tournament_k20_lcb_rho0.5_look,bias,tournament,20.0,lcb,0.5,look,cell,0.05,0.0,20,400,0.008864662949424779,-0.03267472595503029,0.04023549984640583,-3.6859524317448,-21.22973100772496,-1.36372670413419,0.004848166082515941,0.009696332165031882
output-boba,tournament_k20_lcb_rho0.5_look,bias,tournament,20.0,lcb,0.5,look,cell,0.05,20.0,20,400,0.008679782566793356,-0.03096671023066174,0.04023549984640583,-3.5676827146721983,-16.928309550180657,-1.3491502795763304,0.02687559167118386,0.03583412222824515
output-boba,tournament_k20_lcb_rho0.5_look,bias,tournament,20.0,lcb,0.5,look,cell,0.25,0.0,20,400,0.048911599853312684,-0.040051924959624605,0.04023549984640583,-0.8188635227582312,-1.6217378906314668,-0.3237467619462261,0.004848166082515941,0.009696332165031882
output-boba,tournament_k20_lcb_rho0.5_look,bias,tournament,20.0,lcb,0.5,look,cell,0.25,20.0,20,400,0.041895916857380436,-0.016509365472621294,0.04023549984640583,-0.39405666974233994,-1.3732962826380346,0.14601632905218134,0.5458755493164062,0.6238577706473214
output-boba,tournament_k20_lcb_rho0.5_look,bias,tournament,20.0,lcb,0.5,look,cell,1.0,0.0,20,400,0.26122805805488003,-0.005036236134551887,0.04023549984640583,-0.019279078105361298,-0.15677596763286403,0.0995790740507377,0.8983173370361328,0.8983173370361328
output-boba,tournament_k20_lcb_rho0.5_look,bias,tournament,20.0,lcb,0.5,look,cell,1.0,20.0,20,400,0.1654331109919233,0.05336042485606318,0.04023549984640583,0.3225498483110091,0.14108497240943177,0.4774560905637228,0.0042209625244140625,0.009696332165031882
output-boba,tournament_k20_lcb_rho0.5_look,bias,tournament,20.0,lcb,0.5,look,cell,5.0,0.0,20,400,0.764117841052533,0.07992521248842285,0.04023549984640583,0.1045980190415787,0.027596617753028574,0.18689918947209738,0.026641845703125,0.03583412222824515
output-boba,tournament_k20_lcb_rho0.5_look,bias,tournament,20.0,lcb,0.5,look,cell,5.0,20.0,20,400,0.5580073836888795,0.2869425203820435,0.04023549984640583,0.5142271030270633,0.4051038702185635,0.6083939100129608,3.814697265625e-06,3.0517578125e-05
output-boba,tournament_k20_lcb_rho0.5_look,bias,tournament,20.0,lcb,0.5,look,pooled,,,20,3200,0.2321422945018909,0.03687364937175497,0.04023549984640583,0.15884072073499134,0.0432292458668529,0.25949639519375783,0.017181396484375,
output-boba,tournament_k20_lcb_rho0.5_look,drift,tournament,20.0,lcb,0.5,look,cell,0.05,0.0,20,400,0.00516009014738544,-0.033835115668617424,0.04023549984640583,-6.557078404097513,-76.90229674354205,-1.865352672301712,0.007013002905356987,0.01122080464857118
output-boba,tournament_k20_lcb_rho0.5_look,drift,tournament,20.0,lcb,0.5,look,cell,0.05,20.0,20,400,0.004874582161159622,-0.03832212565789091,0.04023549984640583,-7.861622676757673,-69.93189631080854,-2.096403630415526,0.040135536373545506,0.05351404849806068
output-boba,tournament_k20_lcb_rho0.5_look,drift,tournament,20.0,lcb,0.5,look,cell,0.25,0.0,20,400,0.04992855236370636,-0.034538850763560905,0.04023549984640583,-0.6917655154902427,-1.163753491901523,-0.35623745213948654,0.0003948211669921875,0.00157928466796875
output-boba,tournament_k20_lcb_rho0.5_look,drift,tournament,20.0,lcb,0.5,look,cell,0.25,20.0,20,400,0.03449940097865165,-0.021442276045794056,0.04023549984640583,-0.621526039222032,-1.7244967454114972,-0.021817411588242734,0.21616744995117188,0.24704851422991073
output-boba,tournament_k20_lcb_rho0.5_look,drift,tournament,20.0,lcb,0.5,look,cell,1.0,0.0,20,400,0.26734125192276154,-0.012932345471361757,0.04023549984640583,-0.04837392425729376,-0.16260600521857127,0.060082720519835736,0.36827659606933594,0.36827659606933594
output-boba,tournament_k20_lcb_rho0.5_look,drift,tournament,20.0,lcb,0.5,look,cell,1.0,20.0,20,400,0.16506780970017,0.05430403117254266,0.04023549984640583,0.328980140168945,0.15608724969687748,0.46478863240209495,0.002712249755859375,0.007232666015625
output-boba,tournament_k20_lcb_rho0.5_look,drift,tournament,20.0,lcb,0.5,look,cell,5.0,0.0,20,400,0.7573345537311486,0.11311906686632636,0.04023549984640583,0.14936472435996007,0.06997549404580578,0.21682699558793553,0.0042209625244140625,0.008441925048828125
output-boba,tournament_k20_lcb_rho0.5_look,drift,tournament,20.0,lcb,0.5,look,cell,5.0,20.0,20,400,0.6370517359749459,0.38499846877179006,0.04023549984640583,0.6043441168598139,0.512279037543638,0.6810197277252146,1.9073486328125e-06,1.52587890625e-05
output-boba,tournament_k20_lcb_rho0.5_look,drift,tournament,20.0,lcb,0.5,look,pooled,,,20,3200,0.24015724712249115,0.051418856650429244,0.04023549984640583,0.21410495525959825,0.10990707167693232,0.308444708420787,0.0031528472900390625,
output-boba,tournament_k20_lcb_rho0.5_look,gaussian,tournament,20.0,lcb,0.5,look,cell,0.05,0.0,20,400,0.0064776539925258695,-0.04065772823875459,0.04023549984640583,-6.276613151253033,-54.40693284386703,-1.5546995947562414,0.007013002905356987,0.014591217041015625
output-boba,tournament_k20_lcb_rho0.5_look,gaussian,tournament,20.0,lcb,0.5,look,cell,0.05,20.0,20,400,0.001695114818690873,-0.039699960788077686,0.04023549984640583,-23.420219297438344,-159.17887397354554,-2.5076676529561577,0.005491205694554839,0.014591217041015625
output-boba,tournament_k20_lcb_rho0.5_look,gaussian,tournament,20.0,lcb,0.5,look,cell,0.25,0.0,20,400,0.04763716577923163,-0.027384980675461718,0.04023549984640583,-0.5748658684350348,-1.4903231626555438,-0.12274158744404108,0.02977446084184663,0.04763913734695461
output-boba,tournament_k20_lcb_rho0.5_look,gaussian,tournament,20.0,lcb,0.5,look,cell,0.25,20.0,20,400,0.03773690223294836,-0.020653470563083722,0.04023549984640583,-0.5473016951839526,-1.2498935140010534,-0.0701171359190281,0.15364646911621094,0.17559596470424108
output-boba,tournament_k20_lcb_rho0.5_look,gaussian,tournament,20.0,lcb,0.5,look,cell,1.0,0.0,20,400,0.2648411245768901,-0.005446996405365323,0.04023549984640583,-0.02056703396826093,-0.17700029670307507,0.10058907778755168,1.0,1.0
output-boba,tournament_k20_lcb_rho0.5_look,gaussian,tournament,20.0,lcb,0.5,look,cell,1.0,20.0,20,400,0.12778256623997594,0.013364151757798268,0.04023549984640583,0.10458509443847262,-0.10954023062610867,0.25706872666600783,0.08969497680664062,0.11959330240885417
output-boba,tournament_k20_lcb_rho0.5_look,gaussian,tournament,20.0,lcb,0.5,look,cell,5.0,0.0,20,400,0.7294857281093236,0.08410743914057765,0.04023549984640583,0.11529689464736585,0.02824235930615191,0.2202587661887482,0.0072956085205078125,0.014591217041015625
output-boba,tournament_k20_lcb_rho0.5_look,gaussian,tournament,20.0,lcb,0.5,look,cell,5.0,20.0,20,400,0.5241390123201847,0.24273322342159007,0.04023549984640583,0.46310848403955446,0.32520299372432365,0.5900197867448264,9.5367431640625e-06,7.62939453125e-05
output-boba,tournament_k20_lcb_rho0.5_look,gaussian,tournament,20.0,lcb,0.5,look,pooled,,,20,3200,0.21747440850872138,0.025795209706152865,0.04023549984640583,0.11861262151734235,-0.01701748370075542,0.24789307874840338,0.069580078125,
output-boba,tournament_k20_lcb_rho0.5_post,ar1,tournament,20.0,lcb,0.5,post,cell,0.05,0.0,20,400,0.006281835117049281,-0.048101672406987275,0.056654754838496135,-7.6572643997669445,-78.36776957571053,-1.732449275935467,0.006490832494560188,0.012981664989120376
output-boba,tournament_k20_lcb_rho0.5_post,ar1,tournament,20.0,lcb,0.5,post,cell,0.05,20.0,20,400,0.00059179573919758,-0.06205890476171495,0.056654754838496135,-104.8654132688773,-441.39866286624596,-4.673523491068464,0.0042740329557000925,0.011397421215200246
output-boba,tournament_k20_lcb_rho0.5_post,ar1,tournament,20.0,lcb,0.5,post,cell,0.25,0.0,20,400,0.038895955010831346,-0.0466990992991265,0.056654754838496135,-1.2006158297468776,-3.4454845765387945,-0.2528481628024985,0.11654426427752808,0.17559596470424108
output-boba,tournament_k20_lcb_rho0.5_post,ar1,tournament,20.0,lcb,0.5,post,cell,0.25,20.0,20,400,0.02581445195460027,-0.040346529542071116,0.056654754838496135,-1.5629434865798557,-4.287017819718081,-0.30526612662369773,0.15364646911621094,0.17559596470424108
output-boba,tournament_k20_lcb_rho0.5_post,ar1,tournament,20.0,lcb,0.5,post,cell,1.0,0.0,20,400,0.20857717698158992,-0.006081233999971227,0.056654754838496135,-0.029155797810553295,-0.18533640140553553,0.09827254518508206,0.8983173370361328,0.8983173370361328
output-boba,tournament_k20_lcb_rho0.5_post,ar1,tournament,20.0,lcb,0.5,post,cell,1.0,20.0,20,400,0.13812654273973599,0.020195840144044918,0.056654754838496135,0.14621259421586186,-0.1079130038369967,0.3233750981155092,0.14290618896484375,0.17559596470424108
output-boba,tournament_k20_lcb_rho0.5_post,ar1,tournament,20.0,lcb,0.5,post,cell,5.0,0.0,20,400,0.7593282188139565,0.10578387560962951,0.056654754838496135,0.1393124514387996,0.08461948472135992,0.19921782016948833,0.0001678466796875,0.00067138671875
output-boba,tournament_k20_lcb_rho0.5_post,ar1,tournament,20.0,lcb,0.5,post,cell,5.0,20.0,20,400,0.46724670015656605,0.18940218948637316,0.056654754838496135,0.4053580034335349,0.3150442277224095,0.4894561274347168,3.814697265625e-06,3.0517578125e-05
output-boba,tournament_k20_lcb_rho0.5_post,ar1,tournament,20.0,lcb,0.5,post,pooled,,,20,3200,0.20560783456419088,0.014011808153772076,0.05665475483849615,0.0681482210221789,-0.07672411288102074,0.19644675925535804,0.38837623596191406,
output-boba,tournament_k20_lcb_rho0.5_post,bias,tournament,20.0,lcb,0.5,post,cell,0.05,0.0,20,400,0.008864662949424779,-0.04768426321002881,0.056654754838496135,-5.379140017176063,-28.94324245578851,-2.0246251780986197,0.01000953783388119,0.04003815133552476
output-boba,tournament_k20_lcb_rho0.5_post,bias,tournament,20.0,lcb,0.5,post,cell,0.05,20.0,20,400,0.008679782566793356,-0.047199490666681165,0.056654754838496135,-5.4378655575145896,-31.65043989384147,-1.8065154602071278,0.02422372469374016,0.04844744938748032
output-boba,tournament_k20_lcb_rho0.5_post,bias,tournament,20.0,lcb,0.5,post,cell,0.25,0.0,20,400,0.048911599853312684,-0.0491286790681164,0.056654754838496135,-1.004438194936472,-1.9462466686211302,-0.37977736803534395,0.015755486091547432,0.04201462957745982
output-boba,tournament_k20_lcb_rho0.5_post,bias,tournament,20.0,lcb,0.5,post,cell,0.25,20.0,20,400,0.041895916857380436,-0.03106780478826478,0.056654754838496135,-0.7415473181795719,-1.9729186282109927,-0.009265968208313803,0.24548721313476562,0.3273162841796875
output-boba,tournament_k20_lcb_rho0.5_post,bias,tournament,20.0,lcb,0.5,post,cell,1.0,0.0,20,400,0.26122805805488003,-0.016218008543909986,0.056654754838496135,-0.06208371590965481,-0.19999394517428054,0.07091743766191957,0.47490501403808594,0.5216732025146484
output-boba,tournament_k20_lcb_rho0.5_post,bias,tournament,20.0,lcb,0.5,post,cell,1.0,20.0,20,400,0.1654331109919233,0.020865338507920578,0.056654754838496135,0.12612552821387285,-0.056003282039529874,0.2786350848854721,0.10539817810058594,0.1686370849609375
output-boba,tournament_k20_lcb_rho0.5_post,bias,tournament,20.0,lcb,0.5,post,cell,5.0,0.0,20,400,0.764117841052533,0.10454802800448319,0.056654754838496135,0.13682186488470635,0.05579498127171882,0.22132249191896747,0.006389617919921875,0.04003815133552476
output-boba,tournament_k20_lcb_rho0.5_post,bias,tournament,20.0,lcb,0.5,post,cell,5.0,20.0,20,400,0.5580073836888795,0.025862993192464635,0.056654754838496135,0.046348836858554385,-0.08826069148141276,0.15915506043975433,0.5216732025146484,0.5216732025146484
output-boba,tournament_k20_lcb_rho0.5_post,bias,tournament,20.0,lcb,0.5,post,pooled,,,20,3200,0.2321422945018909,-0.0050027358215165825,0.05665475483849615,-0.021550298846881748,-0.1494474368496589,0.09463545920122339,0.8123550415039062,
output-boba,tournament_k20_lcb_rho0.5_post,drift,tournament,20.0,lcb,0.5,post,cell,0.05,0.0,20,400,0.00516009014738544,-0.05221650974340242,0.056654754838496135,-10.119301843953238,-114.5833330349146,-2.6793714051698876,0.012595170865161685,0.03358712230709782
output-boba,tournament_k20_lcb_rho0.5_post,drift,tournament,20.0,lcb,0.5,post,cell,0.05,20.0,20,400,0.004874582161159622,-0.05181431438430765,0.056654754838496135,-10.62948836869773,-91.54011446620514,-3.0030747040442187,0.01959328479398985,0.0391865695879797
output-boba,tournament_k20_lcb_rho0.5_post,drift,tournament,20.0,lcb,0.5,post,cell,0.25,0.0,20,400,0.04992855236370636,-0.050869839515494064,0.056654754838496135,-1.0188526826279853,-1.9976946486089557,-0.42726755223777163,0.0014324188232421875,0.00572967529296875
output-boba,tournament_k20_lcb_rho0.5_post,drift,tournament,20.0,lcb,0.5,post,cell,0.25,20.0,20,400,0.03449940097865165,-0.03607272099468456,0.056654754838496135,-1.0456042705496968,-2.5329761345960087,-0.21215390003676018,0.08969497680664062,0.102508544921875
output-boba,tournament_k20_lcb_rho0.5_post,drift,tournament,20.0,lcb,0.5,post,cell,1.0,0.0,20,400,0.26734125192276154,-0.02596414424003467,0.056654754838496135,-0.09711985731082033,-0.21569488807836168,0.01985448841235591,0.11398696899414062,0.11398696899414062
output-boba,tournament_k20_lcb_rho0.5_post,drift,tournament,20.0,lcb,0.5,post,cell,1.0,20.0,20,400,0.16506780970017,0.031036986917462178,0.056654754838496135,0.18802567850047758,-0.019968588045997174,0.368351028283374,0.05316925048828125,0.070892333984375
output-boba,tournament_k20_lcb_rho0.5_post,drift,tournament,20.0,lcb,0.5,post,cell,5.0,0.0,20,400,0.7573345537311486,0.06646189472679843,0.056654754838496135,0.08775764211386056,0.02418986125296865,0.16111716784490546,0.029575347900390625,0.047320556640625
output-boba,tournament_k20_lcb_rho0.5_post,drift,tournament,20.0,lcb,0.5,post,cell,5.0,20.0,20,400,0.6370517359749459,0.24159235361109258,0.056654754838496135,0.3792350604639024,0.31421645154096284,0.43078043114673525,3.814697265625e-06,3.0517578125e-05
output-boba,tournament_k20_lcb_rho0.5_post,drift,tournament,20.0,lcb,0.5,post,pooled,,,20,3200,0.24015724712249115,0.01526921329717872,0.05665475483849615,0.0635800646456891,-0.05144061234743686,0.17230038078748608,0.34881019592285156,
output-boba,tournament_k20_lcb_rho0.5_post,gaussian,tournament,20.0,lcb,0.5,post,cell,0.05,0.0,20,400,0.0064776539925258695,-0.05833314645901187,0.056654754838496135,-9.005289033084907,-72.00023840715738,-2.5513011213911323,0.006490832494560188,0.025963329978240753
output-boba,tournament_k20_lcb_rho0.5_post,gaussian,tournament,20.0,lcb,0.5,post,cell,0.05,20.0,20,400,0.001695114818690873,-0.0584811027623522,0.056654754838496135,-34.49978852023535,-229.99711633784008,-3.6145959857491587,0.021801738635254905,0.05813796969401308
output-boba,tournament_k20_lcb_rho0.5_post,gaussian,tournament,20.0,lcb,0.5,post,cell,0.25,0.0,20,400,0.04763716577923163,-0.04211218805341549,0.056654754838496135,-0.8840195961401032,-1.967524835921511,-0.2624440501029636,0.06414936248047728,0.12829872496095457
output-boba,tournament_k20_lcb_rho0.5_post,gaussian,tournament,20.0,lcb,0.5,post,cell,0.25,20.0,20,400,0.03773690223294836,-0.03309717904901317,0.056654754838496135,-0.8770507670371468,-1.8067619390636978,-0.1892601806175497,0.1893482208251953,0.3029571533203125
output-boba,tournament_k20_lcb_rho0.5_post,gaussian,tournament,20.0,lcb,0.5,post,cell,1.0,0.0,20,400,0.2648411245768901,-0.01239157284442495,0.056654754838496135,-0.0467887034697565,-0.20402762450409775,0.08688968110511862,0.8983173370361328,0.8983173370361328
output-boba,tournament_k20_lcb_rho0.5_post,gaussian,tournament,20.0,lcb,0.5,post,cell,1.0,20.0,20,400,0.12778256623997594,0.007291347213195855,0.056654754838496135,0.057060578979942295,-0.23199886760717764,0.28895733724816774,0.6476554870605469,0.7401776994977679
output-boba,tournament_k20_lcb_rho0.5_post,gaussian,tournament,20.0,lcb,0.5,post,cell,5.0,0.0,20,400,0.7294857281093236,0.02978905918345433,0.056654754838496135,0.04083569840449302,-0.059237572416521694,0.1368024800071245,0.2773551940917969,0.3698069254557292
output-boba,tournament_k20_lcb_rho0.5_post,gaussian,tournament,20.0,lcb,0.5,post,cell,5.0,20.0,20,400,0.5241390123201847,0.1866600055473246,0.056654754838496135,0.3561269074802206,0.19881570072210558,0.502097677842045,0.0001678466796875,0.0013427734375
output-boba,tournament_k20_lcb_rho0.5_post,gaussian,tournament,20.0,lcb,0.5,post,pooled,,,20,3200,0.21747440850872138,0.0024156528469696584,0.05665475483849615,0.011107756832329922,-0.14104454169151548,0.14537155380912808,0.8408222198486328,
output-boba,tournament_k20_lcb_rho1_look,ar1,tournament,20.0,lcb,1.0,look,cell,0.05,0.0,20,400,0.006281835117049281,-0.035285791683501364,0.04023549984640583,-5.617115226048131,-56.44411688453633,-1.3300954634169102,0.003285842366732921,0.006571684733465842
output-boba,tournament_k20_lcb_rho1_look,ar1,tournament,20.0,lcb,1.0,look,cell,0.05,20.0,20,400,0.00059179573919758,-0.04422237203609526,0.04023549984640583,-74.72573576831878,-331.45493333607646,-3.387177488477756,6.29425048828125e-05,0.00025177001953125
output-boba,tournament_k20_lcb_rho1_look,ar1,tournament,20.0,lcb,1.0,look,cell,0.25,0.0,20,400,0.038895955010831346,-0.03406773992877899,0.04023549984640583,-0.8758684526268131,-2.271473504726212,-0.22091812480025966,0.021801738635254905,0.02906898484700654
output-boba,tournament_k20_lcb_rho1_look,ar1,tournament,20.0,lcb,1.0,look,cell,0.25,20.0,20,400,0.02581445195460027,-0.034718894300112706,0.04023549984640583,-1.3449402048578303,-3.3636510206680073,-0.43196291189385194,0.006389617919921875,0.010223388671875
output-boba,tournament_k20_lcb_rho1_look,ar1,tournament,20.0,lcb,1.0,look,cell,1.0,0.0,20,400,0.20857717698158992,-0.014328012227361103,0.04023549984640583,-0.06869405576730846,-0.22298261296256103,0.043840398604643324,0.38837623596191406,0.38837623596191406
output-boba,tournament_k20_lcb_rho1_look,ar1,tournament,20.0,lcb,1.0,look,cell,1.0,20.0,20,400,0.13812654273973599,0.02196226557346493,0.04023549984640583,0.15900105177356955,-0.04738477109688904,0.2993968948884387,0.03623390197753906,0.04141017368861607
output-boba,tournament_k20_lcb_rho1_look,ar1,tournament,20.0,lcb,1.0,look,cell,5.0,0.0,20,400,0.7593282188139565,0.10657923814831316,0.04023549984640583,0.14035990696458786,0.08934769424560708,0.18949019598992872,0.0001049041748046875,0.0002797444661458333
output-boba,tournament_k20_lcb_rho1_look,ar1,tournament,20.0,lcb,1.0,look,cell,5.0,20.0,20,400,0.46724670015656605,0.19720197507067977,0.04023549984640583,0.4220510813764996,0.32058228687111595,0.5153507930364553,9.5367431640625e-06,7.62939453125e-05
output-boba,tournament_k20_lcb_rho1_look,ar1,tournament,20.0,lcb,1.0,look,pooled,,,20,3200,0.20560783456419088,0.020390083577076057,0.04023549984640583,0.09916977930483609,-0.018426018735791066,0.19504987589826747,0.04405403137207031,
output-boba,tournament_k20_lcb_rho1_look,bias,tournament,20.0,lcb,1.0,look,cell,0.05,0.0,20,400,0.008864662949424779,-0.034816478071105265,0.04023549984640583,-3.9275580210711203,-22.963920088042432,-1.55719299613859,0.0001318338889828333,0.0005273355559313332
output-boba,tournament_k20_lcb_rho1_look,bias,tournament,20.0,lcb,1.0,look,cell,0.05,20.0,20,400,0.008679782566793356,-0.033717773261495956,0.04023549984640583,-3.8846333997457028,-17.805151613588354,-1.658975851555636,0.0014771661952373803,0.0023634659123798083
output-boba,tournament_k20_lcb_rho1_look,bias,tournament,20.0,lcb,1.0,look,cell,0.25,0.0,20,400,0.048911599853312684,-0.05595264909641971,0.04023549984640583,-1.1439545887728748,-1.9767163592009243,-0.6576840784211274,0.00021367000439069728,0.0005697866783751928
output-boba,tournament_k20_lcb_rho1_look,bias,tournament,20.0,lcb,1.0,look,cell,0.25,20.0,20,400,0.041895916857380436,-0.028961293900898015,0.04023549984640583,-0.6912676955963588,-1.7188514846766771,-0.11784054361612925,0.08969497680664062,0.11959330240885417
output-boba,tournament_k20_lcb_rho1_look,bias,tournament,20.0,lcb,1.0,look,cell,1.0,0.0,20,400,0.26122805805488003,-0.06052316151640841,0.04023549984640583,-0.23168706289465052,-0.34530887137098015,-0.12025462183469242,0.0007076263427734375,0.001415252685546875
output-boba,tournament_k20_lcb_rho1_look,bias,tournament,20.0,lcb,1.0,look,cell,1.0,20.0,20,400,0.1654331109919233,0.010969729624492938,0.04023549984640583,0.06630915394578113,-0.10713176734147423,0.22537443406570332,0.34881019592285156,0.39864022391183035
output-boba,tournament_k20_lcb_rho1_look,bias,tournament,20.0,lcb,1.0,look,cell,5.0,0.0,20,400,0.764117841052533,-0.0005493868242361477,0.04023549984640583,-0.0007189818045334415,-0.09671820906702912,0.10392065043507275,0.5958194732666016,0.5958194732666016
output-boba,tournament_k20_lcb_rho1_look,bias,tournament,20.0,lcb,1.0,look,cell,5.0,20.0,20,400,0.5580073836888795,0.22694505627736988,0.04023549984640583,0.4067061886835256,0.28579068695527315,0.5115809107995941,1.9073486328125e-05,0.000152587890625
output-boba,tournament_k20_lcb_rho1_look,bias,tournament,20.0,lcb,1.0,look,pooled,,,20,3200,0.2321422945018909,0.002924255403912425,0.04023549984640583,0.012596823039881713,-0.09644119876164663,0.12031715587323744,0.8694877624511719,
output-boba,tournament_k20_lcb_rho1_look,drift,tournament,20.0,lcb,1.0,look,cell,0.05,0.0,20,400,0.00516009014738544,-0.03612207989505316,0.04023549984640583,-7.0002807825665245,-80.80240835609573,-2.1597850142249926,0.0007239534999888531,0.0014479069999777062
output-boba,tournament_k20_lcb_rho1_look,drift,tournament,20.0,lcb,1.0,look,cell,0.05,20.0,20,400,0.004874582161159622,-0.04043789937762416,0.04023549984640583,-8.295664744320224,-74.24377627625124,-2.4979859273217917,0.0003948211669921875,0.0010528564453125
output-boba,tournament_k20_lcb_rho1_look,drift,tournament,20.0,lcb,1.0,look,cell,0.25,0.0,20,400,0.04992855236370636,-0.04943241560963833,0.04023549984640583,-0.9900630655090118,-1.519470528897348,-0.643463079602025,9.5367431640625e-06,7.62939453125e-05
output-boba,tournament_k20_lcb_rho1_look,drift,tournament,20.0,lcb,1.0,look,cell,0.25,20.0,20,400,0.03449940097865165,-0.03443679375243329,0.04023549984640583,-0.9981852662816637,-2.184114231883868,-0.350063070526694,0.00830841064453125,0.011077880859375
output-boba,tournament_k20_lcb_rho1_look,drift,tournament,20.0,lcb,1.0,look,cell,1.0,0.0,20,400,0.26734125192276154,-0.05437049273350873,0.04023549984640583,-0.20337487141422192,-0.3241422731145603,-0.08565819652676186,0.0023250579833984375,0.0037200927734375
output-boba,tournament_k20_lcb_rho1_look,drift,tournament,20.0,lcb,1.0,look,cell,1.0,20.0,20,400,0.16506780970017,0.014632586115449852,0.04023549984640583,0.08864590947216515,-0.07536907227005851,0.2345887386871539,0.2305126190185547,0.2305126190185547
output-boba,tournament_k20_lcb_rho1_look,drift,tournament,20.0,lcb,1.0,look,cell,5.0,0.0,20,400,0.7573345537311486,0.05216464557455667,0.04023549984640583,0.06887926256310095,-0.01947794788207962,0.14337526895577485,0.14290618896484375,0.16332135881696427
output-boba,tournament_k20_lcb_rho1_look,drift,tournament,20.0,lcb,1.0,look,cell,5.0,20.0,20,400,0.6370517359749459,0.297149624978028,0.04023549984640583,0.4664450439386517,0.3539194379949749,0.5657185076191044,4.76837158203125e-05,0.00019073486328125
output-boba,tournament_k20_lcb_rho1_look,drift,tournament,20.0,lcb,1.0,look,pooled,,,20,3200,0.24015724712249115,0.018643396912472104,0.04023549984640583,0.07762995760424886,-0.03124763088789722,0.17997369829318297,0.26109886169433594,
output-boba,tournament_k20_lcb_rho1_look,gaussian,tournament,20.0,lcb,1.0,look,cell,0.05,0.0,20,400,0.0064776539925258695,-0.042825353378758375,0.04023549984640583,-6.611244352997502,-56.52260405609897,-1.7972052628602095,0.0008374789865327178,0.0013399663784523486
output-boba,tournament_k20_lcb_rho1_look,gaussian,tournament,20.0,lcb,1.0,look,cell,0.05,20.0,20,400,0.001695114818690873,-0.04186112221128972,0.04023549984640583,-24.695154422411818,-168.74353640739736,-2.907567605528913,0.0001049041748046875,0.000522613525390625
output-boba,tournament_k20_lcb_rho1_look,gaussian,tournament,20.0,lcb,1.0,look,cell,0.25,0.0,20,400,0.04763716577923163,-0.04486735672229043,0.04023549984640583,-0.9418561324622559,-1.9331054210578755,-0.47510392604295976,0.0001318338889828333,0.000522613525390625
output-boba,tournament_k20_lcb_rho1_look,gaussian,tournament,20.0,lcb,1.0,look,cell,0.25,20.0,20,400,0.03773690223294836,-0.035895147791463085,0.04023549984640583,-0.9511948694114796,-1.6533884845126092,-0.4344913934856959,0.001689910888671875,0.0022532145182291665
output-boba,tournament_k20_lcb_rho1_look,gaussian,tournament,20.0,lcb,1.0,look,cell,1.0,0.0,20,400,0.2648411245768901,-0.0648973768671904,0.04023549984640583,-0.24504267217136455,-0.3834158053353859,-0.12121682541110343,0.000209808349609375,0.000522613525390625
output-boba,tournament_k20_lcb_rho1_look,gaussian,tournament,20.0,lcb,1.0,look,cell,1.0,20.0,20,400,0.12778256623997594,-0.021795905389269142,0.04023549984640583,-0.17057025876547496,-0.41929439298742666,0.010467111488885295,0.15364646911621094,0.17559596470424108
output-boba,tournament_k20_lcb_rho1_look,gaussian,tournament,20.0,lcb,1.0,look,cell,5.0,0.0,20,400,0.7294857281093236,0.010420265929041226,0.04023549984640583,0.014284399992373263,-0.07039203311460188,0.10713602639576442,0.5958194732666016,0.5958194732666016
output-boba,tournament_k20_lcb_rho1_look,gaussian,tournament,20.0,lcb,1.0,look,cell,5.0,20.0,20,400,0.5241390123201847,0.17960712900924988,0.04023549984640583,0.3426707892133241,0.19794204957930617,0.4915757711470324,0.0002613067626953125,0.000522613525390625
output-boba,tournament_k20_lcb_rho1_look,gaussian,tournament,20.0,lcb,1.0,look,pooled,,,20,3200,0.21747440850872138,-0.007764358427746256,0.04023549984640583,-0.03570240048467534,-0.16315868306400189,0.09199676424178202,0.24548721313476562,
output-boba,tournament_k20_lcb_rho1_post,ar1,tournament,20.0,lcb,1.0,post,cell,0.05,0.0,20,400,0.006281835117049281,-0.048253655068133755,0.056654754838496135,-7.681458390585645,-78.48890740697942,-1.7365961202290368,0.006490832494560188,0.012981664989120376
output-boba,tournament_k20_lcb_rho1_post,ar1,tournament,20.0,lcb,1.0,post,cell,0.05,20.0,20,400,0.00059179573919758,-0.06255376930855645,0.056654754838496135,-105.70162163278422,-443.5692042459677,-4.752002412217622,0.0025431154240612964,0.006781641130830123
