dataset,objective,acquisition,oracle_model,error_model,jitter_std,jitter_iteration,seed,param_columns,delta_excess_Trajectory,delta_excess_TrajectoryAlpha,delta_excess_TrajectorySize,delta_excess_EgoTrajectory,delta_excess_EgoTrajectoryAlpha,delta_excess_EgoTrajectorySize,delta_excess_PedestrianIntention,delta_excess_PedestrianIntentionSize,delta_excess_SemanticSegmentation,delta_excess_SemanticSegmentationAlpha,delta_excess_CarStatus,delta_excess_CarStatusAlpha,delta_excess_CoveredArea,delta_excess_CoveredAreaAlpha,delta_excess_CoveredAreaSize,delta_excess_OccludedCars,delta_excess_l2_norm,final_simple_regret_excess_true,final_cum_regret_excess_true,final_avg_regret_excess_true,auc_simple_regret_excess_true
opticarvis,composite,logei,gradient_boosting,gaussian,1.868543,20,9,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.03236183656317765,0.1654793899326904,-0.32363677578707095,0.002905776523415615,0.21259741336520874,0.29958404315792253,-0.5530879922869341,0.0,0.005956290071327031,0.10229459633194582,-0.1651594242228881,-0.29015612216818937,0.16675935340479597,0.12032745273981406,0.13987333784259864,0.08507831538539085,0.8746957357413145,-0.1787447073720263,2.796775613049931,0.0559355122609988,-7.273784866661799
opticarvis,composite,qnei,gradient_boosting,gaussian,0.018685,0,9,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1638812937401095,6.2172488796214225,0.12434497759242902,-1.9394048864701858
opticarvis,composite,qnei,gradient_boosting,gaussian,0.018685,20,9,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.004563947637565957,0.010185164836011062,-0.019737980745347383,0.0023259115550094966,0.015460533539731897,0.03503147630363257,0.0,0.0,-0.004983698106399648,0.0,-0.021516914686563027,-0.027951186966029162,-0.006674539675084357,0.00033597501118559636,0.007472705355349496,-0.0045708769815753225,0.058105745814258314,-0.3336549739764383,-9.942920935140421,-0.19885841870280796,-6.041372625045568
opticarvis,composite,qnei,gradient_boosting,gaussian,0.093427,0,9,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05646493916094908,14.446087264172945,0.28892174528345915,8.47868791131964
opticarvis,composite,qnei,gradient_boosting,gaussian,0.093427,20,9,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",-0.011363508473022144,-0.004743566817341782,0.010188655449857476,-0.0006823238821931366,-0.005708004898273056,-0.03384717171417706,0.0,0.0,0.013160767934364603,0.0,0.0071540868107894395,0.03276568741579655,0.013966686377217097,0.004919769667688784,-0.009996895797778405,0.011068766748352221,0.05633668784285042,-0.10197190306705073,-0.6928119323847852,-0.01385623864769503,-4.349836910182034
opticarvis,composite,qnei,gradient_boosting,gaussian,0.373709,0,9,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6201865681465093,30.518795888703693,0.610375917774074,24.33477181144201
opticarvis,composite,qnei,gradient_boosting,gaussian,0.373709,20,9,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",-0.012241454443922661,-0.003212633730562131,0.008894071547222437,0.0004823887893766754,-0.005341534046083701,-0.03111216420774654,0.0,0.0,0.013436501677057122,0.0,0.006579213668729267,0.032955985695861445,0.013726693885873442,0.0032754287187701514,-0.010328046796371226,0.010122279087248942,0.05435266730855489,-0.2686212119705087,1.6635607334978602,0.033271214669957416,-1.938774425430097
opticarvis,composite,qnei,gradient_boosting,gaussian,1.868543,0,9,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8673130054454523,44.86098711682982,0.8972197423365964,26.376355835139606
opticarvis,composite,qnei,gradient_boosting,gaussian,1.868543,20,9,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",-0.1098840466518643,0.16116302112840397,-0.18943840983119992,-0.12667032319695493,0.03793507152754058,0.14499195361506878,0.0,0.0,0.15536928610159306,-0.0346244977598108,-0.11439127533163185,-0.044404933589672235,0.16861222117551966,-0.111143302533589,-0.05885511989881115,-0.009380654561176982,0.4440411138678321,0.23536652533838875,15.142696487423962,0.3028539297484798,5.9015386927733005
opticarvis,composite,logei,gradient_boosting,gaussian,0.018685,0,10,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5711580347004688,10.83137599197255,0.2166275198394505,20.71487563255201
opticarvis,composite,logei,gradient_boosting,gaussian,0.018685,20,10,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.07536552560529874,0.09518324604221229,0.0,-0.05419079996808174,-0.12140103382523215,0.05089924926875011,0.004602012778953418,0.03511317132757408,0.06271581225603667,-0.0486791829321056,-0.10907351425023332,-0.0022936426826501988,-0.06145904686619974,0.04497741185136006,0.0,0.0,0.2454891520503556,0.3225753630264063,5.936012295914168,0.11872024591828367,7.721994220437608
opticarvis,composite,logei,gradient_boosting,gaussian,0.093427,0,10,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.727985180203329,20.96522894330886,0.41930457886617667,26.596155958111382
opticarvis,composite,logei,gradient_boosting,gaussian,0.093427,20,10,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",-0.15841008243210442,0.1245029838158982,0.0,0.0123324138077614,-0.1252454763038796,0.044722315626011255,0.2889993071466058,0.23268573257336556,0.17276104565458172,0.09853454170712733,-0.13672569008401975,-0.10761342319245892,-0.11685899728420268,0.241926034683154,0.0,0.0,0.5814729827245,0.3507655823184592,6.333380204154423,0.12666760408308875,11.73378074644637
opticarvis,composite,logei,gradient_boosting,gaussian,0.373709,0,10,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8947563278956872,5.185619288451619,0.10371238576903252,-0.1685183517335247
opticarvis,composite,logei,gradient_boosting,gaussian,0.373709,20,10,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",-0.2585928780140204,0.16287773069131728,0.015714288611208837,0.13355976689430604,-0.08375862445923202,-0.05921637955541237,-0.09424194506630537,0.20832808319258533,0.19034989756135656,0.0016380448452850138,-0.16821573077793936,-0.14558556035735504,0.010073228270346346,-0.10529260352182312,0.07643390987457135,0.13011381473430148,0.5421955430981958,0.28392372100253294,6.32536938046141,0.12650738760922842,7.598769221620245
opticarvis,composite,logei,gradient_boosting,gaussian,1.868543,0,10,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4256781133687806,24.50195206612102,0.4900390413224205,19.516606039865962
opticarvis,composite,logei,gradient_boosting,gaussian,1.868543,20,10,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",-0.28197236598997166,0.019777735141764397,0.015432775599994585,0.14166816513416025,0.0291094909938846,-0.17140954186586588,0.009499404356061586,0.2187516087397524,0.23442090278145622,0.18298634616492648,-0.08026847427780726,-0.2700730512442544,0.047157505298602576,-0.12455671949807612,0.17919760757507006,0.3083466371697409,0.700803819545825,0.560266998439098,13.224416473066725,0.2644883294613347,13.111632894233452
opticarvis,composite,qnei,gradient_boosting,gaussian,0.018685,0,10,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619360250960872,6.534932718696297,0.13069865437392547,2.5937686719963153
opticarvis,composite,qnei,gradient_boosting,gaussian,0.018685,20,10,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.0,0.0,0.0,0.004477833559977107,0.0,0.0457225210388037,0.03434794839400718,0.0,0.0,-0.0012462282202841402,0.0,0.0030784055119412734,-0.02522937831827378,0.012412277456312015,0.0,0.0,0.06396872133835506,-0.14104401491174023,-2.4887823534716915,-0.04977564706943394,-4.636433833152495
opticarvis,composite,qnei,gradient_boosting,gaussian,0.093427,0,10,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08762352521842232,-0.13775563966902382,-0.0027551127933804764,-13.075148209420433
opticarvis,composite,qnei,gradient_boosting,gaussian,0.093427,20,10,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.0,0.0,0.0,-0.1523184331094235,0.0,-0.03872279981260818,-0.011192216506925423,-0.09639739241329559,0.0,0.010527929168758332,0.0,-0.015318813547679527,-0.004578561656295263,-0.04119420687293962,0.0,0.0,0.19021438566123236,0.03385378281651352,0.6539644647199907,0.013079289294399388,-2.0446470204194327
opticarvis,composite,qnei,gradient_boosting,gaussian,0.373709,0,10,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9201564375556783,-15.825730537388864,-0.3165146107477774,-32.85338533634604
opticarvis,composite,qnei,gradient_boosting,gaussian,0.373709,20,10,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",-0.4530641455692458,0.0,0.0,0.3923431374948415,0.0,-0.009899133969919816,-0.05573443298431435,0.0,-0.03339035755870767,-0.0008707871752023921,0.0,0.18129218888815715,0.13293756740366075,0.05933636762747552,0.01954688219675341,0.008116303694790578,0.6465510542508549,0.13276317192239784,2.977030079861777,0.05954060159723529,1.7098509673827493
opticarvis,composite,qnei,gradient_boosting,gaussian,1.868543,0,10,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49741973087791536,7.497875481749304,0.14995750963498544,-5.258398040175592
opticarvis,composite,qnei,gradient_boosting,gaussian,1.868543,20,10,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",-0.4677412261595143,0.0,0.0,0.4169584809200906,0.0,0.02145428784800596,-0.058179595460634226,0.0,-0.03952841279607411,-0.02466464239602223,0.0,0.19832459590690352,0.12203493348313675,0.06925326224645734,0.0,0.0,0.6765156361251163,0.09664046216338118,10.991790738949476,0.21983581477898895,-3.1720850105574243
opticarvis,composite,logei,gradient_boosting,gaussian,0.018685,0,11,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4293188136741302,-38.552392985240175,-0.7710478597048032,-39.97350754772003
opticarvis,composite,logei,gradient_boosting,gaussian,0.018685,20,11,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15717255860618928,0.0,0.0,0.0,0.15717255860618928,-0.7371814881551617,-11.697051818539762,-0.233941036370795,-19.31623205666969
opticarvis,composite,logei,gradient_boosting,gaussian,0.093427,0,11,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7326282741344001,-27.48642705409702,-0.5497285410819401,-48.96253928350208
opticarvis,composite,logei,gradient_boosting,gaussian,0.093427,20,11,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15060199374829575,0.0,0.0,0.0,0.15060199374829575,-0.11409807885065248,-13.835136258577393,-0.2767027251715479,-5.749491340829621
opticarvis,composite,logei,gradient_boosting,gaussian,0.373709,0,11,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3929976823800714,39.267614074332954,0.7853522814866594,36.06312497823538
opticarvis,composite,logei,gradient_boosting,gaussian,0.373709,20,11,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13542189545684047,0.0,0.0,0.0,0.13542189545684047,-0.17672826875573877,-12.98690961064247,-0.25973819221284966,-6.479376256603928
opticarvis,composite,logei,gradient_boosting,gaussian,1.868543,0,11,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4823975546697699,42.121310085621104,0.8424262017124224,37.65751415584208
opticarvis,composite,logei,gradient_boosting,gaussian,1.868543,20,11,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8122751493736371,0.0,0.0,0.0,0.4536668341032304,0.0,0.0,0.0,0.9303786942182266,0.3289951551871555,5.286045734304622,0.1057209146860929,-1.3965389561906534
opticarvis,composite,qnei,gradient_boosting,gaussian,0.018685,0,11,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49894861772821875,-10.04708517960492,-0.20094170359209862,9.023390397635922
opticarvis,composite,qnei,gradient_boosting,gaussian,0.018685,20,11,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.0,0.0,0.0,0.0,0.0,0.477487563189954,0.0,-0.028637092060410818,0.5800643454332799,0.0,0.31678653204147456,0.12060112461076344,0.0,-0.10094086664409695,-0.054123783673048154,0.0,0.8326499153569221,-0.5327607447311467,-28.32945156778453,-0.5665890313556905,-5.344418565921302
opticarvis,composite,qnei,gradient_boosting,gaussian,0.093427,0,11,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26893908906549013,6.930029038221733,0.13860058076443504,17.00661974494679
opticarvis,composite,qnei,gradient_boosting,gaussian,0.093427,20,11,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.0,0.0,0.0,0.0,0.0,0.477487563189954,0.0,-0.028637092060410818,0.5100794828452326,0.0,0.3491792003465184,0.12060112461076344,0.0,-0.10094086664409695,-0.05012578571017823,0.0,0.798854137515952,0.10956785032878003,-12.132178444122786,-0.24264356888245597,8.029451057027273
opticarvis,composite,qnei,gradient_boosting,gaussian,0.373709,0,11,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0571526986963482,7.11304993515418,0.14226099870308317,21.690173648086386
opticarvis,composite,qnei,gradient_boosting,gaussian,0.373709,20,11,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.0,0.0,0.0,0.0,0.0,-0.522512436810046,0.0,0.6058584614825733,0.0,0.0,0.4187233918567481,0.12060112461076344,0.0,-0.10094086664409695,-0.07828597102864243,0.46020646755266015,1.0286230488923822,0.25783817946005305,1.5589784726404616,0.031179569452809197,4.3561226050130415
opticarvis,composite,qnei,gradient_boosting,gaussian,1.868543,0,11,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7500111646951968,24.237120128306685,0.484742402566134,35.85499050693369
opticarvis,composite,qnei,gradient_boosting,gaussian,1.868543,20,11,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.0,0.0,0.0,0.0,0.0,-0.522512436810046,-1.0,0.6742795321413808,0.0,0.0,0.2194061707079633,0.12060112461076344,0.0,-0.10094086664409695,-0.0798989586103781,0.0,1.3442204935329505,0.22603376233056105,-13.036776781349943,-0.2607355356269987,8.206346943590574
opticarvis,composite,logei,gradient_boosting,gaussian,0.018685,0,12,"Trajectory,TrajectoryAlpha,TrajectorySize,EgoTrajectory,EgoTrajectoryAlpha,EgoTrajectorySize,PedestrianIntention,PedestrianIntentionSize,SemanticSegmentation,SemanticSegmentationAlpha,CarStatus,CarStatusAlpha,CoveredArea,CoveredAreaAlpha,CoveredAreaSize,OccludedCars",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5400063305399256,7.2098489846846405,0.14419697969369327,6.538930284529698
